backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr_logged,block_psnr_replay,block_psnr_diff,random_psnr_logged,random_psnr_replay,random_psnr_diff,block_mae,random_mae
300M,chip_151_248_merged.tif,0.8,1,1963145592,156,29.2222,29.2222,0.0,31.0444,31.0444,-0.0,0.021797,0.016188
300M,chip_151_248_merged.tif,0.8,2,1483200074,156,29.7745,29.7745,-0.0,31.8992,31.8992,-0.0,0.019812,0.014945
300M,chip_151_248_merged.tif,0.8,3,1102593443,156,29.7682,29.7682,-0.0,31.6816,31.6816,-0.0,0.019797,0.015383
300M,chip_151_248_merged.tif,0.8,4,622647925,156,30.7671,30.7671,-0.0,31.2586,31.2586,0.0,0.017924,0.016079
300M,chip_151_418_merged.tif,0.2,0,939885381,39,33.3563,33.3563,-0.0,36.9306,36.9306,0.0,0.013359,0.009001
300M,chip_151_418_merged.tif,0.2,1,559278750,39,34.2709,34.2709,-0.0,35.8942,35.8942,0.0,0.011365,0.009759
300M,chip_151_418_merged.tif,0.2,2,79333232,39,35.0615,35.0615,-0.0,37.0992,37.0992,-0.0,0.01043,0.008312
300M,chip_151_418_merged.tif,0.2,3,1846210249,39,33.5522,33.5522,0.0,35.8614,35.8614,-0.0,0.01262,0.009799
300M,chip_151_418_merged.tif,0.2,4,1366264731,39,35.0445,35.0445,-0.0,35.9997,35.9997,-0.0,0.010899,0.009765
300M,chip_151_418_merged.tif,0.4,0,779270048,78,34.5059,34.5059,-0.0,36.4513,36.4513,-0.0,0.011068,0.0089
300M,chip_151_418_merged.tif,0.4,1,299324530,78,33.3222,33.3222,-0.0,36.426,36.426,-0.0,0.013373,0.009048
300M,chip_151_418_merged.tif,0.4,2,2066201547,78,33.6258,33.6258,0.0,35.6528,35.6528,0.0,0.012361,0.009596
300M,chip_151_418_merged.tif,0.4,3,1685594916,78,33.502,33.502,0.0,35.561,35.561,-0.0,0.012343,0.009817
300M,chip_151_418_merged.tif,0.4,4,1205649398,78,33.4829,33.4829,0.0,36.0602,36.0602,-0.0,0.012812,0.009218
300M,chip_151_418_merged.tif,0.6,0,35971841,117,33.2158,33.2158,0.0,35.2217,35.2217,0.0,0.013091,0.010207
300M,chip_151_418_merged.tif,0.6,1,1703509971,117,33.4995,33.4995,-0.0,35.2091,35.2091,0.0,0.012417,0.010468
300M,chip_151_418_merged.tif,0.6,2,1322903340,117,31.3399,31.3399,-0.0,34.9406,34.9406,0.0,0.014897,0.010326
300M,chip_151_418_merged.tif,0.6,3,942296709,117,33.4948,33.4948,0.0,35.2386,35.2386,-0.0,0.012434,0.009956
300M,chip_151_418_merged.tif,0.6,4,462351191,117,33.4949,33.4949,-0.0,35.0978,35.0978,-0.0,0.012424,0.010399
300M,chip_151_418_merged.tif,0.8,0,1700863293,156,31.4367,31.4367,0.0,34.522,34.522,0.0,0.014897,0.011232
300M,chip_151_418_merged.tif,0.8,1,1320256662,156,31.4597,31.4597,0.0,34.013,34.013,-0.0,0.014878,0.011516
300M,chip_151_418_merged.tif,0.8,2,840311144,156,31.4631,31.4631,0.0,34.6313,34.6313,-0.0,0.01487,0.01105
300M,chip_151_418_merged.tif,0.8,3,459704513,156,32.0729,32.0729,-0.0,34.5338,34.5338,-0.0,0.013801,0.010972
300M,chip_151_418_merged.tif,0.8,4,2127242643,156,33.9961,33.9961,-0.0,34.7856,34.7856,-0.0,0.011822,0.010782
300M,chip_151_484_merged.tif,0.2,0,68412432,39,31.0412,31.0412,-0.0,34.3722,34.3722,0.0,0.017973,0.012085
300M,chip_151_484_merged.tif,0.2,1,1835289449,39,31.7623,31.7623,-0.0,34.1319,34.1319,0.0,0.016972,0.012899
300M,chip_151_484_merged.tif,0.2,2,1355343931,39,31.1339,31.1339,0.0,34.6207,34.6207,0.0,0.01691,0.012018
300M,chip_151_484_merged.tif,0.2,3,974737300,39,32.2115,32.2115,0.0,34.3925,34.3925,0.0,0.01569,0.012331
300M,chip_151_484_merged.tif,0.2,4,494791782,39,30.376,30.376,-0.0,34.0531,34.0531,-0.0,0.017937,0.012384
300M,chip_151_484_merged.tif,0.4,0,2055280747,78,29.3231,29.3231,0.0,33.9038,33.9038,-0.0,0.021837,0.013022
300M,chip_151_484_merged.tif,0.4,1,1575335229,78,28.6875,28.6875,0.0,33.8197,33.8197,-0.0,0.020629,0.013312
300M,chip_151_484_merged.tif,0.4,2,1194728598,78,28.4586,28.4586,-0.0,33.7706,33.7706,0.0,0.020373,0.013137
300M,chip_151_484_merged.tif,0.4,3,714783080,78,28.6236,28.6236,-0.0,31.8074,31.8074,0.0,0.020585,0.015808
300M,chip_151_484_merged.tif,0.4,4,334176449,78,31.4091,31.4091,-0.0,33.0343,33.0343,-0.0,0.017778,0.013665
300M,chip_151_484_merged.tif,0.6,0,1311982540,117,28.5008,28.5008,-0.0,31.7842,31.7842,0.0,0.019636,0.016036
300M,chip_151_484_merged.tif,0.6,1,832037022,117,27.2098,27.2098,-0.0,32.1021,32.1021,-0.0,0.02378,0.015235
300M,chip_151_484_merged.tif,0.6,2,451430391,117,27.8325,27.8325,0.0,29.1193,29.1193,0.0,0.022963,0.016686
300M,chip_151_484_merged.tif,0.6,3,2118968521,117,28.8599,28.8599,-0.0,33.2178,33.2178,0.0,0.019477,0.013747
300M,chip_151_484_merged.tif,0.6,4,1738361890,117,28.0885,28.0885,-0.0,32.9124,32.9124,0.0,0.021622,0.014028
300M,chip_151_484_merged.tif,0.8,0,829390344,156,27.9222,27.9222,0.0,31.6835,31.6835,0.0,0.022196,0.016181
300M,chip_151_484_merged.tif,0.8,1,448783713,156,27.912,27.912,-0.0,29.017,29.017,-0.0,0.022228,0.018862
300M,chip_151_484_merged.tif,0.8,2,2116321843,156,27.4031,27.4031,0.0,30.3863,30.3863,0.0,0.024089,0.017412
300M,chip_151_484_merged.tif,0.8,3,1735715212,156,27.3999,27.3999,-0.0,31.9708,31.9708,0.0,0.024092,0.01582
300M,chip_151_484_merged.tif,0.8,4,1255769694,156,27.3966,27.3966,0.0,29.3888,29.3888,0.0,0.024107,0.017863
300M,chip_151_489_merged.tif,0.2,0,2111170159,39,33.9598,33.9598,0.0,35.2923,35.2923,-0.0,0.012588,0.010611
300M,chip_151_489_merged.tif,0.2,1,1631224641,39,33.7128,33.7128,0.0,35.6547,35.6547,0.0,0.013556,0.010339
300M,chip_151_489_merged.tif,0.2,2,1250618010,39,34.4818,34.4818,-0.0,35.1661,35.1661,-0.0,0.012129,0.010774
300M,chip_151_489_merged.tif,0.2,3,870011379,39,34.6558,34.6558,0.0,35.3062,35.3062,-0.0,0.011647,0.010684
300M,chip_151_489_merged.tif,0.2,4,390065861,39,34.11,34.11,-0.0,35.3832,35.3832,-0.0,0.013001,0.01038
300M,chip_151_489_merged.tif,0.4,0,1950554826,78,34.4191,34.4191,-0.0,35.5784,35.5784,-0.0,0.011636,0.010291
300M,chip_151_489_merged.tif,0.4,1,1470609308,78,34.4197,34.4197,0.0,35.3939,35.3939,0.0,0.011635,0.010205
300M,chip_151_489_merged.tif,0.4,2,1090002677,78,34.0808,34.0808,-0.0,35.8561,35.8561,-0.0,0.012551,0.010064
300M,chip_151_489_merged.tif,0.4,3,610057159,78,33.866,33.866,-0.0,35.1194,35.1194,0.0,0.012446,0.010647
300M,chip_151_489_merged.tif,0.4,4,229450528,78,33.0825,33.0825,-0.0,35.427,35.427,-0.0,0.013554,0.010583
300M,chip_151_489_merged.tif,0.6,0,1207256619,117,34.1661,34.1661,0.0,34.7777,34.7777,0.0,0.011793,0.011225
300M,chip_151_489_merged.tif,0.6,1,727311101,117,33.3416,33.3416,0.0,34.8264,34.8264,0.0,0.013119,0.011022
300M,chip_151_489_merged.tif,0.6,2,346704470,117,34.2733,34.2733,0.0,34.61,34.61,0.0,0.011762,0.010831
300M,chip_151_489_merged.tif,0.6,3,2014242600,117,33.8871,33.8871,0.0,35.4477,35.4477,-0.0,0.012312,0.010309
300M,chip_151_489_merged.tif,0.6,4,1633635969,117,33.5066,33.5066,0.0,35.4021,35.4021,0.0,0.01276,0.010528
300M,chip_151_489_merged.tif,0.8,0,724664423,156,33.5489,33.5489,0.0,34.4834,34.4834,0.0,0.01268,0.011594
300M,chip_151_489_merged.tif,0.8,1,244718905,156,33.5163,33.5163,-0.0,34.6278,34.6278,-0.0,0.012916,0.011383
300M,chip_151_489_merged.tif,0.8,2,2011595922,156,32.6413,32.6413,-0.0,34.1076,34.1076,-0.0,0.014175,0.012228
300M,chip_151_489_merged.tif,0.8,3,1630989291,156,33.5395,33.5395,0.0,33.772,33.772,0.0,0.012693,0.012143
300M,chip_151_489_merged.tif,0.8,4,1151043773,156,33.2949,33.2949,-0.0,34.6181,34.6181,0.0,0.013098,0.011563
300M,chip_151_501_merged.tif,0.2,0,1295229284,39,33.2721,33.2721,0.0,34.2207,34.2207,-0.0,0.014774,0.012666
300M,chip_151_501_merged.tif,0.2,1,815283766,39,33.2731,33.2731,0.0,33.7707,33.7707,-0.0,0.014771,0.013299
300M,chip_151_501_merged.tif,0.2,2,434677135,39,33.2701,33.2701,-0.0,34.7054,34.7054,-0.0,0.014389,0.011764
300M,chip_151_501_merged.tif,0.2,3,54070504,39,33.0998,33.0998,0.0,34.0913,34.0913,0.0,0.014738,0.01271
300M,chip_151_501_merged.tif,0.2,4,1721608634,39,32.2467,32.2467,-0.0,34.3846,34.3846,0.0,0.016036,0.012494
300M,chip_151_501_merged.tif,0.4,0,1134613951,78,31.9492,31.9492,0.0,34.0194,34.0194,-0.0,0.016888,0.013103
300M,chip_151_501_merged.tif,0.4,1,654668433,78,31.6125,31.6125,-0.0,34.2647,34.2647,-0.0,0.01731,0.012575
300M,chip_151_501_merged.tif,0.4,2,274061802,78,31.1961,31.1961,-0.0,34.1679,34.1679,-0.0,0.018466,0.012952
300M,chip_151_501_merged.tif,0.4,3,1941599932,78,31.9493,31.9493,-0.0,33.4115,33.4115,-0.0,0.016889,0.013721
300M,chip_151_501_merged.tif,0.4,4,1560993301,78,32.5577,32.5577,-0.0,34.392,34.392,-0.0,0.015706,0.012271
300M,chip_151_501_merged.tif,0.6,0,391315744,117,32.0956,32.0956,-0.0,33.7479,33.7479,0.0,0.016168,0.013265
300M,chip_151_501_merged.tif,0.6,1,2058853874,117,30.8791,30.8791,-0.0,33.9826,33.9826,0.0,0.01911,0.013096
300M,chip_151_501_merged.tif,0.6,2,1678247243,117,31.9884,31.9884,0.0,33.5088,33.5088,0.0,0.016823,0.013308
300M,chip_151_501_merged.tif,0.6,3,1198301725,117,32.4071,32.4071,0.0,33.2168,33.2168,-0.0,0.01571,0.013748
300M,chip_151_501_merged.tif,0.6,4,817695094,117,32.2955,32.2955,0.0,33.5473,33.5473,-0.0,0.015955,0.013648
300M,chip_151_501_merged.tif,0.8,0,2056207196,156,31.9406,31.9406,-0.0,33.1735,33.1735,0.0,0.01651,0.014147
300M,chip_151_501_merged.tif,0.8,1,1576261678,156,30.5077,30.5077,0.0,32.9454,32.9454,-0.0,0.019789,0.014613
300M,chip_151_501_merged.tif,0.8,2,1195655047,156,30.5106,30.5106,0.0,32.6774,32.6774,0.0,0.019788,0.014639
300M,chip_151_501_merged.tif,0.8,3,815048416,156,31.7893,31.7893,-0.0,32.3861,32.3861,-0.0,0.016873,0.015211
300M,chip_151_501_merged.tif,0.8,4,335102898,156,30.5145,30.5145,-0.0,32.6099,32.6099,-0.0,0.019773,0.015194
300M,chip_151_592_merged.tif,0.2,0,1612425901,39,34.3517,34.3517,-0.0,36.4201,36.4201,0.0,0.013685,0.010487
300M,chip_151_592_merged.tif,0.2,1,1132480383,39,34.2537,34.2537,-0.0,36.2783,36.2783,0.0,0.013375,0.010485
300M,chip_151_592_merged.tif,0.2,2,751873752,39,34.5632,34.5632,0.0,36.8025,36.8025,0.0,0.012679,0.010099
300M,chip_151_592_merged.tif,0.2,3,271928234,39,34.3851,34.3851,-0.0,36.0808,36.0808,-0.0,0.01341,0.010931
300M,chip_151_592_merged.tif,0.2,4,2038805251,39,33.473,33.473,0.0,36.5922,36.5922,0.0,0.015097,0.010322
300M,chip_151_592_merged.tif,0.4,0,1352471681,78,34.009,34.009,0.0,35.4935,35.4935,-0.0,0.013771,0.011067
300M,chip_151_592_merged.tif,0.4,1,971865050,78,34.0911,34.0911,0.0,35.3806,35.3806,0.0,0.013884,0.011247
300M,chip_151_592_merged.tif,0.4,2,591258419,78,34.0095,34.0095,-0.0,36.2713,36.2713,0.0,0.01377,0.010574
300M,chip_151_592_merged.tif,0.4,3,111312901,78,34.0099,34.0099,-0.0,36.1057,36.1057,0.0,0.01377,0.010655
300M,chip_151_592_merged.tif,0.4,4,1878189918,78,34.0868,34.0868,-0.0,36.0862,36.0862,0.0,0.013571,0.010764
300M,chip_151_592_merged.tif,0.6,0,609173474,117,33.8098,33.8098,-0.0,35.3992,35.3992,0.0,0.01429,0.011556
300M,chip_151_592_merged.tif,0.6,1,228566843,117,34.3588,34.3588,0.0,35.7663,35.7663,0.0,0.01328,0.011297
300M,chip_151_592_merged.tif,0.6,2,1995443860,117,33.2322,33.2322,-0.0,35.3274,35.3274,-0.0,0.015512,0.011663
300M,chip_151_592_merged.tif,0.6,3,1515498342,117,34.3558,34.3558,-0.0,34.9983,34.9983,-0.0,0.01328,0.011812
300M,chip_151_592_merged.tif,0.6,4,1134891711,117,33.5467,33.5467,-0.0,35.9038,35.9038,0.0,0.014421,0.011161
300M,chip_151_592_merged.tif,0.8,0,1520464950,156,33.8892,33.8892,-0.0,34.735,34.735,0.0,0.014195,0.012788
300M,chip_151_592_merged.tif,0.8,1,1040519432,156,33.9671,33.9671,-0.0,34.5147,34.5147,0.0,0.014111,0.012818
300M,chip_151_592_merged.tif,0.8,2,659912801,156,33.966,33.966,0.0,34.2686,34.2686,0.0,0.014111,0.012965
300M,chip_151_592_merged.tif,0.8,3,279306170,156,33.9582,33.9582,0.0,34.5488,34.5488,-0.0,0.014121,0.012751
300M,chip_151_592_merged.tif,0.8,4,1946844300,156,33.9579,33.9579,0.0,34.2065,34.2065,0.0,0.014121,0.013257
300M,chip_151_604_merged.tif,0.2,0,1526948105,39,34.898,34.898,0.0,36.2851,36.2851,0.0,0.012516,0.010659
300M,chip_151_604_merged.tif,0.2,1,1146341474,39,34.4528,34.4528,-0.0,35.9574,35.9574,-0.0,0.013239,0.010929
300M,chip_151_604_merged.tif,0.2,2,666395956,39,34.6413,34.6413,-0.0,36.3668,36.3668,-0.0,0.012692,0.010727
300M,chip_151_604_merged.tif,0.2,3,285789325,39,34.0213,34.0213,0.0,36.0683,36.0683,-0.0,0.014578,0.011001
300M,chip_151_604_merged.tif,0.2,4,2052666342,39,34.4893,34.4893,-0.0,36.8912,36.8912,-0.0,0.013372,0.009987
300M,chip_151_604_merged.tif,0.4,0,1366332772,78,33.8518,33.8518,-0.0,35.5252,35.5252,0.0,0.014619,0.011454
300M,chip_151_604_merged.tif,0.4,1,985726141,78,34.5885,34.5885,0.0,35.6171,35.6171,0.0,0.012955,0.011276
300M,chip_151_604_merged.tif,0.4,2,505780623,78,34.5894,34.5894,0.0,35.5828,35.5828,-0.0,0.012954,0.011363
300M,chip_151_604_merged.tif,0.4,3,125173992,78,34.4228,34.4228,0.0,36.1188,36.1188,0.0,0.013409,0.010957
300M,chip_151_604_merged.tif,0.4,4,1792712122,78,33.7931,33.7931,0.0,35.799,35.799,0.0,0.014715,0.010975
300M,chip_151_604_merged.tif,0.6,0,623034565,117,33.8074,33.8074,-0.0,35.5917,35.5917,-0.0,0.014442,0.011415
300M,chip_151_604_merged.tif,0.6,1,242427934,117,34.4575,34.4575,0.0,35.636,35.636,0.0,0.013191,0.011512
300M,chip_151_604_merged.tif,0.6,2,1909966064,117,34.0235,34.0235,-0.0,35.2998,35.2998,0.0,0.013778,0.011796
300M,chip_151_604_merged.tif,0.6,3,1529359433,117,34.0209,34.0209,0.0,35.3676,35.3676,-0.0,0.013779,0.011665
300M,chip_151_604_merged.tif,0.6,4,1049413915,117,33.9922,33.9922,0.0,35.29,35.29,-0.0,0.013933,0.011839
300M,chip_151_604_merged.tif,0.8,0,140442369,156,34.0439,34.0439,0.0,34.9138,34.9138,-0.0,0.013984,0.012524
300M,chip_151_604_merged.tif,0.8,1,1907319386,156,34.2597,34.2597,0.0,34.858,34.858,0.0,0.013647,0.012469
300M,chip_151_604_merged.tif,0.8,2,1427373868,156,34.0054,34.0054,-0.0,34.8143,34.8143,0.0,0.013894,0.012566
300M,chip_151_604_merged.tif,0.8,3,1046767237,156,34.0163,34.0163,-0.0,34.7545,34.7545,0.0,0.013889,0.0127
300M,chip_151_604_merged.tif,0.8,4,666160606,156,33.9478,33.9478,0.0,34.7576,34.7576,0.0,0.014126,0.012688
300M,chip_152_240_merged.tif,0.2,0,1690725444,39,30.2962,30.2962,0.0,36.8843,36.8843,0.0,0.019604,0.009267
300M,chip_152_240_merged.tif,0.2,1,1310118813,39,30.7714,30.7714,-0.0,35.9295,35.9295,-0.0,0.017898,0.010344
300M,chip_152_240_merged.tif,0.2,2,830173295,39,27.9075,27.9075,-0.0,36.3768,36.3768,-0.0,0.026055,0.009419
300M,chip_152_240_merged.tif,0.2,3,449566664,39,28.8012,28.8012,0.0,35.4299,35.4299,-0.0,0.022533,0.01034
300M,chip_152_240_merged.tif,0.2,4,68960033,39,28.6728,28.6728,-0.0,36.27,36.27,0.0,0.023202,0.009637
300M,chip_152_240_merged.tif,0.4,0,724789261,78,30.0582,30.0582,0.0,34.3839,34.3839,-0.0,0.019562,0.011826
300M,chip_152_240_merged.tif,0.4,1,244843743,78,28.6045,28.6045,-0.0,32.3403,32.3403,-0.0,0.023895,0.014018
300M,chip_152_240_merged.tif,0.4,2,2011720760,78,30.6116,30.6116,0.0,34.0647,34.0647,-0.0,0.017733,0.011695
300M,chip_152_240_merged.tif,0.4,3,1631114129,78,29.3398,29.3398,0.0,35.1681,35.1681,-0.0,0.021308,0.0105
300M,chip_152_240_merged.tif,0.4,4,1151168611,78,29.8158,29.8158,-0.0,34.152,34.152,-0.0,0.020189,0.011492
300M,chip_152_240_merged.tif,0.6,0,786811904,117,29.0882,29.0882,-0.0,32.4841,32.4841,-0.0,0.022337,0.013981
300M,chip_152_240_merged.tif,0.6,1,406205273,117,29.0835,29.0835,-0.0,34.1638,34.1638,0.0,0.022356,0.011903
300M,chip_152_240_merged.tif,0.6,2,2073743403,117,28.79,28.79,0.0,33.0646,33.0646,0.0,0.023162,0.013102
300M,chip_152_240_merged.tif,0.6,3,1693136772,117,28.6487,28.6487,0.0,33.833,33.833,-0.0,0.023784,0.012201
300M,chip_152_240_merged.tif,0.6,4,1213191254,117,28.6408,28.6408,0.0,33.7258,33.7258,-0.0,0.023809,0.012622
300M,chip_152_240_merged.tif,0.8,0,304219708,156,28.3868,28.3868,0.0,29.7552,29.7552,0.0,0.024759,0.01955
300M,chip_152_240_merged.tif,0.8,1,2071096725,156,28.5823,28.5823,-0.0,31.6925,31.6925,0.0,0.023074,0.015604
300M,chip_152_240_merged.tif,0.8,2,1591151207,156,28.5795,28.5795,-0.0,30.361,30.361,-0.0,0.023558,0.018447
300M,chip_152_240_merged.tif,0.8,3,1210544576,156,28.5929,28.5929,0.0,30.5737,30.5737,0.0,0.023544,0.017633
300M,chip_152_240_merged.tif,0.8,4,829937945,156,28.5999,28.5999,-0.0,32.0344,32.0344,-0.0,0.023031,0.015307
300M,chip_152_404_merged.tif,0.2,0,1778922098,39,33.5766,33.5766,-0.0,35.4938,35.4938,-0.0,0.012362,0.010308
300M,chip_152_404_merged.tif,0.2,1,1398315467,39,32.1026,32.1026,0.0,35.5933,35.5933,-0.0,0.01411,0.010465
300M,chip_152_404_merged.tif,0.2,2,918369949,39,33.5738,33.5738,-0.0,36.5617,36.5617,0.0,0.012259,0.009512
300M,chip_152_404_merged.tif,0.2,3,537763318,39,33.3431,33.3431,0.0,35.8504,35.8504,-0.0,0.013417,0.010026
300M,chip_152_404_merged.tif,0.2,4,57817800,39,33.5823,33.5823,-0.0,35.0592,35.0592,-0.0,0.012025,0.010838
300M,chip_152_404_merged.tif,0.4,0,812985915,78,33.2688,33.2688,0.0,35.397,35.397,0.0,0.013424,0.010294
300M,chip_152_404_merged.tif,0.4,1,333040397,78,32.9088,32.9088,0.0,34.469,34.469,0.0,0.013788,0.01146
300M,chip_152_404_merged.tif,0.4,2,2099917414,78,32.9099,32.9099,0.0,35.3035,35.3035,0.0,0.013786,0.010668
300M,chip_152_404_merged.tif,0.4,3,1619971896,78,33.104,33.104,-0.0,34.5661,34.5661,0.0,0.013044,0.011237
300M,chip_152_404_merged.tif,0.4,4,1239365265,78,32.0307,32.0307,-0.0,34.6666,34.6666,-0.0,0.014763,0.011144
300M,chip_152_404_merged.tif,0.6,0,875008558,117,31.793,31.793,0.0,34.2054,34.2054,0.0,0.015027,0.011865
300M,chip_152_404_merged.tif,0.6,1,395063040,117,32.1966,32.1966,0.0,34.9654,34.9654,-0.0,0.014701,0.011007
300M,chip_152_404_merged.tif,0.6,2,14456409,117,32.1745,32.1745,-0.0,34.918,34.918,-0.0,0.014178,0.011079
300M,chip_152_404_merged.tif,0.6,3,1781333426,117,32.5472,32.5472,0.0,34.1322,34.1322,-0.0,0.013898,0.011931
300M,chip_152_404_merged.tif,0.6,4,1301387908,117,32.1823,32.1823,0.0,34.0988,34.0988,-0.0,0.014711,0.011868
300M,chip_152_404_merged.tif,0.8,0,392416362,156,31.921,31.921,0.0,33.6115,33.6115,0.0,0.015163,0.012838
300M,chip_152_404_merged.tif,0.8,1,11809731,156,32.3058,32.3058,0.0,33.5398,33.5398,0.0,0.014447,0.012814
300M,chip_152_404_merged.tif,0.8,2,1679347861,156,32.7556,32.7556,0.0,33.286,33.286,0.0,0.014138,0.01298
300M,chip_152_404_merged.tif,0.8,3,1298741230,156,31.9607,31.9607,0.0,33.3908,33.3908,-0.0,0.014831,0.012728
300M,chip_152_404_merged.tif,0.8,4,818795712,156,32.3313,32.3313,0.0,33.5669,33.5669,-0.0,0.014589,0.013038
300M,chip_152_433_merged.tif,0.2,0,1271069872,39,37.1684,37.1684,0.0,39.1641,39.1641,0.0,0.009077,0.00709
300M,chip_152_433_merged.tif,0.2,1,791124354,39,37.7076,37.7076,0.0,39.6861,39.6861,0.0,0.008419,0.006339
300M,chip_152_433_merged.tif,0.2,2,410517723,39,39.2841,39.2841,-0.0,39.3008,39.3008,0.0,0.007312,0.006811
300M,chip_152_433_merged.tif,0.2,3,2078055853,39,37.6054,37.6054,-0.0,39.6368,39.6368,0.0,0.008638,0.00646
300M,chip_152_433_merged.tif,0.2,4,1697449222,39,39.2444,39.2444,0.0,39.4495,39.4495,-0.0,0.006883,0.006465
300M,chip_152_433_merged.tif,0.4,0,1011115652,78,38.3573,38.3573,0.0,39.6517,39.6517,0.0,0.007719,0.006418
300M,chip_152_433_merged.tif,0.4,1,630509021,78,37.5214,37.5214,-0.0,38.7349,38.7349,-0.0,0.008689,0.00685
300M,chip_152_433_merged.tif,0.4,2,249902390,78,37.3833,37.3833,-0.0,39.5965,39.5965,0.0,0.008768,0.006335
300M,chip_152_433_merged.tif,0.4,3,1917440520,78,35.5266,35.5266,0.0,39.3991,39.3991,0.0,0.008994,0.006632
300M,chip_152_433_merged.tif,0.4,4,1536833889,78,35.5673,35.5673,0.0,36.9243,36.9243,-0.0,0.008955,0.00719
300M,chip_152_433_merged.tif,0.6,0,367156332,117,37.1048,37.1048,-0.0,38.5847,38.5847,-0.0,0.008407,0.007183
300M,chip_152_433_merged.tif,0.6,1,2034694462,117,35.8207,35.8207,-0.0,38.8082,38.8082,-0.0,0.008017,0.006707
300M,chip_152_433_merged.tif,0.6,2,1654087831,117,35.882,35.882,0.0,37.45,37.45,0.0,0.007873,0.007099
300M,chip_152_433_merged.tif,0.6,3,1174142313,117,37.8133,37.8133,0.0,39.0855,39.0855,0.0,0.007549,0.006646
300M,chip_152_433_merged.tif,0.6,4,793535682,117,35.9352,35.9352,0.0,39.7201,39.7201,0.0,0.007808,0.006368
300M,chip_152_433_merged.tif,0.8,0,2032047784,156,36.321,36.321,-0.0,37.7026,37.7026,0.0,0.008044,0.007317
300M,chip_152_433_merged.tif,0.8,1,1552102266,156,36.1302,36.1302,0.0,38.06,38.06,0.0,0.008146,0.0075
300M,chip_152_433_merged.tif,0.8,2,1171495635,156,35.2411,35.2411,0.0,38.6192,38.6192,-0.0,0.009499,0.00713
300M,chip_152_433_merged.tif,0.8,3,691550117,156,35.0891,35.0891,-0.0,39.1447,39.1447,-0.0,0.009329,0.006995
300M,chip_152_433_merged.tif,0.8,4,310943486,156,36.1453,36.1453,0.0,37.7221,37.7221,-0.0,0.008188,0.007637
300M,chip_152_478_merged.tif,0.2,0,1008458928,39,31.3656,31.3656,-0.0,33.5746,33.5746,0.0,0.018074,0.012856
300M,chip_152_478_merged.tif,0.2,1,528513410,39,30.5927,30.5927,0.0,34.4353,34.4353,-0.0,0.017104,0.011575
300M,chip_152_478_merged.tif,0.2,2,147906779,39,30.3228,30.3228,0.0,34.5818,34.5818,-0.0,0.0194,0.011621
300M,chip_152_478_merged.tif,0.2,3,1815444909,39,30.5093,30.5093,0.0,34.5623,34.5623,-0.0,0.019073,0.011608
300M,chip_152_478_merged.tif,0.2,4,1434838278,39,26.6434,26.6434,-0.0,35.1353,35.1353,-0.0,0.027327,0.011089
300M,chip_152_478_merged.tif,0.4,0,748504708,78,29.7104,29.7104,0.0,33.5466,33.5466,0.0,0.021029,0.012454
300M,chip_152_478_merged.tif,0.4,1,367898077,78,27.8852,27.8852,-0.0,33.6523,33.6523,0.0,0.023027,0.012756
300M,chip_152_478_merged.tif,0.4,2,2035436207,78,29.6484,29.6484,-0.0,34.192,34.192,0.0,0.022241,0.012535
300M,chip_152_478_merged.tif,0.4,3,1654829576,78,30.0745,30.0745,0.0,33.8457,33.8457,0.0,0.019284,0.012753
300M,chip_152_478_merged.tif,0.4,4,1274222945,78,28.3048,28.3048,0.0,34.5397,34.5397,-0.0,0.022944,0.01184
300M,chip_152_478_merged.tif,0.6,0,5206501,117,28.1025,28.1025,-0.0,33.1612,33.1612,-0.0,0.024542,0.013399
300M,chip_152_478_merged.tif,0.6,1,1772083518,117,28.9047,28.9047,-0.0,30.8812,30.8812,-0.0,0.021527,0.016403
300M,chip_152_478_merged.tif,0.6,2,1391476887,117,27.9766,27.9766,-0.0,32.4287,32.4287,-0.0,0.024589,0.014715
300M,chip_152_478_merged.tif,0.6,3,911531369,117,28.294,28.294,-0.0,33.3325,33.3325,0.0,0.022667,0.013497
300M,chip_152_478_merged.tif,0.6,4,530924738,117,28.104,28.104,0.0,32.8347,32.8347,0.0,0.024541,0.014004
300M,chip_152_478_merged.tif,0.8,0,1769436840,156,28.7242,28.7242,0.0,30.776,30.776,0.0,0.022378,0.018176
300M,chip_152_478_merged.tif,0.8,1,1289491322,156,27.6838,27.6838,0.0,31.7158,31.7158,0.0,0.024049,0.015839
300M,chip_152_478_merged.tif,0.8,2,908884691,156,28.7713,28.7713,0.0,30.726,30.726,0.0,0.022334,0.017982
300M,chip_152_478_merged.tif,0.8,3,428939173,156,28.0662,28.0662,0.0,30.8736,30.8736,-0.0,0.023243,0.017683
300M,chip_152_478_merged.tif,0.8,4,48332542,156,28.5429,28.5429,0.0,30.0596,30.0596,-0.0,0.022777,0.018362
300M,chip_152_479_merged.tif,0.2,0,1855430791,39,33.7664,33.7664,0.0,34.9367,34.9367,-0.0,0.012678,0.011142
300M,chip_152_479_merged.tif,0.2,1,1375485273,39,32.7914,32.7914,0.0,33.1608,33.1608,0.0,0.014162,0.013069
300M,chip_152_479_merged.tif,0.2,2,994878642,39,31.673,31.673,-0.0,35.2334,35.2334,-0.0,0.016951,0.010663
