backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr_logged,block_psnr_replay,block_psnr_diff,random_psnr_logged,random_psnr_replay,random_psnr_diff,block_mae,random_mae
600M,chip_237_335_merged.tif,0.4,3,451794134,100,38.6431,38.6431,0.0,41.9449,41.9449,0.0,0.007774,0.0056
600M,chip_237_335_merged.tif,0.4,4,71187503,100,38.2428,38.2428,-0.0,42.6243,42.6243,-0.0,0.007799,0.005275
600M,chip_237_335_merged.tif,0.6,0,1048993594,154,37.7442,37.7442,-0.0,40.9296,40.9296,-0.0,0.008585,0.005778
600M,chip_237_335_merged.tif,0.6,1,569048076,154,38.0362,38.0362,0.0,41.3904,41.3904,-0.0,0.008334,0.005701
600M,chip_237_335_merged.tif,0.6,2,188441445,154,38.3437,38.3437,-0.0,41.2789,41.2789,-0.0,0.00818,0.005978
600M,chip_237_335_merged.tif,0.6,3,1855979575,154,37.7313,37.7313,0.0,41.1181,41.1181,0.0,0.008171,0.006047
600M,chip_237_335_merged.tif,0.6,4,1475372944,154,38.4751,38.4751,-0.0,39.6615,39.6615,0.0,0.008031,0.006629
600M,chip_237_335_merged.tif,0.8,0,566401398,208,37.7052,37.7052,-0.0,39.679,39.679,-0.0,0.008524,0.006897
600M,chip_237_335_merged.tif,0.8,1,86455880,208,37.1882,37.1882,-0.0,39.2977,39.2977,0.0,0.009025,0.007161
600M,chip_237_335_merged.tif,0.8,2,1853332897,208,37.6641,37.6641,-0.0,40.0871,40.0871,-0.0,0.00845,0.00668
600M,chip_237_335_merged.tif,0.8,3,1472726266,208,37.1883,37.1883,-0.0,39.1189,39.1189,-0.0,0.009025,0.007088
600M,chip_237_335_merged.tif,0.8,4,992780748,208,37.4653,37.4653,-0.0,40.0762,40.0762,-0.0,0.009032,0.006686
600M,chip_237_472_merged.tif,0.2,0,1749134831,50,35.0136,35.0136,-0.0,36.3495,36.3495,-0.0,0.011734,0.009462
600M,chip_237_472_merged.tif,0.2,1,1269189313,50,34.2586,34.2586,-0.0,33.4632,33.4632,0.0,0.01312,0.009594
600M,chip_237_472_merged.tif,0.2,2,888582682,50,31.8445,31.8445,0.0,37.1902,37.1902,0.0,0.014869,0.008857
600M,chip_237_472_merged.tif,0.2,3,408637164,50,33.8868,33.8868,-0.0,35.5703,35.5703,0.0,0.012419,0.009631
600M,chip_237_472_merged.tif,0.2,4,28030533,50,34.253,34.253,-0.0,36.2634,36.2634,0.0,0.013136,0.009724
600M,chip_237_472_merged.tif,0.4,0,1489180611,100,33.2922,33.2922,0.0,36.4122,36.4122,0.0,0.013475,0.009509
600M,chip_237_472_merged.tif,0.4,1,1108573980,100,33.6485,33.6485,-0.0,34.2426,34.2426,0.0,0.012405,0.009864
600M,chip_237_472_merged.tif,0.4,2,628628462,100,33.0585,33.0585,-0.0,36.1863,36.1863,0.0,0.015116,0.009443
600M,chip_237_472_merged.tif,0.4,3,248021831,100,33.862,33.862,0.0,36.6604,36.6604,-0.0,0.013342,0.009317
600M,chip_237_472_merged.tif,0.4,4,2014898848,100,33.2433,33.2433,0.0,37.2314,37.2314,-0.0,0.013623,0.008629
600M,chip_237_472_merged.tif,0.6,0,745882404,154,33.2421,33.2421,0.0,36.2331,36.2331,-0.0,0.01327,0.009499
600M,chip_237_472_merged.tif,0.6,1,365275773,154,33.3697,33.3697,0.0,35.713,35.713,-0.0,0.013256,0.010059
600M,chip_237_472_merged.tif,0.6,2,2032813903,154,33.3005,33.3005,-0.0,34.2323,34.2323,-0.0,0.013265,0.010263
600M,chip_237_472_merged.tif,0.6,3,1652207272,154,32.2592,32.2592,-0.0,34.59,34.59,-0.0,0.014838,0.010302
600M,chip_237_472_merged.tif,0.6,4,1271600641,154,32.2593,32.2593,-0.0,34.3704,34.3704,0.0,0.014837,0.010525
600M,chip_237_472_merged.tif,0.8,0,362629095,208,32.6523,32.6523,0.0,33.5901,33.5901,0.0,0.014096,0.012363
600M,chip_237_472_merged.tif,0.8,1,2030167225,208,32.1143,32.1143,0.0,34.1752,34.1752,0.0,0.015352,0.011352
600M,chip_237_472_merged.tif,0.8,2,1649560594,208,31.9905,31.9905,0.0,33.7437,33.7437,0.0,0.015586,0.011751
600M,chip_237_472_merged.tif,0.8,3,1169615076,208,32.1136,32.1136,-0.0,34.5827,34.5827,0.0,0.015354,0.011337
600M,chip_237_472_merged.tif,0.8,4,789008445,208,32.1138,32.1138,0.0,34.0401,34.0401,-0.0,0.015353,0.011314
600M,chip_237_598_merged.tif,0.2,0,772570841,50,32.765,32.765,0.0,36.449,36.449,0.0,0.014951,0.009273
600M,chip_237_598_merged.tif,0.2,1,391964210,50,35.9878,35.9878,-0.0,36.9706,36.9706,0.0,0.010535,0.009106
600M,chip_237_598_merged.tif,0.2,2,2059502340,50,36.1168,36.1168,-0.0,36.7147,36.7147,-0.0,0.010433,0.009331
600M,chip_237_598_merged.tif,0.2,3,1678895709,50,32.5523,32.5523,-0.0,37.6537,37.6537,-0.0,0.014873,0.008607
600M,chip_237_598_merged.tif,0.2,4,1198950191,50,33.672,33.672,-0.0,37.0369,37.0369,0.0,0.014028,0.009263
600M,chip_237_598_merged.tif,0.4,0,611955508,100,33.9964,33.9964,0.0,36.5515,36.5515,0.0,0.012478,0.009435
600M,chip_237_598_merged.tif,0.4,1,132009990,100,33.4832,33.4832,0.0,38.177,38.177,-0.0,0.013891,0.007899
600M,chip_237_598_merged.tif,0.4,2,1898887007,100,32.9852,32.9852,-0.0,36.495,36.495,-0.0,0.014529,0.00927
600M,chip_237_598_merged.tif,0.4,3,1518280376,100,32.9855,32.9855,-0.0,37.1488,37.1488,0.0,0.01453,0.008667
600M,chip_237_598_merged.tif,0.4,4,1038334858,100,33.3844,33.3844,0.0,36.8928,36.8928,-0.0,0.013471,0.008966
600M,chip_237_598_merged.tif,0.6,0,2016140949,154,34.6276,34.6276,0.0,35.558,35.558,-0.0,0.011742,0.01033
600M,chip_237_598_merged.tif,0.6,1,1536195431,154,34.6264,34.6264,0.0,35.4719,35.4719,0.0,0.011742,0.010433
600M,chip_237_598_merged.tif,0.6,2,1155588800,154,34.2395,34.2395,0.0,36.0774,36.0774,-0.0,0.012357,0.009828
600M,chip_237_598_merged.tif,0.6,3,774982169,154,34.2377,34.2377,0.0,35.8678,35.8678,-0.0,0.012504,0.010149
600M,chip_237_598_merged.tif,0.6,4,295036651,154,34.6278,34.6278,0.0,35.6565,35.6565,-0.0,0.011741,0.010292
600M,chip_237_598_merged.tif,0.8,0,1533548753,208,33.0527,33.0527,0.0,35.0737,35.0737,-0.0,0.014197,0.01126
600M,chip_237_598_merged.tif,0.8,1,1152942122,208,33.2799,33.2799,0.0,34.4047,34.4047,0.0,0.013821,0.012074
600M,chip_237_598_merged.tif,0.8,2,672996604,208,33.0533,33.0533,-0.0,34.4332,34.4332,-0.0,0.014197,0.0121
600M,chip_237_598_merged.tif,0.8,3,292389973,208,33.0532,33.0532,0.0,34.9564,34.9564,-0.0,0.014196,0.011265
600M,chip_237_598_merged.tif,0.8,4,1959928103,208,33.535,33.535,-0.0,34.4773,34.4773,-0.0,0.013547,0.011858
600M,chip_238_458_merged.tif,0.2,0,1697066177,50,32.6509,32.6509,-0.0,35.0837,35.0837,0.0,0.015698,0.011427
600M,chip_238_458_merged.tif,0.2,1,1217120659,50,33.7452,33.7452,0.0,35.558,35.558,-0.0,0.013178,0.010772
600M,chip_238_458_merged.tif,0.2,2,836514028,50,30.3124,30.3124,-0.0,35.122,35.122,-0.0,0.019754,0.010782
600M,chip_238_458_merged.tif,0.2,3,356568510,50,31.0581,31.0581,-0.0,35.5043,35.5043,-0.0,0.019076,0.010936
600M,chip_238_458_merged.tif,0.2,4,2123445527,50,31.9251,31.9251,-0.0,34.96,34.96,0.0,0.017074,0.011641
600M,chip_238_458_merged.tif,0.4,0,1437111957,100,30.9693,30.9693,0.0,32.8354,32.8354,0.0,0.01918,0.012496
600M,chip_238_458_merged.tif,0.4,1,1056505326,100,31.0782,31.0782,0.0,34.8786,34.8786,-0.0,0.018077,0.011685
600M,chip_238_458_merged.tif,0.4,2,675898695,100,31.582,31.582,-0.0,35.5258,35.5258,-0.0,0.016598,0.010801
600M,chip_238_458_merged.tif,0.4,3,195953177,100,30.7828,30.7828,-0.0,34.4972,34.4972,0.0,0.018717,0.011943
600M,chip_238_458_merged.tif,0.4,4,1962830194,100,31.0783,31.0783,0.0,33.7311,33.7311,0.0,0.018078,0.012227
600M,chip_238_458_merged.tif,0.6,0,693813750,154,29.6652,29.6652,0.0,33.9983,33.9983,0.0,0.021094,0.01237
600M,chip_238_458_merged.tif,0.6,1,313207119,154,31.6417,31.6417,-0.0,33.7296,33.7296,-0.0,0.016869,0.012762
600M,chip_238_458_merged.tif,0.6,2,2080084136,154,31.3501,31.3501,-0.0,34.7441,34.7441,-0.0,0.017481,0.011763
600M,chip_238_458_merged.tif,0.6,3,1600138618,154,31.3757,31.3757,0.0,32.8792,32.8792,0.0,0.01728,0.01353
600M,chip_238_458_merged.tif,0.6,4,1219531987,154,29.401,29.401,0.0,34.3149,34.3149,0.0,0.022008,0.012109
600M,chip_238_458_merged.tif,0.8,0,310560441,208,29.7071,29.7071,-0.0,32.5171,32.5171,-0.0,0.021299,0.014393
600M,chip_238_458_merged.tif,0.8,1,1978098571,208,29.6151,29.6151,0.0,32.397,32.397,-0.0,0.02134,0.015591
600M,chip_238_458_merged.tif,0.8,2,1597491940,208,29.715,29.715,0.0,32.6963,32.6963,0.0,0.021498,0.014018
600M,chip_238_458_merged.tif,0.8,3,1117546422,208,29.9865,29.9865,0.0,32.6287,32.6287,0.0,0.020368,0.014696
600M,chip_238_458_merged.tif,0.8,4,736939791,208,29.9861,29.9861,-0.0,32.6836,32.6836,0.0,0.020368,0.014504
600M,chip_239_277_merged.tif,0.2,0,1515405718,50,33.8775,33.8775,0.0,37.4751,37.4751,-0.0,0.014657,0.007779
600M,chip_239_277_merged.tif,0.2,1,1035460200,50,34.5712,34.5712,-0.0,40.4206,40.4206,-0.0,0.013323,0.006158
600M,chip_239_277_merged.tif,0.2,2,654853569,50,35.5317,35.5317,0.0,38.65,38.65,0.0,0.010638,0.007751
600M,chip_239_277_merged.tif,0.2,3,174908051,50,36.6167,36.6167,-0.0,39.0305,39.0305,-0.0,0.010957,0.007492
600M,chip_239_277_merged.tif,0.2,4,1941785068,50,35.9676,35.9676,-0.0,40.0764,40.0764,-0.0,0.011727,0.006372
600M,chip_239_277_merged.tif,0.4,0,450130648,100,33.9656,33.9656,-0.0,40.7423,40.7423,-0.0,0.012294,0.006292
600M,chip_239_277_merged.tif,0.4,1,69524017,100,34.3395,34.3395,-0.0,39.6218,39.6218,-0.0,0.011601,0.006678
600M,chip_239_277_merged.tif,0.4,2,1737062147,100,33.9774,33.9774,-0.0,38.4447,38.4447,0.0,0.011942,0.007287
600M,chip_239_277_merged.tif,0.4,3,1356455516,100,33.6509,33.6509,0.0,39.4282,39.4282,0.0,0.012738,0.007053
600M,chip_239_277_merged.tif,0.4,4,876509998,100,33.8257,33.8257,-0.0,40.0675,40.0675,-0.0,0.013231,0.00666
600M,chip_239_277_merged.tif,0.6,0,512153291,154,33.6518,33.6518,0.0,38.0606,38.0606,-0.0,0.013282,0.007799
600M,chip_239_277_merged.tif,0.6,1,131546660,154,34.1843,34.1843,-0.0,38.3447,38.3447,0.0,0.012681,0.007461
600M,chip_239_277_merged.tif,0.6,2,1898423677,154,33.8654,33.8654,-0.0,38.7877,38.7877,-0.0,0.013536,0.007511
600M,chip_239_277_merged.tif,0.6,3,1418478159,154,33.0776,33.0776,-0.0,36.1333,36.1333,0.0,0.014639,0.008884
600M,chip_239_277_merged.tif,0.6,4,1037871528,154,32.8398,32.8398,-0.0,38.144,38.144,-0.0,0.015274,0.007985
600M,chip_239_277_merged.tif,0.8,0,128899982,208,33.1945,33.1945,-0.0,36.0946,36.0946,-0.0,0.01454,0.009817
600M,chip_239_277_merged.tif,0.8,1,1796438112,208,31.3957,31.3957,-0.0,34.8171,34.8171,-0.0,0.017832,0.011029
600M,chip_239_277_merged.tif,0.8,2,1415831481,208,32.3177,32.3177,-0.0,34.8525,34.8525,-0.0,0.017154,0.011099
600M,chip_239_277_merged.tif,0.8,3,935885963,208,32.5947,32.5947,0.0,35.9248,35.9248,-0.0,0.016095,0.010416
600M,chip_239_277_merged.tif,0.8,4,555279332,208,32.5938,32.5938,-0.0,34.1058,34.1058,-0.0,0.016095,0.011704
600M,chip_239_281_merged.tif,0.2,0,1182386601,50,34.5021,34.5021,-0.0,41.9303,41.9303,-0.0,0.011289,0.0055
600M,chip_239_281_merged.tif,0.2,1,801779970,50,37.3822,37.3822,0.0,40.4269,40.4269,0.0,0.009203,0.006209
600M,chip_239_281_merged.tif,0.2,2,321834452,50,33.4604,33.4604,-0.0,42.3594,42.3594,-0.0,0.012556,0.00534
600M,chip_239_281_merged.tif,0.2,3,2088711469,50,33.8686,33.8686,0.0,41.8638,41.8638,0.0,0.01181,0.005619
600M,chip_239_281_merged.tif,0.2,4,1708104838,50,37.2279,37.2279,-0.0,40.3471,40.3471,0.0,0.008886,0.006123
600M,chip_239_281_merged.tif,0.4,0,216450418,100,35.4524,35.4524,0.0,41.5506,41.5506,0.0,0.010642,0.005683
600M,chip_239_281_merged.tif,0.4,1,1883988548,100,34.1718,34.1718,0.0,40.9966,40.9966,-0.0,0.011934,0.005893
600M,chip_239_281_merged.tif,0.4,2,1503381917,100,33.1058,33.1058,0.0,37.6351,37.6351,0.0,0.014112,0.007661
600M,chip_239_281_merged.tif,0.4,3,1023436399,100,35.4927,35.4927,0.0,41.191,41.191,-0.0,0.011372,0.00584
600M,chip_239_281_merged.tif,0.4,4,642829768,100,33.3239,33.3239,0.0,39.4914,39.4914,0.0,0.013868,0.006198
600M,chip_239_281_merged.tif,0.6,0,278473061,154,32.0213,32.0213,0.0,37.048,37.048,-0.0,0.016458,0.007653
600M,chip_239_281_merged.tif,0.6,1,2045350078,154,32.2568,32.2568,0.0,37.5897,37.5897,0.0,0.014574,0.007531
600M,chip_239_281_merged.tif,0.6,2,1565404560,154,34.0783,34.0783,0.0,39.7312,39.7312,-0.0,0.012885,0.006576
600M,chip_239_281_merged.tif,0.6,3,1184797929,154,34.0808,34.0808,0.0,39.2971,39.2971,0.0,0.01215,0.006734
600M,chip_239_281_merged.tif,0.6,4,704852411,154,33.9697,33.9697,-0.0,36.086,36.086,-0.0,0.012654,0.008397
600M,chip_239_281_merged.tif,0.8,0,1943364513,208,31.6629,31.6629,0.0,34.5326,34.5326,0.0,0.016552,0.010581
600M,chip_239_281_merged.tif,0.8,1,1562757882,208,31.6624,31.6624,0.0,35.0275,35.0275,-0.0,0.016554,0.010118
600M,chip_239_281_merged.tif,0.8,2,1082812364,208,31.6624,31.6624,0.0,37.8579,37.8579,0.0,0.016552,0.008252
600M,chip_239_281_merged.tif,0.8,3,702205733,208,32.1693,32.1693,0.0,36.0118,36.0118,0.0,0.016255,0.009607
600M,chip_239_281_merged.tif,0.8,4,222260215,208,33.5837,33.5837,0.0,36.0589,36.0589,0.0,0.014423,0.009662
600M,chip_239_283_merged.tif,0.2,0,458780436,50,32.0202,32.0202,0.0,38.1848,38.1848,0.0,0.01834,0.008337
600M,chip_239_283_merged.tif,0.2,1,78173805,50,31.7187,31.7187,-0.0,37.5056,37.5056,-0.0,0.016627,0.008376
600M,chip_239_283_merged.tif,0.2,2,1745711935,50,32.882,32.882,-0.0,38.2504,38.2504,-0.0,0.014667,0.00787
600M,chip_239_283_merged.tif,0.2,3,1365105304,50,33.3851,33.3851,-0.0,37.4141,37.4141,0.0,0.015202,0.008503
600M,chip_239_283_merged.tif,0.2,4,885159786,50,33.9753,33.9753,-0.0,38.9786,38.9786,0.0,0.013493,0.007782
600M,chip_239_283_merged.tif,0.4,0,298165103,100,32.1563,32.1563,-0.0,37.7225,37.7225,0.0,0.016523,0.008661
600M,chip_239_283_merged.tif,0.4,1,2065042120,100,31.7125,31.7125,-0.0,36.1387,36.1387,-0.0,0.017342,0.009328
600M,chip_239_283_merged.tif,0.4,2,1585096602,100,31.9019,31.9019,0.0,36.9228,36.9228,0.0,0.016226,0.009265
600M,chip_239_283_merged.tif,0.4,3,1204489971,100,32.3335,32.3335,0.0,37.7776,37.7776,-0.0,0.015974,0.008443
600M,chip_239_283_merged.tif,0.4,4,724544453,100,32.5312,32.5312,-0.0,37.1495,37.1495,-0.0,0.015511,0.008704
600M,chip_239_283_merged.tif,0.6,0,1702350544,154,29.6416,29.6416,-0.0,36.4476,36.4476,0.0,0.022375,0.009857
600M,chip_239_283_merged.tif,0.6,1,1321743913,154,31.5578,31.5578,-0.0,35.4058,35.4058,0.0,0.017871,0.010633
600M,chip_239_283_merged.tif,0.6,2,841798395,154,30.3643,30.3643,0.0,35.5917,35.5917,-0.0,0.021035,0.010194
600M,chip_239_283_merged.tif,0.6,3,461191764,154,31.3936,31.3936,0.0,35.5805,35.5805,-0.0,0.018172,0.010237
600M,chip_239_283_merged.tif,0.6,4,2128729894,154,31.2865,31.2865,-0.0,35.7764,35.7764,-0.0,0.018452,0.010052
600M,chip_239_283_merged.tif,0.8,0,1219758348,208,30.9083,30.9083,0.0,34.1243,34.1243,-0.0,0.018861,0.012678
600M,chip_239_283_merged.tif,0.8,1,839151717,208,31.8285,31.8285,-0.0,33.7197,33.7197,-0.0,0.017148,0.012566
600M,chip_239_283_merged.tif,0.8,2,359206199,208,30.9077,30.9077,-0.0,33.8133,33.8133,-0.0,0.018862,0.012941
600M,chip_239_283_merged.tif,0.8,3,2126083216,208,29.4884,29.4884,0.0,32.0605,32.0605,-0.0,0.023455,0.014842
600M,chip_239_283_merged.tif,0.8,4,1646137698,208,29.4686,29.4686,0.0,34.5082,34.5082,0.0,0.021628,0.012032
600M,chip_239_336_merged.tif,0.2,0,1706258226,50,39.6997,39.6997,-0.0,40.6436,40.6436,0.0,0.007413,0.006642
600M,chip_239_336_merged.tif,0.2,1,1226312708,50,40.4223,40.4223,0.0,40.2462,40.2462,-0.0,0.006984,0.00681
600M,chip_239_336_merged.tif,0.2,2,845706077,50,40.4228,40.4228,-0.0,40.496,40.496,0.0,0.006984,0.006633
600M,chip_239_336_merged.tif,0.2,3,365760559,50,40.1896,40.1896,-0.0,40.2644,40.2644,0.0,0.006837,0.006776
600M,chip_239_336_merged.tif,0.2,4,2132637576,50,39.0007,39.0007,0.0,39.5684,39.5684,0.0,0.007645,0.007249
600M,chip_239_336_merged.tif,0.4,0,1446304006,100,39.0123,39.0123,-0.0,40.5494,40.5494,-0.0,0.007556,0.006608
600M,chip_239_336_merged.tif,0.4,1,1065697375,100,40.2779,40.2779,0.0,40.7195,40.7195,-0.0,0.006747,0.006399
600M,chip_239_336_merged.tif,0.4,2,685090744,100,40.5836,40.5836,-0.0,40.1655,40.1655,-0.0,0.006818,0.006719
600M,chip_239_336_merged.tif,0.4,3,205145226,100,40.3235,40.3235,0.0,40.5362,40.5362,0.0,0.006839,0.006579
600M,chip_239_336_merged.tif,0.4,4,1972022243,100,39.3969,39.3969,0.0,40.9337,40.9337,0.0,0.007281,0.006296
600M,chip_239_336_merged.tif,0.6,0,802344686,154,39.2358,39.2358,0.0,40.4607,40.4607,-0.0,0.007667,0.006543
600M,chip_239_336_merged.tif,0.6,1,322399168,154,39.6117,39.6117,-0.0,40.327,40.327,0.0,0.007251,0.006521
600M,chip_239_336_merged.tif,0.6,2,2089276185,154,39.3478,39.3478,-0.0,40.6441,40.6441,0.0,0.007374,0.006416
600M,chip_239_336_merged.tif,0.6,3,1609330667,154,39.6323,39.6323,-0.0,40.5152,40.5152,0.0,0.007186,0.006496
600M,chip_239_336_merged.tif,0.6,4,1228724036,154,39.1625,39.1625,-0.0,40.649,40.649,-0.0,0.007723,0.00642
600M,chip_239_336_merged.tif,0.8,0,319752490,208,36.6946,36.6946,-0.0,39.6879,39.6879,-0.0,0.010566,0.007144
600M,chip_239_336_merged.tif,0.8,1,1987290620,208,37.6919,37.6919,0.0,39.2823,39.2823,-0.0,0.009175,0.007364
600M,chip_239_336_merged.tif,0.8,2,1606683989,208,38.082,38.082,0.0,39.5415,39.5415,-0.0,0.008842,0.007359
600M,chip_239_336_merged.tif,0.8,3,1126738471,208,36.6931,36.6931,0.0,39.7639,39.7639,0.0,0.010567,0.00704
600M,chip_239_336_merged.tif,0.8,4,746131840,208,38.0824,38.0824,-0.0,39.869,39.869,0.0,0.008841,0.007057
600M,chip_240_276_merged.tif,0.2,0,913401520,50,35.5391,35.5391,-0.0,38.963,38.963,0.0,0.011294,0.007187
600M,chip_240_276_merged.tif,0.2,1,532794889,50,37.4253,37.4253,-0.0,39.5863,39.5863,-0.0,0.009727,0.006901
600M,chip_240_276_merged.tif,0.2,2,52849371,50,34.3721,34.3721,0.0,39.6492,39.6492,0.0,0.013168,0.007257
600M,chip_240_276_merged.tif,0.2,3,1819726388,50,36.187,36.187,-0.0,40.5474,40.5474,0.0,0.011176,0.00636
600M,chip_240_276_merged.tif,0.2,4,1339780870,50,36.4562,36.4562,0.0,39.2001,39.2001,-0.0,0.010446,0.007088
600M,chip_240_276_merged.tif,0.4,0,752786187,100,36.233,36.233,-0.0,35.8736,35.8736,0.0,0.01106,0.008785
600M,chip_240_276_merged.tif,0.4,1,272840669,100,32.8032,32.8032,-0.0,39.3757,39.3757,-0.0,0.015525,0.006972
600M,chip_240_276_merged.tif,0.4,2,2039717686,100,33.2517,33.2517,0.0,39.0472,39.0472,-0.0,0.01547,0.006955
600M,chip_240_276_merged.tif,0.4,3,1659111055,100,34.293,34.293,-0.0,38.3172,38.3172,0.0,0.014044,0.007103
600M,chip_240_276_merged.tif,0.4,4,1179165537,100,35.7924,35.7924,-0.0,39.2797,39.2797,0.0,0.011435,0.006928
600M,chip_240_276_merged.tif,0.6,0,9487980,154,33.8612,33.8612,0.0,37.8458,37.8458,-0.0,0.013476,0.008065
600M,chip_240_276_merged.tif,0.6,1,1677026110,154,34.1178,34.1178,-0.0,36.0924,36.0924,-0.0,0.013372,0.009232
600M,chip_240_276_merged.tif,0.6,2,1296419479,154,33.8656,33.8656,0.0,37.8518,37.8518,0.0,0.013961,0.008005
600M,chip_240_276_merged.tif,0.6,3,915812848,154,33.9864,33.9864,-0.0,37.1281,37.1281,0.0,0.014029,0.008679
600M,chip_240_276_merged.tif,0.6,4,435867330,154,33.4744,33.4744,-0.0,38.6175,38.6175,0.0,0.014452,0.007589
600M,chip_240_276_merged.tif,0.8,0,1674379432,208,31.8857,31.8857,0.0,35.2405,35.2405,-0.0,0.018783,0.010718
600M,chip_240_276_merged.tif,0.8,1,1293772801,208,31.7387,31.7387,0.0,35.4997,35.4997,-0.0,0.018438,0.010693
600M,chip_240_276_merged.tif,0.8,2,813827283,208,32.5127,32.5127,0.0,34.3382,34.3382,-0.0,0.016876,0.012047
600M,chip_240_276_merged.tif,0.8,3,433220652,208,31.8866,31.8866,0.0,35.4666,35.4666,0.0,0.018781,0.010779
600M,chip_240_276_merged.tif,0.8,4,2100758782,208,32.5114,32.5114,-0.0,34.3448,34.3448,0.0,0.016879,0.011447
600M,chip_240_588_merged.tif,0.2,0,676960628,50,32.6823,32.6823,-0.0,35.9073,35.9073,-0.0,0.015589,0.010486
600M,chip_240_588_merged.tif,0.2,1,197015110,50,33.7386,33.7386,0.0,34.9376,34.9376,0.0,0.012936,0.011358
600M,chip_240_588_merged.tif,0.2,2,1963892127,50,32.7997,32.7997,-0.0,35.3396,35.3396,0.0,0.015339,0.011298
600M,chip_240_588_merged.tif,0.2,3,1483946609,50,33.079,33.079,-0.0,35.671,35.671,-0.0,0.014654,0.01071
600M,chip_240_588_merged.tif,0.2,4,1103339978,50,32.2865,32.2865,0.0,36.448,36.448,0.0,0.015271,0.010093
600M,chip_240_588_merged.tif,0.4,0,417006408,100,32.2963,32.2963,0.0,35.0393,35.0393,0.0,0.015274,0.011409
600M,chip_240_588_merged.tif,0.4,1,36399777,100,33.3153,33.3153,0.0,34.7072,34.7072,0.0,0.01406,0.011689
600M,chip_240_588_merged.tif,0.4,2,1803276794,100,33.1093,33.1093,-0.0,35.7796,35.7796,-0.0,0.014203,0.010344
600M,chip_240_588_merged.tif,0.4,3,1323331276,100,32.0362,32.0362,0.0,35.7509,35.7509,-0.0,0.015988,0.010614
600M,chip_240_588_merged.tif,0.4,4,942724645,100,32.2655,32.2655,-0.0,35.1783,35.1783,0.0,0.015656,0.011317
600M,chip_240_588_merged.tif,0.6,0,1821191849,154,32.6265,32.6265,0.0,34.6377,34.6377,0.0,0.01467,0.011665
600M,chip_240_588_merged.tif,0.6,1,1440585218,154,32.0772,32.0772,-0.0,33.8439,33.8439,0.0,0.015854,0.012617
600M,chip_240_588_merged.tif,0.6,2,1059978587,154,32.4966,32.4966,0.0,34.3372,34.3372,-0.0,0.015081,0.012075
600M,chip_240_588_merged.tif,0.6,3,580033069,154,31.9937,31.9937,-0.0,34.2351,34.2351,-0.0,0.015533,0.012401
600M,chip_240_588_merged.tif,0.6,4,199426438,154,32.737,32.737,-0.0,34.2589,34.2589,-0.0,0.014597,0.012296
600M,chip_240_588_merged.tif,0.8,0,1437938540,208,31.9339,31.9339,0.0,33.3651,33.3651,-0.0,0.015996,0.01351
600M,chip_240_588_merged.tif,0.8,1,957993022,208,31.2454,31.2454,-0.0,33.2827,33.2827,-0.0,0.017266,0.013746
600M,chip_240_588_merged.tif,0.8,2,577386391,208,31.7568,31.7568,-0.0,33.3036,33.3036,0.0,0.016225,0.013497
600M,chip_240_588_merged.tif,0.8,3,97440873,208,31.2448,31.2448,0.0,33.5346,33.5346,0.0,0.017266,0.013373
600M,chip_240_588_merged.tif,0.8,4,1864317890,208,31.2451,31.2451,-0.0,33.0015,33.0015,0.0,0.017266,0.01368
600M,chip_241_475_merged.tif,0.2,0,1294655915,50,34.6531,34.6531,-0.0,35.8243,35.8243,0.0,0.012584,0.010666
600M,chip_241_475_merged.tif,0.2,1,814710397,50,33.7891,33.7891,0.0,35.9366,35.9366,-0.0,0.013509,0.01044
600M,chip_241_475_merged.tif,0.2,2,434103766,50,34.2196,34.2196,0.0,36.2873,36.2873,0.0,0.013187,0.009961
600M,chip_241_475_merged.tif,0.2,3,53497135,50,32.8787,32.8787,-0.0,36.0313,36.0313,-0.0,0.014207,0.010396
600M,chip_241_475_merged.tif,0.2,4,1721035265,50,34.7672,34.7672,0.0,36.4119,36.4119,0.0,0.012421,0.009785
600M,chip_241_475_merged.tif,0.4,0,1134040582,100,33.7347,33.7347,0.0,35.5183,35.5183,-0.0,0.013392,0.01091
600M,chip_241_475_merged.tif,0.4,1,654095064,100,33.8288,33.8288,0.0,35.4938,35.4938,-0.0,0.013274,0.010943
600M,chip_241_475_merged.tif,0.4,2,273488433,100,33.8459,33.8459,0.0,35.6441,35.6441,-0.0,0.013399,0.010466
600M,chip_241_475_merged.tif,0.4,3,1941026563,100,33.5894,33.5894,0.0,35.764,35.764,0.0,0.013623,0.010556
600M,chip_241_475_merged.tif,0.4,4,1560419932,100,33.2358,33.2358,0.0,36.0351,36.0351,-0.0,0.013961,0.010103
600M,chip_241_475_merged.tif,0.6,0,390742375,154,34.0531,34.0531,-0.0,35.514,35.514,0.0,0.013125,0.010976
600M,chip_241_475_merged.tif,0.6,1,2058280505,154,34.1894,34.1894,-0.0,34.6791,34.6791,-0.0,0.012628,0.011596
600M,chip_241_475_merged.tif,0.6,2,1677673874,154,33.7802,33.7802,-0.0,34.7897,34.7897,-0.0,0.013259,0.011389
600M,chip_241_475_merged.tif,0.6,3,1197728356,154,33.9428,33.9428,0.0,35.0409,35.0409,0.0,0.013235,0.01138
