backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
600M,chip_151_484_merged.tif,0.2,3,974737300,50,32.2352,35.8913,3.6562
600M,chip_151_484_merged.tif,0.2,4,494791782,50,26.6536,34.9158,8.2623
600M,chip_151_484_merged.tif,0.4,0,2055280747,100,32.1342,35.3668,3.2325
600M,chip_151_484_merged.tif,0.4,1,1575335229,100,31.8951,34.9338,3.0387
600M,chip_151_484_merged.tif,0.4,2,1194728598,100,31.8338,35.0397,3.2059
600M,chip_151_484_merged.tif,0.4,3,714783080,100,31.9978,34.3735,2.3757
600M,chip_151_484_merged.tif,0.4,4,334176449,100,32.1346,34.2465,2.1118
600M,chip_151_484_merged.tif,0.6,0,1311982540,154,29.0454,32.8781,3.8328
600M,chip_151_484_merged.tif,0.6,1,832037022,154,27.7904,34.1566,6.3662
600M,chip_151_484_merged.tif,0.6,2,451430391,154,28.7599,32.661,3.901
600M,chip_151_484_merged.tif,0.6,3,2118968521,154,29.0249,33.3152,4.2903
600M,chip_151_484_merged.tif,0.6,4,1738361890,154,29.2369,33.8526,4.6157
600M,chip_151_484_merged.tif,0.8,0,829390344,208,28.6308,33.098,4.4672
600M,chip_151_484_merged.tif,0.8,1,448783713,208,27.2591,31.7862,4.5271
600M,chip_151_484_merged.tif,0.8,2,2116321843,208,28.8784,31.0083,2.1299
600M,chip_151_484_merged.tif,0.8,3,1735715212,208,28.8785,32.0372,3.1587
600M,chip_151_484_merged.tif,0.8,4,1255769694,208,28.2728,30.4371,2.1643
600M,chip_151_489_merged.tif,0.2,0,2111170159,50,32.828,36.5312,3.7032
600M,chip_151_489_merged.tif,0.2,1,1631224641,50,34.5552,36.7808,2.2256
600M,chip_151_489_merged.tif,0.2,2,1250618010,50,35.1379,36.4584,1.3205
600M,chip_151_489_merged.tif,0.2,3,870011379,50,33.8074,36.5738,2.7664
600M,chip_151_489_merged.tif,0.2,4,390065861,50,34.5551,37.1643,2.6092
600M,chip_151_489_merged.tif,0.4,0,1950554826,100,34.0888,35.6711,1.5823
600M,chip_151_489_merged.tif,0.4,1,1470609308,100,34.2946,36.0384,1.7438
600M,chip_151_489_merged.tif,0.4,2,1090002677,100,34.5053,35.7455,1.2402
600M,chip_151_489_merged.tif,0.4,3,610057159,100,33.6803,36.8249,3.1445
600M,chip_151_489_merged.tif,0.4,4,229450528,100,33.3699,36.0674,2.6975
600M,chip_151_489_merged.tif,0.6,0,1207256619,154,34.6086,35.8602,1.2516
600M,chip_151_489_merged.tif,0.6,1,727311101,154,34.1096,35.4696,1.3599
600M,chip_151_489_merged.tif,0.6,2,346704470,154,34.6515,35.9635,1.312
600M,chip_151_489_merged.tif,0.6,3,2014242600,154,33.9031,35.7788,1.8757
600M,chip_151_489_merged.tif,0.6,4,1633635969,154,33.9938,35.9461,1.9523
600M,chip_151_489_merged.tif,0.8,0,724664423,208,32.9955,35.4701,2.4746
600M,chip_151_489_merged.tif,0.8,1,244718905,208,32.9958,34.7871,1.7913
600M,chip_151_489_merged.tif,0.8,2,2011595922,208,32.9957,34.6684,1.6727
600M,chip_151_489_merged.tif,0.8,3,1630989291,208,32.9953,34.5838,1.5885
600M,chip_151_489_merged.tif,0.8,4,1151043773,208,33.9925,34.8098,0.8174
600M,chip_151_501_merged.tif,0.2,0,1295229284,50,32.8793,34.9959,2.1165
600M,chip_151_501_merged.tif,0.2,1,815283766,50,32.7022,34.539,1.8368
600M,chip_151_501_merged.tif,0.2,2,434677135,50,33.6423,35.3991,1.7568
600M,chip_151_501_merged.tif,0.2,3,54070504,50,33.68,35.278,1.5981
600M,chip_151_501_merged.tif,0.2,4,1721608634,50,32.7365,35.4528,2.7163
600M,chip_151_501_merged.tif,0.4,0,1134613951,100,31.8619,34.9355,3.0736
600M,chip_151_501_merged.tif,0.4,1,654668433,100,32.2981,35.5447,3.2466
600M,chip_151_501_merged.tif,0.4,2,274061802,100,31.7364,34.9285,3.1921
600M,chip_151_501_merged.tif,0.4,3,1941599932,100,32.1056,35.2102,3.1046
600M,chip_151_501_merged.tif,0.4,4,1560993301,100,32.6493,35.4955,2.8462
600M,chip_151_501_merged.tif,0.6,0,391315744,154,32.0569,34.4641,2.4072
600M,chip_151_501_merged.tif,0.6,1,2058853874,154,32.1654,34.3757,2.2103
600M,chip_151_501_merged.tif,0.6,2,1678247243,154,32.5893,33.8672,1.2779
600M,chip_151_501_merged.tif,0.6,3,1198301725,154,32.4707,34.4314,1.9607
600M,chip_151_501_merged.tif,0.6,4,817695094,154,32.463,33.7905,1.3275
600M,chip_151_501_merged.tif,0.8,0,2056207196,208,31.7044,33.5074,1.803
600M,chip_151_501_merged.tif,0.8,1,1576261678,208,32.4695,33.389,0.9195
600M,chip_151_501_merged.tif,0.8,2,1195655047,208,32.4699,33.0597,0.5897
600M,chip_151_501_merged.tif,0.8,3,815048416,208,31.7051,33.5007,1.7956
600M,chip_151_501_merged.tif,0.8,4,335102898,208,31.7048,32.7385,1.0337
600M,chip_151_592_merged.tif,0.2,0,1612425901,50,35.1486,37.1408,1.9921
600M,chip_151_592_merged.tif,0.2,1,1132480383,50,34.8593,37.7477,2.8885
600M,chip_151_592_merged.tif,0.2,2,751873752,50,35.4582,36.209,0.7507
600M,chip_151_592_merged.tif,0.2,3,271928234,50,34.1182,37.0981,2.9799
600M,chip_151_592_merged.tif,0.2,4,2038805251,50,33.2307,37.1972,3.9665
600M,chip_151_592_merged.tif,0.4,0,1352471681,100,34.0472,36.696,2.6488
600M,chip_151_592_merged.tif,0.4,1,971865050,100,34.0718,37.6375,3.5657
600M,chip_151_592_merged.tif,0.4,2,591258419,100,33.4904,36.8048,3.3144
600M,chip_151_592_merged.tif,0.4,3,111312901,100,34.159,36.6259,2.4669
600M,chip_151_592_merged.tif,0.4,4,1878189918,100,33.926,37.3946,3.4686
600M,chip_151_592_merged.tif,0.6,0,609173474,154,34.219,36.2394,2.0204
600M,chip_151_592_merged.tif,0.6,1,228566843,154,34.5628,36.3926,1.8297
600M,chip_151_592_merged.tif,0.6,2,1995443860,154,33.892,36.0569,2.1649
600M,chip_151_592_merged.tif,0.6,3,1515498342,154,34.7597,36.3832,1.6235
600M,chip_151_592_merged.tif,0.6,4,1134891711,154,34.4758,36.3743,1.8985
600M,chip_151_592_merged.tif,0.8,0,1520464950,208,33.6889,35.0124,1.3234
600M,chip_151_592_merged.tif,0.8,1,1040519432,208,33.689,35.2195,1.5305
600M,chip_151_592_merged.tif,0.8,2,659912801,208,33.7687,35.499,1.7303
600M,chip_151_592_merged.tif,0.8,3,279306170,208,33.6889,35.2261,1.5372
600M,chip_151_592_merged.tif,0.8,4,1946844300,208,34.1014,35.2856,1.1842
600M,chip_151_604_merged.tif,0.2,0,1526948105,50,34.7879,37.3653,2.5774
600M,chip_151_604_merged.tif,0.2,1,1146341474,50,35.2779,37.1213,1.8434
600M,chip_151_604_merged.tif,0.2,2,666395956,50,34.5282,37.343,2.8148
600M,chip_151_604_merged.tif,0.2,3,285789325,50,35.5752,37.7478,2.1726
600M,chip_151_604_merged.tif,0.2,4,2052666342,50,35.8242,37.2893,1.4651
600M,chip_151_604_merged.tif,0.4,0,1366332772,100,34.7131,37.0635,2.3504
600M,chip_151_604_merged.tif,0.4,1,985726141,100,35.4464,37.0563,1.6099
600M,chip_151_604_merged.tif,0.4,2,505780623,100,34.7618,37.3085,2.5467
600M,chip_151_604_merged.tif,0.4,3,125173992,100,35.0226,36.6694,1.6468
600M,chip_151_604_merged.tif,0.4,4,1792712122,100,35.4454,36.5864,1.141
600M,chip_151_604_merged.tif,0.6,0,623034565,154,35.135,36.2907,1.1557
600M,chip_151_604_merged.tif,0.6,1,242427934,154,35.2209,36.2314,1.0105
600M,chip_151_604_merged.tif,0.6,2,1909966064,154,34.9724,36.3194,1.347
600M,chip_151_604_merged.tif,0.6,3,1529359433,154,34.8848,36.5876,1.7028
600M,chip_151_604_merged.tif,0.6,4,1049413915,154,34.9425,36.5913,1.6487
600M,chip_151_604_merged.tif,0.8,0,140442369,208,34.7718,35.266,0.4942
600M,chip_151_604_merged.tif,0.8,1,1907319386,208,34.8225,35.5713,0.7488
600M,chip_151_604_merged.tif,0.8,2,1427373868,208,34.8226,35.3879,0.5653
600M,chip_151_604_merged.tif,0.8,3,1046767237,208,34.8225,35.6242,0.8017
600M,chip_151_604_merged.tif,0.8,4,666160606,208,34.8223,35.4758,0.6534
600M,chip_152_240_merged.tif,0.2,0,1690725444,50,30.586,38.2008,7.6148
600M,chip_152_240_merged.tif,0.2,1,1310118813,50,30.2014,35.8417,5.6403
600M,chip_152_240_merged.tif,0.2,2,830173295,50,29.8782,38.3001,8.4219
600M,chip_152_240_merged.tif,0.2,3,449566664,50,29.5702,36.4412,6.871
600M,chip_152_240_merged.tif,0.2,4,68960033,50,29.7649,36.782,7.0172
600M,chip_152_240_merged.tif,0.4,0,724789261,100,29.2854,33.5413,4.2559
600M,chip_152_240_merged.tif,0.4,1,244843743,100,29.9994,35.7325,5.7332
600M,chip_152_240_merged.tif,0.4,2,2011720760,100,29.1287,35.9409,6.8122
600M,chip_152_240_merged.tif,0.4,3,1631114129,100,29.5498,35.8295,6.2797
600M,chip_152_240_merged.tif,0.4,4,1151168611,100,30.1848,36.1868,6.002
600M,chip_152_240_merged.tif,0.6,0,786811904,154,28.9722,35.5857,6.6135
600M,chip_152_240_merged.tif,0.6,1,406205273,154,29.2419,33.8877,4.6457
600M,chip_152_240_merged.tif,0.6,2,2073743403,154,28.3069,35.5274,7.2205
600M,chip_152_240_merged.tif,0.6,3,1693136772,154,29.553,35.1674,5.6144
600M,chip_152_240_merged.tif,0.6,4,1213191254,154,29.4915,34.7134,5.2219
600M,chip_152_240_merged.tif,0.8,0,304219708,208,29.0943,32.1572,3.0629
600M,chip_152_240_merged.tif,0.8,1,2071096725,208,28.2527,32.46,4.2073
600M,chip_152_240_merged.tif,0.8,2,1591151207,208,29.094,31.9169,2.8229
600M,chip_152_240_merged.tif,0.8,3,1210544576,208,28.3299,31.2697,2.9398
600M,chip_152_240_merged.tif,0.8,4,829937945,208,28.3302,31.395,3.0648
600M,chip_152_404_merged.tif,0.2,0,1778922098,50,33.1326,36.3102,3.1776
600M,chip_152_404_merged.tif,0.2,1,1398315467,50,32.926,36.4393,3.5133
600M,chip_152_404_merged.tif,0.2,2,918369949,50,34.5955,36.4934,1.898
600M,chip_152_404_merged.tif,0.2,3,537763318,50,35.3047,36.3914,1.0867
600M,chip_152_404_merged.tif,0.2,4,57817800,50,35.2347,36.3716,1.1369
600M,chip_152_404_merged.tif,0.4,0,812985915,100,34.5002,35.2581,0.758
600M,chip_152_404_merged.tif,0.4,1,333040397,100,33.1131,36.0627,2.9497
600M,chip_152_404_merged.tif,0.4,2,2099917414,100,33.2441,35.1446,1.9005
600M,chip_152_404_merged.tif,0.4,3,1619971896,100,33.3144,36.1056,2.7912
600M,chip_152_404_merged.tif,0.4,4,1239365265,100,32.9484,36.0196,3.0712
600M,chip_152_404_merged.tif,0.6,0,875008558,154,33.2452,35.1336,1.8884
600M,chip_152_404_merged.tif,0.6,1,395063040,154,33.3441,35.7104,2.3663
600M,chip_152_404_merged.tif,0.6,2,14456409,154,33.9987,35.1464,1.1477
600M,chip_152_404_merged.tif,0.6,3,1781333426,154,33.3566,34.8241,1.4676
600M,chip_152_404_merged.tif,0.6,4,1301387908,154,33.3444,34.8313,1.4869
600M,chip_152_404_merged.tif,0.8,0,392416362,208,32.5224,34.3597,1.8373
600M,chip_152_404_merged.tif,0.8,1,11809731,208,32.5019,33.5761,1.0742
600M,chip_152_404_merged.tif,0.8,2,1679347861,208,32.5018,34.0535,1.5517
600M,chip_152_404_merged.tif,0.8,3,1298741230,208,32.7884,34.1716,1.3832
600M,chip_152_404_merged.tif,0.8,4,818795712,208,32.788,34.0765,1.2884
600M,chip_152_433_merged.tif,0.2,0,1271069872,50,37.7971,41.784,3.9869
600M,chip_152_433_merged.tif,0.2,1,791124354,50,33.389,41.3286,7.9396
600M,chip_152_433_merged.tif,0.2,2,410517723,50,40.223,41.7184,1.4954
600M,chip_152_433_merged.tif,0.2,3,2078055853,50,38.3087,40.4836,2.1748
600M,chip_152_433_merged.tif,0.2,4,1697449222,50,39.8848,39.4365,-0.4483
600M,chip_152_433_merged.tif,0.4,0,1011115652,100,40.7052,41.3404,0.6352
600M,chip_152_433_merged.tif,0.4,1,630509021,100,40.9296,40.0508,-0.8788
600M,chip_152_433_merged.tif,0.4,2,249902390,100,40.8843,40.7498,-0.1345
600M,chip_152_433_merged.tif,0.4,3,1917440520,100,40.6499,40.6397,-0.0102
600M,chip_152_433_merged.tif,0.4,4,1536833889,100,39.2524,41.2341,1.9817
600M,chip_152_433_merged.tif,0.6,0,367156332,154,37.6089,40.6711,3.0622
600M,chip_152_433_merged.tif,0.6,1,2034694462,154,36.5511,41.0218,4.4707
600M,chip_152_433_merged.tif,0.6,2,1654087831,154,39.3983,40.6732,1.2749
600M,chip_152_433_merged.tif,0.6,3,1174142313,154,39.2098,39.9957,0.7859
600M,chip_152_433_merged.tif,0.6,4,793535682,154,39.3971,40.29,0.8929
600M,chip_152_433_merged.tif,0.8,0,2032047784,208,36.6383,39.2484,2.6101
600M,chip_152_433_merged.tif,0.8,1,1552102266,208,36.6384,38.292,1.6536
600M,chip_152_433_merged.tif,0.8,2,1171495635,208,36.6386,38.8297,2.1911
600M,chip_152_433_merged.tif,0.8,3,691550117,208,36.5978,39.5754,2.9775
600M,chip_152_433_merged.tif,0.8,4,310943486,208,36.6386,40.2867,3.6481
600M,chip_152_478_merged.tif,0.2,0,1008458928,50,31.6853,35.3887,3.7034
600M,chip_152_478_merged.tif,0.2,1,528513410,50,30.4749,36.2183,5.7433
600M,chip_152_478_merged.tif,0.2,2,147906779,50,30.1939,36.1484,5.9545
600M,chip_152_478_merged.tif,0.2,3,1815444909,50,32.3462,35.6318,3.2856
600M,chip_152_478_merged.tif,0.2,4,1434838278,50,25.8076,36.4156,10.608
600M,chip_152_478_merged.tif,0.4,0,748504708,100,30.7961,35.6381,4.842
600M,chip_152_478_merged.tif,0.4,1,367898077,100,29.41,35.7206,6.3106
600M,chip_152_478_merged.tif,0.4,2,2035436207,100,31.8458,33.7311,1.8854
600M,chip_152_478_merged.tif,0.4,3,1654829576,100,28.205,35.6585,7.4535
600M,chip_152_478_merged.tif,0.4,4,1274222945,100,28.2053,36.0542,7.8488
600M,chip_152_478_merged.tif,0.6,0,5206501,154,28.3689,34.0491,5.6803
600M,chip_152_478_merged.tif,0.6,1,1772083518,154,28.5424,31.4357,2.8933
600M,chip_152_478_merged.tif,0.6,2,1391476887,154,29.7341,32.5595,2.8254
600M,chip_152_478_merged.tif,0.6,3,911531369,154,28.4615,34.1834,5.7219
600M,chip_152_478_merged.tif,0.6,4,530924738,154,28.3689,34.2525,5.8836
600M,chip_152_478_merged.tif,0.8,0,1769436840,208,28.4151,30.8504,2.4353
600M,chip_152_478_merged.tif,0.8,1,1289491322,208,27.3521,31.7325,4.3804
600M,chip_152_478_merged.tif,0.8,2,908884691,208,28.4148,31.8598,3.4449
600M,chip_152_478_merged.tif,0.8,3,428939173,208,28.5928,30.0382,1.4454
600M,chip_152_478_merged.tif,0.8,4,48332542,208,28.4148,32.7132,4.2985
600M,chip_152_479_merged.tif,0.2,0,1855430791,50,33.4201,35.3801,1.96
600M,chip_152_479_merged.tif,0.2,1,1375485273,50,30.4473,34.9892,4.5419
600M,chip_152_479_merged.tif,0.2,2,994878642,50,32.0362,34.9121,2.8759
600M,chip_152_479_merged.tif,0.2,3,514933124,50,33.4179,35.7298,2.312
600M,chip_152_479_merged.tif,0.2,4,134326493,50,33.0644,35.1049,2.0405
600M,chip_152_479_merged.tif,0.4,0,1595476571,100,32.6611,34.1348,1.4738
600M,chip_152_479_merged.tif,0.4,1,1214869940,100,32.2744,34.3898,2.1153
600M,chip_152_479_merged.tif,0.4,2,734924422,100,31.8279,33.9264,2.0985
600M,chip_152_479_merged.tif,0.4,3,354317791,100,31.4884,34.8418,3.3533
600M,chip_152_479_merged.tif,0.4,4,2121194808,100,31.4364,33.9059,2.4695
600M,chip_152_479_merged.tif,0.6,0,852178364,154,31.2049,33.2006,1.9956
600M,chip_152_479_merged.tif,0.6,1,471571733,154,32.2217,34.1366,1.9148
600M,chip_152_479_merged.tif,0.6,2,90965102,154,31.8688,33.3149,1.4461
600M,chip_152_479_merged.tif,0.6,3,1758503232,154,31.2046,34.4319,3.2273
600M,chip_152_479_merged.tif,0.6,4,1377896601,154,31.2112,31.9939,0.7827
600M,chip_152_479_merged.tif,0.8,0,468925055,208,29.9331,32.434,2.5009
600M,chip_152_479_merged.tif,0.8,1,2136463185,208,29.9328,31.1565,1.2237
600M,chip_152_479_merged.tif,0.8,2,1755856554,208,30.3437,31.6572,1.3135
600M,chip_152_479_merged.tif,0.8,3,1275911036,208,30.343,32.0536,1.7106
600M,chip_152_479_merged.tif,0.8,4,895304405,208,30.3571,31.9383,1.5811
600M,chip_152_490_merged.tif,0.2,0,405909994,50,33.0674,35.7791,2.7116
600M,chip_152_490_merged.tif,0.2,1,2073448124,50,33.9128,34.0324,0.1196
600M,chip_152_490_merged.tif,0.2,2,1692841493,50,34.1552,34.5365,0.3813
600M,chip_152_490_merged.tif,0.2,3,1212895975,50,34.5377,35.2085,0.6708
600M,chip_152_490_merged.tif,0.2,4,832289344,50,33.1827,35.7858,2.6031
600M,chip_152_490_merged.tif,0.4,0,145955774,100,33.2778,33.9154,0.6376
600M,chip_152_490_merged.tif,0.4,1,1912832791,100,33.2183,35.0629,1.8446
600M,chip_152_490_merged.tif,0.4,2,1432887273,100,33.2993,34.1781,0.8787
600M,chip_152_490_merged.tif,0.4,3,1052280642,100,33.412,35.253,1.8409
600M,chip_152_490_merged.tif,0.4,4,671674011,100,33.2621,33.8373,0.5752
600M,chip_152_490_merged.tif,0.6,0,1550141215,154,33.1344,34.0657,0.9313
600M,chip_152_490_merged.tif,0.6,1,1169534584,154,33.1345,33.3052,0.1707
600M,chip_152_490_merged.tif,0.6,2,689589066,154,33.3132,34.2952,0.982
600M,chip_152_490_merged.tif,0.6,3,308982435,154,31.0756,33.5366,2.461
600M,chip_152_490_merged.tif,0.6,4,2075859452,154,33.3222,32.9905,-0.3316
600M,chip_152_490_merged.tif,0.8,0,1166887906,208,32.3916,32.9477,0.5561
600M,chip_152_490_merged.tif,0.8,1,686942388,208,32.9611,32.879,-0.0821
600M,chip_152_490_merged.tif,0.8,2,306335757,208,31.2135,32.4925,1.279
600M,chip_152_490_merged.tif,0.8,3,1973873887,208,32.3914,32.5976,0.2061
600M,chip_152_490_merged.tif,0.8,4,1593267256,208,32.9613,32.9214,-0.04
600M,chip_153_469_merged.tif,0.2,0,1060989706,50,34.5233,35.8835,1.3602
600M,chip_153_469_merged.tif,0.2,1,680383075,50,34.5563,36.2021,1.6458
600M,chip_153_469_merged.tif,0.2,2,299776444,50,34.6234,38.127,3.5037
600M,chip_153_469_merged.tif,0.2,3,1967314574,50,35.7371,37.7573,2.0202
600M,chip_153_469_merged.tif,0.2,4,1586707943,50,35.6904,36.7652,1.0748
600M,chip_153_469_merged.tif,0.4,0,900374373,100,35.1694,36.3264,1.157
600M,chip_153_469_merged.tif,0.4,1,519767742,100,35.1327,37.4853,2.3526
600M,chip_153_469_merged.tif,0.4,2,39822224,100,35.0415,36.7103,1.6688
600M,chip_153_469_merged.tif,0.4,3,1806699241,100,34.6937,36.6066,1.9129
600M,chip_153_469_merged.tif,0.4,4,1426092610,100,34.6426,36.8548,2.2122
600M,chip_153_469_merged.tif,0.6,0,157076166,154,34.2837,36.1197,1.8361
600M,chip_153_469_merged.tif,0.6,1,1923953183,154,35.1028,35.9911,0.8883
600M,chip_153_469_merged.tif,0.6,2,1444007665,154,35.1026,36.873,1.7704
600M,chip_153_469_merged.tif,0.6,3,1063401034,154,35.1202,36.4142,1.294
600M,chip_153_469_merged.tif,0.6,4,682794403,154,35.175,36.1396,0.9646
600M,chip_153_469_merged.tif,0.8,0,1821967618,208,34.4846,35.6149,1.1304
600M,chip_153_469_merged.tif,0.8,1,1441360987,208,34.4843,35.3327,0.8484
600M,chip_153_469_merged.tif,0.8,2,1060754356,208,34.7556,35.3097,0.5541
600M,chip_153_469_merged.tif,0.8,3,580808838,208,34.4843,35.8034,1.3191
600M,chip_153_469_merged.tif,0.8,4,200202207,208,34.7773,35.2119,0.4347
600M,chip_154_346_merged.tif,0.2,0,2064601388,50,37.8897,42.4608,4.571
600M,chip_154_346_merged.tif,0.2,1,1584655870,50,39.1171,41.0195,1.9025
600M,chip_154_346_merged.tif,0.2,2,1204049239,50,38.665,41.0689,2.4039
600M,chip_154_346_merged.tif,0.2,3,724103721,50,40.2481,40.4622,0.2141
600M,chip_154_346_merged.tif,0.2,4,343497090,50,38.8432,41.8855,3.0423
600M,chip_154_346_merged.tif,0.4,0,1804647168,100,38.0293,40.6316,2.6023
600M,chip_154_346_merged.tif,0.4,1,1424040537,100,40.4086,41.6309,1.2223
600M,chip_154_346_merged.tif,0.4,2,944095019,100,37.0247,41.7798,4.755
600M,chip_154_346_merged.tif,0.4,3,563488388,100,38.2629,41.5576,3.2947
600M,chip_154_346_merged.tif,0.4,4,182881757,100,41.1306,41.4054,0.2749
600M,chip_154_346_merged.tif,0.6,0,1061348961,154,37.7112,41.2279,3.5167
600M,chip_154_346_merged.tif,0.6,1,680742330,154,38.6217,40.6282,2.0065
600M,chip_154_346_merged.tif,0.6,2,300135699,154,38.0463,41.5217,3.4754
600M,chip_154_346_merged.tif,0.6,3,1967673829,154,38.8198,39.9955,1.1757
600M,chip_154_346_merged.tif,0.6,4,1587067198,154,37.9278,41.4767,3.5489
600M,chip_154_346_merged.tif,0.8,0,678095652,208,36.5937,40.1331,3.5394
600M,chip_154_346_merged.tif,0.8,1,198150134,208,38.7394,39.5533,0.8139
600M,chip_154_346_merged.tif,0.8,2,1965027151,208,36.9656,39.8012,2.8356
600M,chip_154_346_merged.tif,0.8,3,1485081633,208,36.9659,39.7297,2.7637
600M,chip_154_346_merged.tif,0.8,4,1104475002,208,36.966,39.7389,2.7729
600M,chip_154_484_merged.tif,0.2,0,1416908103,50,33.3277,37.1018,3.7741
600M,chip_154_484_merged.tif,0.2,1,1036301472,50,34.698,37.2153,2.5173
600M,chip_154_484_merged.tif,0.2,2,655694841,50,33.5002,36.7502,3.25
600M,chip_154_484_merged.tif,0.2,3,175749323,50,35.1157,36.4711,1.3554
600M,chip_154_484_merged.tif,0.2,4,1942626340,50,34.2776,36.9079,2.6303
600M,chip_154_484_merged.tif,0.4,0,1256292770,100,33.4497,36.1017,2.652
600M,chip_154_484_merged.tif,0.4,1,875686139,100,32.0153,36.6764,4.6612
600M,chip_154_484_merged.tif,0.4,2,395740621,100,34.5339,36.398,1.864
600M,chip_154_484_merged.tif,0.4,3,15133990,100,32.3144,35.619,3.3045
600M,chip_154_484_merged.tif,0.4,4,1682672120,100,34.3349,36.307,1.9721
600M,chip_154_484_merged.tif,0.6,0,512994563,154,33.9583,35.6311,1.6728
600M,chip_154_484_merged.tif,0.6,1,132387932,154,32.9772,35.9458,2.9686
600M,chip_154_484_merged.tif,0.6,2,1799926062,154,34.1794,35.9499,1.7705
600M,chip_154_484_merged.tif,0.6,3,1419319431,154,33.9925,36.2642,2.2716
600M,chip_154_484_merged.tif,0.6,4,939373913,154,33.5252,36.0993,2.5741
600M,chip_154_484_merged.tif,0.8,0,30402367,208,33.3862,34.5322,1.146
600M,chip_154_484_merged.tif,0.8,1,1797279384,208,33.3861,33.4589,0.0728
600M,chip_154_484_merged.tif,0.8,2,1416672753,208,32.3902,34.7414,2.3511
600M,chip_154_484_merged.tif,0.8,3,936727235,208,32.3895,34.4514,2.062
600M,chip_154_484_merged.tif,0.8,4,556120604,208,33.598,34.2774,0.6794
600M,chip_155_408_merged.tif,0.2,0,1659224381,50,33.3292,36.3374,3.0081
600M,chip_155_408_merged.tif,0.2,1,1179278863,50,36.5398,37.166,0.6262
600M,chip_155_408_merged.tif,0.2,2,798672232,50,33.9779,36.6102,2.6323
600M,chip_155_408_merged.tif,0.2,3,318726714,50,36.4817,35.8716,-0.6101
600M,chip_155_408_merged.tif,0.2,4,2085603731,50,33.7308,36.8769,3.1461
600M,chip_155_408_merged.tif,0.4,0,1399270161,100,34.4085,36.0111,1.6026
600M,chip_155_408_merged.tif,0.4,1,1018663530,100,34.4965,35.9923,1.4958
600M,chip_155_408_merged.tif,0.4,2,638056899,100,33.4618,35.6837,2.2218
600M,chip_155_408_merged.tif,0.4,3,158111381,100,33.8174,36.3459,2.5285
600M,chip_155_408_merged.tif,0.4,4,1924988398,100,33.7943,35.9432,2.149
600M,chip_155_408_merged.tif,0.6,0,655971954,154,33.0741,35.2604,2.1862
600M,chip_155_408_merged.tif,0.6,1,275365323,154,33.2874,35.4474,2.16
600M,chip_155_408_merged.tif,0.6,2,2042242340,154,32.5777,35.3927,2.8149
600M,chip_155_408_merged.tif,0.6,3,1562296822,154,33.1451,35.8891,2.744
600M,chip_155_408_merged.tif,0.6,4,1181690191,154,33.163,35.2712,2.1082
600M,chip_155_408_merged.tif,0.8,0,272718645,208,33.0074,34.2065,1.1991
600M,chip_155_408_merged.tif,0.8,1,1940256775,208,32.9382,34.5734,1.6352
600M,chip_155_408_merged.tif,0.8,2,1559650144,208,33.0073,34.9177,1.9104
600M,chip_155_408_merged.tif,0.8,3,1079704626,208,32.6942,34.1475,1.4533
600M,chip_155_408_merged.tif,0.8,4,699097995,208,33.0067,34.1714,1.1647
600M,chip_155_474_merged.tif,0.2,0,235081835,50,31.187,34.6581,3.4711
600M,chip_155_474_merged.tif,0.2,1,1902619965,50,32.0802,36.0565,3.9763
600M,chip_155_474_merged.tif,0.2,2,1522013334,50,33.8307,35.8393,2.0086
600M,chip_155_474_merged.tif,0.2,3,1141406703,50,34.4452,36.6645,2.2193
600M,chip_155_474_merged.tif,0.2,4,661461185,50,34.8342,34.3587,-0.4756
600M,chip_155_474_merged.tif,0.4,0,1317290413,100,33.4366,35.8497,2.4131
600M,chip_155_474_merged.tif,0.4,1,936683782,100,34.0643,34.9822,0.9179
600M,chip_155_474_merged.tif,0.4,2,556077151,100,34.0653,35.1332,1.0679
600M,chip_155_474_merged.tif,0.4,3,76131633,100,34.0904,35.1239,1.0335
600M,chip_155_474_merged.tif,0.4,4,1843008650,100,35.0533,35.4808,0.4275
600M,chip_155_474_merged.tif,0.6,0,1478651943,154,33.4209,34.6612,1.2403
600M,chip_155_474_merged.tif,0.6,1,998706425,154,34.1494,34.7092,0.5598
600M,chip_155_474_merged.tif,0.6,2,618099794,154,33.2511,34.8513,1.6001
600M,chip_155_474_merged.tif,0.6,3,138154276,154,33.3127,34.6116,1.2989
600M,chip_155_474_merged.tif,0.6,4,1905031293,154,33.4212,34.5275,1.1063
600M,chip_155_474_merged.tif,0.8,0,996059747,208,33.4599,34.5594,1.0995
600M,chip_155_474_merged.tif,0.8,1,516114229,208,33.4599,34.5038,1.0439
600M,chip_155_474_merged.tif,0.8,2,135507598,208,33.3969,33.9659,0.5691
600M,chip_155_474_merged.tif,0.8,3,1902384615,208,31.8814,34.3565,2.4752
600M,chip_155_474_merged.tif,0.8,4,1422439097,208,31.8809,34.1083,2.2274
600M,chip_155_475_merged.tif,0.2,0,2003638417,50,35.0471,36.7972,1.7501
600M,chip_155_475_merged.tif,0.2,1,1523692899,50,35.1892,36.6303,1.4411
600M,chip_155_475_merged.tif,0.2,2,1143086268,50,35.648,37.6645,2.0165
600M,chip_155_475_merged.tif,0.2,3,663140750,50,34.6974,37.0535,2.3561
600M,chip_155_475_merged.tif,0.2,4,282534119,50,34.7192,35.3497,0.6304
