backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr_logged,block_psnr_replay,block_psnr_diff,random_psnr_logged,random_psnr_replay,random_psnr_diff,block_mae,random_mae
100M,chip_197_366_merged.tif,0.8,4,181116189,156,31.7598,31.7598,0.0,33.7408,33.7408,0.0,0.014999,0.011894
100M,chip_197_591_merged.tif,0.2,0,437738989,39,32.8252,32.8252,0.0,36.2881,36.2881,0.0,0.013593,0.009332
100M,chip_197_591_merged.tif,0.2,1,2105277119,39,35.8243,35.8243,-0.0,35.666,35.666,0.0,0.009313,0.009645
100M,chip_197_591_merged.tif,0.2,2,1724670488,39,33.1619,33.1619,0.0,35.1357,35.1357,-0.0,0.012666,0.009985
100M,chip_197_591_merged.tif,0.2,3,1244724970,39,33.9691,33.9691,0.0,35.78,35.78,-0.0,0.011658,0.009409
100M,chip_197_591_merged.tif,0.2,4,864118339,39,32.9034,32.9034,0.0,35.6223,35.6223,0.0,0.013424,0.009399
100M,chip_197_591_merged.tif,0.4,0,177784769,78,33.9688,33.9688,0.0,35.7742,35.7742,-0.0,0.011546,0.009343
100M,chip_197_591_merged.tif,0.4,1,1944661786,78,32.8718,32.8718,-0.0,35.9506,35.9506,0.0,0.012598,0.009142
100M,chip_197_591_merged.tif,0.4,2,1564055155,78,33.6383,33.6383,-0.0,36.3887,36.3887,-0.0,0.012269,0.008909
100M,chip_197_591_merged.tif,0.4,3,1084109637,78,32.5686,32.5686,0.0,35.3784,35.3784,0.0,0.01347,0.010024
100M,chip_197_591_merged.tif,0.4,4,703503006,78,32.5681,32.5681,-0.0,35.8479,35.8479,-0.0,0.01347,0.009266
100M,chip_197_591_merged.tif,0.6,0,1581970210,117,33.0519,33.0519,-0.0,35.0172,35.0172,0.0,0.01278,0.010046
100M,chip_197_591_merged.tif,0.6,1,1201363579,117,32.9951,32.9951,0.0,35.0004,35.0004,-0.0,0.012772,0.01048
100M,chip_197_591_merged.tif,0.6,2,820756948,117,33.0474,33.0474,0.0,33.9651,33.9651,0.0,0.012782,0.011525
100M,chip_197_591_merged.tif,0.6,3,340811430,117,31.466,31.466,0.0,34.8828,34.8828,-0.0,0.015473,0.010303
100M,chip_197_591_merged.tif,0.6,4,2107688447,117,32.7372,32.7372,-0.0,34.2774,34.2774,-0.0,0.013234,0.010749
100M,chip_197_591_merged.tif,0.8,0,1198716901,156,32.4933,32.4933,-0.0,33.62,33.62,0.0,0.013759,0.011826
100M,chip_197_591_merged.tif,0.8,1,718771383,156,32.4973,32.4973,-0.0,34.2801,34.2801,0.0,0.013945,0.011153
100M,chip_197_591_merged.tif,0.8,2,338164752,156,31.3025,31.3025,-0.0,33.5449,33.5449,-0.0,0.015019,0.011991
100M,chip_197_591_merged.tif,0.8,3,2005702882,156,32.5085,32.5085,-0.0,34.4299,34.4299,0.0,0.013925,0.011011
100M,chip_197_591_merged.tif,0.8,4,1625096251,156,32.4837,32.4837,0.0,33.8347,33.8347,-0.0,0.013735,0.011518
100M,chip_198_027_merged.tif,0.2,0,1367724144,39,32.6065,32.6065,-0.0,39.2991,39.2991,0.0,0.013166,0.007107
100M,chip_198_027_merged.tif,0.2,1,887778626,39,34.2294,34.2294,0.0,38.7747,38.7747,-0.0,0.011679,0.007834
100M,chip_198_027_merged.tif,0.2,2,507171995,39,38.4004,38.4004,-0.0,38.4606,38.4606,-0.0,0.008686,0.007511
100M,chip_198_027_merged.tif,0.2,3,27226477,39,35.4065,35.4065,-0.0,40.0339,40.0339,-0.0,0.010595,0.006933
100M,chip_198_027_merged.tif,0.2,4,1794103494,39,36.1465,36.1465,0.0,40.1943,40.1943,0.0,0.009629,0.006519
100M,chip_198_027_merged.tif,0.4,0,302449074,78,35.6243,35.6243,-0.0,37.05,37.05,-0.0,0.010399,0.008237
100M,chip_198_027_merged.tif,0.4,1,2069326091,78,36.5289,36.5289,-0.0,38.1816,38.1816,-0.0,0.009335,0.007773
100M,chip_198_027_merged.tif,0.4,2,1589380573,78,33.3622,33.3622,0.0,39.8279,39.8279,0.0,0.012388,0.006979
100M,chip_198_027_merged.tif,0.4,3,1208773942,78,36.8604,36.8604,-0.0,35.7083,35.7083,-0.0,0.009428,0.009392
100M,chip_198_027_merged.tif,0.4,4,828167311,78,37.5365,37.5365,-0.0,36.0002,36.0002,0.0,0.008926,0.008489
100M,chip_198_027_merged.tif,0.6,0,1706634515,117,35.785,35.785,0.0,37.576,37.576,0.0,0.010432,0.008368
100M,chip_198_027_merged.tif,0.6,1,1326027884,117,34.8846,34.8846,0.0,38.295,38.295,0.0,0.010604,0.007676
100M,chip_198_027_merged.tif,0.6,2,846082366,117,36.187,36.187,0.0,38.0247,38.0247,-0.0,0.010269,0.007662
100M,chip_198_027_merged.tif,0.6,3,465475735,117,36.234,36.234,-0.0,38.3693,38.3693,-0.0,0.01005,0.007804
100M,chip_198_027_merged.tif,0.6,4,84869104,117,36.1955,36.1955,0.0,37.2146,37.2146,-0.0,0.010263,0.008577
100M,chip_198_027_merged.tif,0.8,0,1323381206,156,35.7889,35.7889,-0.0,36.9178,36.9178,-0.0,0.010457,0.009101
100M,chip_198_027_merged.tif,0.8,1,843435688,156,36.9976,36.9976,-0.0,36.2896,36.2896,0.0,0.009333,0.008958
100M,chip_198_027_merged.tif,0.8,2,462829057,156,36.9907,36.9907,-0.0,36.3849,36.3849,-0.0,0.009348,0.009636
100M,chip_198_027_merged.tif,0.8,3,2130367187,156,35.7944,35.7944,-0.0,36.6088,36.6088,0.0,0.010468,0.009134
100M,chip_198_027_merged.tif,0.8,4,1749760556,156,36.0117,36.0117,0.0,36.6354,36.6354,0.0,0.010368,0.009145
100M,chip_200_415_merged.tif,0.2,0,2144051854,39,34.1816,34.1816,0.0,36.5654,36.5654,0.0,0.012,0.009405
100M,chip_200_415_merged.tif,0.2,1,1763445223,39,35.7461,35.7461,0.0,36.5991,36.5991,0.0,0.01004,0.009515
100M,chip_200_415_merged.tif,0.2,2,1382838592,39,36.574,36.574,-0.0,37.8577,37.8577,-0.0,0.010052,0.008449
100M,chip_200_415_merged.tif,0.2,3,902893074,39,35.8169,35.8169,-0.0,37.0167,37.0167,-0.0,0.010681,0.008995
100M,chip_200_415_merged.tif,0.2,4,522286443,39,35.1189,35.1189,-0.0,38.3199,38.3199,-0.0,0.011203,0.007855
100M,chip_200_415_merged.tif,0.4,0,1983436521,78,34.0578,34.0578,-0.0,37.2676,37.2676,0.0,0.012588,0.008832
100M,chip_200_415_merged.tif,0.4,1,1602829890,78,34.5196,34.5196,0.0,37.64,37.64,0.0,0.012353,0.008471
100M,chip_200_415_merged.tif,0.4,2,1122884372,78,33.1287,33.1287,0.0,37.6508,37.6508,-0.0,0.014344,0.00841
100M,chip_200_415_merged.tif,0.4,3,742277741,78,34.2294,34.2294,-0.0,37.1424,37.1424,-0.0,0.012977,0.008932
100M,chip_200_415_merged.tif,0.4,4,262332223,78,35.177,35.177,0.0,36.9217,36.9217,0.0,0.010693,0.009079
100M,chip_200_415_merged.tif,0.6,0,1240138314,117,32.9854,32.9854,-0.0,36.8942,36.8942,0.0,0.014692,0.009105
100M,chip_200_415_merged.tif,0.6,1,859531683,117,34.033,34.033,-0.0,36.0636,36.0636,0.0,0.012666,0.009869
100M,chip_200_415_merged.tif,0.6,2,379586165,117,32.6166,32.6166,-0.0,36.7101,36.7101,0.0,0.014573,0.009218
100M,chip_200_415_merged.tif,0.6,3,2146463182,117,33.4813,33.4813,0.0,36.4433,36.4433,-0.0,0.013416,0.009375
100M,chip_200_415_merged.tif,0.6,4,1666517664,117,34.0139,34.0139,0.0,36.9717,36.9717,-0.0,0.012693,0.00922
100M,chip_200_415_merged.tif,0.8,0,757546118,156,33.1201,33.1201,0.0,35.8962,35.8962,-0.0,0.013729,0.010042
100M,chip_200_415_merged.tif,0.8,1,376939487,156,32.2533,32.2533,-0.0,36.0836,36.0836,0.0,0.015464,0.00989
100M,chip_200_415_merged.tif,0.8,2,2143816504,156,33.115,33.115,0.0,35.692,35.692,0.0,0.01402,0.010314
100M,chip_200_415_merged.tif,0.8,3,1663870986,156,32.9304,32.9304,0.0,35.8851,35.8851,-0.0,0.01397,0.010109
100M,chip_200_415_merged.tif,0.8,4,1283264355,156,32.9292,32.9292,0.0,36.1474,36.1474,0.0,0.013973,0.009842
100M,chip_200_441_merged.tif,0.2,0,1489239893,39,34.0313,34.0313,0.0,35.2866,35.2866,0.0,0.013148,0.011364
100M,chip_200_441_merged.tif,0.2,1,1009294375,39,35.1986,35.1986,-0.0,36.8851,36.8851,-0.0,0.011744,0.009899
100M,chip_200_441_merged.tif,0.2,2,628687744,39,33.6738,33.6738,-0.0,35.6586,35.6586,0.0,0.013587,0.011153
100M,chip_200_441_merged.tif,0.2,3,248081113,39,35.1981,35.1981,-0.0,36.305,36.305,-0.0,0.011745,0.010051
100M,chip_200_441_merged.tif,0.2,4,1915619243,39,34.8463,34.8463,0.0,36.1406,36.1406,-0.0,0.012289,0.010638
100M,chip_200_441_merged.tif,0.4,0,1328624560,78,35.1278,35.1278,0.0,35.9347,35.9347,-0.0,0.011846,0.010548
100M,chip_200_441_merged.tif,0.4,1,848679042,78,35.1203,35.1203,0.0,36.0743,36.0743,-0.0,0.011908,0.010641
100M,chip_200_441_merged.tif,0.4,2,468072411,78,33.8722,33.8722,0.0,36.0873,36.0873,-0.0,0.014058,0.010655
100M,chip_200_441_merged.tif,0.4,3,2135610541,78,34.8827,34.8827,0.0,35.5367,35.5367,0.0,0.012125,0.011049
100M,chip_200_441_merged.tif,0.4,4,1755003910,78,34.9272,34.9272,-0.0,35.7856,35.7856,0.0,0.012018,0.010943
100M,chip_200_441_merged.tif,0.6,0,585326353,117,34.0012,34.0012,0.0,35.4376,35.4376,-0.0,0.013709,0.011335
100M,chip_200_441_merged.tif,0.6,1,105380835,117,34.7241,34.7241,-0.0,34.9085,34.9085,-0.0,0.012514,0.011904
100M,chip_200_441_merged.tif,0.6,2,1872257852,117,34.0025,34.0025,0.0,35.1225,35.1225,0.0,0.013711,0.011787
100M,chip_200_441_merged.tif,0.6,3,1392312334,117,34.6305,34.6305,-0.0,35.0377,35.0377,-0.0,0.012555,0.011874
100M,chip_200_441_merged.tif,0.6,4,1011705703,117,34.9183,34.9183,-0.0,35.1803,35.1803,0.0,0.012192,0.011499
100M,chip_200_441_merged.tif,0.8,0,102734157,156,34.1466,34.1466,0.0,34.7506,34.7506,0.0,0.01339,0.012305
100M,chip_200_441_merged.tif,0.8,1,1770272287,156,33.6525,33.6525,0.0,35.0635,35.0635,-0.0,0.014349,0.011868
100M,chip_200_441_merged.tif,0.8,2,1389665656,156,34.2715,34.2715,0.0,34.7014,34.7014,0.0,0.01312,0.012417
100M,chip_200_441_merged.tif,0.8,3,1009059025,156,33.9797,33.9797,0.0,34.9753,34.9753,0.0,0.013724,0.012104
100M,chip_200_441_merged.tif,0.8,4,529113507,156,34.1485,34.1485,-0.0,34.5181,34.5181,-0.0,0.013389,0.012705
100M,chip_201_457_merged.tif,0.2,0,1732691628,39,33.8643,33.8643,-0.0,34.8955,34.8955,-0.0,0.011515,0.010634
100M,chip_201_457_merged.tif,0.2,1,1352084997,39,32.4643,32.4643,0.0,35.6702,35.6702,0.0,0.014064,0.009651
100M,chip_201_457_merged.tif,0.2,2,971478366,39,31.9138,31.9138,0.0,34.5237,34.5237,0.0,0.014679,0.011032
100M,chip_201_457_merged.tif,0.2,3,491532848,39,34.1886,34.1886,-0.0,35.4351,35.4351,-0.0,0.012584,0.010467
100M,chip_201_457_merged.tif,0.2,4,110926217,39,34.3257,34.3257,0.0,35.1177,35.1177,0.0,0.01232,0.010498
100M,chip_201_457_merged.tif,0.4,0,1572076295,78,30.7534,30.7534,0.0,34.2774,34.2774,-0.0,0.017069,0.011668
100M,chip_201_457_merged.tif,0.4,1,1191469664,78,32.3212,32.3212,0.0,34.6684,34.6684,-0.0,0.014909,0.010974
100M,chip_201_457_merged.tif,0.4,2,711524146,78,30.3789,30.3789,0.0,34.7795,34.7795,-0.0,0.018072,0.011214
100M,chip_201_457_merged.tif,0.4,3,330917515,78,30.4867,30.4867,0.0,34.4328,34.4328,0.0,0.017771,0.011388
100M,chip_201_457_merged.tif,0.4,4,2097794532,78,30.7178,30.7178,-0.0,34.0639,34.0639,-0.0,0.017144,0.011631
100M,chip_201_457_merged.tif,0.6,0,828778088,117,30.7804,30.7804,-0.0,33.3357,33.3357,-0.0,0.017228,0.013041
100M,chip_201_457_merged.tif,0.6,1,448171457,117,31.003,31.003,0.0,33.5437,33.5437,-0.0,0.016381,0.012694
100M,chip_201_457_merged.tif,0.6,2,2115709587,117,30.9926,30.9926,0.0,34.3554,34.3554,0.0,0.016408,0.01149
100M,chip_201_457_merged.tif,0.6,3,1735102956,117,30.3118,30.3118,0.0,33.6024,33.6024,0.0,0.01847,0.012492
100M,chip_201_457_merged.tif,0.6,4,1354496325,117,31.1704,31.1704,-0.0,34.6929,34.6929,-0.0,0.01624,0.011049
100M,chip_201_457_merged.tif,0.8,0,346185892,156,31.5252,31.5252,-0.0,32.747,32.747,-0.0,0.015726,0.013811
100M,chip_201_457_merged.tif,0.8,1,2113062909,156,30.8174,30.8174,0.0,33.343,33.343,-0.0,0.017115,0.013123
100M,chip_201_457_merged.tif,0.8,2,1732456278,156,31.1876,31.1876,-0.0,32.5624,32.5624,0.0,0.01633,0.014233
100M,chip_201_457_merged.tif,0.8,3,1252510760,156,31.5335,31.5335,-0.0,32.946,32.946,0.0,0.015721,0.013639
100M,chip_201_457_merged.tif,0.8,4,871904129,156,31.5184,31.5184,0.0,32.81,32.81,-0.0,0.015731,0.013782
100M,chip_202_016_merged.tif,0.2,0,1843302089,39,30.0392,30.0392,-0.0,32.307,32.307,-0.0,0.018029,0.013488
100M,chip_202_016_merged.tif,0.2,1,1462695458,39,24.8717,24.8717,0.0,30.8853,30.8853,-0.0,0.032487,0.015777
100M,chip_202_016_merged.tif,0.2,2,982749940,39,28.0457,28.0457,-0.0,31.0787,31.0787,-0.0,0.021679,0.01535
100M,chip_202_016_merged.tif,0.2,3,602143309,39,27.6564,27.6564,-0.0,29.808,29.808,-0.0,0.022721,0.017378
100M,chip_202_016_merged.tif,0.2,4,122197791,39,28.8002,28.8002,0.0,29.6906,29.6906,-0.0,0.019834,0.016029
100M,chip_202_016_merged.tif,0.4,0,877365906,78,28.5755,28.5755,0.0,29.7025,29.7025,0.0,0.019235,0.017676
100M,chip_202_016_merged.tif,0.4,1,397420388,78,29.9019,29.9019,-0.0,30.6242,30.6242,-0.0,0.01658,0.016016
100M,chip_202_016_merged.tif,0.4,2,16813757,78,29.8495,29.8495,0.0,31.2211,31.2211,0.0,0.016168,0.014795
100M,chip_202_016_merged.tif,0.4,3,1684351887,78,28.367,28.367,0.0,29.5466,29.5466,0.0,0.019677,0.016856
100M,chip_202_016_merged.tif,0.4,4,1303745256,78,29.9018,29.9018,-0.0,30.8667,30.8667,0.0,0.01658,0.015577
100M,chip_202_016_merged.tif,0.6,0,939388549,117,29.2941,29.2941,-0.0,29.8969,29.8969,-0.0,0.017791,0.017332
100M,chip_202_016_merged.tif,0.6,1,459443031,117,26.8665,26.8665,-0.0,29.7239,29.7239,0.0,0.02485,0.017109
100M,chip_202_016_merged.tif,0.6,2,78836400,117,29.3251,29.3251,0.0,28.7277,28.7277,0.0,0.018775,0.019677
100M,chip_202_016_merged.tif,0.6,3,1845713417,117,27.8971,27.8971,0.0,29.962,29.962,0.0,0.02185,0.017656
100M,chip_202_016_merged.tif,0.6,4,1365767899,117,25.9361,25.9361,-0.0,30.0577,30.0577,-0.0,0.028253,0.016915
100M,chip_202_016_merged.tif,0.8,0,456796353,156,26.056,26.056,-0.0,28.5827,28.5827,-0.0,0.026778,0.020336
100M,chip_202_016_merged.tif,0.8,1,76189722,156,26.8676,26.8676,0.0,27.0426,27.0426,0.0,0.0245,0.023473
100M,chip_202_016_merged.tif,0.8,2,1743727852,156,26.4484,26.4484,-0.0,27.1175,27.1175,-0.0,0.026824,0.023251
100M,chip_202_016_merged.tif,0.8,3,1363121221,156,25.3808,25.3808,-0.0,27.238,27.238,0.0,0.029277,0.022944
100M,chip_202_016_merged.tif,0.8,4,883175703,156,26.0543,26.0543,-0.0,28.794,28.794,-0.0,0.026791,0.019615
100M,chip_202_324_merged.tif,0.2,0,550273207,39,34.8662,34.8662,0.0,38.7304,38.7304,-0.0,0.01175,0.007318
100M,chip_202_324_merged.tif,0.2,1,169666576,39,34.1441,34.1441,-0.0,38.6718,38.6718,-0.0,0.012753,0.007509
100M,chip_202_324_merged.tif,0.2,2,1837204706,39,36.8501,36.8501,0.0,38.7659,38.7659,-0.0,0.009564,0.007498
100M,chip_202_324_merged.tif,0.2,3,1456598075,39,35.5641,35.5641,-0.0,38.5084,38.5084,0.0,0.010854,0.007755
100M,chip_202_324_merged.tif,0.2,4,976652557,39,36.5888,36.5888,0.0,38.4298,38.4298,-0.0,0.00992,0.007174
100M,chip_202_324_merged.tif,0.4,0,1731820672,78,32.2156,32.2156,-0.0,36.9691,36.9691,-0.0,0.015507,0.008894
100M,chip_202_324_merged.tif,0.4,1,1251875154,78,34.0755,34.0755,0.0,37.1482,37.1482,0.0,0.013382,0.008331
100M,chip_202_324_merged.tif,0.4,2,871268523,78,34.5302,34.5302,0.0,37.4454,37.4454,-0.0,0.012205,0.008422
100M,chip_202_324_merged.tif,0.4,3,391323005,78,35.6309,35.6309,-0.0,37.9673,37.9673,0.0,0.01112,0.008102
100M,chip_202_324_merged.tif,0.4,4,10716374,78,35.079,35.079,0.0,37.0156,37.0156,0.0,0.011378,0.008719
100M,chip_202_324_merged.tif,0.6,0,1793843315,117,33.7588,33.7588,-0.0,36.0864,36.0864,-0.0,0.013911,0.009577
100M,chip_202_324_merged.tif,0.6,1,1313897797,117,33.7828,33.7828,-0.0,35.1979,35.1979,0.0,0.013448,0.009951
100M,chip_202_324_merged.tif,0.6,2,933291166,117,33.7207,33.7207,0.0,36.3169,36.3169,-0.0,0.013609,0.009275
100M,chip_202_324_merged.tif,0.6,3,552684535,117,33.2141,33.2141,0.0,36.8453,36.8453,-0.0,0.014451,0.009154
100M,chip_202_324_merged.tif,0.6,4,72739017,117,34.3918,34.3918,-0.0,35.9016,35.9016,-0.0,0.012559,0.009655
100M,chip_202_324_merged.tif,0.8,0,1311251119,156,32.2631,32.2631,0.0,34.4899,34.4899,-0.0,0.015678,0.011724
100M,chip_202_324_merged.tif,0.8,1,930644488,156,32.802,32.802,0.0,34.4439,34.4439,-0.0,0.01507,0.011549
100M,chip_202_324_merged.tif,0.8,2,450698970,156,33.7274,33.7274,0.0,34.9156,34.9156,0.0,0.013455,0.01131
100M,chip_202_324_merged.tif,0.8,3,70092339,156,33.7329,33.7329,-0.0,35.2697,35.2697,0.0,0.013464,0.010722
100M,chip_202_324_merged.tif,0.8,4,1737630469,156,33.5243,33.5243,-0.0,34.5047,34.5047,-0.0,0.013955,0.011826
100M,chip_202_367_merged.tif,0.2,0,887671921,39,32.3747,32.3747,-0.0,34.0028,34.0028,-0.0,0.01442,0.012741
100M,chip_202_367_merged.tif,0.2,1,507065290,39,32.249,32.249,0.0,33.9342,33.9342,-0.0,0.016364,0.012709
100M,chip_202_367_merged.tif,0.2,2,126458659,39,32.3325,32.3325,-0.0,33.815,33.815,-0.0,0.016285,0.013335
100M,chip_202_367_merged.tif,0.2,3,1793996789,39,32.385,32.385,-0.0,34.6121,34.6121,0.0,0.014714,0.011838
100M,chip_202_367_merged.tif,0.2,4,1413390158,39,32.8533,32.8533,0.0,34.6807,34.6807,0.0,0.015415,0.011872
100M,chip_202_367_merged.tif,0.4,0,727056588,78,31.8681,31.8681,-0.0,34.0619,34.0619,-0.0,0.018,0.012794
100M,chip_202_367_merged.tif,0.4,1,346449957,78,32.099,32.099,0.0,33.5603,33.5603,0.0,0.016869,0.013348
100M,chip_202_367_merged.tif,0.4,2,2013988087,78,32.5533,32.5533,0.0,33.7743,33.7743,-0.0,0.014797,0.013241
100M,chip_202_367_merged.tif,0.4,3,1633381456,78,32.3963,32.3963,0.0,33.9533,33.9533,-0.0,0.016635,0.013078
100M,chip_202_367_merged.tif,0.4,4,1252774825,78,32.5381,32.5381,-0.0,33.8163,33.8163,0.0,0.015167,0.012975
100M,chip_202_367_merged.tif,0.6,0,2131242029,117,32.2611,32.2611,-0.0,32.857,32.857,0.0,0.015714,0.014651
100M,chip_202_367_merged.tif,0.6,1,1750635398,117,32.5106,32.5106,0.0,33.4421,33.4421,-0.0,0.015398,0.013699
100M,chip_202_367_merged.tif,0.6,2,1270689880,117,32.2158,32.2158,-0.0,33.0629,33.0629,-0.0,0.015791,0.01441
100M,chip_202_367_merged.tif,0.6,3,890083249,117,32.4534,32.4534,0.0,33.1945,33.1945,-0.0,0.015672,0.014225
100M,chip_202_367_merged.tif,0.6,4,509476618,117,32.2146,32.2146,-0.0,33.2784,33.2784,-0.0,0.0158,0.013937
100M,chip_202_367_merged.tif,0.8,0,1648649833,156,31.7713,31.7713,0.0,32.291,32.291,0.0,0.016841,0.015824
100M,chip_202_367_merged.tif,0.8,1,1268043202,156,32.0641,32.0641,-0.0,33.0081,33.0081,0.0,0.016522,0.014453
100M,chip_202_367_merged.tif,0.8,2,887436571,156,32.0878,32.0878,-0.0,32.9278,32.9278,-0.0,0.016265,0.014708
100M,chip_202_367_merged.tif,0.8,3,407491053,156,32.081,32.081,0.0,32.7034,32.7034,-0.0,0.016489,0.015162
100M,chip_202_367_merged.tif,0.8,4,26884422,156,32.0738,32.0738,0.0,32.9959,32.9959,-0.0,0.016499,0.014465
100M,chip_202_388_merged.tif,0.2,0,264461982,39,35.0165,35.0165,-0.0,35.4583,35.4583,0.0,0.011792,0.011094
100M,chip_202_388_merged.tif,0.2,1,2031338999,39,34.0079,34.0079,-0.0,35.3629,35.3629,-0.0,0.013179,0.011006
100M,chip_202_388_merged.tif,0.2,2,1551393481,39,34.0084,34.0084,-0.0,35.1247,35.1247,-0.0,0.013178,0.011572
100M,chip_202_388_merged.tif,0.2,3,1170786850,39,33.351,33.351,0.0,34.929,34.929,0.0,0.013097,0.011825
100M,chip_202_388_merged.tif,0.2,4,790180219,39,32.0916,32.0916,-0.0,35.3401,35.3401,0.0,0.016929,0.011121
100M,chip_202_388_merged.tif,0.4,0,103846649,78,32.1385,32.1385,-0.0,35.0837,35.0837,-0.0,0.016789,0.011582
100M,chip_202_388_merged.tif,0.4,1,1870723666,78,32.3444,32.3444,0.0,34.9188,34.9188,-0.0,0.016777,0.012011
100M,chip_202_388_merged.tif,0.4,2,1390778148,78,32.653,32.653,-0.0,34.8116,34.8116,0.0,0.015771,0.011829
100M,chip_202_388_merged.tif,0.4,3,1010171517,78,32.653,32.653,-0.0,35.3569,35.3569,0.0,0.015771,0.011082
100M,chip_202_388_merged.tif,0.4,4,530225999,78,33.3201,33.3201,0.0,34.6572,34.6572,-0.0,0.013954,0.012218
100M,chip_202_388_merged.tif,0.6,0,1508032090,117,31.2384,31.2384,0.0,33.6121,33.6121,0.0,0.018135,0.013501
100M,chip_202_388_merged.tif,0.6,1,1127425459,117,32.5598,32.5598,0.0,34.0846,34.0846,0.0,0.01599,0.012897
100M,chip_202_388_merged.tif,0.6,2,647479941,117,32.3597,32.3597,-0.0,34.4781,34.4781,-0.0,0.016474,0.012424
100M,chip_202_388_merged.tif,0.6,3,266873310,117,29.9929,29.9929,0.0,34.1156,34.1156,-0.0,0.018472,0.012923
100M,chip_202_388_merged.tif,0.6,4,1934411440,117,32.5607,32.5607,0.0,34.1621,34.1621,-0.0,0.0152,0.012744
100M,chip_202_388_merged.tif,0.8,0,1025439894,156,30.1438,30.1438,-0.0,33.4665,33.4665,-0.0,0.018684,0.013969
100M,chip_202_388_merged.tif,0.8,1,644833263,156,30.1221,30.1221,-0.0,33.5497,33.5497,-0.0,0.018758,0.013986
100M,chip_202_388_merged.tif,0.8,2,164887745,156,30.2671,30.2671,0.0,32.9518,32.9518,-0.0,0.017666,0.014783
100M,chip_202_388_merged.tif,0.8,3,1931764762,156,30.089,30.089,0.0,33.4971,33.4971,0.0,0.018835,0.013893
100M,chip_202_388_merged.tif,0.8,4,1551158131,156,30.1057,30.1057,-0.0,33.3892,33.3892,0.0,0.01879,0.013948
100M,chip_202_439_merged.tif,0.2,0,952523889,39,36.8503,36.8503,-0.0,37.7358,37.7358,-0.0,0.009939,0.008643
100M,chip_202_439_merged.tif,0.2,1,472578371,39,36.4412,36.4412,-0.0,37.9947,37.9947,0.0,0.010083,0.008472
100M,chip_202_439_merged.tif,0.2,2,91971740,39,34.4972,34.4972,0.0,37.682,37.682,-0.0,0.012981,0.008857
100M,chip_202_439_merged.tif,0.2,3,1858848757,39,36.6007,36.6007,0.0,38.3435,38.3435,-0.0,0.010479,0.008399
100M,chip_202_439_merged.tif,0.2,4,1378903239,39,36.4412,36.4412,-0.0,38.1689,38.1689,0.0,0.010082,0.008164
100M,chip_202_439_merged.tif,0.4,0,791908556,78,34.7502,34.7502,0.0,37.7723,37.7723,-0.0,0.012189,0.008409
100M,chip_202_439_merged.tif,0.4,1,311963038,78,35.8521,35.8521,-0.0,37.243,37.243,-0.0,0.011066,0.008985
100M,chip_202_439_merged.tif,0.4,2,2078840055,78,36.0792,36.0792,-0.0,37.3168,37.3168,0.0,0.010671,0.008904
100M,chip_202_439_merged.tif,0.4,3,1598894537,78,35.1923,35.1923,-0.0,37.8072,37.8072,-0.0,0.012049,0.008766
100M,chip_202_439_merged.tif,0.4,4,1218287906,78,35.948,35.948,0.0,37.625,37.625,0.0,0.010722,0.008716
100M,chip_202_439_merged.tif,0.6,0,48610349,117,33.8854,33.8854,0.0,36.9577,36.9577,0.0,0.013711,0.009485
100M,chip_202_439_merged.tif,0.6,1,1716148479,117,34.8502,34.8502,-0.0,36.9268,36.9268,0.0,0.012113,0.009452
100M,chip_202_439_merged.tif,0.6,2,1335541848,117,34.8698,34.8698,0.0,37.2151,37.2151,0.0,0.012101,0.009085
100M,chip_202_439_merged.tif,0.6,3,855596330,117,35.3051,35.3051,0.0,36.6105,36.6105,-0.0,0.011393,0.009639
100M,chip_202_439_merged.tif,0.6,4,474989699,117,33.9447,33.9447,-0.0,36.9754,36.9754,-0.0,0.013606,0.009351
100M,chip_202_439_merged.tif,0.8,0,1713501801,156,33.788,33.788,-0.0,35.9986,35.9986,0.0,0.013501,0.01047
100M,chip_202_439_merged.tif,0.8,1,1233556283,156,33.1973,33.1973,0.0,35.6886,35.6886,-0.0,0.014434,0.010715
100M,chip_202_439_merged.tif,0.8,2,852949652,156,34.3136,34.3136,-0.0,35.5292,35.5292,-0.0,0.012586,0.011008
100M,chip_202_439_merged.tif,0.8,3,472343021,156,34.372,34.372,0.0,36.0407,36.0407,-0.0,0.012527,0.010291
100M,chip_202_439_merged.tif,0.8,4,2139881151,156,34.368,34.368,-0.0,36.0075,36.0075,-0.0,0.012531,0.010395
100M,chip_204_329_merged.tif,0.2,0,879899866,39,34.8521,34.8521,-0.0,36.835,36.835,-0.0,0.012019,0.009447
100M,chip_204_329_merged.tif,0.2,1,399954348,39,31.4695,31.4695,0.0,36.0315,36.0315,-0.0,0.01609,0.010355
100M,chip_204_329_merged.tif,0.2,2,19347717,39,32.1919,32.1919,-0.0,34.6242,34.6242,-0.0,0.015208,0.011384
100M,chip_204_329_merged.tif,0.2,3,1686885847,39,34.8506,34.8506,-0.0,35.3786,35.3786,-0.0,0.012021,0.010786
100M,chip_204_329_merged.tif,0.2,4,1306279216,39,33.5778,33.5778,0.0,35.4093,35.4093,0.0,0.012971,0.011044
100M,chip_204_329_merged.tif,0.4,0,1962108444,78,32.2272,32.2272,0.0,35.2029,35.2029,0.0,0.015603,0.011212
