backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
300M,chip_188_404_merged.tif,0.6,4,307126374,117,38.8783,39.6282,0.7499
300M,chip_188_404_merged.tif,0.8,0,692699613,156,38.3591,38.9813,0.6222
300M,chip_188_404_merged.tif,0.8,1,212754095,156,37.9857,38.548,0.5623
300M,chip_188_404_merged.tif,0.8,2,1979631112,156,38.0194,38.6712,0.6519
300M,chip_188_404_merged.tif,0.8,3,1599024481,156,37.9794,38.753,0.7736
300M,chip_188_404_merged.tif,0.8,4,1119078963,156,38.029,38.7995,0.7706
300M,chip_191_403_merged.tif,0.2,0,1262211466,39,32.3306,35.8728,3.5421
300M,chip_191_403_merged.tif,0.2,1,881604835,39,33.6738,35.8612,2.1874
300M,chip_191_403_merged.tif,0.2,2,401659317,39,32.8933,34.6906,1.7974
300M,chip_191_403_merged.tif,0.2,3,21052686,39,33.5809,35.46,1.8791
300M,chip_191_403_merged.tif,0.2,4,1688590816,39,34.7929,35.0015,0.2086
300M,chip_191_403_merged.tif,0.4,0,1101596133,78,32.738,34.1919,1.4539
300M,chip_191_403_merged.tif,0.4,1,621650615,78,32.6487,35.3334,2.6848
300M,chip_191_403_merged.tif,0.4,2,241043984,78,32.7376,34.7994,2.0618
300M,chip_191_403_merged.tif,0.4,3,2007921001,78,32.649,34.8279,2.1789
300M,chip_191_403_merged.tif,0.4,4,1527975483,78,32.2598,34.4632,2.2035
300M,chip_191_403_merged.tif,0.6,0,358297926,117,32.2494,34.5086,2.2591
300M,chip_191_403_merged.tif,0.6,1,2025836056,117,32.6447,34.8695,2.2249
300M,chip_191_403_merged.tif,0.6,2,1645229425,117,32.1402,34.3645,2.2243
300M,chip_191_403_merged.tif,0.6,3,1264622794,117,32.7411,34.583,1.8419
300M,chip_191_403_merged.tif,0.6,4,784677276,117,32.6441,34.4008,1.7567
300M,chip_191_403_merged.tif,0.8,0,2023189378,156,32.1155,33.2973,1.1818
300M,chip_191_403_merged.tif,0.8,1,1642582747,156,31.8671,33.7749,1.9078
300M,chip_191_403_merged.tif,0.8,2,1162637229,156,31.8957,33.3299,1.4342
300M,chip_191_403_merged.tif,0.8,3,782030598,156,32.6613,33.5403,0.879
300M,chip_191_403_merged.tif,0.8,4,302085080,156,32.135,32.6454,0.5104
300M,chip_193_311_merged.tif,0.2,0,143266649,39,34.2166,37.3916,3.175
300M,chip_193_311_merged.tif,0.2,1,1910143666,39,34.6967,36.3569,1.6602
300M,chip_193_311_merged.tif,0.2,2,1430198148,39,32.4053,36.4069,4.0015
300M,chip_193_311_merged.tif,0.2,3,1049591517,39,34.2869,36.0585,1.7716
300M,chip_193_311_merged.tif,0.2,4,569645999,39,34.6221,36.2694,1.6473
300M,chip_193_311_merged.tif,0.4,0,2130134964,78,31.1871,36.0836,4.8965
300M,chip_193_311_merged.tif,0.4,1,1650189446,78,33.9198,36.6978,2.778
300M,chip_193_311_merged.tif,0.4,2,1269582815,78,32.7763,36.7155,3.9391
300M,chip_193_311_merged.tif,0.4,3,789637297,78,33.8693,36.7745,2.9052
300M,chip_193_311_merged.tif,0.4,4,409030666,78,33.2385,35.5522,2.3137
300M,chip_193_311_merged.tif,0.6,0,1386836757,117,32.4474,35.2514,2.804
300M,chip_193_311_merged.tif,0.6,1,906891239,117,31.5642,35.958,4.3939
300M,chip_193_311_merged.tif,0.6,2,526284608,117,31.5143,36.1842,4.67
300M,chip_193_311_merged.tif,0.6,3,46339090,117,32.4418,34.668,2.2263
300M,chip_193_311_merged.tif,0.6,4,1813216107,117,33.2609,34.9241,1.6632
300M,chip_193_311_merged.tif,0.8,0,904244561,156,31.4526,34.5769,3.1242
300M,chip_193_311_merged.tif,0.8,1,424299043,156,31.5273,33.89,2.3627
300M,chip_193_311_merged.tif,0.8,2,43692412,156,31.3361,34.0072,2.6711
300M,chip_193_311_merged.tif,0.8,3,1810569429,156,31.4662,34.0574,2.5911
300M,chip_193_311_merged.tif,0.8,4,1330623911,156,31.5535,34.5133,2.9598
300M,chip_193_314_merged.tif,0.2,0,1712694949,39,32.2899,34.8662,2.5763
300M,chip_193_314_merged.tif,0.2,1,1332088318,39,35.2645,36.9093,1.6447
300M,chip_193_314_merged.tif,0.2,2,951481687,39,32.2889,36.62,4.3311
300M,chip_193_314_merged.tif,0.2,3,471536169,39,35.1701,37.1333,1.9632
300M,chip_193_314_merged.tif,0.2,4,90929538,39,35.3867,36.4457,1.0591
300M,chip_193_314_merged.tif,0.4,0,1552079616,78,33.4377,36.5491,3.1114
300M,chip_193_314_merged.tif,0.4,1,1171472985,78,28.9413,35.5497,6.6084
300M,chip_193_314_merged.tif,0.4,2,691527467,78,33.0729,36.0378,2.9649
300M,chip_193_314_merged.tif,0.4,3,310920836,78,32.9263,36.9158,3.9895
300M,chip_193_314_merged.tif,0.4,4,2077797853,78,34.675,35.1766,0.5016
300M,chip_193_314_merged.tif,0.6,0,808781409,117,32.7163,35.6483,2.932
300M,chip_193_314_merged.tif,0.6,1,428174778,117,34.0752,35.2891,1.214
300M,chip_193_314_merged.tif,0.6,2,2095712908,117,32.2893,35.2017,2.9124
300M,chip_193_314_merged.tif,0.6,3,1715106277,117,33.3233,35.1293,1.806
300M,chip_193_314_merged.tif,0.6,4,1334499646,117,33.2948,34.3422,1.0474
300M,chip_193_314_merged.tif,0.8,0,326189213,156,32.2838,33.407,1.1232
300M,chip_193_314_merged.tif,0.8,1,2093066230,156,29.0261,33.327,4.3009
300M,chip_193_314_merged.tif,0.8,2,1712459599,156,31.8949,32.94,1.045
300M,chip_193_314_merged.tif,0.8,3,1232514081,156,31.1435,33.3545,2.2109
300M,chip_193_314_merged.tif,0.8,4,851907450,156,31.1737,34.2224,3.0486
300M,chip_193_583_merged.tif,0.2,0,819328238,39,36.5618,38.669,2.1072
300M,chip_193_583_merged.tif,0.2,1,438721607,39,37.6634,39.1707,1.5072
300M,chip_193_583_merged.tif,0.2,2,2106259737,39,37.0471,38.8215,1.7745
300M,chip_193_583_merged.tif,0.2,3,1725653106,39,38.8125,39.0213,0.2088
300M,chip_193_583_merged.tif,0.2,4,1245707588,39,36.8851,39.0627,2.1776
300M,chip_193_583_merged.tif,0.4,0,658712905,78,36.8954,38.7076,1.8122
300M,chip_193_583_merged.tif,0.4,1,178767387,78,36.3968,38.4006,2.0038
300M,chip_193_583_merged.tif,0.4,2,1945644404,78,37.8191,39.0652,1.2461
300M,chip_193_583_merged.tif,0.4,3,1565037773,78,36.3961,38.4476,2.0515
300M,chip_193_583_merged.tif,0.4,4,1085092255,78,37.7621,38.9057,1.1436
300M,chip_193_583_merged.tif,0.6,0,2062898346,117,37.6112,37.906,0.2948
300M,chip_193_583_merged.tif,0.6,1,1582952828,117,37.7002,38.1879,0.4877
300M,chip_193_583_merged.tif,0.6,2,1202346197,117,37.0146,38.536,1.5214
300M,chip_193_583_merged.tif,0.6,3,821739566,117,37.6011,38.0997,0.4986
300M,chip_193_583_merged.tif,0.6,4,341794048,117,35.9622,37.5588,1.5965
300M,chip_193_583_merged.tif,0.8,0,1580306150,156,36.6827,37.5244,0.8417
300M,chip_193_583_merged.tif,0.8,1,1199699519,156,36.307,37.6772,1.3702
300M,chip_193_583_merged.tif,0.8,2,719754001,156,36.8613,37.2993,0.4379
300M,chip_193_583_merged.tif,0.8,3,339147370,156,36.6975,37.2982,0.6007
300M,chip_193_583_merged.tif,0.8,4,2006685500,156,36.6954,37.2519,0.5565
300M,chip_194_257_merged.tif,0.2,0,127615100,39,38.4977,41.0973,2.5996
300M,chip_194_257_merged.tif,0.2,1,1894492117,39,37.6557,40.7908,3.1351
300M,chip_194_257_merged.tif,0.2,2,1414546599,39,39.3308,42.2666,2.9358
300M,chip_194_257_merged.tif,0.2,3,1033939968,39,37.9964,40.7238,2.7274
300M,chip_194_257_merged.tif,0.2,4,553994450,39,37.0001,37.922,0.9219
300M,chip_194_257_merged.tif,0.4,0,2114483415,78,33.2539,38.9817,5.7278
300M,chip_194_257_merged.tif,0.4,1,1634537897,78,31.9239,39.0522,7.1282
300M,chip_194_257_merged.tif,0.4,2,1253931266,78,31.4544,40.5082,9.0538
300M,chip_194_257_merged.tif,0.4,3,773985748,78,38.7779,39.2248,0.4469
300M,chip_194_257_merged.tif,0.4,4,393379117,78,35.9061,40.1481,4.242
300M,chip_194_257_merged.tif,0.6,0,1371185208,117,33.9912,38.9298,4.9386
300M,chip_194_257_merged.tif,0.6,1,891239690,117,33.996,39.6479,5.6519
300M,chip_194_257_merged.tif,0.6,2,510633059,117,34.0225,39.4113,5.3888
300M,chip_194_257_merged.tif,0.6,3,30687541,117,32.6783,38.4702,5.792
300M,chip_194_257_merged.tif,0.6,4,1797564558,117,31.5785,39.3443,7.7658
300M,chip_194_257_merged.tif,0.8,0,888593012,156,33.3728,36.7285,3.3557
300M,chip_194_257_merged.tif,0.8,1,507986381,156,31.8275,37.2131,5.3856
300M,chip_194_257_merged.tif,0.8,2,28040863,156,33.2399,38.0004,4.7604
300M,chip_194_257_merged.tif,0.8,3,1794917880,156,32.7542,37.1728,4.4185
300M,chip_194_257_merged.tif,0.8,4,1314972362,156,32.1455,37.2721,5.1266
300M,chip_194_261_merged.tif,0.2,0,207996629,39,37.3654,39.8425,2.4771
300M,chip_194_261_merged.tif,0.2,1,1974873646,39,33.9667,40.0907,6.124
300M,chip_194_261_merged.tif,0.2,2,1494928128,39,34.9737,40.9027,5.9291
300M,chip_194_261_merged.tif,0.2,3,1114321497,39,37.3659,41.0031,3.6371
300M,chip_194_261_merged.tif,0.2,4,634375979,39,38.5602,40.5042,1.944
300M,chip_194_261_merged.tif,0.4,0,1389544094,78,34.9157,39.8312,4.9155
300M,chip_194_261_merged.tif,0.4,1,909598576,78,34.8683,40.0493,5.181
300M,chip_194_261_merged.tif,0.4,2,528991945,78,35.0107,39.9518,4.941
300M,chip_194_261_merged.tif,0.4,3,49046427,78,35.482,40.6138,5.1319
300M,chip_194_261_merged.tif,0.4,4,1815923444,78,34.8356,40.1815,5.3459
300M,chip_194_261_merged.tif,0.6,0,646245887,117,34.8907,37.1974,2.3067
300M,chip_194_261_merged.tif,0.6,1,166300369,117,34.575,38.2328,3.6578
300M,chip_194_261_merged.tif,0.6,2,1933177386,117,33.6039,38.9342,5.3302
300M,chip_194_261_merged.tif,0.6,3,1453231868,117,35.6272,38.6728,3.0457
300M,chip_194_261_merged.tif,0.6,4,1072625237,117,33.9368,39.5798,5.643
300M,chip_194_261_merged.tif,0.8,0,163653691,156,34.1488,36.4277,2.2788
300M,chip_194_261_merged.tif,0.8,1,1831191821,156,34.1982,36.4037,2.2055
300M,chip_194_261_merged.tif,0.8,2,1450585190,156,34.7031,37.2747,2.5716
300M,chip_194_261_merged.tif,0.8,3,1069978559,156,34.0376,36.6711,2.6334
300M,chip_194_261_merged.tif,0.8,4,590033041,156,34.697,37.5101,2.8131
300M,chip_194_296_merged.tif,0.2,0,504038548,39,38.1445,37.9743,-0.1702
300M,chip_194_296_merged.tif,0.2,1,123431917,39,37.9721,40.2379,2.2657
300M,chip_194_296_merged.tif,0.2,2,1890308934,39,38.1427,40.8909,2.7481
300M,chip_194_296_merged.tif,0.2,3,1410363416,39,37.9232,39.8436,1.9204
300M,chip_194_296_merged.tif,0.2,4,1029756785,39,36.1314,40.6513,4.5199
300M,chip_194_296_merged.tif,0.4,0,1685586013,78,35.7574,39.9133,4.1559
300M,chip_194_296_merged.tif,0.4,1,1205640495,78,36.4956,39.8449,3.3493
300M,chip_194_296_merged.tif,0.4,2,825033864,78,36.9754,41.0712,4.0957
300M,chip_194_296_merged.tif,0.4,3,444427233,78,37.1491,40.5709,3.4218
300M,chip_194_296_merged.tif,0.4,4,2111965363,78,35.0473,38.7875,3.7402
300M,chip_194_296_merged.tif,0.6,0,942287806,117,35.0704,38.3068,3.2364
300M,chip_194_296_merged.tif,0.6,1,561681175,117,35.0757,39.3447,4.2689
300M,chip_194_296_merged.tif,0.6,2,81735657,117,35.0516,39.7658,4.7143
300M,chip_194_296_merged.tif,0.6,3,1848612674,117,36.4747,39.8445,3.3698
300M,chip_194_296_merged.tif,0.6,4,1368667156,117,36.4666,39.041,2.5744
300M,chip_194_296_merged.tif,0.8,0,459695610,156,34.0823,36.6962,2.6139
300M,chip_194_296_merged.tif,0.8,1,79088979,156,35.1215,37.7684,2.6469
300M,chip_194_296_merged.tif,0.8,2,1746627109,156,33.7941,35.6462,1.8521
300M,chip_194_296_merged.tif,0.8,3,1366020478,156,35.1281,37.5793,2.4512
300M,chip_194_296_merged.tif,0.8,4,886074960,156,35.119,35.673,0.5539
300M,chip_194_315_merged.tif,0.2,0,1648185567,39,33.5308,36.2369,2.7061
300M,chip_194_315_merged.tif,0.2,1,1267578936,39,33.1245,36.3748,3.2503
300M,chip_194_315_merged.tif,0.2,2,787633418,39,33.7199,34.853,1.1331
300M,chip_194_315_merged.tif,0.2,3,407026787,39,34.2893,35.7422,1.4529
300M,chip_194_315_merged.tif,0.2,4,26420156,39,34.1825,36.6958,2.5133
300M,chip_194_315_merged.tif,0.4,0,634631371,78,33.5108,35.1702,1.6594
300M,chip_194_315_merged.tif,0.4,1,254024740,78,31.8194,34.9685,3.1492
300M,chip_194_315_merged.tif,0.4,2,1921562870,78,28.4553,34.8952,6.4399
300M,chip_194_315_merged.tif,0.4,3,1540956239,78,33.5112,35.3944,1.8832
300M,chip_194_315_merged.tif,0.4,4,1061010721,78,32.607,35.4832,2.8762
300M,chip_194_315_merged.tif,0.6,0,744272027,117,32.41,33.5911,1.1811
300M,chip_194_315_merged.tif,0.6,1,363665396,117,31.7757,34.6032,2.8274
300M,chip_194_315_merged.tif,0.6,2,2031203526,117,31.7811,33.5345,1.7533
300M,chip_194_315_merged.tif,0.6,3,1650596895,117,32.9089,35.4864,2.5774
300M,chip_194_315_merged.tif,0.6,4,1170651377,117,33.174,33.944,0.7701
300M,chip_194_315_merged.tif,0.8,0,1556224616,156,30.1002,34.139,4.0389
300M,chip_194_315_merged.tif,0.8,1,1175617985,156,30.093,33.6366,3.5436
300M,chip_194_315_merged.tif,0.8,2,795011354,156,31.604,34.0312,2.4272
300M,chip_194_315_merged.tif,0.8,3,315065836,156,32.54,33.4092,0.8693
300M,chip_194_315_merged.tif,0.8,4,2081942853,156,32.5697,33.6659,1.0962
300M,chip_194_329_merged.tif,0.2,0,708754875,39,31.0109,36.5068,5.496
300M,chip_194_329_merged.tif,0.2,1,328148244,39,32.7923,37.3457,4.5533
300M,chip_194_329_merged.tif,0.2,2,1995686374,39,32.7267,35.9221,3.1954
300M,chip_194_329_merged.tif,0.2,3,1615079743,39,32.548,37.4052,4.8572
300M,chip_194_329_merged.tif,0.2,4,1234473112,39,32.14,35.9029,3.7629
300M,chip_194_329_merged.tif,0.4,0,548139542,78,31.9837,35.9501,3.9664
300M,chip_194_329_merged.tif,0.4,1,167532911,78,29.8481,35.9813,6.1332
300M,chip_194_329_merged.tif,0.4,2,1835071041,78,29.8081,32.7323,2.9242
300M,chip_194_329_merged.tif,0.4,3,1454464410,78,29.288,36.1098,6.8218
300M,chip_194_329_merged.tif,0.4,4,974518892,78,29.9297,35.6753,5.7456
300M,chip_194_329_merged.tif,0.6,0,1952324983,117,29.1631,34.4705,5.3074
300M,chip_194_329_merged.tif,0.6,1,1571718352,117,29.7093,34.6514,4.9421
300M,chip_194_329_merged.tif,0.6,2,1091772834,117,29.686,33.0626,3.3766
300M,chip_194_329_merged.tif,0.6,3,711166203,117,28.3426,34.4616,6.119
300M,chip_194_329_merged.tif,0.6,4,231220685,117,30.2595,34.8091,4.5496
300M,chip_194_329_merged.tif,0.8,0,1469732787,156,29.2631,32.6983,3.4352
300M,chip_194_329_merged.tif,0.8,1,1089126156,156,29.1086,32.0647,2.9561
300M,chip_194_329_merged.tif,0.8,2,609180638,156,30.6338,32.6605,2.0267
300M,chip_194_329_merged.tif,0.8,3,228574007,156,29.1052,33.6468,4.5416
300M,chip_194_329_merged.tif,0.8,4,1995451024,156,29.12,32.6675,3.5475
300M,chip_194_385_merged.tif,0.2,0,312323576,39,31.3994,36.9242,5.5248
300M,chip_194_385_merged.tif,0.2,1,1979861706,39,31.8404,37.278,5.4377
300M,chip_194_385_merged.tif,0.2,2,1599255075,39,34.1172,37.1724,3.0553
300M,chip_194_385_merged.tif,0.2,3,1119309557,39,34.7657,37.4395,2.6738
300M,chip_194_385_merged.tif,0.2,4,738702926,39,31.3995,36.4235,5.0239
300M,chip_194_385_merged.tif,0.4,0,52369356,78,36.4376,35.5153,-0.9223
300M,chip_194_385_merged.tif,0.4,1,1819246373,78,32.6932,36.6658,3.9726
300M,chip_194_385_merged.tif,0.4,2,1438639742,78,32.7571,36.5928,3.8357
300M,chip_194_385_merged.tif,0.4,3,958694224,78,34.6945,35.9789,1.2844
300M,chip_194_385_merged.tif,0.4,4,578087593,78,35.3207,36.8275,1.5068
300M,chip_194_385_merged.tif,0.6,0,1456554797,117,33.3163,36.1494,2.8332
300M,chip_194_385_merged.tif,0.6,1,1075948166,117,33.2583,35.8773,2.619
300M,chip_194_385_merged.tif,0.6,2,695341535,117,34.4545,34.937,0.4825
300M,chip_194_385_merged.tif,0.6,3,215396017,117,33.4499,35.5823,2.1324
300M,chip_194_385_merged.tif,0.6,4,1982273034,117,34.4741,36.5268,2.0528
300M,chip_194_385_merged.tif,0.8,0,1073301488,156,33.6416,34.6961,1.0545
300M,chip_194_385_merged.tif,0.8,1,593355970,156,33.2099,35.1812,1.9713
300M,chip_194_385_merged.tif,0.8,2,212749339,156,33.6683,35.1032,1.4349
300M,chip_194_385_merged.tif,0.8,3,1880287469,156,33.4758,34.96,1.4842
300M,chip_194_385_merged.tif,0.8,4,1499680838,156,33.6139,33.952,0.3381
300M,chip_194_433_merged.tif,0.2,0,771893030,39,33.9409,35.1241,1.1832
300M,chip_194_433_merged.tif,0.2,1,391286399,39,35.3785,35.6726,0.2941
300M,chip_194_433_merged.tif,0.2,2,2058824529,39,32.8309,36.1321,3.3012
300M,chip_194_433_merged.tif,0.2,3,1678217898,39,34.0145,34.4732,0.4586
300M,chip_194_433_merged.tif,0.2,4,1297611267,39,34.9507,35.5949,0.6442
300M,chip_194_433_merged.tif,0.4,0,611277697,78,33.5361,35.145,1.6089
300M,chip_194_433_merged.tif,0.4,1,230671066,78,33.796,34.7111,0.9151
300M,chip_194_433_merged.tif,0.4,2,1898209196,78,32.9882,34.5338,1.5456
300M,chip_194_433_merged.tif,0.4,3,1517602565,78,33.404,34.8257,1.4216
300M,chip_194_433_merged.tif,0.4,4,1037657047,78,33.0555,33.9007,0.8452
300M,chip_194_433_merged.tif,0.6,0,2015463138,117,33.2151,33.9357,0.7206
300M,chip_194_433_merged.tif,0.6,1,1634856507,117,33.0456,34.6536,1.608
300M,chip_194_433_merged.tif,0.6,2,1154910989,117,32.0809,34.359,2.2781
300M,chip_194_433_merged.tif,0.6,3,774304358,117,31.7993,34.0414,2.2421
300M,chip_194_433_merged.tif,0.6,4,294358840,117,33.0169,34.4975,1.4807
300M,chip_194_433_merged.tif,0.8,0,1532870942,156,32.8712,33.7741,0.9029
300M,chip_194_433_merged.tif,0.8,1,1152264311,156,32.6299,32.9548,0.3248
300M,chip_194_433_merged.tif,0.8,2,672318793,156,32.8697,34.1382,1.2685
300M,chip_194_433_merged.tif,0.8,3,291712162,156,32.6345,34.0035,1.3689
300M,chip_194_433_merged.tif,0.8,4,2058589179,156,32.6287,33.7689,1.1402
300M,chip_196_274_merged.tif,0.2,0,1593759876,39,34.1655,36.7884,2.6229
300M,chip_196_274_merged.tif,0.2,1,1113814358,39,33.8864,37.1983,3.312
300M,chip_196_274_merged.tif,0.2,2,733207727,39,34.5552,37.0469,2.4918
300M,chip_196_274_merged.tif,0.2,3,352601096,39,32.8189,39.5125,6.6936
300M,chip_196_274_merged.tif,0.2,4,2020139226,39,35.2417,39.1788,3.9371
300M,chip_196_274_merged.tif,0.4,0,528484806,78,31.1439,36.5569,5.413
300M,chip_196_274_merged.tif,0.4,1,147878175,78,33.6905,36.2415,2.551
300M,chip_196_274_merged.tif,0.4,2,1815416305,78,32.4157,35.5935,3.1778
300M,chip_196_274_merged.tif,0.4,3,1434809674,78,32.9634,36.2801,3.3167
300M,chip_196_274_merged.tif,0.4,4,1054203043,78,31.4483,37.041,5.5927
300M,chip_196_274_merged.tif,0.6,0,689846336,117,31.9564,35.401,3.4446
300M,chip_196_274_merged.tif,0.6,1,209900818,117,31.8921,36.7959,4.9037
300M,chip_196_274_merged.tif,0.6,2,1976777835,117,31.8979,34.0968,2.1989
300M,chip_196_274_merged.tif,0.6,3,1496832317,117,31.7481,35.3324,3.5843
300M,chip_196_274_merged.tif,0.6,4,1116225686,117,31.1263,35.1288,4.0025
300M,chip_196_274_merged.tif,0.8,0,207254140,156,31.8741,32.7201,0.8461
300M,chip_196_274_merged.tif,0.8,1,1874792270,156,31.8738,33.0944,1.2207
300M,chip_196_274_merged.tif,0.8,2,1494185639,156,32.0545,32.4019,0.3473
300M,chip_196_274_merged.tif,0.8,3,1014240121,156,31.4238,33.5543,2.1305
300M,chip_196_274_merged.tif,0.8,4,633633490,156,31.4245,34.4017,2.9772
300M,chip_196_291_merged.tif,0.2,0,1604224534,39,33.8324,40.0048,6.1724
300M,chip_196_291_merged.tif,0.2,1,1223617903,39,38.9227,41.3255,2.4028
300M,chip_196_291_merged.tif,0.2,2,743672385,39,38.7628,40.5843,1.8214
300M,chip_196_291_merged.tif,0.2,3,363065754,39,37.9001,41.5385,3.6384
300M,chip_196_291_merged.tif,0.2,4,2129942771,39,38.0838,41.2174,3.1335
300M,chip_196_291_merged.tif,0.4,0,638288351,78,37.1294,39.5007,2.3714
300M,chip_196_291_merged.tif,0.4,1,158342833,78,35.4353,39.7115,4.2763
300M,chip_196_291_merged.tif,0.4,2,1925219850,78,31.8526,40.6854,8.8328
300M,chip_196_291_merged.tif,0.4,3,1445274332,78,29.6741,40.7407,11.0666
300M,chip_196_291_merged.tif,0.4,4,1064667701,78,35.5206,39.4077,3.8871
300M,chip_196_291_merged.tif,0.6,0,700310994,117,33.5419,38.0655,4.5236
300M,chip_196_291_merged.tif,0.6,1,319704363,117,35.1354,39.5376,4.4022
300M,chip_196_291_merged.tif,0.6,2,1987242493,117,33.525,38.9297,5.4047
300M,chip_196_291_merged.tif,0.6,3,1606635862,117,33.7594,39.0909,5.3315
300M,chip_196_291_merged.tif,0.6,4,1126690344,117,34.5905,39.8658,5.2753
300M,chip_196_291_merged.tif,0.8,0,217718798,156,32.0271,35.8353,3.8082
300M,chip_196_291_merged.tif,0.8,1,1984595815,156,31.9932,37.1274,5.1342
300M,chip_196_291_merged.tif,0.8,2,1504650297,156,32.4061,36.8379,4.4318
300M,chip_196_291_merged.tif,0.8,3,1124043666,156,32.0253,37.0664,5.0411
300M,chip_196_291_merged.tif,0.8,4,743437035,156,32.4091,36.4605,4.0514
300M,chip_197_366_merged.tif,0.2,0,1141242575,39,34.0206,36.6,2.5794
300M,chip_197_366_merged.tif,0.2,1,661297057,39,34.1497,36.1828,2.0331
300M,chip_197_366_merged.tif,0.2,2,280690426,39,34.0641,35.8871,1.8231
300M,chip_197_366_merged.tif,0.2,3,2047567443,39,33.6276,36.505,2.8774
300M,chip_197_366_merged.tif,0.2,4,1567621925,39,33.2204,35.5844,2.3639
300M,chip_197_366_merged.tif,0.4,0,75967505,78,32.5793,35.3349,2.7556
300M,chip_197_366_merged.tif,0.4,1,1842844522,78,32.2578,35.5999,3.3421
300M,chip_197_366_merged.tif,0.4,2,1462237891,78,32.2583,35.35,3.0917
300M,chip_197_366_merged.tif,0.4,3,982292373,78,32.6097,35.1302,2.5205
300M,chip_197_366_merged.tif,0.4,4,601685742,78,32.9462,35.167,2.2208
300M,chip_197_366_merged.tif,0.6,0,237329035,117,31.9453,34.6999,2.7546
300M,chip_197_366_merged.tif,0.6,1,1904867165,117,33.6482,35.3192,1.671
300M,chip_197_366_merged.tif,0.6,2,1524260534,117,33.5907,34.3082,0.7175
300M,chip_197_366_merged.tif,0.6,3,1044315016,117,32.8551,34.7727,1.9176
300M,chip_197_366_merged.tif,0.6,4,663708385,117,32.4415,35.2374,2.7959
300M,chip_197_366_merged.tif,0.8,0,1902220487,156,32.7948,34.021,1.2263
300M,chip_197_366_merged.tif,0.8,1,1422274969,156,32.7393,33.9741,1.2348
300M,chip_197_366_merged.tif,0.8,2,1041668338,156,32.7918,34.108,1.3162
300M,chip_197_366_merged.tif,0.8,3,661061707,156,32.3607,33.2247,0.864
300M,chip_197_366_merged.tif,0.8,4,181116189,156,32.439,34.2002,1.7612
300M,chip_197_591_merged.tif,0.2,0,437738989,39,32.8403,36.861,4.0207
300M,chip_197_591_merged.tif,0.2,1,2105277119,39,36.1192,36.1151,-0.0041
300M,chip_197_591_merged.tif,0.2,2,1724670488,39,34.8877,35.7406,0.8529
300M,chip_197_591_merged.tif,0.2,3,1244724970,39,33.3581,36.4077,3.0496
300M,chip_197_591_merged.tif,0.2,4,864118339,39,33.4346,35.4932,2.0585
300M,chip_197_591_merged.tif,0.4,0,177784769,78,34.1058,36.2396,2.1339
300M,chip_197_591_merged.tif,0.4,1,1944661786,78,32.9378,36.6513,3.7135
300M,chip_197_591_merged.tif,0.4,2,1564055155,78,33.9792,36.8167,2.8375
300M,chip_197_591_merged.tif,0.4,3,1084109637,78,32.4188,35.7053,3.2865
300M,chip_197_591_merged.tif,0.4,4,703503006,78,32.4191,36.4792,4.0601
300M,chip_197_591_merged.tif,0.6,0,1581970210,117,33.5192,35.5696,2.0504
300M,chip_197_591_merged.tif,0.6,1,1201363579,117,33.2735,35.6685,2.395
300M,chip_197_591_merged.tif,0.6,2,820756948,117,33.5126,34.3226,0.81
300M,chip_197_591_merged.tif,0.6,3,340811430,117,33.1604,35.4003,2.2398
300M,chip_197_591_merged.tif,0.6,4,2107688447,117,33.3155,35.0041,1.6886
300M,chip_197_591_merged.tif,0.8,0,1198716901,156,33.0613,34.6875,1.6262
300M,chip_197_591_merged.tif,0.8,1,718771383,156,32.6524,34.652,1.9996
300M,chip_197_591_merged.tif,0.8,2,338164752,156,31.759,34.1767,2.4178
300M,chip_197_591_merged.tif,0.8,3,2005702882,156,32.6405,34.7392,2.0988
300M,chip_197_591_merged.tif,0.8,4,1625096251,156,33.0517,33.954,0.9022
300M,chip_198_027_merged.tif,0.2,0,1367724144,39,32.0898,39.3263,7.2365
300M,chip_198_027_merged.tif,0.2,1,887778626,39,34.6185,38.9351,4.3166
300M,chip_198_027_merged.tif,0.2,2,507171995,39,37.3605,39.3982,2.0377
300M,chip_198_027_merged.tif,0.2,3,27226477,39,35.7208,40.7355,5.0147
300M,chip_198_027_merged.tif,0.2,4,1794103494,39,36.0838,40.336,4.2522
300M,chip_198_027_merged.tif,0.4,0,302449074,78,36.0181,37.7656,1.7476
300M,chip_198_027_merged.tif,0.4,1,2069326091,78,37.2728,38.6331,1.3603
300M,chip_198_027_merged.tif,0.4,2,1589380573,78,33.5107,40.2695,6.7588
300M,chip_198_027_merged.tif,0.4,3,1208773942,78,36.616,35.4587,-1.1574
300M,chip_198_027_merged.tif,0.4,4,828167311,78,36.6887,35.89,-0.7987
300M,chip_198_027_merged.tif,0.6,0,1706634515,117,36.0097,38.1876,2.1779
300M,chip_198_027_merged.tif,0.6,1,1326027884,117,34.5861,38.5974,4.0112
300M,chip_198_027_merged.tif,0.6,2,846082366,117,36.1774,38.7607,2.5833
300M,chip_198_027_merged.tif,0.6,3,465475735,117,36.5501,38.7262,2.1762
300M,chip_198_027_merged.tif,0.6,4,84869104,117,36.1741,37.6026,1.4285
300M,chip_198_027_merged.tif,0.8,0,1323381206,156,37.0522,37.6102,0.558
