backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr_logged,block_psnr_replay,block_psnr_diff,random_psnr_logged,random_psnr_replay,random_psnr_diff,block_mae,random_mae
tiny,chip_213_456_merged.tif,0.6,2,2070464692,117,32.8071,32.8071,0.0,34.2985,34.2985,-0.0,0.01399,0.011564
tiny,chip_213_456_merged.tif,0.6,3,1590519174,117,32.3945,32.3945,-0.0,34.6998,34.6998,-0.0,0.014698,0.011389
tiny,chip_213_456_merged.tif,0.6,4,1209912543,117,33.1067,33.1067,0.0,34.4745,34.4745,-0.0,0.013334,0.011556
tiny,chip_213_456_merged.tif,0.8,0,300940997,156,32.127,32.127,-0.0,32.9107,32.9107,-0.0,0.014785,0.012984
tiny,chip_213_456_merged.tif,0.8,1,1968479127,156,32.608,32.608,-0.0,33.3292,33.3292,0.0,0.014293,0.013143
tiny,chip_213_456_merged.tif,0.8,2,1587872496,156,31.38,31.38,-0.0,33.36,33.36,0.0,0.015789,0.012483
tiny,chip_213_456_merged.tif,0.8,3,1107926978,156,32.0861,32.0861,0.0,32.9595,32.9595,-0.0,0.014846,0.012779
tiny,chip_213_456_merged.tif,0.8,4,727320347,156,31.1491,31.1491,0.0,33.5926,33.5926,0.0,0.015994,0.012273
tiny,chip_214_307_merged.tif,0.2,0,1944702363,39,30.4493,30.4493,0.0,33.8215,33.8215,-0.0,0.021351,0.013308
tiny,chip_214_307_merged.tif,0.2,1,1564095732,39,33.2597,33.2597,0.0,35.6552,35.6552,-0.0,0.015198,0.010995
tiny,chip_214_307_merged.tif,0.2,2,1084150214,39,28.2241,28.2241,-0.0,35.6019,35.6019,0.0,0.02767,0.011115
tiny,chip_214_307_merged.tif,0.2,3,703543583,39,27.818,27.818,0.0,35.2479,35.2479,-0.0,0.022301,0.011435
tiny,chip_214_307_merged.tif,0.2,4,322936952,39,30.4474,30.4474,-0.0,34.9373,34.9373,-0.0,0.021357,0.011725
tiny,chip_214_307_merged.tif,0.4,0,1784087030,78,30.7018,30.7018,-0.0,33.4613,33.4613,0.0,0.019427,0.013673
tiny,chip_214_307_merged.tif,0.4,1,1403480399,78,27.8665,27.8665,0.0,35.5572,35.5572,0.0,0.024486,0.010967
tiny,chip_214_307_merged.tif,0.4,2,923534881,78,32.6674,32.6674,-0.0,34.649,34.649,-0.0,0.016516,0.012118
tiny,chip_214_307_merged.tif,0.4,3,542928250,78,32.6705,32.6705,-0.0,34.2728,34.2728,-0.0,0.016512,0.012577
tiny,chip_214_307_merged.tif,0.4,4,62982732,78,28.3116,28.3116,0.0,33.9683,33.9683,0.0,0.022168,0.012872
tiny,chip_214_307_merged.tif,0.6,0,1040788823,117,30.6828,30.6828,-0.0,35.059,35.059,-0.0,0.0202,0.011709
tiny,chip_214_307_merged.tif,0.6,1,660182192,117,31.2995,31.2995,-0.0,34.1837,34.1837,-0.0,0.018495,0.01261
tiny,chip_214_307_merged.tif,0.6,2,180236674,117,28.174,28.174,-0.0,34.8118,34.8118,-0.0,0.024176,0.011977
tiny,chip_214_307_merged.tif,0.6,3,1947113691,117,28.3116,28.3116,0.0,33.3682,33.3682,-0.0,0.023726,0.01392
tiny,chip_214_307_merged.tif,0.6,4,1467168173,117,31.4679,31.4679,0.0,33.5939,33.5939,-0.0,0.017374,0.013281
tiny,chip_214_307_merged.tif,0.8,0,558196627,156,29.5799,29.5799,0.0,32.5821,32.5821,0.0,0.021546,0.015829
tiny,chip_214_307_merged.tif,0.8,1,177589996,156,29.6361,29.6361,0.0,32.7756,32.7756,0.0,0.021597,0.015238
tiny,chip_214_307_merged.tif,0.8,2,1845128126,156,28.1656,28.1656,-0.0,31.2333,31.2333,-0.0,0.026582,0.016755
tiny,chip_214_307_merged.tif,0.8,3,1464521495,156,26.7015,26.7015,-0.0,32.5438,32.5438,0.0,0.029954,0.015152
tiny,chip_214_307_merged.tif,0.8,4,1083914864,156,26.6749,26.6749,-0.0,32.6599,32.6599,-0.0,0.030079,0.014968
tiny,chip_214_311_merged.tif,0.2,0,35185037,39,29.2978,29.2978,-0.0,34.3131,34.3131,-0.0,0.022712,0.012462
tiny,chip_214_311_merged.tif,0.2,1,1802062054,39,29.3473,29.3473,0.0,34.6036,34.6036,0.0,0.023128,0.012467
tiny,chip_214_311_merged.tif,0.2,2,1421455423,39,31.8454,31.8454,-0.0,32.9865,32.9865,0.0,0.0178,0.01401
tiny,chip_214_311_merged.tif,0.2,3,941509905,39,29.8715,29.8715,-0.0,34.0242,34.0242,0.0,0.021376,0.0133
tiny,chip_214_311_merged.tif,0.2,4,560903274,39,27.8817,27.8817,0.0,34.2017,34.2017,0.0,0.026037,0.013126
tiny,chip_214_311_merged.tif,0.4,0,1216732502,78,30.5407,30.5407,-0.0,33.8079,33.8079,0.0,0.0196,0.013804
tiny,chip_214_311_merged.tif,0.4,1,736786984,78,28.4726,28.4726,-0.0,33.3118,33.3118,0.0,0.026469,0.014169
tiny,chip_214_311_merged.tif,0.4,2,356180353,78,28.4803,28.4803,0.0,33.9049,33.9049,0.0,0.026448,0.013438
tiny,chip_214_311_merged.tif,0.4,3,2123057370,78,28.8049,28.8049,-0.0,34.0777,34.0777,0.0,0.024995,0.013333
tiny,chip_214_311_merged.tif,0.4,4,1643111852,78,30.5039,30.5039,0.0,33.4912,33.4912,-0.0,0.020366,0.013808
tiny,chip_214_311_merged.tif,0.6,0,1278755145,117,28.9825,28.9825,-0.0,33.0748,33.0748,0.0,0.024012,0.014765
tiny,chip_214_311_merged.tif,0.6,1,898148514,117,29.4409,29.4409,0.0,31.4355,31.4355,-0.0,0.022491,0.016487
tiny,chip_214_311_merged.tif,0.6,2,418202996,117,29.0413,29.0413,0.0,31.8438,31.8438,-0.0,0.023477,0.015966
tiny,chip_214_311_merged.tif,0.6,3,37596365,117,29.2112,29.2112,-0.0,31.7368,31.7368,0.0,0.023125,0.016139
tiny,chip_214_311_merged.tif,0.6,4,1705134495,117,26.1296,26.1296,0.0,32.5224,32.5224,-0.0,0.032869,0.015812
tiny,chip_214_311_merged.tif,0.8,0,796162949,156,26.0312,26.0312,-0.0,31.1544,31.1544,0.0,0.031995,0.018072
tiny,chip_214_311_merged.tif,0.8,1,415556318,156,26.1975,26.1975,-0.0,31.6051,31.6051,-0.0,0.032324,0.017611
tiny,chip_214_311_merged.tif,0.8,2,34949687,156,26.2274,26.2274,0.0,30.7265,30.7265,0.0,0.032251,0.019455
tiny,chip_214_311_merged.tif,0.8,3,1702487817,156,29.0502,29.0502,0.0,31.566,31.566,-0.0,0.023839,0.017559
tiny,chip_214_311_merged.tif,0.8,4,1321881186,156,29.0513,29.0513,0.0,30.4772,30.4772,0.0,0.023809,0.019344
tiny,chip_214_329_merged.tif,0.2,0,810533986,39,28.2054,28.2054,0.0,32.3449,32.3449,-0.0,0.026592,0.016477
tiny,chip_214_329_merged.tif,0.2,1,330588468,39,29.1252,29.1252,-0.0,32.4674,32.4674,-0.0,0.025071,0.015734
tiny,chip_214_329_merged.tif,0.2,2,2097465485,39,28.0855,28.0855,0.0,32.7227,32.7227,-0.0,0.027458,0.015872
tiny,chip_214_329_merged.tif,0.2,3,1617519967,39,28.6593,28.6593,-0.0,31.9744,31.9744,-0.0,0.025353,0.01686
tiny,chip_214_329_merged.tif,0.2,4,1236913336,39,29.5993,29.5993,0.0,32.0595,32.0595,-0.0,0.023757,0.016494
tiny,chip_214_329_merged.tif,0.4,0,1892742564,78,29.2087,29.2087,0.0,31.5722,31.5722,0.0,0.024491,0.017462
tiny,chip_214_329_merged.tif,0.4,1,1512135933,78,28.5171,28.5171,-0.0,31.4875,31.4875,0.0,0.025391,0.017651
tiny,chip_214_329_merged.tif,0.4,2,1032190415,78,28.4216,28.4216,-0.0,31.2401,31.2401,-0.0,0.027161,0.01834
tiny,chip_214_329_merged.tif,0.4,3,651583784,78,28.6887,28.6887,0.0,32.1265,32.1265,0.0,0.02525,0.016652
tiny,chip_214_329_merged.tif,0.4,4,171638266,78,29.4624,29.4624,0.0,32.4373,32.4373,-0.0,0.023627,0.015729
tiny,chip_214_329_merged.tif,0.6,0,1954765207,117,28.1259,28.1259,-0.0,31.0548,31.0548,-0.0,0.026518,0.019242
tiny,chip_214_329_merged.tif,0.6,1,1574158576,117,29.0975,29.0975,-0.0,31.2331,31.2331,-0.0,0.024675,0.018177
tiny,chip_214_329_merged.tif,0.6,2,1193551945,117,27.8621,27.8621,0.0,29.9995,29.9995,0.0,0.027319,0.019656
tiny,chip_214_329_merged.tif,0.6,3,713606427,117,28.8044,28.8044,0.0,31.4324,31.4324,-0.0,0.02561,0.017788
tiny,chip_214_329_merged.tif,0.6,4,332999796,117,28.0993,28.0993,0.0,31.0977,31.0977,0.0,0.026577,0.018621
tiny,chip_214_329_merged.tif,0.8,0,1571511898,156,28.146,28.146,0.0,30.234,30.234,0.0,0.026704,0.020571
tiny,chip_214_329_merged.tif,0.8,1,1091566380,156,28.2448,28.2448,0.0,30.1099,30.1099,0.0,0.026816,0.021054
tiny,chip_214_329_merged.tif,0.8,2,710959749,156,27.8115,27.8115,-0.0,30.3551,30.3551,0.0,0.028184,0.020762
tiny,chip_214_329_merged.tif,0.8,3,231014231,156,28.1448,28.1448,0.0,30.2101,30.2101,-0.0,0.026741,0.021078
tiny,chip_214_329_merged.tif,0.8,4,1997891248,156,28.1693,28.1693,0.0,30.2157,30.2157,0.0,0.02672,0.020708
tiny,chip_214_429_merged.tif,0.2,0,403555867,39,36.2611,36.2611,0.0,38.3615,38.3615,0.0,0.010835,0.008373
tiny,chip_214_429_merged.tif,0.2,1,22949236,39,36.4104,36.4104,0.0,37.3754,37.3754,-0.0,0.010801,0.009302
tiny,chip_214_429_merged.tif,0.2,2,1690487366,39,37.6005,37.6005,-0.0,37.4698,37.4698,0.0,0.009234,0.009126
tiny,chip_214_429_merged.tif,0.2,3,1309880735,39,36.9953,36.9953,0.0,37.6337,37.6337,-0.0,0.009683,0.009144
tiny,chip_214_429_merged.tif,0.2,4,829935217,39,36.5546,36.5546,-0.0,38.1704,38.1704,0.0,0.010566,0.008471
tiny,chip_214_429_merged.tif,0.4,0,242940534,78,37.0826,37.0826,-0.0,38.4962,38.4962,-0.0,0.009642,0.008097
tiny,chip_214_429_merged.tif,0.4,1,1910478664,78,36.2704,36.2704,-0.0,38.0749,38.0749,-0.0,0.010051,0.008564
tiny,chip_214_429_merged.tif,0.4,2,1529872033,78,36.0412,36.0412,0.0,37.9467,37.9467,0.0,0.011294,0.008645
tiny,chip_214_429_merged.tif,0.4,3,1149265402,78,36.8488,36.8488,0.0,37.9432,37.9432,0.0,0.010023,0.008742
tiny,chip_214_429_merged.tif,0.4,4,669319884,78,36.5612,36.5612,0.0,37.8821,37.8821,0.0,0.01071,0.008759
tiny,chip_214_429_merged.tif,0.6,0,1647125975,117,36.2655,36.2655,0.0,37.8454,37.8454,-0.0,0.010704,0.008541
tiny,chip_214_429_merged.tif,0.6,1,1167180457,117,36.5552,36.5552,-0.0,38.2326,38.2326,-0.0,0.010623,0.008421
tiny,chip_214_429_merged.tif,0.6,2,786573826,117,36.4145,36.4145,0.0,38.2413,38.2413,0.0,0.010787,0.008407
tiny,chip_214_429_merged.tif,0.6,3,405967195,117,36.3268,36.3268,-0.0,38.415,38.415,-0.0,0.01065,0.008243
tiny,chip_214_429_merged.tif,0.6,4,2073505325,117,37.1297,37.1297,-0.0,38.0934,38.0934,-0.0,0.009758,0.008512
tiny,chip_214_429_merged.tif,0.8,0,1164533779,156,36.2779,36.2779,-0.0,37.8708,37.8708,0.0,0.010616,0.00871
tiny,chip_214_429_merged.tif,0.8,1,783927148,156,36.6871,36.6871,-0.0,37.6119,37.6119,0.0,0.010396,0.008805
tiny,chip_214_429_merged.tif,0.8,2,303981630,156,35.8734,35.8734,-0.0,37.842,37.842,0.0,0.010982,0.008847
tiny,chip_214_429_merged.tif,0.8,3,2070858647,156,35.8169,35.8169,0.0,38.0998,38.0998,-0.0,0.011052,0.008611
tiny,chip_214_429_merged.tif,0.8,4,1590913129,156,35.8049,35.8049,0.0,37.4699,37.4699,0.0,0.011082,0.009149
tiny,chip_215_309_merged.tif,0.2,0,1129533677,39,32.1852,32.1852,-0.0,32.7738,32.7738,0.0,0.016887,0.01454
tiny,chip_215_309_merged.tif,0.2,1,649588159,39,31.6131,31.6131,0.0,34.4335,34.4335,0.0,0.017771,0.012591
tiny,chip_215_309_merged.tif,0.2,2,268981528,39,31.9777,31.9777,0.0,32.7673,32.7673,-0.0,0.016604,0.01472
tiny,chip_215_309_merged.tif,0.2,3,1936519658,39,26.5532,26.5532,-0.0,32.1559,32.1559,0.0,0.028524,0.01506
tiny,chip_215_309_merged.tif,0.2,4,1555913027,39,31.3453,31.3453,0.0,33.1571,33.1571,-0.0,0.017913,0.013833
tiny,chip_215_309_merged.tif,0.4,0,64258607,78,30.7324,30.7324,0.0,32.9422,32.9422,-0.0,0.018548,0.014258
tiny,chip_215_309_merged.tif,0.4,1,1831135624,78,28.0051,28.0051,0.0,32.9528,32.9528,0.0,0.023828,0.014332
tiny,chip_215_309_merged.tif,0.4,2,1351190106,78,27.5298,27.5298,-0.0,32.5777,32.5777,0.0,0.025775,0.014512
tiny,chip_215_309_merged.tif,0.4,3,970583475,78,30.4618,30.4618,-0.0,33.3789,33.3789,0.0,0.02008,0.013553
tiny,chip_215_309_merged.tif,0.4,4,589976844,78,29.214,29.214,0.0,32.0982,32.0982,0.0,0.021668,0.0157
tiny,chip_215_309_merged.tif,0.6,0,126281250,117,29.9727,29.9727,0.0,32.3283,32.3283,0.0,0.021176,0.015186
tiny,chip_215_309_merged.tif,0.6,1,1893158267,117,25.5417,25.5417,0.0,32.7581,32.7581,-0.0,0.034663,0.014962
tiny,chip_215_309_merged.tif,0.6,2,1512551636,117,27.9848,27.9848,0.0,32.8292,32.8292,0.0,0.02524,0.01469
tiny,chip_215_309_merged.tif,0.6,3,1032606118,117,30.8302,30.8302,-0.0,31.968,31.968,-0.0,0.018717,0.015967
tiny,chip_215_309_merged.tif,0.6,4,651999487,117,29.9108,29.9108,-0.0,32.7002,32.7002,-0.0,0.022658,0.015082
tiny,chip_215_309_merged.tif,0.8,0,1890511589,156,27.3161,27.3161,0.0,30.2578,30.2578,-0.0,0.027506,0.018561
tiny,chip_215_309_merged.tif,0.8,1,1410566071,156,29.0936,29.0936,0.0,30.3646,30.3646,-0.0,0.022031,0.018992
tiny,chip_215_309_merged.tif,0.8,2,1029959440,156,26.2484,26.2484,-0.0,31.3278,31.3278,-0.0,0.031021,0.017717
tiny,chip_215_309_merged.tif,0.8,3,550013922,156,28.7944,28.7944,-0.0,30.3889,30.3889,-0.0,0.02365,0.018329
tiny,chip_215_309_merged.tif,0.8,4,169407291,156,26.2542,26.2542,0.0,30.4626,30.4626,-0.0,0.030991,0.017972
tiny,chip_215_310_merged.tif,0.2,0,666833321,39,28.2499,28.2499,0.0,32.6255,32.6255,-0.0,0.024387,0.01458
tiny,chip_215_310_merged.tif,0.2,1,286226690,39,31.8166,31.8166,-0.0,31.5499,31.5499,-0.0,0.017841,0.015587
tiny,chip_215_310_merged.tif,0.2,2,2053103707,39,26.7732,26.7732,0.0,34.6741,34.6741,0.0,0.030467,0.012191
tiny,chip_215_310_merged.tif,0.2,3,1573158189,39,30.9969,30.9969,0.0,33.913,33.913,-0.0,0.018685,0.013316
tiny,chip_215_310_merged.tif,0.2,4,1192551558,39,29.2288,29.2288,-0.0,32.8835,32.8835,0.0,0.022129,0.014203
tiny,chip_215_310_merged.tif,0.4,0,1848380786,78,28.9641,28.9641,0.0,32.7453,32.7453,-0.0,0.023588,0.015146
tiny,chip_215_310_merged.tif,0.4,1,1368435268,78,28.7789,28.7789,-0.0,32.988,32.988,0.0,0.022733,0.014573
tiny,chip_215_310_merged.tif,0.4,2,987828637,78,28.9651,28.9651,0.0,31.4703,31.4703,0.0,0.023586,0.015623
tiny,chip_215_310_merged.tif,0.4,3,607222006,78,28.4938,28.4938,0.0,33.4264,33.4264,-0.0,0.025627,0.013785
tiny,chip_215_310_merged.tif,0.4,4,127276488,78,31.1123,31.1123,0.0,32.612,32.612,0.0,0.018384,0.014166
tiny,chip_215_310_merged.tif,0.6,0,1910403429,117,28.4783,28.4783,-0.0,31.9021,31.9021,0.0,0.025176,0.016319
tiny,chip_215_310_merged.tif,0.6,1,1529796798,117,27.6121,27.6121,-0.0,31.8325,31.8325,0.0,0.02764,0.016051
tiny,chip_215_310_merged.tif,0.6,2,1049851280,117,29.113,29.113,0.0,30.76,30.76,-0.0,0.022851,0.017274
tiny,chip_215_310_merged.tif,0.6,3,669244649,117,27.555,27.555,-0.0,31.1396,31.1396,0.0,0.027821,0.017469
tiny,chip_215_310_merged.tif,0.6,4,189299131,117,30.2215,30.2215,-0.0,30.995,30.995,-0.0,0.021003,0.01719
tiny,chip_215_310_merged.tif,0.8,0,1427811233,156,26.9919,26.9919,-0.0,30.5395,30.5395,-0.0,0.030015,0.018733
tiny,chip_215_310_merged.tif,0.8,1,1047204602,156,28.8685,28.8685,0.0,30.4596,30.4596,0.0,0.023915,0.019162
tiny,chip_215_310_merged.tif,0.8,2,666597971,156,28.851,28.851,0.0,30.1101,30.1101,0.0,0.02395,0.019954
tiny,chip_215_310_merged.tif,0.8,3,186652453,156,28.7682,28.7682,0.0,30.2366,30.2366,0.0,0.024022,0.01998
tiny,chip_215_310_merged.tif,0.8,4,1953529470,156,28.8826,28.8826,-0.0,30.9236,30.9236,0.0,0.023873,0.018505
tiny,chip_216_454_merged.tif,0.2,0,440083730,39,30.4899,30.4899,0.0,34.2793,34.2793,-0.0,0.016597,0.011392
tiny,chip_216_454_merged.tif,0.2,1,2107621860,39,31.1533,31.1533,-0.0,34.6178,34.6178,0.0,0.017311,0.010903
tiny,chip_216_454_merged.tif,0.2,2,1727015229,39,31.1534,31.1534,-0.0,35.4442,35.4442,-0.0,0.01731,0.009749
tiny,chip_216_454_merged.tif,0.2,3,1346408598,39,31.398,31.398,-0.0,33.8636,33.8636,0.0,0.016644,0.011626
tiny,chip_216_454_merged.tif,0.2,4,866463080,39,29.5403,29.5403,0.0,33.418,33.418,0.0,0.021467,0.012639
tiny,chip_216_454_merged.tif,0.4,0,279468397,78,31.4644,31.4644,-0.0,33.4462,33.4462,0.0,0.01708,0.011845
tiny,chip_216_454_merged.tif,0.4,1,1947006527,78,31.5698,31.5698,-0.0,33.8429,33.8429,-0.0,0.014905,0.011408
tiny,chip_216_454_merged.tif,0.4,2,1566399896,78,31.7333,31.7333,-0.0,33.3525,33.3525,0.0,0.015173,0.012278
tiny,chip_216_454_merged.tif,0.4,3,1086454378,78,31.4639,31.4639,0.0,33.9922,33.9922,0.0,0.017082,0.011391
tiny,chip_216_454_merged.tif,0.4,4,705847747,78,32.1741,32.1741,0.0,34.3374,34.3374,0.0,0.013563,0.010872
tiny,chip_216_454_merged.tif,0.6,0,1683653838,117,32.0304,32.0304,-0.0,33.4097,33.4097,0.0,0.014853,0.01232
tiny,chip_216_454_merged.tif,0.6,1,1203708320,117,31.4632,31.4632,0.0,32.9251,32.9251,-0.0,0.015444,0.012921
tiny,chip_216_454_merged.tif,0.6,2,823101689,117,30.718,30.718,-0.0,33.0286,33.0286,-0.0,0.017876,0.012596
tiny,chip_216_454_merged.tif,0.6,3,343156171,117,30.5845,30.5845,0.0,32.8747,32.8747,-0.0,0.018302,0.013034
tiny,chip_216_454_merged.tif,0.6,4,2110033188,117,31.8133,31.8133,0.0,33.0559,33.0559,0.0,0.014843,0.012798
tiny,chip_216_454_merged.tif,0.8,0,1201061642,156,32.0876,32.0876,0.0,31.8316,31.8316,0.0,0.014961,0.014633
tiny,chip_216_454_merged.tif,0.8,1,721116124,156,29.7905,29.7905,0.0,32.2502,32.2502,0.0,0.018826,0.013614
tiny,chip_216_454_merged.tif,0.8,2,340509493,156,31.2812,31.2812,0.0,32.7242,32.7242,0.0,0.016617,0.01344
tiny,chip_216_454_merged.tif,0.8,3,2107386510,156,29.7683,29.7683,0.0,32.4927,32.4927,-0.0,0.018773,0.013613
tiny,chip_216_454_merged.tif,0.8,4,1627440992,156,29.7883,29.7883,0.0,32.1957,32.1957,-0.0,0.01877,0.01418
tiny,chip_217_287_merged.tif,0.2,0,232801549,39,32.8697,32.8697,0.0,37.678,37.678,0.0,0.015584,0.008584
tiny,chip_217_287_merged.tif,0.2,1,1900339679,39,31.4881,31.4881,-0.0,36.4913,36.4913,0.0,0.016356,0.010182
tiny,chip_217_287_merged.tif,0.2,2,1519733048,39,32.8659,32.8659,0.0,37.2779,37.2779,-0.0,0.015591,0.009091
tiny,chip_217_287_merged.tif,0.2,3,1139126417,39,30.9007,30.9007,-0.0,37.2204,37.2204,-0.0,0.020761,0.009031
tiny,chip_217_287_merged.tif,0.2,4,659180899,39,35.4527,35.4527,0.0,36.0216,36.0216,-0.0,0.011808,0.010381
tiny,chip_217_287_merged.tif,0.4,0,1315010127,78,33.1534,33.1534,-0.0,37.4845,37.4845,0.0,0.015285,0.009054
tiny,chip_217_287_merged.tif,0.4,1,934403496,78,32.3443,32.3443,-0.0,35.2987,35.2987,-0.0,0.014796,0.010412
tiny,chip_217_287_merged.tif,0.4,2,553796865,78,33.1513,33.1513,-0.0,36.8866,36.8866,0.0,0.015288,0.009353
tiny,chip_217_287_merged.tif,0.4,3,73851347,78,34.202,34.202,-0.0,36.8863,36.8863,0.0,0.013218,0.009665
tiny,chip_217_287_merged.tif,0.4,4,1840728364,78,32.9011,32.9011,-0.0,35.9424,35.9424,-0.0,0.016041,0.010034
tiny,chip_217_287_merged.tif,0.6,0,571711920,117,31.722,31.722,0.0,35.7274,35.7274,-0.0,0.017234,0.010801
tiny,chip_217_287_merged.tif,0.6,1,191105289,117,30.9968,30.9968,0.0,36.3042,36.3042,0.0,0.020207,0.010083
tiny,chip_217_287_merged.tif,0.6,2,1957982306,117,31.5126,31.5126,0.0,35.3787,35.3787,-0.0,0.01779,0.010855
tiny,chip_217_287_merged.tif,0.6,3,1478036788,117,31.0505,31.0505,0.0,35.7567,35.7567,-0.0,0.018604,0.010474
tiny,chip_217_287_merged.tif,0.6,4,1097430157,117,31.9856,31.9856,0.0,36.5776,36.5776,-0.0,0.017067,0.010081
tiny,chip_217_287_merged.tif,0.8,0,188458611,156,31.9378,31.9378,-0.0,33.8805,33.8805,-0.0,0.01706,0.012971
tiny,chip_217_287_merged.tif,0.8,1,1855996741,156,32.2743,32.2743,0.0,34.2973,34.2973,0.0,0.016761,0.012702
tiny,chip_217_287_merged.tif,0.8,2,1475390110,156,31.5875,31.5875,0.0,33.5259,33.5259,0.0,0.018484,0.014048
tiny,chip_217_287_merged.tif,0.8,3,995444592,156,31.0889,31.0889,-0.0,34.4194,34.4194,-0.0,0.019239,0.012341
tiny,chip_217_287_merged.tif,0.8,4,614837961,156,32.3005,32.3005,0.0,33.0719,33.0719,0.0,0.016717,0.013716
tiny,chip_217_425_merged.tif,0.2,0,477109852,39,28.0104,28.0104,0.0,29.8567,29.8567,0.0,0.026376,0.021314
tiny,chip_217_425_merged.tif,0.2,1,2144647982,39,28.1485,28.1485,0.0,30.5143,30.5143,0.0,0.026978,0.020149
tiny,chip_217_425_merged.tif,0.2,2,1764041351,39,27.5869,27.5869,-0.0,29.5264,29.5264,-0.0,0.028228,0.022226
tiny,chip_217_425_merged.tif,0.2,3,1284095833,39,25.9122,25.9122,-0.0,29.548,29.548,-0.0,0.036322,0.021943
tiny,chip_217_425_merged.tif,0.2,4,903489202,39,28.0105,28.0105,0.0,30.0567,30.0567,-0.0,0.026376,0.021319
tiny,chip_217_425_merged.tif,0.4,0,217155632,78,29.2618,29.2618,0.0,30.4633,30.4633,-0.0,0.023367,0.020341
tiny,chip_217_425_merged.tif,0.4,1,1984032649,78,26.6906,26.6906,-0.0,29.3651,29.3651,0.0,0.030885,0.022833
tiny,chip_217_425_merged.tif,0.4,2,1603426018,78,27.936,27.936,0.0,30.1712,30.1712,-0.0,0.027755,0.02102
tiny,chip_217_425_merged.tif,0.4,3,1123480500,78,28.1022,28.1022,-0.0,29.6464,29.6464,-0.0,0.027271,0.02191
tiny,chip_217_425_merged.tif,0.4,4,742873869,78,27.8779,27.8779,-0.0,29.4085,29.4085,0.0,0.027623,0.02288
tiny,chip_217_425_merged.tif,0.6,0,1720679960,117,27.5475,27.5475,0.0,29.692,29.692,-0.0,0.029228,0.022441
tiny,chip_217_425_merged.tif,0.6,1,1240734442,117,28.1007,28.1007,-0.0,29.3999,29.3999,-0.0,0.026797,0.022619
tiny,chip_217_425_merged.tif,0.6,2,860127811,117,28.7119,28.7119,-0.0,28.8394,28.8394,-0.0,0.025095,0.023814
tiny,chip_217_425_merged.tif,0.6,3,380182293,117,27.9576,27.9576,-0.0,29.086,29.086,0.0,0.027598,0.023485
tiny,chip_217_425_merged.tif,0.6,4,2147059310,117,27.1952,27.1952,-0.0,28.8066,28.8066,-0.0,0.029429,0.023699
tiny,chip_217_425_merged.tif,0.8,0,1238087764,156,27.874,27.874,-0.0,28.693,28.693,-0.0,0.027398,0.024662
tiny,chip_217_425_merged.tif,0.8,1,758142246,156,27.2823,27.2823,-0.0,28.669,28.669,0.0,0.02976,0.024682
tiny,chip_217_425_merged.tif,0.8,2,377535615,156,28.4556,28.4556,0.0,29.0378,29.0378,0.0,0.026067,0.024086
tiny,chip_217_425_merged.tif,0.8,3,2045073745,156,27.8779,27.8779,-0.0,28.6,28.6,-0.0,0.027536,0.025021
tiny,chip_217_425_merged.tif,0.8,4,1664467114,156,27.8997,27.8997,-0.0,28.9591,28.9591,-0.0,0.027506,0.024429
tiny,chip_218_293_merged.tif,0.2,0,21838838,39,34.7887,34.7887,-0.0,38.8857,38.8857,0.0,0.012336,0.007945
tiny,chip_218_293_merged.tif,0.2,1,1788715855,39,34.9463,34.9463,-0.0,39.2033,39.2033,-0.0,0.012689,0.007433
tiny,chip_218_293_merged.tif,0.2,2,1308770337,39,35.8867,35.8867,0.0,39.908,39.908,-0.0,0.011711,0.007185
tiny,chip_218_293_merged.tif,0.2,3,928163706,39,34.5286,34.5286,0.0,40.554,40.554,0.0,0.013008,0.006581
tiny,chip_218_293_merged.tif,0.2,4,547557075,39,34.67,34.67,-0.0,40.1925,40.1925,0.0,0.013813,0.006818
tiny,chip_218_293_merged.tif,0.4,0,1155768290,78,35.5712,35.5712,-0.0,39.8458,39.8458,0.0,0.012012,0.007273
tiny,chip_218_293_merged.tif,0.4,1,775161659,78,35.567,35.567,0.0,38.3311,38.3311,0.0,0.012019,0.008272
tiny,chip_218_293_merged.tif,0.4,2,295216141,78,35.1997,35.1997,0.0,38.3365,38.3365,0.0,0.012625,0.008069
tiny,chip_218_293_merged.tif,0.4,3,2062093158,78,36.9865,36.9865,-0.0,37.1447,37.1447,-0.0,0.010428,0.008796
tiny,chip_218_293_merged.tif,0.4,4,1681486527,78,36.9851,36.9851,-0.0,40.1648,40.1648,0.0,0.01043,0.007003
tiny,chip_218_293_merged.tif,0.6,0,1265408946,117,34.4939,34.4939,0.0,37.9327,37.9327,0.0,0.013379,0.008601
tiny,chip_218_293_merged.tif,0.6,1,884802315,117,33.9702,33.9702,0.0,38.6898,38.6898,0.0,0.014809,0.008073
tiny,chip_218_293_merged.tif,0.6,2,404856797,117,33.5534,33.5534,0.0,38.0378,38.0378,0.0,0.01513,0.008494
tiny,chip_218_293_merged.tif,0.6,3,24250166,117,35.6263,35.6263,0.0,37.8082,37.8082,-0.0,0.012383,0.008579
tiny,chip_218_293_merged.tif,0.6,4,1691788296,117,33.7256,33.7256,-0.0,37.856,37.856,0.0,0.014818,0.008747
tiny,chip_218_293_merged.tif,0.8,0,2077361535,156,34.2017,34.2017,0.0,36.4712,36.4712,0.0,0.013922,0.010044
