backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
100M,chip_133_340_merged.tif,0.6,0,1348550646,117,33.4143,34.5356,1.1214
100M,chip_133_340_merged.tif,0.6,1,967944015,117,33.4084,34.35,0.9416
100M,chip_133_340_merged.tif,0.6,2,487998497,117,32.8625,33.7317,0.8692
100M,chip_133_340_merged.tif,0.6,3,107391866,117,33.5891,34.594,1.0049
100M,chip_133_340_merged.tif,0.6,4,1874268883,117,33.5729,34.6853,1.1124
100M,chip_133_340_merged.tif,0.8,0,865958450,156,32.8952,31.5053,-1.3899
100M,chip_133_340_merged.tif,0.8,1,485351819,156,32.6965,31.5497,-1.1468
100M,chip_133_340_merged.tif,0.8,2,104745188,156,32.6771,32.4552,-0.2218
100M,chip_133_340_merged.tif,0.8,3,1772283318,156,33.2046,32.3495,-0.8551
100M,chip_133_340_merged.tif,0.8,4,1391676687,156,32.8981,33.0863,0.1882
100M,chip_133_473_merged.tif,0.2,0,95355899,39,31.3512,33.0064,1.6552
100M,chip_133_473_merged.tif,0.2,1,1762894029,39,31.0593,33.4417,2.3825
100M,chip_133_473_merged.tif,0.2,2,1382287398,39,31.3514,33.4533,2.1018
100M,chip_133_473_merged.tif,0.2,3,902341880,39,29.6552,33.555,3.8998
100M,chip_133_473_merged.tif,0.2,4,521735249,39,29.2627,33.3004,4.0377
100M,chip_133_473_merged.tif,0.4,0,1982885327,78,30.8224,32.5209,1.6985
100M,chip_133_473_merged.tif,0.4,1,1602278696,78,31.2767,32.1276,0.8509
100M,chip_133_473_merged.tif,0.4,2,1221672065,78,30.8232,32.6192,1.796
100M,chip_133_473_merged.tif,0.4,3,741726547,78,31.0737,32.8177,1.7441
100M,chip_133_473_merged.tif,0.4,4,361119916,78,30.7349,32.7933,2.0584
100M,chip_133_473_merged.tif,0.6,0,1338926007,117,30.441,32.2553,1.8143
100M,chip_133_473_merged.tif,0.6,1,858980489,117,30.2037,32.2769,2.0732
100M,chip_133_473_merged.tif,0.6,2,478373858,117,29.8741,31.6377,1.7636
100M,chip_133_473_merged.tif,0.6,3,2145911988,117,29.8791,31.426,1.5468
100M,chip_133_473_merged.tif,0.6,4,1765305357,117,30.5358,31.7665,1.2307
100M,chip_133_473_merged.tif,0.8,0,856333811,156,30.0084,31.4247,1.4163
100M,chip_133_473_merged.tif,0.8,1,376388293,156,30.2205,31.2694,1.049
100M,chip_133_473_merged.tif,0.8,2,2143265310,156,29.7434,31.2255,1.4821
100M,chip_133_473_merged.tif,0.8,3,1663319792,156,30.2085,30.7914,0.5829
100M,chip_133_473_merged.tif,0.8,4,1282713161,156,29.7366,30.9294,1.1928
100M,chip_134_316_merged.tif,0.2,0,1243721099,39,35.6839,37.9519,2.268
100M,chip_134_316_merged.tif,0.2,1,763775581,39,36.2298,37.5541,1.3243
100M,chip_134_316_merged.tif,0.2,2,383168950,39,35.6835,38.3376,2.654
100M,chip_134_316_merged.tif,0.2,3,2050707080,39,30.8759,37.2533,6.3774
100M,chip_134_316_merged.tif,0.2,4,1670100449,39,35.7673,37.8214,2.0541
100M,chip_134_316_merged.tif,0.4,0,983766879,78,33.5988,37.491,3.8922
100M,chip_134_316_merged.tif,0.4,1,603160248,78,34.9436,38.4231,3.4795
100M,chip_134_316_merged.tif,0.4,2,222553617,78,36.1379,36.4746,0.3366
100M,chip_134_316_merged.tif,0.4,3,1890091747,78,29.6782,37.2495,7.5713
100M,chip_134_316_merged.tif,0.4,4,1509485116,78,36.1371,37.0959,0.9588
100M,chip_134_316_merged.tif,0.6,0,240468672,117,32.869,37.0628,4.1938
100M,chip_134_316_merged.tif,0.6,1,2007345689,117,29.6048,36.7531,7.1482
100M,chip_134_316_merged.tif,0.6,2,1626739058,117,29.5569,36.4976,6.9407
100M,chip_134_316_merged.tif,0.6,3,1146793540,117,30.1002,37.3457,7.2455
100M,chip_134_316_merged.tif,0.6,4,766186909,117,29.5169,34.3384,4.8215
100M,chip_134_316_merged.tif,0.8,0,2004699011,156,30.9202,30.4163,-0.5039
100M,chip_134_316_merged.tif,0.8,1,1524753493,156,31.0484,33.4404,2.392
100M,chip_134_316_merged.tif,0.8,2,1144146862,156,31.412,35.8511,4.4391
100M,chip_134_316_merged.tif,0.8,3,664201344,156,30.583,34.1946,3.6116
100M,chip_134_316_merged.tif,0.8,4,283594713,156,31.6652,34.4933,2.8281
100M,chip_134_364_merged.tif,0.2,0,836899249,39,31.4614,34.887,3.4256
100M,chip_134_364_merged.tif,0.2,1,456292618,39,32.2951,33.9841,1.689
100M,chip_134_364_merged.tif,0.2,2,2123830748,39,32.8546,32.6073,-0.2473
100M,chip_134_364_merged.tif,0.2,3,1743224117,39,30.056,34.0724,4.0164
100M,chip_134_364_merged.tif,0.2,4,1263278599,39,32.2969,35.0531,2.7562
100M,chip_134_364_merged.tif,0.4,0,2018446714,78,33.3482,33.5369,0.1887
100M,chip_134_364_merged.tif,0.4,1,1538501196,78,32.034,33.108,1.074
100M,chip_134_364_merged.tif,0.4,2,1157894565,78,30.264,32.6551,2.3911
100M,chip_134_364_merged.tif,0.4,3,677949047,78,32.035,33.7644,1.7295
100M,chip_134_364_merged.tif,0.4,4,297342416,78,31.5131,33.5496,2.0365
100M,chip_134_364_merged.tif,0.6,0,2080469357,117,31.6831,32.421,0.7378
100M,chip_134_364_merged.tif,0.6,1,1600523839,117,30.3378,33.0731,2.7354
100M,chip_134_364_merged.tif,0.6,2,1219917208,117,31.698,33.5977,1.8997
100M,chip_134_364_merged.tif,0.6,3,839310577,117,30.0314,32.6553,2.6238
100M,chip_134_364_merged.tif,0.6,4,359365059,117,30.1395,32.385,2.2455
100M,chip_134_364_merged.tif,0.8,0,1597877161,156,29.6413,31.7145,2.0732
100M,chip_134_364_merged.tif,0.8,1,1217270530,156,30.7309,31.4358,0.7049
100M,chip_134_364_merged.tif,0.8,2,737325012,156,30.6841,31.5875,0.9034
100M,chip_134_364_merged.tif,0.8,3,356718381,156,29.639,31.7226,2.0836
100M,chip_134_364_merged.tif,0.8,4,2024256511,156,31.2827,32.2487,0.966
100M,chip_135_434_merged.tif,0.2,0,202564254,39,32.9991,34.284,1.2849
100M,chip_135_434_merged.tif,0.2,1,1870102384,39,33.3327,33.7976,0.4648
100M,chip_135_434_merged.tif,0.2,2,1489495753,39,31.6819,33.7698,2.0879
100M,chip_135_434_merged.tif,0.2,3,1009550235,39,31.8212,34.0801,2.2589
100M,chip_135_434_merged.tif,0.2,4,628943604,39,32.5613,34.7316,2.1704
100M,chip_135_434_merged.tif,0.4,0,2090093682,78,31.4047,33.3974,1.9927
100M,chip_135_434_merged.tif,0.4,1,1709487051,78,31.1031,33.4357,2.3326
100M,chip_135_434_merged.tif,0.4,2,1229541533,78,31.648,33.5236,1.8756
100M,chip_135_434_merged.tif,0.4,3,848934902,78,30.5404,33.263,2.7225
100M,chip_135_434_merged.tif,0.4,4,468328271,78,30.8453,33.2907,2.4454
100M,chip_135_434_merged.tif,0.6,0,1346795475,117,31.244,32.9544,1.7103
100M,chip_135_434_merged.tif,0.6,1,966188844,117,29.2337,33.1123,3.8786
100M,chip_135_434_merged.tif,0.6,2,486243326,117,29.9167,32.7381,2.8214
100M,chip_135_434_merged.tif,0.6,3,105636695,117,29.4403,33.5754,4.1351
100M,chip_135_434_merged.tif,0.6,4,1872513712,117,29.8865,32.665,2.7785
100M,chip_135_434_merged.tif,0.8,0,963542166,156,29.8022,31.7646,1.9624
100M,chip_135_434_merged.tif,0.8,1,483596648,156,30.0959,31.6957,1.5997
100M,chip_135_434_merged.tif,0.8,2,102990017,156,29.79,31.4761,1.6861
100M,chip_135_434_merged.tif,0.8,3,1770528147,156,30.0822,31.6697,1.5875
100M,chip_135_434_merged.tif,0.8,4,1389921516,156,30.7282,31.8324,1.1042
100M,chip_135_472_merged.tif,0.2,0,1142753541,39,34.7215,33.356,-1.3655
100M,chip_135_472_merged.tif,0.2,1,662808023,39,32.0653,33.6798,1.6145
100M,chip_135_472_merged.tif,0.2,2,282201392,39,32.8634,33.9265,1.0632
100M,chip_135_472_merged.tif,0.2,3,2049078409,39,32.9894,35.1946,2.2053
100M,chip_135_472_merged.tif,0.2,4,1569132891,39,33.9847,34.9053,0.9206
100M,chip_135_472_merged.tif,0.4,0,982138208,78,31.0222,34.1373,3.1151
100M,chip_135_472_merged.tif,0.4,1,502192690,78,32.1326,33.9955,1.8629
100M,chip_135_472_merged.tif,0.4,2,121586059,78,32.9055,34.2837,1.3782
100M,chip_135_472_merged.tif,0.4,3,1789124189,78,34.1135,33.8986,-0.2149
100M,chip_135_472_merged.tif,0.4,4,1408517558,78,30.9465,34.5397,3.5933
100M,chip_135_472_merged.tif,0.6,0,238840001,117,32.8632,33.8665,1.0033
100M,chip_135_472_merged.tif,0.6,1,1906378131,117,33.3196,33.411,0.0914
100M,chip_135_472_merged.tif,0.6,2,1525771500,117,31.4605,33.7288,2.2683
100M,chip_135_472_merged.tif,0.6,3,1045825982,117,32.3408,33.8903,1.5495
100M,chip_135_472_merged.tif,0.6,4,665219351,117,32.9677,33.8895,0.9218
100M,chip_135_472_merged.tif,0.8,0,1903731453,156,31.6521,32.9074,1.2553
100M,chip_135_472_merged.tif,0.8,1,1423785935,156,32.5476,33.1405,0.5929
100M,chip_135_472_merged.tif,0.8,2,1043179304,156,31.3882,33.1574,1.7692
100M,chip_135_472_merged.tif,0.8,3,662572673,156,31.371,33.157,1.786
100M,chip_135_472_merged.tif,0.8,4,182627155,156,32.2878,33.354,1.0662
100M,chip_135_494_merged.tif,0.2,0,269950071,39,34.9134,37.1897,2.2763
100M,chip_135_494_merged.tif,0.2,1,2036827088,39,36.3642,36.7462,0.3821
100M,chip_135_494_merged.tif,0.2,2,1556881570,39,34.6445,36.8928,2.2483
100M,chip_135_494_merged.tif,0.2,3,1176274939,39,35.243,36.9826,1.7396
100M,chip_135_494_merged.tif,0.2,4,795668308,39,35.1575,35.8269,0.6695
100M,chip_135_494_merged.tif,0.4,0,109334738,78,34.8506,36.3713,1.5208
100M,chip_135_494_merged.tif,0.4,1,1876211755,78,34.6926,36.1481,1.4554
100M,chip_135_494_merged.tif,0.4,2,1396266237,78,35.1317,36.4963,1.3646
100M,chip_135_494_merged.tif,0.4,3,1015659606,78,34.6923,35.7812,1.0888
100M,chip_135_494_merged.tif,0.4,4,535714088,78,34.3585,37.1211,2.7626
100M,chip_135_494_merged.tif,0.6,0,1513520179,117,33.6552,36.3206,2.6654
100M,chip_135_494_merged.tif,0.6,1,1132913548,117,34.7035,35.8255,1.122
100M,chip_135_494_merged.tif,0.6,2,652968030,117,34.3827,35.0395,0.6568
100M,chip_135_494_merged.tif,0.6,3,272361399,117,34.6928,35.6716,0.9788
100M,chip_135_494_merged.tif,0.6,4,1939899529,117,34.3603,35.7974,1.437
100M,chip_135_494_merged.tif,0.8,0,1030927983,156,33.6444,34.8717,1.2273
100M,chip_135_494_merged.tif,0.8,1,650321352,156,34.1799,34.9257,0.7458
100M,chip_135_494_merged.tif,0.8,2,170375834,156,33.7772,35.3414,1.5643
100M,chip_135_494_merged.tif,0.8,3,1937252851,156,34.0385,35.0068,0.9683
100M,chip_135_494_merged.tif,0.8,4,1556646220,156,34.0659,34.6203,0.5544
100M,chip_136_276_merged.tif,0.2,0,2030097690,39,34.0385,35.9281,1.8896
100M,chip_136_276_merged.tif,0.2,1,1649491059,39,30.3898,38.0819,7.6921
100M,chip_136_276_merged.tif,0.2,2,1169545541,39,32.727,36.7407,4.0136
100M,chip_136_276_merged.tif,0.2,3,788938910,39,30.731,36.0469,5.3159
100M,chip_136_276_merged.tif,0.2,4,308993392,39,35.977,36.0519,0.0748
100M,chip_136_276_merged.tif,0.4,0,1869482357,78,29.9791,36.2447,6.2655
100M,chip_136_276_merged.tif,0.4,1,1389536839,78,30.4364,34.6285,4.192
100M,chip_136_276_merged.tif,0.4,2,1008930208,78,30.5117,36.103,5.5913
100M,chip_136_276_merged.tif,0.4,3,528984690,78,29.9798,35.3039,5.3241
100M,chip_136_276_merged.tif,0.4,4,148378059,78,29.9913,36.7817,6.7904
100M,chip_136_276_merged.tif,0.6,0,1126184150,117,30.5555,33.9422,3.3867
100M,chip_136_276_merged.tif,0.6,1,646238632,117,30.5198,34.4443,3.9245
100M,chip_136_276_merged.tif,0.6,2,265632001,117,30.6764,35.4146,4.7381
100M,chip_136_276_merged.tif,0.6,3,1933170131,117,30.1556,35.5579,5.4023
100M,chip_136_276_merged.tif,0.6,4,1552563500,117,29.7425,34.7117,4.9692
100M,chip_136_276_merged.tif,0.8,0,643591954,156,29.9744,34.0865,4.1121
100M,chip_136_276_merged.tif,0.8,1,262985323,156,29.0954,32.806,3.7106
100M,chip_136_276_merged.tif,0.8,2,1930523453,156,29.9806,32.6531,2.6724
100M,chip_136_276_merged.tif,0.8,3,1549916822,156,30.0994,33.8441,3.7447
100M,chip_136_276_merged.tif,0.8,4,1069971304,156,29.168,33.8772,4.7091
100M,chip_136_435_merged.tif,0.2,0,812189494,39,33.5845,33.0271,-0.5574
100M,chip_136_435_merged.tif,0.2,1,431582863,39,32.6307,32.7307,0.1
100M,chip_136_435_merged.tif,0.2,2,2099120993,39,31.3209,33.7041,2.3832
100M,chip_136_435_merged.tif,0.2,3,1718514362,39,30.8934,33.8037,2.9103
100M,chip_136_435_merged.tif,0.2,4,1337907731,39,32.2012,33.176,0.9748
100M,chip_136_435_merged.tif,0.4,0,651574161,78,31.1352,32.9538,1.8187
100M,chip_136_435_merged.tif,0.4,1,270967530,78,30.7557,33.2016,2.4459
100M,chip_136_435_merged.tif,0.4,2,1938505660,78,31.2026,32.6895,1.4869
100M,chip_136_435_merged.tif,0.4,3,1557899029,78,29.5479,33.4482,3.9003
100M,chip_136_435_merged.tif,0.4,4,1077953511,78,30.9966,33.4309,2.4343
100M,chip_136_435_merged.tif,0.6,0,2055759602,117,29.3357,32.8347,3.499
100M,chip_136_435_merged.tif,0.6,1,1675152971,117,30.7402,32.8892,2.1489
100M,chip_136_435_merged.tif,0.6,2,1195207453,117,30.3544,32.6908,2.3364
100M,chip_136_435_merged.tif,0.6,3,814600822,117,30.8979,32.5616,1.6637
100M,chip_136_435_merged.tif,0.6,4,334655304,117,30.8877,32.5548,1.6671
100M,chip_136_435_merged.tif,0.8,0,1573167406,156,30.9336,31.8542,0.9206
100M,chip_136_435_merged.tif,0.8,1,1192560775,156,30.4211,31.8495,1.4284
100M,chip_136_435_merged.tif,0.8,2,712615257,156,28.6464,31.9373,3.2909
100M,chip_136_435_merged.tif,0.8,3,332008626,156,30.926,31.467,0.541
100M,chip_136_435_merged.tif,0.8,4,2098885643,156,31.2355,31.8183,0.5828
100M,chip_136_471_merged.tif,0.2,0,1188884189,39,31.974,33.2677,1.2937
100M,chip_136_471_merged.tif,0.2,1,808277558,39,30.7755,34.0049,3.2294
100M,chip_136_471_merged.tif,0.2,2,328332040,39,31.688,33.553,1.865
100M,chip_136_471_merged.tif,0.2,3,2095209057,39,30.7753,33.1894,2.4142
100M,chip_136_471_merged.tif,0.2,4,1615263539,39,32.3749,33.6774,1.3025
100M,chip_136_471_merged.tif,0.4,0,1028268856,78,31.3184,33.0079,1.6895
100M,chip_136_471_merged.tif,0.4,1,548323338,78,31.866,32.966,1.0999
100M,chip_136_471_merged.tif,0.4,2,167716707,78,31.6935,32.5941,0.9006
100M,chip_136_471_merged.tif,0.4,3,1934593724,78,31.6977,32.6501,0.9524
100M,chip_136_471_merged.tif,0.4,4,1454648206,78,31.6935,33.6407,1.9472
100M,chip_136_471_merged.tif,0.6,0,284970649,117,30.8729,32.2358,1.3628
100M,chip_136_471_merged.tif,0.6,1,1952508779,117,31.3541,32.3248,0.9708
100M,chip_136_471_merged.tif,0.6,2,1571902148,117,31.6722,32.7456,1.0734
100M,chip_136_471_merged.tif,0.6,3,1191295517,117,31.3127,32.8496,1.5369
100M,chip_136_471_merged.tif,0.6,4,711349999,117,30.5514,32.6169,2.0655
100M,chip_136_471_merged.tif,0.8,0,1949862101,156,30.5695,31.7905,1.221
100M,chip_136_471_merged.tif,0.8,1,1569255470,156,31.6203,31.9779,0.3576
100M,chip_136_471_merged.tif,0.8,2,1089309952,156,31.5733,32.0466,0.4733
100M,chip_136_471_merged.tif,0.8,3,708703321,156,31.6319,31.452,-0.18
100M,chip_136_471_merged.tif,0.8,4,228757803,156,30.9376,32.0781,1.1405
100M,chip_136_485_merged.tif,0.2,0,1750202833,39,36.414,36.7078,0.2938
100M,chip_136_485_merged.tif,0.2,1,1369596202,39,36.5094,37.8833,1.3739
100M,chip_136_485_merged.tif,0.2,2,988989571,39,35.5532,37.731,2.1778
100M,chip_136_485_merged.tif,0.2,3,509044053,39,36.4144,37.7513,1.3368
100M,chip_136_485_merged.tif,0.2,4,128437422,39,37.0818,37.8722,0.7904
100M,chip_136_485_merged.tif,0.4,0,1589587500,78,36.4805,38.2795,1.799
100M,chip_136_485_merged.tif,0.4,1,1208980869,78,36.4936,36.992,0.4985
100M,chip_136_485_merged.tif,0.4,2,729035351,78,35.5224,37.6224,2.1
100M,chip_136_485_merged.tif,0.4,3,348428720,78,35.2953,37.4627,2.1674
100M,chip_136_485_merged.tif,0.4,4,2015966850,78,36.062,37.6781,1.6161
100M,chip_136_485_merged.tif,0.6,0,846289293,117,36.2402,37.3154,1.0752
100M,chip_136_485_merged.tif,0.6,1,465682662,117,36.3032,37.0504,0.7473
100M,chip_136_485_merged.tif,0.6,2,2133220792,117,36.08,36.6067,0.5267
100M,chip_136_485_merged.tif,0.6,3,1752614161,117,35.3516,36.4583,1.1068
100M,chip_136_485_merged.tif,0.6,4,1272668643,117,36.357,35.9088,-0.4482
100M,chip_136_485_merged.tif,0.8,0,363697097,156,35.13,36.4568,1.3268
100M,chip_136_485_merged.tif,0.8,1,2130574114,156,35.3076,36.128,0.8204
100M,chip_136_485_merged.tif,0.8,2,1749967483,156,35.1804,36.1323,0.9519
100M,chip_136_485_merged.tif,0.8,3,1270021965,156,36.115,36.4238,0.3088
100M,chip_136_485_merged.tif,0.8,4,889415334,156,35.6495,36.4662,0.8167
100M,chip_136_495_merged.tif,0.2,0,1899349115,39,36.9355,37.9479,1.0124
100M,chip_136_495_merged.tif,0.2,1,1419403597,39,37.7473,38.16,0.4127
100M,chip_136_495_merged.tif,0.2,2,1038796966,39,36.9342,38.6706,1.7363
100M,chip_136_495_merged.tif,0.2,3,558851448,39,36.7541,37.8544,1.1003
100M,chip_136_495_merged.tif,0.2,4,178244817,39,35.0711,38.5142,3.4431
100M,chip_136_495_merged.tif,0.4,0,834074045,78,36.0346,38.5974,2.5629
100M,chip_136_495_merged.tif,0.4,1,453467414,78,35.6918,38.3827,2.6909
100M,chip_136_495_merged.tif,0.4,2,2121005544,78,35.7721,38.2138,2.4417
100M,chip_136_495_merged.tif,0.4,3,1740398913,78,35.7708,38.3686,2.5978
100M,chip_136_495_merged.tif,0.4,4,1260453395,78,37.526,37.3168,-0.2092
100M,chip_136_495_merged.tif,0.6,0,896096688,117,35.6626,37.117,1.4544
100M,chip_136_495_merged.tif,0.6,1,515490057,117,35.7352,37.3928,1.6576
100M,chip_136_495_merged.tif,0.6,2,134883426,117,35.9989,37.1882,1.1893
100M,chip_136_495_merged.tif,0.6,3,1802421556,117,35.9874,36.6077,0.6203
100M,chip_136_495_merged.tif,0.6,4,1421814925,117,35.7091,36.6544,0.9452
100M,chip_136_495_merged.tif,0.8,0,512843379,156,35.4953,36.6028,1.1074
100M,chip_136_495_merged.tif,0.8,1,32897861,156,36.0786,36.7116,0.633
100M,chip_136_495_merged.tif,0.8,2,1799774878,156,35.4781,36.2597,0.7816
100M,chip_136_495_merged.tif,0.8,3,1319829360,156,35.7053,36.8538,1.1485
100M,chip_136_495_merged.tif,0.8,4,939222729,156,35.7199,36.6091,0.8892
100M,chip_137_275_merged.tif,0.2,0,980362535,39,32.9647,38.1109,5.1462
100M,chip_137_275_merged.tif,0.2,1,500417017,39,36.8337,36.4791,-0.3547
100M,chip_137_275_merged.tif,0.2,2,119810386,39,35.8958,37.8797,1.9839
100M,chip_137_275_merged.tif,0.2,3,1886687403,39,36.1527,36.8962,0.7435
100M,chip_137_275_merged.tif,0.2,4,1406741885,39,36.1526,37.5243,1.3717
100M,chip_137_275_merged.tif,0.4,0,2062571113,78,33.2012,39.0874,5.8862
100M,chip_137_275_merged.tif,0.4,1,1681964482,78,33.3455,38.1277,4.7821
100M,chip_137_275_merged.tif,0.4,2,1301357851,78,32.7104,38.7664,6.056
100M,chip_137_275_merged.tif,0.4,3,821412333,78,33.1912,37.8554,4.6642
100M,chip_137_275_merged.tif,0.4,4,440805702,78,32.0046,38.2704,6.2659
100M,chip_137_275_merged.tif,0.6,0,76448995,117,33.4772,36.4639,2.9868
100M,chip_137_275_merged.tif,0.6,1,1743987125,117,32.7046,36.6325,3.9279
100M,chip_137_275_merged.tif,0.6,2,1363380494,117,31.9492,37.3218,5.3726
100M,chip_137_275_merged.tif,0.6,3,883434976,117,32.7106,36.4764,3.7658
100M,chip_137_275_merged.tif,0.6,4,502828345,117,32.6833,36.2784,3.5951
100M,chip_137_275_merged.tif,0.8,0,1741340447,156,31.9534,35.2433,3.2899
100M,chip_137_275_merged.tif,0.8,1,1261394929,156,32.4576,35.0308,2.5732
100M,chip_137_275_merged.tif,0.8,2,880788298,156,32.3109,33.8838,1.5729
100M,chip_137_275_merged.tif,0.8,3,500181667,156,32.3178,35.3827,3.0649
100M,chip_137_275_merged.tif,0.8,4,20236149,156,31.806,33.9063,2.1003
100M,chip_137_437_merged.tif,0.2,0,1191982272,39,31.955,34.2938,2.3389
100M,chip_137_437_merged.tif,0.2,1,712036754,39,32.1318,34.0251,1.8934
100M,chip_137_437_merged.tif,0.2,2,331430123,39,32.5085,34.2124,1.7039
100M,chip_137_437_merged.tif,0.2,3,1998968253,39,32.2923,33.8174,1.5251
100M,chip_137_437_merged.tif,0.2,4,1618361622,39,31.898,34.3686,2.4706
100M,chip_137_437_merged.tif,0.4,0,126707202,78,31.7395,33.5262,1.7867
100M,chip_137_437_merged.tif,0.4,1,1893584219,78,31.5709,32.9676,1.3967
100M,chip_137_437_merged.tif,0.4,2,1413638701,78,32.1981,33.1017,0.9036
100M,chip_137_437_merged.tif,0.4,3,1033032070,78,30.9537,33.2942,2.3405
100M,chip_137_437_merged.tif,0.4,4,553086552,78,31.753,33.4337,1.6806
100M,chip_137_437_merged.tif,0.6,0,1530892643,117,30.8738,32.5405,1.6667
100M,chip_137_437_merged.tif,0.6,1,1150286012,117,31.1802,32.9223,1.7421
100M,chip_137_437_merged.tif,0.6,2,670340494,117,31.7052,32.8382,1.133
100M,chip_137_437_merged.tif,0.6,3,289733863,117,31.1795,33.0235,1.844
100M,chip_137_437_merged.tif,0.6,4,1957271993,117,31.4726,32.8378,1.3652
100M,chip_137_437_merged.tif,0.8,0,1048300447,156,31.7214,32.0127,0.2913
100M,chip_137_437_merged.tif,0.8,1,667693816,156,30.9014,32.0576,1.1562
100M,chip_137_437_merged.tif,0.8,2,187748298,156,31.2558,31.7413,0.4855
100M,chip_137_437_merged.tif,0.8,3,1954625315,156,30.8123,31.391,0.5787
100M,chip_137_437_merged.tif,0.8,4,1574018684,156,31.5306,32.4256,0.895
100M,chip_138_426_merged.tif,0.2,0,1940761142,39,33.5835,35.1736,1.5901
100M,chip_138_426_merged.tif,0.2,1,1560154511,39,33.9545,34.8296,0.8752
100M,chip_138_426_merged.tif,0.2,2,1179547880,39,33.4166,34.3596,0.943
100M,chip_138_426_merged.tif,0.2,3,699602362,39,33.6414,35.2823,1.6408
100M,chip_138_426_merged.tif,0.2,4,318995731,39,33.7771,34.6842,0.9071
100M,chip_138_426_merged.tif,0.4,0,1780145809,78,33.6457,34.0744,0.4287
100M,chip_138_426_merged.tif,0.4,1,1399539178,78,33.7746,34.622,0.8474
100M,chip_138_426_merged.tif,0.4,2,919593660,78,32.8482,34.2286,1.3804
100M,chip_138_426_merged.tif,0.4,3,538987029,78,33.1116,34.7757,1.6641
100M,chip_138_426_merged.tif,0.4,4,158380398,78,32.3998,34.8676,2.4678
100M,chip_138_426_merged.tif,0.6,0,1036847602,117,32.2762,34.7498,2.4736
100M,chip_138_426_merged.tif,0.6,1,656240971,117,32.8432,33.781,0.9378
100M,chip_138_426_merged.tif,0.6,2,176295453,117,32.3724,33.7939,1.4215
100M,chip_138_426_merged.tif,0.6,3,1943172470,117,32.2816,33.9306,1.6489
100M,chip_138_426_merged.tif,0.6,4,1562565839,117,32.8701,34.0901,1.22
100M,chip_138_426_merged.tif,0.8,0,554255406,156,32.5063,33.2384,0.732
100M,chip_138_426_merged.tif,0.8,1,173648775,156,32.4863,33.4364,0.9501
100M,chip_138_426_merged.tif,0.8,2,1940525792,156,32.4713,33.1514,0.6801
100M,chip_138_426_merged.tif,0.8,3,1460580274,156,32.3339,33.1696,0.8357
100M,chip_138_426_merged.tif,0.8,4,1079973643,156,32.3504,33.425,1.0746
100M,chip_138_474_merged.tif,0.2,0,914739998,39,30.2077,32.5046,2.2969
100M,chip_138_474_merged.tif,0.2,1,434794480,39,29.7552,32.0043,2.2491
100M,chip_138_474_merged.tif,0.2,2,54187849,39,30.2078,31.5087,1.3009
100M,chip_138_474_merged.tif,0.2,3,1821064866,39,29.9071,33.1421,3.235
100M,chip_138_474_merged.tif,0.2,4,1341119348,39,30.2812,32.4564,2.1752
100M,chip_138_474_merged.tif,0.4,0,754124665,78,29.9102,31.5029,1.5927
100M,chip_138_474_merged.tif,0.4,1,274179147,78,28.0537,31.7632,3.7095
100M,chip_138_474_merged.tif,0.4,2,2041056164,78,28.7653,31.4751,2.7098
100M,chip_138_474_merged.tif,0.4,3,1561110646,78,30.1341,32.2258,2.0917
100M,chip_138_474_merged.tif,0.4,4,1180504015,78,29.0407,31.9397,2.8989
100M,chip_138_474_merged.tif,0.6,0,10826458,117,29.2348,31.0414,1.8067
100M,chip_138_474_merged.tif,0.6,1,1678364588,117,29.6667,30.6241,0.9573
100M,chip_138_474_merged.tif,0.6,2,1297757957,117,28.0711,31.1421,3.071
100M,chip_138_474_merged.tif,0.6,3,817812439,117,29.5184,31.2805,1.7621
100M,chip_138_474_merged.tif,0.6,4,437205808,117,29.1927,30.7104,1.5176
100M,chip_138_474_merged.tif,0.8,0,1675717910,156,28.6753,30.2651,1.5898
100M,chip_138_474_merged.tif,0.8,1,1195772392,156,29.0404,30.0878,1.0474
100M,chip_138_474_merged.tif,0.8,2,815165761,156,28.6799,30.0662,1.3863
100M,chip_138_474_merged.tif,0.8,3,434559130,156,28.6794,30.2968,1.6174
100M,chip_138_474_merged.tif,0.8,4,2102097260,156,29.0015,29.7593,0.7578
100M,chip_138_494_merged.tif,0.2,0,36559005,39,35.6715,36.3924,0.7209
100M,chip_138_494_merged.tif,0.2,1,1704097135,39,35.1541,36.6775,1.5234
100M,chip_138_494_merged.tif,0.2,2,1323490504,39,33.8429,37.146,3.3031
100M,chip_138_494_merged.tif,0.2,3,843544986,39,34.3384,36.4407,2.1024
100M,chip_138_494_merged.tif,0.2,4,462938355,39,34.4445,37.4901,3.0456
100M,chip_138_494_merged.tif,0.4,0,1924088433,78,33.57,35.9089,2.3388
100M,chip_138_494_merged.tif,0.4,1,1543481802,78,33.57,36.0134,2.4434
100M,chip_138_494_merged.tif,0.4,2,1162875171,78,34.0752,36.5542,2.479
100M,chip_138_494_merged.tif,0.4,3,682929653,78,33.9381,36.3689,2.4308
100M,chip_138_494_merged.tif,0.4,4,302323022,78,33.8805,36.3748,2.4944
100M,chip_138_494_merged.tif,0.6,0,1180790226,117,33.2372,36.2195,2.9823
100M,chip_138_494_merged.tif,0.6,1,800183595,117,33.9566,36.4163,2.4597
