chip,rank,role,ratio,mask_type,trial,global_ratio,psnr
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,34,0.0651,39.1953
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,34,0.0651,43.3816
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,35,0.0651,37.0774
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,35,0.0651,43.6456
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,36,0.0651,37.2176
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,36,0.0651,43.005
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,37,0.0651,37.8402
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,37,0.0651,43.9019
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,38,0.0651,37.2179
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,38,0.0651,43.1303
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,39,0.0651,40.6998
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,39,0.0651,44.4884
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,40,0.0651,38.5357
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,40,0.0651,42.9282
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,41,0.0651,36.1818
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,41,0.0651,42.6009
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,42,0.0651,37.3188
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,42,0.0651,43.901
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,43,0.0651,36.8344
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,43,0.0651,43.2938
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,44,0.0651,36.952
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,44,0.0651,42.9398
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,45,0.0651,39.7186
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,45,0.0651,44.1635
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,46,0.0651,39.0068
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,46,0.0651,43.2303
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,47,0.0651,37.8412
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,47,0.0651,42.9372
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,48,0.0651,39.0582
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,48,0.0651,43.9107
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,49,0.0651,37.9957
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,49,0.0651,44.1586
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,0,0.1302,33.7813
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,0,0.1302,39.6514
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,1,0.1302,32.9487
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,1,0.1302,39.9057
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,2,0.1302,33.6653
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,2,0.1302,39.3658
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,3,0.1302,34.3053
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,3,0.1302,39.6504
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,4,0.1302,32.084
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,4,0.1302,39.0967
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,5,0.1302,33.8005
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,5,0.1302,39.989
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,6,0.1302,33.5146
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,6,0.1302,39.7419
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,7,0.1302,33.3247
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,7,0.1302,40.4971
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,8,0.1302,33.7996
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,8,0.1302,40.5764
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,9,0.1302,34.0962
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,9,0.1302,39.2174
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,10,0.1302,33.5146
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,10,0.1302,40.2832
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,11,0.1302,33.313
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,11,0.1302,39.9714
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,12,0.1302,34.5848
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,12,0.1302,40.4353
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,13,0.1302,33.0484
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,13,0.1302,37.4722
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,14,0.1302,35.4047
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,14,0.1302,39.2263
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,15,0.1302,35.3551
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,15,0.1302,39.867
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,16,0.1302,34.2719
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,16,0.1302,39.4463
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,17,0.1302,32.1858
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,17,0.1302,39.5534
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,18,0.1302,33.5532
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,18,0.1302,39.0546
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,19,0.1302,33.8512
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,19,0.1302,40.2849
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,20,0.1302,33.7033
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,20,0.1302,38.8614
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,21,0.1302,34.5854
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,21,0.1302,39.4655
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,22,0.1302,33.4284
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,22,0.1302,40.5351
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,23,0.1302,33.7022
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,23,0.1302,39.3223
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,24,0.1302,34.0949
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,24,0.1302,40.8383
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,25,0.1302,34.5971
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,25,0.1302,38.9085
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,26,0.1302,35.2522
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,26,0.1302,37.7056
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,27,0.1302,33.916
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,27,0.1302,39.705
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,28,0.1302,34.5969
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,28,0.1302,38.2376
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,29,0.1302,33.1036
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,29,0.1302,40.1874
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,30,0.1302,34.0763
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,30,0.1302,40.6274
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,31,0.1302,33.3011
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,31,0.1302,39.9624
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,32,0.1302,34.2622
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,32,0.1302,38.0567
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,33,0.1302,33.7824
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,33,0.1302,40.478
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,34,0.1302,34.3055
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,34,0.1302,40.5856
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,35,0.1302,33.8
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,35,0.1302,40.4938
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,36,0.1302,33.3007
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,36,0.1302,37.8479
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,37,0.1302,34.3057
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,37,0.1302,38.3203
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,38,0.1302,33.3003
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,38,0.1302,39.3602
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,39,0.1302,34.2627
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,39,0.1302,40.0594
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,40,0.1302,33.3752
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,40,0.1302,39.0104
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,41,0.1302,35.3555
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,41,0.1302,39.3049
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,42,0.1302,33.104
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,42,0.1302,40.3919
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,43,0.1302,33.7433
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,43,0.1302,39.8728
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,44,0.1302,32.1864
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,44,0.1302,40.4835
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,45,0.1302,34.7728
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,45,0.1302,40.4465
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,46,0.1302,33.7906
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,46,0.1302,39.9683
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,47,0.1302,34.3063
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,47,0.1302,39.7938
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,48,0.1302,35.7904
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,48,0.1302,39.4673
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,49,0.1302,33.0033
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,49,0.1302,40.78
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,0,0.2005,31.8834
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,0,0.2005,36.2146
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,1,0.2005,30.9342
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,1,0.2005,36.9179
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,2,0.2005,31.1375
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,2,0.2005,35.637
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,3,0.2005,30.7978
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,3,0.2005,36.8096
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,4,0.2005,31.649
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,4,0.2005,37.2651
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,5,0.2005,31.4058
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,5,0.2005,36.8427
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,6,0.2005,31.8834
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,6,0.2005,36.6371
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,7,0.2005,32.6366
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,7,0.2005,37.2929
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,8,0.2005,32.6371
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,8,0.2005,36.7662
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,9,0.2005,32.3875
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,9,0.2005,36.3312
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,10,0.2005,31.405
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,10,0.2005,35.7438
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,11,0.2005,31.8793
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,11,0.2005,36.3923
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,12,0.2005,32.6366
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,12,0.2005,36.7217
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,13,0.2005,32.389
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,13,0.2005,35.0348
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,14,0.2005,31.88
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,14,0.2005,36.1292
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,15,0.2005,31.138
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,15,0.2005,36.8183
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,16,0.2005,30.9343
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,16,0.2005,37.4006
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,17,0.2005,31.8792
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,17,0.2005,35.8864
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,18,0.2005,32.3881
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,18,0.2005,35.3529
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,19,0.2005,32.3456
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,19,0.2005,35.9783
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,20,0.2005,33.0733
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,20,0.2005,36.3501
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,21,0.2005,31.88
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,21,0.2005,36.7524
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,22,0.2005,33.0728
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,22,0.2005,34.7974
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,23,0.2005,31.0069
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,23,0.2005,36.0872
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,24,0.2005,30.7421
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,24,0.2005,37.2907
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,25,0.2005,30.743
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,25,0.2005,36.0165
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,26,0.2005,32.2526
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,26,0.2005,34.7794
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,27,0.2005,31.8797
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,27,0.2005,35.5862
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,28,0.2005,32.2531
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,28,0.2005,36.5194
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,29,0.2005,32.2524
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,29,0.2005,37.7699
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,30,0.2005,32.6362
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,30,0.2005,35.157
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,31,0.2005,30.7425
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,31,0.2005,37.6788
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,32,0.2005,30.9343
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,32,0.2005,35.4296
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,33,0.2005,31.5347
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,33,0.2005,37.4157
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,34,0.2005,32.6362
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,34,0.2005,36.426
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,35,0.2005,33.0732
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,35,0.2005,35.5148
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,36,0.2005,33.073
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,36,0.2005,35.185
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,37,0.2005,31.9164
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,37,0.2005,34.6724
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,38,0.2005,33.0729
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,38,0.2005,35.5437
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,39,0.2005,30.9343
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,39,0.2005,35.9881
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,40,0.2005,30.7979
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,40,0.2005,36.0728
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,41,0.2005,30.7976
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,41,0.2005,36.0131
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,42,0.2005,30.8917
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,42,0.2005,35.2898
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,43,0.2005,31.6491
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,43,0.2005,36.982
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,44,0.2005,30.7985
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,44,0.2005,36.181
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,45,0.2005,32.2516
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,45,0.2005,36.7532
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,46,0.2005,32.6357
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,46,0.2005,37.418
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,47,0.2005,30.9341
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,47,0.2005,35.9721
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,48,0.2005,31.8835
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,48,0.2005,37.3597
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,49,0.2005,30.7422
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,49,0.2005,36.7359
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,0,0.2708,29.4524
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,0,0.2708,33.7478
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,1,0.2708,30.3363
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,1,0.2708,34.0176
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,2,0.2708,29.4514
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,2,0.2708,32.0616
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,3,0.2708,30.1067
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,3,0.2708,31.2358
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,4,0.2708,30.1066
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,4,0.2708,32.7343
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,5,0.2708,29.1517
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,5,0.2708,32.286
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,6,0.2708,30.1071
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,6,0.2708,32.8206
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,7,0.2708,29.1508
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,7,0.2708,32.4963
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,8,0.2708,29.1516
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,8,0.2708,32.4578
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,9,0.2708,30.1066
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,9,0.2708,33.4194
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,10,0.2708,30.3368
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,10,0.2708,32.473
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,11,0.2708,30.3363
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,11,0.2708,32.0542
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,12,0.2708,29.1512
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,12,0.2708,32.9326
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,13,0.2708,30.1072
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,13,0.2708,31.6176
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,14,0.2708,29.1513
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,14,0.2708,32.481
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,15,0.2708,29.4514
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,15,0.2708,32.3596
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,16,0.2708,30.3362
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,16,0.2708,33.2139
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,17,0.2708,29.1519
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,17,0.2708,32.2999
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,18,0.2708,30.106
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,18,0.2708,33.1825
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,19,0.2708,30.3369
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,19,0.2708,32.4628
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,20,0.2708,29.151
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,20,0.2708,32.5413
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,21,0.2708,30.3368
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,21,0.2708,33.6681
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,22,0.2708,30.3368
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,22,0.2708,33.019
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,23,0.2708,29.1513
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,23,0.2708,32.7589
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,24,0.2708,30.1058
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,24,0.2708,33.4342
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,25,0.2708,29.4519
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,25,0.2708,31.2185
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,26,0.2708,30.3365
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,26,0.2708,30.8636
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,27,0.2708,29.1504
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,27,0.2708,32.1752
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,28,0.2708,30.3365
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,28,0.2708,33.1919
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,29,0.2708,30.337
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,29,0.2708,33.4792
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,30,0.2708,30.3371
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,30,0.2708,32.0826
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,31,0.2708,30.1062
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,31,0.2708,32.8319
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,32,0.2708,29.1508
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,32,0.2708,33.3761
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,33,0.2708,29.4513
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,33,0.2708,33.5644
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,34,0.2708,30.3371
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,34,0.2708,31.1075
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,35,0.2708,30.337
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,35,0.2708,32.0864
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,36,0.2708,30.3367
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,36,0.2708,32.6181
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,37,0.2708,29.1509
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,37,0.2708,32.4914
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,38,0.2708,30.3365
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,38,0.2708,32.881
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,39,0.2708,30.3363
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,39,0.2708,32.7759
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,40,0.2708,30.107
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,40,0.2708,33.2993
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,41,0.2708,29.4519
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,41,0.2708,33.2661
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,42,0.2708,30.1064
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,42,0.2708,33.3901
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,43,0.2708,29.4514
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,43,0.2708,32.6589
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,44,0.2708,29.4517
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,44,0.2708,33.5386
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,45,0.2708,29.1519
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,45,0.2708,32.1272
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,46,0.2708,30.3363
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,46,0.2708,33.783
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,47,0.2708,29.1512
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,47,0.2708,32.5944
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,48,0.2708,29.452
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,48,0.2708,33.4519
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,49,0.2708,30.1066
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,49,0.2708,32.5968
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,block,0,0.0651,31.8053
