backbone,chip,mask_ratio,trial,trial_seed,block_h_patches,block_w_patches,block_area_frac,global_mae,global_psnr,global_ssim,block_mae,block_psnr,block_ssim
100M,chip_239_281_merged.tif,0.6,1,397131050,9,13,0.5969,0.011061,34.6555,0.9331,0.014578,33.5612,0.9138
100M,chip_239_281_merged.tif,0.6,2,16524419,9,13,0.5969,0.01181,34.1812,0.932,0.017159,32.3958,0.9023
100M,chip_239_281_merged.tif,0.6,3,1684062549,9,13,0.5969,0.014,32.8859,0.9281,0.018107,31.8202,0.9161
100M,chip_239_281_merged.tif,0.6,4,1303455918,9,13,0.5969,0.012001,34.8015,0.9411,0.017047,32.9766,0.9217
100M,chip_239_281_merged.tif,0.8,0,394484372,12,13,0.7959,0.022169,30.4929,0.8658,0.022745,30.4888,0.8609
100M,chip_239_281_merged.tif,0.8,1,2062022502,12,13,0.7959,0.022991,30.2082,0.8699,0.025221,29.698,0.8581
100M,chip_239_281_merged.tif,0.8,2,1681415871,12,13,0.7959,0.022353,30.5049,0.8731,0.023946,30.1934,0.864
100M,chip_239_281_merged.tif,0.8,3,1201470353,12,13,0.7959,0.020401,31.3247,0.8765,0.021951,31.1822,0.8649
100M,chip_239_281_merged.tif,0.8,4,820863722,12,13,0.7959,0.019354,31.8778,0.8934,0.020444,31.6844,0.8925
100M,chip_330_499_merged.tif,0.2,0,735988209,3,13,0.199,0.00307,42.3097,0.9826,0.010633,36.6368,0.9409
100M,chip_330_499_merged.tif,0.2,1,256042691,3,13,0.199,0.003479,40.5314,0.98,0.013115,34.3069,0.9218
100M,chip_330_499_merged.tif,0.2,2,2022919708,3,13,0.199,0.003105,41.6917,0.9815,0.010621,36.2792,0.9385
100M,chip_330_499_merged.tif,0.2,3,1542974190,3,13,0.199,0.003241,41.4581,0.9808,0.011722,35.3345,0.9278
100M,chip_330_499_merged.tif,0.2,4,1162367559,3,13,0.199,0.003197,42.1582,0.9829,0.010548,36.6645,0.9435
100M,chip_330_499_merged.tif,0.4,0,1818196787,6,13,0.398,0.007486,37.2115,0.9506,0.012574,34.6315,0.9162
100M,chip_330_499_merged.tif,0.4,1,1437590156,6,13,0.398,0.007101,37.2983,0.9499,0.012801,34.6296,0.9046
100M,chip_330_499_merged.tif,0.4,2,957644638,6,13,0.398,0.007496,36.7641,0.9502,0.013166,34.1283,0.9127
100M,chip_330_499_merged.tif,0.4,3,577038007,6,13,0.398,0.006991,37.4901,0.9499,0.013128,34.5752,0.9052
100M,chip_330_499_merged.tif,0.4,4,196431376,6,13,0.398,0.006729,38.213,0.956,0.012153,35.4883,0.9222
100M,chip_330_499_merged.tif,0.6,0,1979558317,9,13,0.5969,0.012043,34.47,0.9062,0.015362,33.329,0.8795
100M,chip_330_499_merged.tif,0.6,1,1499612799,9,13,0.5969,0.012067,34.2792,0.9074,0.015051,33.239,0.8843
100M,chip_330_499_merged.tif,0.6,2,1119006168,9,13,0.5969,0.012259,34.0961,0.9015,0.015091,33.2152,0.8781
100M,chip_330_499_merged.tif,0.6,3,639060650,9,13,0.5969,0.012537,34.0524,0.9026,0.015896,32.8241,0.8774
100M,chip_330_499_merged.tif,0.6,4,258454019,9,13,0.5969,0.012424,34.007,0.9011,0.016154,32.7997,0.8739
100M,chip_330_499_merged.tif,0.8,0,1496966121,12,13,0.7959,0.020852,30.7865,0.8004,0.021652,30.8035,0.7932
100M,chip_330_499_merged.tif,0.8,1,1017020603,12,13,0.7959,0.021544,30.2682,0.7997,0.022559,30.0542,0.7873
100M,chip_330_499_merged.tif,0.8,2,636413972,12,13,0.7959,0.021446,30.6083,0.8031,0.023334,30.2419,0.7829
100M,chip_330_499_merged.tif,0.8,3,156468454,12,13,0.7959,0.022042,30.3045,0.7895,0.023452,29.9574,0.7733
100M,chip_330_499_merged.tif,0.8,4,1923345471,12,13,0.7959,0.020905,30.8555,0.8034,0.022116,30.5498,0.7904
100M,chip_276_083_merged.tif,0.2,0,1172861615,3,13,0.199,0.004526,38.2751,0.9765,0.016606,32.2255,0.9119
100M,chip_276_083_merged.tif,0.2,1,792254984,3,13,0.199,0.004967,38.0129,0.9739,0.016459,32.2572,0.9153
100M,chip_276_083_merged.tif,0.2,2,312309466,3,13,0.199,0.004162,38.4498,0.98,0.016442,31.9609,0.9189
100M,chip_276_083_merged.tif,0.2,3,2079186483,3,13,0.199,0.004549,36.858,0.9729,0.016577,30.4355,0.8974
100M,chip_276_083_merged.tif,0.2,4,1599240965,3,13,0.199,0.004063,39.0436,0.976,0.013874,33.1489,0.9157
100M,chip_276_083_merged.tif,0.4,0,107586545,6,13,0.398,0.009561,33.5531,0.9436,0.017952,30.3356,0.8899
100M,chip_276_083_merged.tif,0.4,1,1874463562,6,13,0.398,0.008718,33.9055,0.9471,0.014225,31.9754,0.913
100M,chip_276_083_merged.tif,0.4,2,1493856931,6,13,0.398,0.01093,32.9356,0.9359,0.020399,29.7365,0.8836
100M,chip_276_083_merged.tif,0.4,3,1013911413,6,13,0.398,0.010287,34.0764,0.9457,0.021458,30.5716,0.894
100M,chip_276_083_merged.tif,0.4,4,633304782,6,13,0.398,0.008869,34.5936,0.9487,0.017171,31.3475,0.8991
100M,chip_276_083_merged.tif,0.6,0,268948075,9,13,0.5969,0.015876,31.1366,0.8992,0.020193,30.0364,0.8759
100M,chip_276_083_merged.tif,0.6,1,1936486205,9,13,0.5969,0.013712,31.7921,0.9077,0.017729,30.4173,0.8804
100M,chip_276_083_merged.tif,0.6,2,1555879574,9,13,0.5969,0.013765,32.3017,0.9041,0.018664,30.7612,0.8691
100M,chip_276_083_merged.tif,0.6,3,1075934056,9,13,0.5969,0.016582,30.6693,0.8935,0.023466,28.8717,0.8511
100M,chip_276_083_merged.tif,0.6,4,695327425,9,13,0.5969,0.015126,31.1551,0.8995,0.020656,29.6908,0.8641
100M,chip_276_083_merged.tif,0.8,0,1933839527,12,13,0.7959,0.027344,28.2856,0.8136,0.030379,27.7589,0.7976
100M,chip_276_083_merged.tif,0.8,1,1553232896,12,13,0.7959,0.027765,28.1912,0.8204,0.029832,27.9311,0.8048
100M,chip_276_083_merged.tif,0.8,2,1073287378,12,13,0.7959,0.027169,28.7991,0.8217,0.029085,28.4516,0.8149
100M,chip_276_083_merged.tif,0.8,3,692680747,12,13,0.7959,0.028593,27.2028,0.7962,0.03232,26.5013,0.7785
100M,chip_276_083_merged.tif,0.8,4,212735229,12,13,0.7959,0.02777,28.0679,0.8187,0.030545,27.6411,0.8005
100M,chip_322_533_merged.tif,0.2,0,841083719,3,13,0.199,0.004773,37.7674,0.9702,0.017599,31.7382,0.8863
100M,chip_322_533_merged.tif,0.2,1,460477088,3,13,0.199,0.004477,37.9385,0.9715,0.017975,31.4216,0.8853
100M,chip_322_533_merged.tif,0.2,2,2128015218,3,13,0.199,0.004862,37.6956,0.9689,0.018046,31.6371,0.8879
100M,chip_322_533_merged.tif,0.2,3,1747408587,3,13,0.199,0.004456,38.0051,0.9712,0.015661,32.1663,0.896
100M,chip_322_533_merged.tif,0.2,4,1366801956,3,13,0.199,0.004536,37.9896,0.9714,0.01635,31.7732,0.8921
100M,chip_322_533_merged.tif,0.4,0,2022631184,6,13,0.398,0.009877,32.8704,0.9294,0.019319,29.6105,0.8651
100M,chip_322_533_merged.tif,0.4,1,1542685666,6,13,0.398,0.011313,32.0933,0.9208,0.02054,29.1997,0.8571
100M,chip_322_533_merged.tif,0.4,2,1162079035,6,13,0.398,0.011048,32.4103,0.9252,0.020324,29.286,0.8634
100M,chip_322_533_merged.tif,0.4,3,682133517,6,13,0.398,0.010351,32.9853,0.9319,0.019178,29.8546,0.8698
100M,chip_322_533_merged.tif,0.4,4,301526886,6,13,0.398,0.010322,33.578,0.9271,0.020181,30.535,0.8585
100M,chip_322_533_merged.tif,0.6,0,2084653827,9,13,0.5969,0.018039,30.243,0.8692,0.023288,29.0041,0.8331
100M,chip_322_533_merged.tif,0.6,1,1704047196,9,13,0.5969,0.017625,30.2935,0.8662,0.022677,29.1593,0.8283
100M,chip_322_533_merged.tif,0.6,2,1224101678,9,13,0.5969,0.018068,29.9544,0.8625,0.023776,28.6004,0.8195
100M,chip_322_533_merged.tif,0.6,3,843495047,9,13,0.5969,0.018727,29.9548,0.8596,0.023659,28.9156,0.818
100M,chip_322_533_merged.tif,0.6,4,363549529,9,13,0.5969,0.017335,30.7746,0.8771,0.022401,29.482,0.844
100M,chip_322_533_merged.tif,0.8,0,749122768,12,13,0.7959,0.029302,27.2839,0.7489,0.03003,27.2148,0.7503
100M,chip_322_533_merged.tif,0.8,1,368516137,12,13,0.7959,0.028919,27.4519,0.7595,0.032362,26.8388,0.7368
100M,chip_322_533_merged.tif,0.8,2,2135393154,12,13,0.7959,0.030002,27.4877,0.7457,0.031719,27.2183,0.7287
100M,chip_322_533_merged.tif,0.8,3,1655447636,12,13,0.7959,0.028933,27.1997,0.7519,0.032171,26.5498,0.7269
100M,chip_322_533_merged.tif,0.8,4,1274841005,12,13,0.7959,0.030924,26.2939,0.7401,0.03387,25.9403,0.7149
100M,chip_139_390_merged.tif,0.2,0,410326124,3,13,0.199,0.003066,39.983,0.9776,0.01137,35.1895,0.9145
100M,chip_139_390_merged.tif,0.2,1,29719493,3,13,0.199,0.003221,40.8084,0.9777,0.009177,37.9382,0.9403
100M,chip_139_390_merged.tif,0.2,2,1697257623,3,13,0.199,0.003023,42.2713,0.9804,0.009041,37.6315,0.9439
100M,chip_139_390_merged.tif,0.2,3,1316650992,3,13,0.199,0.003146,40.5776,0.977,0.010623,35.4599,0.922
100M,chip_139_390_merged.tif,0.2,4,836705474,3,13,0.199,0.002757,42.9558,0.9821,0.008781,38.0174,0.9436
100M,chip_139_390_merged.tif,0.4,0,1591873589,6,13,0.398,0.006656,37.5344,0.9519,0.012399,34.6411,0.9113
100M,chip_139_390_merged.tif,0.4,1,1111928071,6,13,0.398,0.006121,37.7011,0.9519,0.012064,34.7238,0.9047
100M,chip_139_390_merged.tif,0.4,2,731321440,6,13,0.398,0.006781,37.2733,0.9482,0.01148,35.315,0.9131
100M,chip_139_390_merged.tif,0.4,3,251375922,6,13,0.398,0.006241,38.0154,0.9539,0.011257,35.9182,0.9135
100M,chip_139_390_merged.tif,0.4,4,2018252939,6,13,0.398,0.006792,37.7128,0.9509,0.01184,35.353,0.9218
100M,chip_139_390_merged.tif,0.6,0,1653896232,9,13,0.5969,0.010882,34.2146,0.901,0.014636,32.5522,0.8629
100M,chip_139_390_merged.tif,0.6,1,1173950714,9,13,0.5969,0.010586,34.8033,0.9018,0.013838,33.3839,0.8681
100M,chip_139_390_merged.tif,0.6,2,793344083,9,13,0.5969,0.011101,34.7134,0.9033,0.014589,33.3685,0.8733
100M,chip_139_390_merged.tif,0.6,3,412737452,9,13,0.5969,0.010934,33.9707,0.8957,0.015065,32.5581,0.8513
100M,chip_139_390_merged.tif,0.6,4,2080275582,9,13,0.5969,0.011028,34.0048,0.8976,0.014503,32.7677,0.8628
100M,chip_139_390_merged.tif,0.8,0,1171304036,12,13,0.7959,0.018508,31.3851,0.8197,0.019995,30.9494,0.8031
100M,chip_139_390_merged.tif,0.8,1,790697405,12,13,0.7959,0.018213,31.5033,0.8208,0.020249,30.9795,0.7972
100M,chip_139_390_merged.tif,0.8,2,310751887,12,13,0.7959,0.019643,30.9551,0.817,0.021073,30.4917,0.7968
100M,chip_139_390_merged.tif,0.8,3,2077628904,12,13,0.7959,0.017043,31.8443,0.8224,0.018224,31.4217,0.8116
100M,chip_139_390_merged.tif,0.8,4,1597683386,12,13,0.7959,0.018421,31.3099,0.8162,0.020096,30.7612,0.8
100M,chip_210_466_merged.tif,0.2,0,1433279349,3,13,0.199,0.003234,43.1458,0.9737,0.010831,37.4495,0.9057
100M,chip_210_466_merged.tif,0.2,1,1052672718,3,13,0.199,0.003294,43.5131,0.9762,0.011459,37.7711,0.9154
100M,chip_210_466_merged.tif,0.2,2,572727200,3,13,0.199,0.002856,44.8976,0.9779,0.009941,39.425,0.9215
100M,chip_210_466_merged.tif,0.2,3,192120569,3,13,0.199,0.003268,42.6596,0.9726,0.011873,36.9014,0.8951
100M,chip_210_466_merged.tif,0.2,4,1958997586,3,13,0.199,0.002868,44.0318,0.9766,0.01054,38.1572,0.9096
100M,chip_210_466_merged.tif,0.4,0,467343166,6,13,0.398,0.007182,39.2261,0.9431,0.012431,37.0719,0.9067
100M,chip_210_466_merged.tif,0.4,1,2134881296,6,13,0.398,0.006679,40.0812,0.9444,0.011285,37.8805,0.9069
100M,chip_210_466_merged.tif,0.4,2,1754274665,6,13,0.398,0.006984,39.7618,0.9419,0.011834,37.741,0.9041
100M,chip_210_466_merged.tif,0.4,3,1274329147,6,13,0.398,0.006285,40.3931,0.9472,0.011504,37.6333,0.9046
100M,chip_210_466_merged.tif,0.4,4,893722516,6,13,0.398,0.006422,39.9206,0.9453,0.012112,37.1302,0.8951
100M,chip_210_466_merged.tif,0.6,0,1382304672,9,13,0.5969,0.011652,36.7528,0.8998,0.015065,35.4448,0.8661
100M,chip_210_466_merged.tif,0.6,1,902359154,9,13,0.5969,0.011037,36.97,0.9079,0.014996,35.6587,0.8771
100M,chip_210_466_merged.tif,0.6,2,521752523,9,13,0.5969,0.010819,37.0539,0.9039,0.013759,36.0504,0.8756
100M,chip_210_466_merged.tif,0.6,3,141145892,9,13,0.5969,0.0106,37.2529,0.904,0.014212,35.77,0.868
100M,chip_210_466_merged.tif,0.6,4,1808684022,9,13,0.5969,0.009927,37.6989,0.9118,0.012995,36.5581,0.8884
100M,chip_210_466_merged.tif,0.8,0,46773613,12,13,0.7959,0.016278,34.8697,0.8448,0.017985,34.3664,0.8295
100M,chip_210_466_merged.tif,0.8,1,1813650630,12,13,0.7959,0.017357,34.2947,0.836,0.018702,33.9326,0.824
100M,chip_210_466_merged.tif,0.8,2,1333705112,12,13,0.7959,0.016434,34.6561,0.846,0.017703,34.2498,0.8329
100M,chip_210_466_merged.tif,0.8,3,953098481,12,13,0.7959,0.01839,33.9341,0.8354,0.01955,33.5356,0.8253
100M,chip_210_466_merged.tif,0.8,4,572491850,12,13,0.7959,0.017037,34.5266,0.8474,0.017981,34.2367,0.84
100M,chip_248_589_merged.tif,0.2,0,653551398,3,13,0.199,0.005141,38.5728,0.9634,0.017469,33.2237,0.8771
100M,chip_248_589_merged.tif,0.2,1,272944767,3,13,0.199,0.005528,37.5548,0.9547,0.020803,31.4197,0.8231
100M,chip_248_589_merged.tif,0.2,2,1940482897,3,13,0.199,0.005516,37.3937,0.9521,0.020643,31.1797,0.814
100M,chip_248_589_merged.tif,0.2,3,1559876266,3,13,0.199,0.005773,37.1187,0.9548,0.021894,31.0058,0.8175
100M,chip_248_589_merged.tif,0.2,4,1179269635,3,13,0.199,0.006506,36.667,0.9538,0.023261,30.8792,0.8248
100M,chip_248_589_merged.tif,0.4,0,492936065,6,13,0.398,0.011553,33.8021,0.9159,0.021179,30.9571,0.8514
100M,chip_248_589_merged.tif,0.4,1,112329434,6,13,0.398,0.012067,33.7951,0.9143,0.02131,31.2287,0.8529
100M,chip_248_589_merged.tif,0.4,2,1779867564,6,13,0.398,0.011716,33.9537,0.9137,0.020543,31.5037,0.8538
100M,chip_248_589_merged.tif,0.4,3,1399260933,6,13,0.398,0.013394,32.7636,0.8998,0.022579,30.0659,0.838
100M,chip_248_589_merged.tif,0.4,4,919315415,6,13,0.398,0.01218,33.3747,0.9005,0.023667,30.3038,0.8026
100M,chip_248_589_merged.tif,0.6,0,1897121506,9,13,0.5969,0.019503,30.4808,0.8425,0.028071,28.6441,0.7733
100M,chip_248_589_merged.tif,0.6,1,1516514875,9,13,0.5969,0.018709,31.1312,0.8457,0.025377,29.7118,0.7945
100M,chip_248_589_merged.tif,0.6,2,1036569357,9,13,0.5969,0.021589,30.0383,0.8224,0.028818,28.7396,0.7626
100M,chip_248_589_merged.tif,0.6,3,655962726,9,13,0.5969,0.020949,30.1707,0.8275,0.028549,28.6469,0.7681
100M,chip_248_589_merged.tif,0.6,4,176017208,9,13,0.5969,0.021187,30.4614,0.8383,0.026226,29.374,0.8038
100M,chip_248_589_merged.tif,0.8,0,1414529310,12,13,0.7959,0.033287,27.187,0.7053,0.035997,26.7762,0.6894
100M,chip_248_589_merged.tif,0.8,1,1033922679,12,13,0.7959,0.031987,27.5025,0.7188,0.03431,27.117,0.7044
100M,chip_248_589_merged.tif,0.8,2,553977161,12,13,0.7959,0.032667,27.635,0.7203,0.034899,27.2603,0.699
100M,chip_248_589_merged.tif,0.8,3,173370530,12,13,0.7959,0.033086,27.5218,0.7057,0.035954,27.0574,0.6798
100M,chip_248_589_merged.tif,0.8,4,1940247547,12,13,0.7959,0.032173,27.572,0.7076,0.03451,27.2437,0.6857
100M,chip_036_147_merged.tif,0.2,0,547304101,3,13,0.199,0.002396,43.7624,0.9858,0.007501,38.394,0.9588
100M,chip_036_147_merged.tif,0.2,1,166697470,3,13,0.199,0.002707,41.309,0.9832,0.009469,35.1653,0.9399
100M,chip_036_147_merged.tif,0.2,2,1933574487,3,13,0.199,0.00214,44.6025,0.9863,0.007217,39.5619,0.9581
100M,chip_036_147_merged.tif,0.2,3,1453628969,3,13,0.199,0.00236,43.6332,0.9859,0.007711,38.7829,0.9562
100M,chip_036_147_merged.tif,0.2,4,1073022338,3,13,0.199,0.002255,44.3582,0.9867,0.006683,40.2033,0.9611
100M,chip_036_147_merged.tif,0.4,0,1728851566,6,13,0.398,0.005257,38.3556,0.961,0.008846,35.7377,0.9348
100M,chip_036_147_merged.tif,0.4,1,1248906048,6,13,0.398,0.00527,38.8792,0.9633,0.009557,35.9233,0.9333
100M,chip_036_147_merged.tif,0.4,2,868299417,6,13,0.398,0.005436,37.8118,0.9584,0.009676,35.1934,0.9291
100M,chip_036_147_merged.tif,0.4,3,487692786,6,13,0.398,0.006981,36.4954,0.9468,0.012872,33.8673,0.9086
100M,chip_036_147_merged.tif,0.4,4,7747268,6,13,0.398,0.004843,38.8321,0.9668,0.008635,36.2004,0.9419
100M,chip_036_147_merged.tif,0.6,0,985553359,9,13,0.5969,0.008964,35.962,0.9288,0.011194,34.9908,0.9128
100M,chip_036_147_merged.tif,0.6,1,505607841,9,13,0.5969,0.009936,35.1561,0.9164,0.01119,35.1065,0.9137
100M,chip_036_147_merged.tif,0.6,2,125001210,9,13,0.5969,0.009375,35.449,0.9252,0.011817,34.3203,0.9063
100M,chip_036_147_merged.tif,0.6,3,1891878227,9,13,0.5969,0.009896,34.6403,0.9166,0.012416,33.6839,0.8961
100M,chip_036_147_merged.tif,0.6,4,1411932709,9,13,0.5969,0.009061,35.5642,0.9193,0.012065,34.1194,0.8928
100M,chip_036_147_merged.tif,0.8,0,1797505948,12,13,0.7959,0.016736,31.7135,0.8308,0.017991,31.2525,0.8129
100M,chip_036_147_merged.tif,0.8,1,1416899317,12,13,0.7959,0.017512,30.9802,0.8303,0.019283,30.4103,0.817
100M,chip_036_147_merged.tif,0.8,2,936953799,12,13,0.7959,0.015802,32.1714,0.8374,0.016356,31.9002,0.8285
100M,chip_036_147_merged.tif,0.8,3,556347168,12,13,0.7959,0.017525,31.5038,0.8264,0.018871,31.1285,0.8174
100M,chip_036_147_merged.tif,0.8,4,175740537,12,13,0.7959,0.016609,31.463,0.827,0.018502,30.8314,0.8061
100M,chip_124_441_merged.tif,0.2,0,1830111541,3,13,0.199,0.002699,42.8512,0.9846,0.008263,38.4613,0.9532
100M,chip_124_441_merged.tif,0.2,1,1350166023,3,13,0.199,0.002823,42.5642,0.9842,0.009045,36.6646,0.945
100M,chip_124_441_merged.tif,0.2,2,969559392,3,13,0.199,0.002814,43.2627,0.9843,0.008112,39.0445,0.9556
100M,chip_124_441_merged.tif,0.2,3,588952761,3,13,0.199,0.002575,44.0582,0.9864,0.008757,38.7457,0.9571
100M,chip_124_441_merged.tif,0.2,4,109007243,3,13,0.199,0.002941,41.6101,0.9824,0.009473,36.4204,0.9396
100M,chip_124_441_merged.tif,0.4,0,1669496208,6,13,0.398,0.005702,39.5498,0.9644,0.009008,37.8538,0.9481
100M,chip_124_441_merged.tif,0.4,1,1189550690,6,13,0.398,0.005605,39.5985,0.9649,0.009953,37.0806,0.9431
100M,chip_124_441_merged.tif,0.4,2,808944059,6,13,0.398,0.005864,38.2879,0.9589,0.010452,35.5494,0.9256
100M,chip_124_441_merged.tif,0.4,3,328998541,6,13,0.398,0.005868,38.2561,0.9608,0.011679,34.7821,0.9191
100M,chip_124_441_merged.tif,0.4,4,2095875558,6,13,0.398,0.005535,38.3066,0.9593,0.010689,35.5021,0.9203
100M,chip_124_441_merged.tif,0.6,0,926198001,9,13,0.5969,0.009977,35.7417,0.9183,0.013256,34.5066,0.8918
100M,chip_124_441_merged.tif,0.6,1,446252483,9,13,0.5969,0.010107,35.3312,0.9165,0.013491,33.7031,0.8866
100M,chip_124_441_merged.tif,0.6,2,65645852,9,13,0.5969,0.008998,36.5685,0.9351,0.011782,35.6208,0.9138
100M,chip_124_441_merged.tif,0.6,3,1733183982,9,13,0.5969,0.011157,34.3715,0.9117,0.013678,33.3431,0.8925
100M,chip_124_441_merged.tif,0.6,4,1352577351,9,13,0.5969,0.010734,35.0103,0.9098,0.013225,34.2069,0.8896
100M,chip_124_441_merged.tif,0.8,0,443605805,12,13,0.7959,0.018918,31.1595,0.8203,0.019917,31.0345,0.8133
100M,chip_124_441_merged.tif,0.8,1,2111143935,12,13,0.7959,0.018777,31.2015,0.8139,0.020157,30.8935,0.7976
100M,chip_124_441_merged.tif,0.8,2,1730537304,12,13,0.7959,0.019305,30.8629,0.8061,0.020734,30.4543,0.7909
100M,chip_124_441_merged.tif,0.8,3,1349930673,12,13,0.7959,0.018201,31.3131,0.8232,0.020627,30.6785,0.8025
100M,chip_124_441_merged.tif,0.8,4,869985155,12,13,0.7959,0.019476,30.8109,0.8045,0.02065,30.572,0.792
100M,chip_320_544_merged.tif,0.2,0,18402708,3,13,0.199,0.004724,38.0658,0.9697,0.018968,31.5543,0.8748
100M,chip_320_544_merged.tif,0.2,1,1785279725,3,13,0.199,0.002574,43.2938,0.9846,0.008269,38.1239,0.9512
100M,chip_320_544_merged.tif,0.2,2,1305334207,3,13,0.199,0.004749,38.1592,0.9697,0.019495,31.5579,0.87
100M,chip_320_544_merged.tif,0.2,3,924727576,3,13,0.199,0.002535,43.6965,0.9848,0.007802,38.8456,0.9551
100M,chip_320_544_merged.tif,0.2,4,544120945,3,13,0.199,0.003338,41.6837,0.9777,0.012054,36.2076,0.9176
100M,chip_320_544_merged.tif,0.4,0,2005271023,6,13,0.398,0.006612,37.4394,0.9542,0.010685,35.9633,0.9306
100M,chip_320_544_merged.tif,0.4,1,1624664392,6,13,0.398,0.007878,36.2184,0.9437,0.016747,32.5724,0.8782
100M,chip_320_544_merged.tif,0.4,2,1144718874,6,13,0.398,0.008259,35.4349,0.9439,0.016616,32.0775,0.8853
100M,chip_320_544_merged.tif,0.4,3,764112243,6,13,0.398,0.007992,36.3786,0.9455,0.016448,32.828,0.884
100M,chip_320_544_merged.tif,0.4,4,284166725,6,13,0.398,0.009544,34.4088,0.935,0.019081,31.146,0.8684
100M,chip_320_544_merged.tif,0.6,0,1261972816,9,13,0.5969,0.014675,32.181,0.8961,0.019075,30.8792,0.8652
100M,chip_320_544_merged.tif,0.6,1,881366185,9,13,0.5969,0.013414,32.8476,0.902,0.018643,31.2368,0.8646
100M,chip_320_544_merged.tif,0.6,2,401420667,9,13,0.5969,0.015489,32.1039,0.8847,0.021311,30.4821,0.84
100M,chip_320_544_merged.tif,0.6,3,20814036,9,13,0.5969,0.013218,33.6765,0.9018,0.017401,32.2141,0.8701
100M,chip_320_544_merged.tif,0.6,4,1688352166,9,13,0.5969,0.013143,33.4884,0.899,0.018731,31.6291,0.8552
100M,chip_320_544_merged.tif,0.8,0,779380620,12,13,0.7959,0.023024,30.1179,0.8161,0.026154,29.4006,0.7946
100M,chip_320_544_merged.tif,0.8,1,398773989,12,13,0.7959,0.022192,29.6719,0.8112,0.024906,29.0033,0.7909
100M,chip_320_544_merged.tif,0.8,2,2066312119,12,13,0.7959,0.023327,30.3977,0.8096,0.02535,29.9595,0.7976
100M,chip_320_544_merged.tif,0.8,3,1685705488,12,13,0.7959,0.022212,29.8451,0.8161,0.025293,29.101,0.7937
100M,chip_320_544_merged.tif,0.8,4,1305098857,12,13,0.7959,0.021213,30.14,0.8175,0.023258,29.6738,0.801
100M,chip_174_408_merged.tif,0.2,0,145373586,3,13,0.199,0.003673,41.4386,0.968,0.012265,35.8747,0.8876
100M,chip_174_408_merged.tif,0.2,1,1912250603,3,13,0.199,0.003837,40.9709,0.9673,0.013991,35.3265,0.8773
100M,chip_174_408_merged.tif,0.2,2,1432305085,3,13,0.199,0.004055,40.5573,0.9686,0.014678,34.8004,0.8873
100M,chip_174_408_merged.tif,0.2,3,1051698454,3,13,0.199,0.004235,40.3452,0.9627,0.014253,35.0521,0.8738
100M,chip_174_408_merged.tif,0.2,4,571752936,3,13,0.199,0.003789,40.9021,0.9687,0.014254,35.0312,0.8864
100M,chip_174_408_merged.tif,0.4,0,2132241901,6,13,0.398,0.007859,37.3768,0.9238,0.014449,34.5956,0.8583
100M,chip_174_408_merged.tif,0.4,1,1652296383,6,13,0.398,0.007932,37.6618,0.9271,0.014241,35.2143,0.8698
100M,chip_174_408_merged.tif,0.4,2,1271689752,6,13,0.398,0.007383,38.0597,0.9352,0.013963,35.0397,0.8801
100M,chip_174_408_merged.tif,0.4,3,891083121,6,13,0.398,0.006807,38.469,0.9383,0.013026,35.446,0.8835
100M,chip_174_408_merged.tif,0.4,4,411137603,6,13,0.398,0.007914,37.0201,0.9347,0.01554,33.8358,0.873
100M,chip_174_408_merged.tif,0.6,0,1388943694,9,13,0.5969,0.012298,35.2418,0.8825,0.014955,34.5507,0.8531
100M,chip_174_408_merged.tif,0.6,1,908998176,9,13,0.5969,0.013272,34.0753,0.8832,0.018176,32.4591,0.8437
100M,chip_174_408_merged.tif,0.6,2,528391545,9,13,0.5969,0.011848,35.3526,0.8845,0.015577,33.9831,0.848
100M,chip_174_408_merged.tif,0.6,3,147784914,9,13,0.5969,0.011879,35.5935,0.8886,0.015158,34.5011,0.8607
100M,chip_174_408_merged.tif,0.6,4,1815323044,9,13,0.5969,0.012814,35.0606,0.8806,0.015938,34.3359,0.8552
100M,chip_174_408_merged.tif,0.8,0,906351498,12,13,0.7959,0.019444,32.4636,0.8207,0.021294,32.0552,0.8087
100M,chip_174_408_merged.tif,0.8,1,525744867,12,13,0.7959,0.019835,32.5644,0.8135,0.021055,32.286,0.8019
100M,chip_174_408_merged.tif,0.8,2,45799349,12,13,0.7959,0.017851,32.8399,0.8203,0.019045,32.4667,0.8062
100M,chip_174_408_merged.tif,0.8,3,1812676366,12,13,0.7959,0.018295,32.9945,0.8199,0.019687,32.5831,0.8009
100M,chip_174_408_merged.tif,0.8,4,1332730848,12,13,0.7959,0.019003,32.547,0.8197,0.020316,32.2554,0.8119
100M,chip_123_448_merged.tif,0.2,0,1915644375,3,13,0.199,0.002575,43.3376,0.9831,0.009821,37.3314,0.937
100M,chip_123_448_merged.tif,0.2,1,1535037744,3,13,0.199,0.00283,43.074,0.9818,0.009573,37.3212,0.9365
100M,chip_123_448_merged.tif,0.2,2,1055092226,3,13,0.199,0.002783,42.9512,0.9817,0.009546,37.3014,0.9387
100M,chip_123_448_merged.tif,0.2,3,674485595,3,13,0.199,0.002876,42.1612,0.9795,0.010854,36.172,0.9238
100M,chip_123_448_merged.tif,0.2,4,194540077,3,13,0.199,0.003498,41.5931,0.9781,0.011268,36.7182,0.9332
100M,chip_123_448_merged.tif,0.4,0,1755029042,6,13,0.398,0.006667,37.923,0.9501,0.011148,35.7243,0.9192
