backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block,block_rmse,random_rmse
300M,chip_214_311_merged.tif,0.4,3,2123057370,78,32.7935,36.082,3.2885,0.022925826426404998,0.0157000125656149
300M,chip_214_311_merged.tif,0.4,4,1643111852,78,33.2588,35.4839,2.2252,0.021730013693604503,0.016819187031217323
300M,chip_214_311_merged.tif,0.6,0,1278755145,117,32.5335,35.5657,3.0322,0.023622453349421334,0.01666153462575063
300M,chip_214_311_merged.tif,0.6,1,898148514,117,33.0227,32.4431,-0.5796,0.022328780270670506,0.023869592234794592
300M,chip_214_311_merged.tif,0.6,2,418202996,117,33.063,32.519,-0.544,0.022225421192167666,0.02366192099737524
300M,chip_214_311_merged.tif,0.6,3,37596365,117,33.1352,32.9656,-0.1697,0.022041441816428975,0.02247605054075826
300M,chip_214_311_merged.tif,0.6,4,1705134495,117,31.0807,34.8454,3.7647,0.027923187978619233,0.018102143361283133
300M,chip_214_311_merged.tif,0.8,0,796162949,156,31.1,31.5709,0.4708,0.027861211686297693,0.026390948548768927
300M,chip_214_311_merged.tif,0.8,1,415556318,156,30.9576,33.9895,3.032,0.02832174446414183,0.019976757605936098
300M,chip_214_311_merged.tif,0.8,2,34949687,156,30.9126,31.6358,0.7232,0.028468854971236628,0.026194493180766085
300M,chip_214_311_merged.tif,0.8,3,1702487817,156,31.4826,33.428,1.9455,0.026660604970168117,0.02131081210635942
300M,chip_214_311_merged.tif,0.8,4,1321881186,156,31.4947,33.3962,1.9014,0.026623490898805596,0.021388976336644324
300M,chip_214_329_merged.tif,0.2,0,810533986,39,31.2322,34.6311,3.3989,0.027440372337368464,0.018554318186234497
300M,chip_214_329_merged.tif,0.2,1,330588468,39,30.9173,33.9594,3.0421,0.028453454427435475,0.020046104961699344
300M,chip_214_329_merged.tif,0.2,2,2097465485,39,30.6033,35.4088,4.8055,0.029500881969230276,0.016965239695183203
300M,chip_214_329_merged.tif,0.2,3,1617519967,39,31.168,34.5378,3.3698,0.02764394371220336,0.018754694750001376
300M,chip_214_329_merged.tif,0.2,4,1236913336,39,31.0753,33.672,2.5967,0.02794055316543555,0.020720488977590053
300M,chip_214_329_merged.tif,0.4,0,1892742564,78,30.0967,33.8068,3.7101,0.03127267273286998,0.020401401365755165
300M,chip_214_329_merged.tif,0.4,1,1512135933,78,30.3421,33.4535,3.1113,0.030401499154085816,0.021248339657610568
300M,chip_214_329_merged.tif,0.4,2,1032190415,78,29.295,33.8143,4.5194,0.03429651563475105,0.02038379298300127
300M,chip_214_329_merged.tif,0.4,3,651583784,78,30.8576,34.0118,3.1543,0.028649694808724886,0.019925535412089947
300M,chip_214_329_merged.tif,0.4,4,171638266,78,30.5877,34.3915,3.8038,0.029553913644874863,0.019073263119621608
300M,chip_214_329_merged.tif,0.6,0,1954765207,117,29.7521,32.7028,2.9507,0.03253831056471004,0.02316647730591541
300M,chip_214_329_merged.tif,0.6,1,1574158576,117,30.5819,32.1345,1.5526,0.029573654851523017,0.024732897633189397
300M,chip_214_329_merged.tif,0.6,2,1193551945,117,29.5634,31.5394,1.976,0.033252936269869776,0.026486830968339196
300M,chip_214_329_merged.tif,0.6,3,713606427,117,30.1764,33.2667,3.0902,0.030987033381639262,0.02171025877251265
300M,chip_214_329_merged.tif,0.6,4,332999796,117,29.7567,32.8349,3.0782,0.032521083014284045,0.022816813889818724
300M,chip_214_329_merged.tif,0.8,0,1571511898,156,29.9796,31.8826,1.903,0.0316971343038032,0.025460680085356797
300M,chip_214_329_merged.tif,0.8,1,1091566380,156,29.9767,31.7258,1.7491,0.031707718946273854,0.025924476779178897
300M,chip_214_329_merged.tif,0.8,2,710959749,156,29.6668,31.7748,2.108,0.032859428061273586,0.025778639904418095
300M,chip_214_329_merged.tif,0.8,3,231014231,156,29.9861,31.9062,1.9202,0.031673422938588075,0.025391596029030867
300M,chip_214_329_merged.tif,0.8,4,1997891248,156,29.9701,31.6434,1.6733,0.03173182131016483,0.026171583486200443
300M,chip_214_429_merged.tif,0.2,0,403555867,39,39.3602,40.87,1.5098,0.010764404273876578,0.009046904377381195
300M,chip_214_429_merged.tif,0.2,1,22949236,39,39.8787,39.6939,-0.1848,0.010140631472140737,0.010358693904011142
300M,chip_214_429_merged.tif,0.2,2,1690487366,39,38.3196,39.9051,1.5856,0.012134447303732315,0.010109856704179824
300M,chip_214_429_merged.tif,0.2,3,1309880735,39,38.4459,40.128,1.6821,0.011959279062436632,0.009853715068586181
300M,chip_214_429_merged.tif,0.2,4,829935217,39,39.1761,40.6508,1.4748,0.010994994083517447,0.009278120315457609
300M,chip_214_429_merged.tif,0.4,0,242940534,78,38.2587,40.9389,2.6802,0.012219825381994964,0.008975424540366754
300M,chip_214_429_merged.tif,0.4,1,1910478664,78,37.765,40.2642,2.4992,0.012934510568238154,0.009700407975120028
300M,chip_214_429_merged.tif,0.4,2,1529872033,78,39.2016,40.2765,1.0749,0.010962762359970343,0.009686681047593501
300M,chip_214_429_merged.tif,0.4,3,1149265402,78,38.4239,40.3191,1.8952,0.011989608439467923,0.009639288972235389
300M,chip_214_429_merged.tif,0.4,4,669319884,78,39.2551,39.7277,0.4726,0.010895445684191353,0.010318462733598504
300M,chip_214_429_merged.tif,0.6,0,1647125975,117,39.1489,39.7952,0.6463,0.011029479047324613,0.010238586411664719
300M,chip_214_429_merged.tif,0.6,1,1167180457,117,39.3116,40.2758,0.9642,0.01082480296521193,0.009687461733309324
300M,chip_214_429_merged.tif,0.6,2,786573826,117,39.3235,40.2446,0.9212,0.010809982726860215,0.009722321985172483
300M,chip_214_429_merged.tif,0.6,3,405967195,117,39.2094,40.5692,1.3598,0.010952922128592424,0.009365694771586325
300M,chip_214_429_merged.tif,0.6,4,2073505325,117,39.2389,40.1467,0.9079,0.010915785675851908,0.009832523657152325
300M,chip_214_429_merged.tif,0.8,0,1164533779,156,39.1532,39.958,0.8047,0.011024020191137154,0.010048471382465802
300M,chip_214_429_merged.tif,0.8,1,783927148,156,38.9563,39.6319,0.6756,0.011276777200502274,0.010432898927095964
300M,chip_214_429_merged.tif,0.8,2,303981630,156,38.3422,39.9682,1.6261,0.012102915468051844,0.010036678203484126
300M,chip_214_429_merged.tif,0.8,3,2070858647,156,38.3219,40.1312,1.8094,0.012131234560404517,0.009850085494431102
300M,chip_214_429_merged.tif,0.8,4,1590913129,156,38.3299,39.7122,1.3823,0.012120066424367361,0.01033689250501966
300M,chip_215_309_merged.tif,0.2,0,1129533677,39,33.6266,35.5818,1.9553,0.02082907577893949,0.016630679726601403
300M,chip_215_309_merged.tif,0.2,1,649588159,39,32.8438,36.7107,3.8668,0.022793446606798842,0.014603770522139873
300M,chip_215_309_merged.tif,0.2,2,268981528,39,35.3052,35.9452,0.64,0.017168802310892014,0.015949240248088373
300M,chip_215_309_merged.tif,0.2,3,1936519658,39,28.7856,35.4866,6.701,0.0363680487050576,0.01681395961646756
300M,chip_215_309_merged.tif,0.2,4,1555913027,39,33.5222,35.1158,1.5935,0.02108094135033038,0.017547287833261357
300M,chip_215_309_merged.tif,0.4,0,64258607,78,33.3651,34.9637,1.5986,0.0214656972587656,0.017857267320779344
300M,chip_215_309_merged.tif,0.4,1,1831135624,78,29.6999,35.064,5.3641,0.03273444635495541,0.017652247174525574
300M,chip_215_309_merged.tif,0.4,2,1351190106,78,29.4222,34.9126,5.4905,0.033797922051324286,0.01796263313304322
300M,chip_215_309_merged.tif,0.4,3,970583475,78,31.6622,35.6001,3.9379,0.026114998185636184,0.0165956780084718
300M,chip_215_309_merged.tif,0.4,4,589976844,78,31.8848,33.9662,2.0814,0.025454232109910525,0.02003041742998411
300M,chip_215_309_merged.tif,0.6,0,126281250,117,31.9744,34.6398,2.6654,0.025193006574328086,0.018535743030490312
300M,chip_215_309_merged.tif,0.6,1,1893158267,117,29.2758,34.2119,4.9361,0.03437241130666047,0.01947175067406272
300M,chip_215_309_merged.tif,0.6,2,1512551636,117,30.0466,34.465,4.4184,0.03145357396335768,0.018912546115647015
300M,chip_215_309_merged.tif,0.6,3,1032606118,117,32.69,33.8513,1.1613,0.023200641855696334,0.020297147137204326
300M,chip_215_309_merged.tif,0.6,4,651999487,117,32.0034,34.4936,2.4902,0.025109033724432683,0.01885037524885932
300M,chip_215_309_merged.tif,0.8,0,1890511589,156,29.976,32.2328,2.2568,0.03171027438947893,0.024454568268342036
300M,chip_215_309_merged.tif,0.8,1,1410566071,156,30.4977,32.3874,1.8897,0.02986173244805384,0.024023152598599985
300M,chip_215_309_merged.tif,0.8,2,1029959440,156,29.6695,32.8653,3.1958,0.03284921532872015,0.022737096237859286
300M,chip_215_309_merged.tif,0.8,3,550013922,156,30.4344,32.2682,1.8337,0.030080150165437962,0.024355104649668235
300M,chip_215_309_merged.tif,0.8,4,169407291,156,29.6564,32.4745,2.8181,0.03289879567205498,0.023783458044081218
300M,chip_215_310_merged.tif,0.2,0,666833321,39,31.8943,35.4315,3.5372,0.02542640732473677,0.01692096004575423
300M,chip_215_310_merged.tif,0.2,1,286226690,39,33.2835,35.5649,2.2814,0.021668307992291892,0.016663069280473227
300M,chip_215_310_merged.tif,0.2,2,2053103707,39,30.6992,37.6283,6.9291,0.0291769573133396,0.013139686393862683
300M,chip_215_310_merged.tif,0.2,3,1573158189,39,32.0553,36.3486,4.2933,0.024959449361225235,0.015225445182859476
300M,chip_215_310_merged.tif,0.2,4,1192551558,39,29.7749,35.8167,6.0419,0.03245301122591296,0.01618694905988773
300M,chip_215_310_merged.tif,0.4,0,1848380786,78,30.7834,35.7338,4.9504,0.028895485776096082,0.016342180387555597
300M,chip_215_310_merged.tif,0.4,1,1368435268,78,30.6975,34.0406,3.3431,0.029182668378497784,0.019859577275192962
300M,chip_215_310_merged.tif,0.4,2,987828637,78,30.7815,35.5842,4.8028,0.028901807227371918,0.01662608513476997
300M,chip_215_310_merged.tif,0.4,3,607222006,78,29.321,35.0226,5.7016,0.03419400729417249,0.017736584814751585
300M,chip_215_310_merged.tif,0.4,4,127276488,78,33.0302,34.0229,0.9927,0.022309508373491247,0.019900088141878863
300M,chip_215_310_merged.tif,0.6,0,1910403429,117,30.0169,34.0571,4.0402,0.03156130847662972,0.019821887182758777
300M,chip_215_310_merged.tif,0.6,1,1529796798,117,29.5402,34.4675,4.9272,0.03334187354247476,0.018907103430605376
300M,chip_215_310_merged.tif,0.6,2,1049851280,117,30.6267,34.0368,3.4101,0.029421512827910355,0.019868267565668545
300M,chip_215_310_merged.tif,0.6,3,669244649,117,29.5407,32.8202,3.2796,0.03333995428519115,0.022855461761239933
300M,chip_215_310_merged.tif,0.6,4,189299131,117,31.3043,33.1256,1.8214,0.027213537526024064,0.022065816385602642
300M,chip_215_310_merged.tif,0.8,0,1427811233,156,29.2976,32.4225,3.1249,0.0342862509871838,0.023926270038816578
300M,chip_215_310_merged.tif,0.8,1,1047204602,156,30.5143,32.4104,1.8962,0.029804716828595493,0.023959624090583664
300M,chip_215_310_merged.tif,0.8,2,666597971,156,30.503,32.3063,1.8033,0.02984351682337368,0.024248506782117544
300M,chip_215_310_merged.tif,0.8,3,186652453,156,30.1577,31.8485,1.6908,0.03105381775932314,0.025560832828958442
300M,chip_215_310_merged.tif,0.8,4,1953529470,156,30.5035,33.0062,2.5027,0.02984179894189476,0.022371237065252417
300M,chip_216_454_merged.tif,0.2,0,440083730,39,33.8156,36.397,2.5814,0.02038074240913267,0.0151408410426021
300M,chip_216_454_merged.tif,0.2,1,2107621860,39,33.9205,36.9381,3.0176,0.020136083339127718,0.014226399492951982
300M,chip_216_454_merged.tif,0.2,2,1727015229,39,33.9211,37.3597,3.4387,0.02013469243580852,0.01355236219743453
300M,chip_216_454_merged.tif,0.2,3,1346408598,39,33.9105,36.4878,2.5772,0.020159279211847254,0.014983387107492568
300M,chip_216_454_merged.tif,0.2,4,866463080,39,33.8307,36.2902,2.4594,0.020345342251571252,0.015328159115659087
300M,chip_216_454_merged.tif,0.4,0,279468397,78,33.4902,36.2496,2.7594,0.021158749648585058,0.015399974439296877
300M,chip_216_454_merged.tif,0.4,1,1947006527,78,34.0007,36.5197,2.5191,0.019951015223039374,0.0149284596976172
300M,chip_216_454_merged.tif,0.4,2,1566399896,78,33.2171,35.4666,2.2495,0.021834587921103914,0.016852719796415713
300M,chip_216_454_merged.tif,0.4,3,1086454378,78,33.4903,35.7574,2.2671,0.021158506050879697,0.0162978381269955
300M,chip_216_454_merged.tif,0.4,4,705847747,78,34.5847,36.8035,2.2188,0.018653700519781966,0.014448574446665858
300M,chip_216_454_merged.tif,0.6,0,1683653838,117,33.1147,36.0654,2.9507,0.022093524356287066,0.015730046266222774
300M,chip_216_454_merged.tif,0.6,1,1203708320,117,33.3488,34.4278,1.079,0.021506017754324584,0.01899371862368334
300M,chip_216_454_merged.tif,0.6,2,823101689,117,32.7921,35.453,2.6609,0.02292952193085165,0.016879127743784347
300M,chip_216_454_merged.tif,0.6,3,343156171,117,32.8004,35.2063,2.4059,0.02290762156842778,0.01736540833951635
300M,chip_216_454_merged.tif,0.6,4,2110033188,117,32.9759,35.4753,2.4994,0.02244941353263282,0.016835848150053432
300M,chip_216_454_merged.tif,0.8,0,1201061642,156,33.277,33.9425,0.6655,0.021684529326038943,0.020085146324244414
300M,chip_216_454_merged.tif,0.8,1,721116124,156,31.785,33.8932,2.1082,0.025748385341039695,0.02019947118873204
300M,chip_216_454_merged.tif,0.8,2,340509493,156,32.5974,35.0528,2.4554,0.02344930632576503,0.017675023504485438
300M,chip_216_454_merged.tif,0.8,3,2107386510,156,31.7907,34.4814,2.6907,0.02573149384730271,0.018876870653677942
300M,chip_216_454_merged.tif,0.8,4,1627440992,156,31.7998,33.9766,2.1769,0.02570454969000393,0.02000644847728952
300M,chip_217_287_merged.tif,0.2,0,232801549,39,33.4308,38.6982,5.2674,0.021303943419361843,0.011616893288652945
300M,chip_217_287_merged.tif,0.2,1,1900339679,39,32.5475,38.7235,6.176,0.023584409121423344,0.01158310518111579
300M,chip_217_287_merged.tif,0.2,2,1519733048,39,33.4306,39.2015,5.771,0.021304433966434836,0.010962888574162824
300M,chip_217_287_merged.tif,0.2,3,1139126417,39,32.3754,39.2662,6.8908,0.02405636474729306,0.010881530908770682
300M,chip_217_287_merged.tif,0.2,4,659180899,39,37.2229,37.7016,0.4787,0.013767497300568463,0.013029267483687462
300M,chip_217_287_merged.tif,0.4,0,1315010127,78,34.3986,38.7698,4.3712,0.019057678666969575,0.011521525888141388
300M,chip_217_287_merged.tif,0.4,1,934403496,78,33.2546,37.5698,4.3152,0.021740523627577835,0.013228481673639618
300M,chip_217_287_merged.tif,0.4,2,553796865,78,34.3968,38.4614,4.0646,0.019061628449629935,0.011937956718281899
300M,chip_217_287_merged.tif,0.4,3,73851347,78,35.5385,37.9201,2.3816,0.016713792263560748,0.012705594772677763
300M,chip_217_287_merged.tif,0.4,4,1840728364,78,33.5219,36.8349,3.313,0.021081669472824027,0.014396436301418803
300M,chip_217_287_merged.tif,0.6,0,571711920,117,31.6335,36.4069,4.7734,0.026201430329889076,0.01512359365151606
300M,chip_217_287_merged.tif,0.6,1,191105289,117,32.7202,37.8762,5.156,0.023120115535293077,0.012769973616883356
300M,chip_217_287_merged.tif,0.6,2,1957982306,117,31.6449,35.8457,4.2008,0.026167064204088215,0.016132995029444385
300M,chip_217_287_merged.tif,0.6,3,1478036788,117,31.2125,36.8594,5.6469,0.027502679003267423,0.01435588596875715
300M,chip_217_287_merged.tif,0.6,4,1097430157,117,33.2996,37.6573,4.3577,0.0216281812288902,0.013095889441324718
300M,chip_217_287_merged.tif,0.8,0,188458611,156,31.4532,34.8135,3.3603,0.026750998684205798,0.01816874794529032
300M,chip_217_287_merged.tif,0.8,1,1855996741,156,33.0896,34.2921,1.2025,0.022157461328436715,0.019292788352865534
300M,chip_217_287_merged.tif,0.8,2,1475390110,156,32.5509,34.7229,2.172,0.023575179059538535,0.018359252717558755
300M,chip_217_287_merged.tif,0.8,3,995444592,156,31.761,34.8197,3.0586,0.02581962914056481,0.01815578369545556
300M,chip_217_287_merged.tif,0.8,4,614837961,156,33.0802,34.0241,0.9439,0.022181453445281513,0.019897339033006663
300M,chip_217_425_merged.tif,0.2,0,477109852,39,30.3438,32.5271,2.1833,0.03039554956303665,0.023639865430342785
300M,chip_217_425_merged.tif,0.2,1,2144647982,39,30.69,32.9922,2.3022,0.02920787760207149,0.02240732431421107
300M,chip_217_425_merged.tif,0.2,2,1764041351,39,29.8687,32.3443,2.4756,0.032104432689775336,0.024142653425032915
300M,chip_217_425_merged.tif,0.2,3,1284095833,39,28.9528,31.8245,2.8716,0.03567467291873439,0.025631557685124796
300M,chip_217_425_merged.tif,0.2,4,903489202,39,30.3434,33.0087,2.6652,0.03039694936205432,0.022364799032182015
300M,chip_217_425_merged.tif,0.4,0,217155632,78,31.0514,32.8965,1.8451,0.028017539958820257,0.022655570353127468
300M,chip_217_425_merged.tif,0.4,1,1984032649,78,29.855,31.6124,1.7574,0.03215511002908202,0.02626515693090118
300M,chip_217_425_merged.tif,0.4,2,1603426018,78,30.1261,32.8428,2.7167,0.03116699992904012,0.022796070950384047
300M,chip_217_425_merged.tif,0.4,3,1123480500,78,30.4274,32.1543,1.7269,0.03010440167320652,0.024676581739900765
300M,chip_217_425_merged.tif,0.4,4,742873869,78,30.5832,31.5805,0.9972,0.02956922895204669,0.026361796307595532
300M,chip_217_425_merged.tif,0.6,0,1720679960,117,29.5864,31.7883,2.2019,0.03316499987518903,0.025738604704157047
300M,chip_217_425_merged.tif,0.6,1,1240734442,117,30.0876,31.5973,1.5097,0.03130545353718012,0.026310857351284016
300M,chip_217_425_merged.tif,0.6,2,860127811,117,31.0769,31.3916,0.3147,0.02793540679935123,0.02694139007893263
300M,chip_217_425_merged.tif,0.6,3,380182293,117,29.8045,31.6581,1.8537,0.032342605241539576,0.02612732815659779
300M,chip_217_425_merged.tif,0.6,4,2147059310,117,29.6028,31.2158,1.613,0.03310243946240712,0.027492231990257927
300M,chip_217_425_merged.tif,0.8,0,1238087764,156,30.1622,31.0559,0.8938,0.031037733513142315,0.028003028345028616
300M,chip_217_425_merged.tif,0.8,1,758142246,156,28.7395,30.5077,1.7681,0.0365615837546801,0.029827372640951057
300M,chip_217_425_merged.tif,0.8,2,377535615,156,30.2235,30.8802,0.6567,0.030819458225680198,0.02857524745678604
300M,chip_217_425_merged.tif,0.8,3,2045073745,156,29.6904,30.4475,0.7571,0.03277026851913202,0.030034817680090087
300M,chip_217_425_merged.tif,0.8,4,1664467114,156,29.733,31.0334,1.3004,0.03260994001987272,0.028075661654453632
300M,chip_218_293_merged.tif,0.2,0,21838838,39,36.5327,41.4121,4.8793,0.014906133277846617,0.008499531739457495
300M,chip_218_293_merged.tif,0.2,1,1788715855,39,37.0667,42.784,5.7173,0.014017320389909525,0.007257716502674286
300M,chip_218_293_merged.tif,0.2,2,1308770337,39,40.0943,42.6203,2.526,0.009892020324335856,0.007395797304381644
300M,chip_218_293_merged.tif,0.2,3,928163706,39,36.9254,43.2381,6.3127,0.014247215716954968,0.006888029524699793
300M,chip_218_293_merged.tif,0.2,4,547557075,39,36.9333,42.764,5.8307,0.014234263464543363,0.007274447267114841
300M,chip_218_293_merged.tif,0.4,0,1155768290,78,37.0669,42.4028,5.3359,0.014016997632895687,0.007583330779213187
300M,chip_218_293_merged.tif,0.4,1,775161659,78,37.067,40.0156,2.9485,0.014016836257175643,0.00998205595499743
300M,chip_218_293_merged.tif,0.4,2,295216141,78,38.7223,40.19,1.4677,0.01158470555678252,0.009783629547845953
300M,chip_218_293_merged.tif,0.4,3,2062093158,78,38.0944,38.9728,0.8783,0.012453172387019975,0.011255375799598462
300M,chip_218_293_merged.tif,0.4,4,1681486527,78,38.096,42.7601,4.6641,0.012450878639160544,0.007277714257104118
300M,chip_218_293_merged.tif,0.6,0,1265408946,117,35.5692,39.9136,4.3444,0.016654822173021146,0.010099968051211047
300M,chip_218_293_merged.tif,0.6,1,884802315,117,35.3181,41.3768,6.0587,0.017143322691094254,0.008534144656165967
300M,chip_218_293_merged.tif,0.6,2,404856797,117,34.9263,40.1807,5.2545,0.0179343235283396,0.00979411051023052
300M,chip_218_293_merged.tif,0.6,3,24250166,117,35.3642,39.2834,3.9192,0.017052576244496728,0.01086000436974161
300M,chip_218_293_merged.tif,0.6,4,1691788296,117,34.9306,39.8985,4.9679,0.017925447234859147,0.010117541629279057
300M,chip_218_293_merged.tif,0.8,0,2077361535,156,34.5872,37.9688,3.3816,0.018648332325770976,0.012634556445982024
300M,chip_218_293_merged.tif,0.8,1,1696754904,156,34.6571,38.4508,3.7937,0.01849886146322238,0.01195253433694322
300M,chip_218_293_merged.tif,0.8,2,1316148273,156,34.65,39.5224,4.8724,0.018513988942052723,0.010565255400834148
300M,chip_218_293_merged.tif,0.8,3,836202755,156,36.1993,38.5264,2.3271,0.0154894144381431,0.011848953632717152
300M,chip_218_293_merged.tif,0.8,4,455596124,156,34.6447,38.8942,4.2494,0.01852528934863338,0.011357689718789457
300M,chip_218_306_merged.tif,0.2,0,112697141,39,35.108,37.4369,2.3289,0.017563052518731317,0.013432442804078161
300M,chip_218_306_merged.tif,0.2,1,1879574158,39,36.5815,37.2295,0.648,0.014822620854481593,0.01375703999884088
300M,chip_218_306_merged.tif,0.2,2,1399628640,39,34.4657,37.4318,2.9661,0.018911022005925742,0.013440332102342132
300M,chip_218_306_merged.tif,0.2,3,1019022009,39,35.1085,37.5106,2.4021,0.01756204153725705,0.013318950350857853
300M,chip_218_306_merged.tif,0.2,4,638415378,39,32.0726,36.8967,4.8241,0.02490978619913498,0.014294369363885997
300M,chip_218_306_merged.tif,0.4,0,2099565456,78,33.1417,36.8991,3.7574,0.022024953490646332,0.014290420229286916
300M,chip_218_306_merged.tif,0.4,1,1718958825,78,30.4377,36.7584,6.3206,0.030068724088724918,0.0145237913107101
300M,chip_218_306_merged.tif,0.4,2,1239013307,78,32.3981,37.3406,4.9425,0.023993577105227024,0.01358219620859005
300M,chip_218_306_merged.tif,0.4,3,858406676,78,33.3097,37.0296,3.7199,0.021603046477653893,0.01407732055326467
300M,chip_218_306_merged.tif,0.4,4,378461158,78,30.4383,36.4338,5.9955,0.03006664708658728,0.01507682868296776
300M,chip_218_306_merged.tif,0.6,0,1356267249,117,33.044,36.5219,3.4779,0.022274091532216746,0.014924679031065544
300M,chip_218_306_merged.tif,0.6,1,975660618,117,33.6355,35.3949,1.7594,0.020807744189388078,0.01699241084641028
300M,chip_218_306_merged.tif,0.6,2,495715100,117,33.0168,35.2107,2.1939,0.0223439525284566,0.017356613794542307
300M,chip_218_306_merged.tif,0.6,3,115108469,117,33.0362,36.1515,3.1153,0.022294102832565322,0.015574890427767
300M,chip_218_306_merged.tif,0.6,4,1782646599,117,33.0255,36.4515,3.426,0.022321583482394606,0.015046136587914337
300M,chip_218_306_merged.tif,0.8,0,873675053,156,32.255,33.0255,0.7705,0.02439214539065762,0.022321583482394606
300M,chip_218_306_merged.tif,0.8,1,493068422,156,32.6376,33.8433,1.2057,0.023341029096557775,0.020315850112291884
300M,chip_218_306_merged.tif,0.8,2,13122904,156,32.6426,34.105,1.4624,0.023327596786645043,0.019712876450543527
300M,chip_218_306_merged.tif,0.8,3,1779999921,156,31.4957,34.0834,2.5877,0.026620425932579274,0.01976195927612698
300M,chip_218_306_merged.tif,0.8,4,1399393290,156,32.2648,35.2519,2.9871,0.024364640064969207,0.017274480675398968
300M,chip_218_423_merged.tif,0.2,0,1926787953,39,29.3194,34.0808,4.7614,0.0342003066432634,0.01976787562864051
300M,chip_218_423_merged.tif,0.2,1,1446842435,39,29.8578,35.6146,5.7568,0.032144746116854736,0.016567996723538602
300M,chip_218_423_merged.tif,0.2,2,1066235804,39,32.3341,35.3312,2.9971,0.0241710212402763,0.01711748673547456
300M,chip_218_423_merged.tif,0.2,3,586290286,39,29.7619,35.3184,5.5565,0.03250161937518571,0.017142730591930413
300M,chip_218_423_merged.tif,0.2,4,205683655,39,31.9267,35.9772,4.0505,0.025331738724649888,0.01589058918114114
300M,chip_218_423_merged.tif,0.4,0,861512883,78,31.1678,34.7748,3.607,0.027644580244858722,0.01824987944748951
300M,chip_218_423_merged.tif,0.4,1,480906252,78,31.2802,34.404,3.1238,0.027289149464958546,0.01904583422894512
300M,chip_218_423_merged.tif,0.4,2,960734,78,31.1003,34.9694,3.8691,0.027860249410755183,0.017845552569927467
300M,chip_218_423_merged.tif,0.4,3,1767837751,78,32.0231,34.5305,2.5074,0.025052149805046935,0.018770463637905885
300M,chip_218_423_merged.tif,0.4,4,1287892233,78,31.748,34.5122,2.7642,0.025858301804210553,0.018810052166743377
300M,chip_218_423_merged.tif,0.6,0,923535526,117,31.0931,32.4872,1.3941,0.02788335319934422,0.023748708672691958
300M,chip_218_423_merged.tif,0.6,1,542928895,117,30.671,33.6216,2.9507,0.02927183847474577,0.02084106941050031
300M,chip_218_423_merged.tif,0.6,2,162322264,117,30.2696,32.7944,2.5248,0.030656318537392452,0.02292345105949269
300M,chip_218_423_merged.tif,0.6,3,1829860394,117,30.6619,32.6097,1.9478,0.029302521954121998,0.023416123501980024
300M,chip_218_423_merged.tif,0.6,4,1449253763,117,30.6704,32.822,2.1516,0.029273860571553206,0.022850725853875167
300M,chip_218_423_merged.tif,0.8,0,540282217,156,30.3498,32.5104,2.1606,0.030374560311506763,0.023685360541563442
300M,chip_218_423_merged.tif,0.8,1,60336699,156,29.6417,31.9058,2.2641,0.032954520736526584,0.025392765382166095
300M,chip_218_423_merged.tif,0.8,2,1827213716,156,30.8304,32.6246,1.7942,0.028739552400376185,0.023375989310838268
300M,chip_218_423_merged.tif,0.8,3,1347268198,156,30.346,31.3614,1.0154,0.030387851820611787,0.02703522572634941
300M,chip_218_423_merged.tif,0.8,4,966661567,156,30.8208,31.6316,0.8108,0.028771334087519782,0.026207162403973985
300M,chip_218_437_merged.tif,0.2,0,652607579,39,37.8705,39.9591,2.0886,0.012778356493161388,0.010047198902719615
300M,chip_218_437_merged.tif,0.2,1,272000948,39,36.783,39.4835,2.7005,0.014482715518778036,0.010612678306176583
300M,chip_218_437_merged.tif,0.2,2,2038877965,39,38.1355,39.6113,1.4758,0.012394385505854212,0.010457671608378268
300M,chip_218_437_merged.tif,0.2,3,1558932447,39,38.9558,39.5018,0.546,0.011277426362663448,0.010590342359553851
300M,chip_218_437_merged.tif,0.2,4,1178325816,39,39.2642,38.9579,-0.3063,0.010884036762342607,0.011274700132686844
300M,chip_218_437_merged.tif,0.4,0,1834155044,78,39.193,39.2877,0.0947,0.010973622093327993,0.010854629392211372
300M,chip_218_437_merged.tif,0.4,1,1453548413,78,37.066,39.0695,2.0035,0.014018450097984837,0.011130764647895136
300M,chip_218_437_merged.tif,0.4,2,973602895,78,38.3596,39.9265,1.567,0.012078694582701775,0.01008497904142141
300M,chip_218_437_merged.tif,0.4,3,592996264,78,37.7148,38.8128,1.098,0.013009481863586594,0.011464628858783707
300M,chip_218_437_merged.tif,0.4,4,113050746,78,37.2809,39.1225,1.8417,0.0136758711389757,0.011063053178822524
300M,chip_218_437_merged.tif,0.6,0,1896177687,117,38.5994,39.2429,0.6435,0.011749787167906018,0.010910759928086811
300M,chip_218_437_merged.tif,0.6,1,1515571056,117,37.533,38.3214,0.7884,0.013284646424471198,0.012131932910500916
300M,chip_218_437_merged.tif,0.6,2,1035625538,117,38.1536,38.4787,0.3251,0.012368584487572502,0.01191420312216099
300M,chip_218_437_merged.tif,0.6,3,655018907,117,37.5206,38.8107,1.2901,0.013303625166169956,0.01146740101365237
300M,chip_218_437_merged.tif,0.6,4,274412276,117,38.6148,38.8975,0.2827,0.01172897336341782,0.011353375450632674
