tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.4,1,0.010301399831441925,0.037554146143970166,28.50684215959091
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.4,2,0.00723412450221006,0.03325177313436742,29.56370382409604
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.4,3,0.006817481217359582,0.028434312605594744,30.923145325521688
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.4,4,0.004190200568428951,0.010208810774770665,39.820496919350376
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.4,5,0.004465500781196587,0.009720775820896057,40.245981447794954
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.4,6,0.01053183617762754,0.03940056066910871,28.089951962591254
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.4,7,0.007136595614122752,0.02811260488585865,31.02197822471295
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.4,8,0.006470455922020029,0.03150252866035527,30.033091692993406
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.4,9,0.0047429112693555256,0.017450466236269713,35.16385930402815
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.6,0,0.027723773186570797,0.047304496584994346,26.501951498464635
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.6,1,0.03457604714708209,0.04566688198224522,26.80797279791598
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.6,2,0.023474998105165457,0.02789908984679981,31.08819929005492
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.6,3,0.048754856263915736,0.05422476182277262,25.316046938154678
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.6,4,0.04167110180948433,0.04728374309946775,26.505763018551765
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.6,5,0.04167110180948433,0.04728374309946775,26.505763018551765
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.6,6,0.02443637283907094,0.03154916258587484,30.020243276200578
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.6,7,0.035442211201245175,0.051113126217103316,25.8293511121353
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.6,8,0.03269276720256153,0.03810722546218749,28.379853409928874
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.6,9,0.048754856263915736,0.05422476182277262,25.316046938154678
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.6,0,0.010613523909643392,0.035075337919938464,29.099962724704717
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.6,1,0.007717832102686387,0.030241862236438266,30.38782938636126
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.6,2,0.007483385340539954,0.028167632920994116,31.00499295204447
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.6,3,0.011915501735628324,0.03708707097216697,28.615549292368595
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.6,4,0.04933881032297961,0.27897344257296297,11.088742765566549
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.6,5,0.06752154421038636,0.37797876541170766,8.450651956883041
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.6,6,0.018904119418311643,0.09965230360848894,20.030253149928825
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.6,7,0.007973622433602064,0.03315606983861448,29.58873908508876
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.6,8,0.012854935666399928,0.04174871627308684,27.587137481014075
PACE_OCI.20240710T001144.L1B.V3_image_020,scattered,0.6,9,0.009074366259754177,0.034243832547221624,29.30835270643729
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.8,0,0.05629024849168611,0.06857922914881256,23.276148015887973
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.8,1,0.06453515173973354,0.07452849299651922,22.553553206661014
PACE_OCI.20240710T001144.L1B.V3_image_020,contiguous,0.8,2,0.06346044155538996,0.07471516217806004,22.531825130471695
