tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,26,0.03299252,0.04127311,27.686655
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,27,0.05616361,0.067248,23.446411
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,28,0.03376466,0.042025194,27.529804
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,29,0.027438577,0.034594998,29.219734
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,30,0.04911501,0.059642922,24.488821
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,31,0.031452216,0.03875738,28.232914
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,32,0.025427422,0.032015137,29.892893
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,33,0.035274386,0.04409274,27.112658
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,34,0.048286643,0.057769585,24.766016
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,35,0.03081824,0.038208254,28.356857
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,36,0.023750523,0.030061306,30.439842
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,37,0.04525454,0.05508042,25.180054
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,38,0.050662592,0.06074877,24.32925
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,39,0.044838812,0.055626906,25.094301
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,40,0.16666347,0.17840447,14.971886
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,41,0.03684316,0.04539119,26.860569
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,42,0.025341518,0.031544745,30.02146
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,43,0.034984842,0.043872055,27.15624
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,44,0.026228108,0.03259828,29.736107
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,45,0.023811694,0.030204568,30.398548
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,46,0.050004225,0.060620643,24.34759
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,47,0.024259923,0.030257348,30.383385
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,48,0.034417994,0.042908117,27.349209
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.4,49,0.04007962,0.049320992,26.139364
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,0,0.023632841,0.029832652,30.506163
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,1,0.020161588,0.025413018,31.898876
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,2,0.01952151,0.024676243,32.15442
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,3,0.033976644,0.04192408,27.550728
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,4,0.030745668,0.038278308,28.340946
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,5,0.01918788,0.024299681,32.287987
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,6,0.03799919,0.045807585,26.781252
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,7,0.021347085,0.026943997,31.39076
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,8,0.02309708,0.028989598,30.755156
