backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
300M,chip_123_560_merged.tif,0.4,2,1483779914,78,39.6623,40.9381,1.2758
300M,chip_123_560_merged.tif,0.4,3,1103173283,78,39.6629,41.8685,2.2056
300M,chip_123_560_merged.tif,0.4,4,623227765,78,40.7875,41.7755,0.988
300M,chip_123_560_merged.tif,0.6,0,258871058,117,40.7528,41.7884,1.0356
300M,chip_123_560_merged.tif,0.6,1,2025748075,117,39.5899,41.0479,1.458
300M,chip_123_560_merged.tif,0.6,2,1545802557,117,39.7687,41.4045,1.6358
300M,chip_123_560_merged.tif,0.6,3,1165195926,117,40.5749,41.3199,0.745
300M,chip_123_560_merged.tif,0.6,4,685250408,117,40.254,40.3712,0.1172
300M,chip_123_560_merged.tif,0.8,0,1923762510,156,40.0479,40.8338,0.7859
300M,chip_123_560_merged.tif,0.8,1,1543155879,156,40.218,40.849,0.6311
300M,chip_123_560_merged.tif,0.8,2,1063210361,156,40.2372,40.5531,0.3159
300M,chip_123_560_merged.tif,0.8,3,682603730,156,40.6644,40.6548,-0.0096
300M,chip_123_560_merged.tif,0.8,4,301997099,156,40.205,40.7596,0.5546
300M,chip_124_123_merged.tif,0.2,0,380572147,39,30.481,38.0555,7.5746
300M,chip_124_123_merged.tif,0.2,1,2048110277,39,34.3012,39.1628,4.8616
300M,chip_124_123_merged.tif,0.2,2,1667503646,39,34.2802,39.4618,5.1815
300M,chip_124_123_merged.tif,0.2,3,1187558128,39,34.128,39.1331,5.0051
300M,chip_124_123_merged.tif,0.2,4,806951497,39,34.301,38.1582,3.8573
300M,chip_124_123_merged.tif,0.4,0,120617927,78,32.6428,38.1734,5.5306
300M,chip_124_123_merged.tif,0.4,1,1887494944,78,34.2328,37.8661,3.6333
300M,chip_124_123_merged.tif,0.4,2,1407549426,78,30.9465,38.2158,7.2693
300M,chip_124_123_merged.tif,0.4,3,1026942795,78,34.4488,37.7779,3.3291
300M,chip_124_123_merged.tif,0.4,4,646336164,78,31.7337,38.4247,6.691
300M,chip_124_123_merged.tif,0.6,0,1524803368,117,31.7327,36.7269,4.9942
300M,chip_124_123_merged.tif,0.6,1,1144196737,117,32.8507,37.1135,4.2628
300M,chip_124_123_merged.tif,0.6,2,664251219,117,32.7174,36.699,3.9816
300M,chip_124_123_merged.tif,0.6,3,283644588,117,33.6241,36.4661,2.842
300M,chip_124_123_merged.tif,0.6,4,2050521605,117,32.737,35.0775,2.3405
300M,chip_124_123_merged.tif,0.8,0,1141550059,156,31.156,35.5776,4.4216
300M,chip_124_123_merged.tif,0.8,1,661604541,156,33.17,35.5709,2.4009
300M,chip_124_123_merged.tif,0.8,2,280997910,156,31.4038,35.2897,3.8858
300M,chip_124_123_merged.tif,0.8,3,1948536040,156,31.1669,33.8272,2.6604
300M,chip_124_123_merged.tif,0.8,4,1567929409,156,31.6972,35.5915,3.8943
300M,chip_124_433_merged.tif,0.2,0,1841867895,39,37.7811,40.1133,2.3322
300M,chip_124_433_merged.tif,0.2,1,1461261264,39,38.0525,39.4301,1.3776
300M,chip_124_433_merged.tif,0.2,2,981315746,39,37.4283,40.1617,2.7334
300M,chip_124_433_merged.tif,0.2,3,600709115,39,36.1276,39.3931,3.2655
300M,chip_124_433_merged.tif,0.2,4,120763597,39,37.8488,41.006,3.1572
300M,chip_124_433_merged.tif,0.4,0,776592825,78,37.5049,39.228,1.7231
300M,chip_124_433_merged.tif,0.4,1,395986194,78,37.5261,40.3732,2.8471
300M,chip_124_433_merged.tif,0.4,2,15379563,78,37.5264,40.3404,2.814
300M,chip_124_433_merged.tif,0.4,3,1682917693,78,37.1088,39.8919,2.7831
300M,chip_124_433_merged.tif,0.4,4,1302311062,78,36.6491,40.2332,3.5842
300M,chip_124_433_merged.tif,0.6,0,937954355,117,37.843,39.1971,1.3541
300M,chip_124_433_merged.tif,0.6,1,458008837,117,36.8212,39.5932,2.772
300M,chip_124_433_merged.tif,0.6,2,77402206,117,37.9614,40.2421,2.2807
300M,chip_124_433_merged.tif,0.6,3,1744940336,117,37.8565,39.0177,1.1612
300M,chip_124_433_merged.tif,0.6,4,1364333705,117,36.5903,39.461,2.8707
300M,chip_124_433_merged.tif,0.8,0,455362159,156,36.4824,39.1711,2.6887
300M,chip_124_433_merged.tif,0.8,1,74755528,156,37.0756,39.225,2.1494
300M,chip_124_433_merged.tif,0.8,2,1742293658,156,36.6127,38.9654,2.3527
300M,chip_124_433_merged.tif,0.8,3,1361687027,156,36.4759,39.228,2.7521
300M,chip_124_433_merged.tif,0.8,4,881741509,156,37.0741,39.0713,1.9972
300M,chip_124_441_merged.tif,0.2,0,429524255,39,37.404,38.7292,1.3252
300M,chip_124_441_merged.tif,0.2,1,48917624,39,37.7515,39.4811,1.7296
300M,chip_124_441_merged.tif,0.2,2,1716455754,39,38.2833,39.3185,1.0352
300M,chip_124_441_merged.tif,0.2,3,1335849123,39,37.923,39.1551,1.2322
300M,chip_124_441_merged.tif,0.2,4,955242492,39,37.6191,37.7992,0.1801
300M,chip_124_441_merged.tif,0.4,0,1611071720,78,38.1505,39.0078,0.8573
300M,chip_124_441_merged.tif,0.4,1,1131126202,78,38.1514,39.0273,0.8759
300M,chip_124_441_merged.tif,0.4,2,750519571,78,36.2184,39.292,3.0736
300M,chip_124_441_merged.tif,0.4,3,270574053,78,38.4435,38.9925,0.549
300M,chip_124_441_merged.tif,0.4,4,2037451070,78,36.2683,39.0818,2.8136
300M,chip_124_441_merged.tif,0.6,0,867773513,117,38.3055,38.7773,0.4718
300M,chip_124_441_merged.tif,0.6,1,387827995,117,36.8695,39.1095,2.24
300M,chip_124_441_merged.tif,0.6,2,7221364,117,37.4141,38.8657,1.4516
300M,chip_124_441_merged.tif,0.6,3,1674759494,117,38.3062,39.3297,1.0235
300M,chip_124_441_merged.tif,0.6,4,1294152863,117,36.7951,38.7693,1.9742
300M,chip_124_441_merged.tif,0.8,0,385181317,156,37.4658,38.6982,1.2324
300M,chip_124_441_merged.tif,0.8,1,4574686,156,36.7209,38.3281,1.6072
300M,chip_124_441_merged.tif,0.8,2,1672112816,156,36.8163,37.9321,1.1158
300M,chip_124_441_merged.tif,0.8,3,1291506185,156,37.4646,39.0128,1.5482
300M,chip_124_441_merged.tif,0.8,4,811560667,156,37.4667,37.7896,0.3228
300M,chip_124_479_merged.tif,0.2,0,1750155479,39,32.0609,36.2152,4.1543
300M,chip_124_479_merged.tif,0.2,1,1270209961,39,32.4081,36.7114,4.3033
300M,chip_124_479_merged.tif,0.2,2,889603330,39,33.2573,35.9822,2.725
300M,chip_124_479_merged.tif,0.2,3,409657812,39,32.7074,34.7439,2.0365
300M,chip_124_479_merged.tif,0.2,4,29051181,39,33.5646,36.1074,2.5428
300M,chip_124_479_merged.tif,0.4,0,684880409,78,32.1862,34.1573,1.9711
300M,chip_124_479_merged.tif,0.4,1,304273778,78,31.9057,35.3068,3.4011
300M,chip_124_479_merged.tif,0.4,2,1971811908,78,33.1014,34.9154,1.814
300M,chip_124_479_merged.tif,0.4,3,1591205277,78,31.9059,36.8086,4.9027
300M,chip_124_479_merged.tif,0.4,4,1111259759,78,32.9573,34.6606,1.7033
300M,chip_124_479_merged.tif,0.6,0,746903052,117,31.955,34.6976,2.7426
300M,chip_124_479_merged.tif,0.6,1,366296421,117,31.9097,33.6848,1.7751
300M,chip_124_479_merged.tif,0.6,2,2033834551,117,32.092,34.7825,2.6905
300M,chip_124_479_merged.tif,0.6,3,1653227920,117,31.96,34.9476,2.9876
300M,chip_124_479_merged.tif,0.6,4,1272621289,117,31.9552,34.238,2.2828
300M,chip_124_479_merged.tif,0.8,0,264310856,156,31.844,33.3209,1.4769
300M,chip_124_479_merged.tif,0.8,1,2031187873,156,31.6088,32.8986,1.2899
300M,chip_124_479_merged.tif,0.8,2,1650581242,156,31.8505,33.7298,1.8793
300M,chip_124_479_merged.tif,0.8,3,1170635724,156,32.3,33.2708,0.9708
300M,chip_124_479_merged.tif,0.8,4,790029093,156,31.8091,33.6983,1.8893
300M,chip_125_124_merged.tif,0.2,0,1482003945,39,32.3971,36.7605,4.3634
300M,chip_125_124_merged.tif,0.2,1,1101397314,39,32.6824,37.6654,4.9831
300M,chip_125_124_merged.tif,0.2,2,621451796,39,34.162,37.0825,2.9206
300M,chip_125_124_merged.tif,0.2,3,240845165,39,33.2194,36.7706,3.5512
300M,chip_125_124_merged.tif,0.2,4,2007722182,39,34.5263,37.3915,2.8651
300M,chip_125_124_merged.tif,0.4,0,1321388612,78,31.4168,36.0493,4.6324
300M,chip_125_124_merged.tif,0.4,1,940781981,78,31.0902,36.6473,5.5571
300M,chip_125_124_merged.tif,0.4,2,460836463,78,32.4702,36.149,3.6788
300M,chip_125_124_merged.tif,0.4,3,80229832,78,34.1993,34.949,0.7497
300M,chip_125_124_merged.tif,0.4,4,1747767962,78,31.4169,35.4599,4.043
300M,chip_125_124_merged.tif,0.6,0,578090405,117,31.1357,35.6637,4.5281
300M,chip_125_124_merged.tif,0.6,1,197483774,117,31.7985,34.5126,2.7141
300M,chip_125_124_merged.tif,0.6,2,1865021904,117,34.3309,35.8697,1.5387
300M,chip_125_124_merged.tif,0.6,3,1484415273,117,31.8124,34.6247,2.8123
300M,chip_125_124_merged.tif,0.6,4,1004469755,117,34.3246,36.158,1.8334
300M,chip_125_124_merged.tif,0.8,0,95498209,156,31.2152,33.1415,1.9264
300M,chip_125_124_merged.tif,0.8,1,1862375226,156,31.1789,33.8945,2.7156
300M,chip_125_124_merged.tif,0.8,2,1382429708,156,33.9825,33.6704,-0.3121
300M,chip_125_124_merged.tif,0.8,3,1001823077,156,31.1932,33.6445,2.4513
300M,chip_125_124_merged.tif,0.8,4,621216446,156,33.3668,34.7694,1.4026
300M,chip_125_433_merged.tif,0.2,0,1080534141,39,37.0813,41.1295,4.0482
300M,chip_125_433_merged.tif,0.2,1,699927510,39,40.7558,41.3232,0.5674
300M,chip_125_433_merged.tif,0.2,2,219981992,39,36.0815,41.3917,5.3102
300M,chip_125_433_merged.tif,0.2,3,1986859009,39,39.8907,39.0509,-0.8398
300M,chip_125_433_merged.tif,0.2,4,1606252378,39,38.338,39.2895,0.9515
300M,chip_125_433_merged.tif,0.4,0,919918808,78,37.3959,39.5749,2.179
300M,chip_125_433_merged.tif,0.4,1,539312177,78,36.9945,38.921,1.9265
300M,chip_125_433_merged.tif,0.4,2,59366659,78,34.5194,40.5602,6.0408
300M,chip_125_433_merged.tif,0.4,3,1826243676,78,36.3746,39.6895,3.3149
300M,chip_125_433_merged.tif,0.4,4,1346298158,78,37.5395,40.0387,2.4992
300M,chip_125_433_merged.tif,0.6,0,176620601,117,34.766,39.9504,5.1844
300M,chip_125_433_merged.tif,0.6,1,1943497618,117,37.777,39.8866,2.1096
300M,chip_125_433_merged.tif,0.6,2,1463552100,117,34.8296,39.527,4.6975
300M,chip_125_433_merged.tif,0.6,3,1082945469,117,36.9473,39.1321,2.1848
300M,chip_125_433_merged.tif,0.6,4,602999951,117,37.7498,39.8472,2.0973
300M,chip_125_433_merged.tif,0.8,0,1841512053,156,37.4253,39.201,1.7757
300M,chip_125_433_merged.tif,0.8,1,1460905422,156,37.418,39.7759,2.3579
300M,chip_125_433_merged.tif,0.8,2,980959904,156,37.9579,38.453,0.4951
300M,chip_125_433_merged.tif,0.8,3,600353273,156,35.8311,39.4049,3.5738
300M,chip_125_433_merged.tif,0.8,4,219746642,156,35.2583,36.0089,0.7506
300M,chip_125_436_merged.tif,0.2,0,1146998673,39,34.2677,38.318,4.0503
300M,chip_125_436_merged.tif,0.2,1,667053155,39,35.4018,38.6457,3.2439
300M,chip_125_436_merged.tif,0.2,2,286446524,39,35.4983,38.5194,3.0211
300M,chip_125_436_merged.tif,0.2,3,2053323541,39,35.1915,38.1748,2.9833
300M,chip_125_436_merged.tif,0.2,4,1573378023,39,35.4433,39.1192,3.6759
300M,chip_125_436_merged.tif,0.4,0,986383340,78,35.2933,38.8091,3.5157
300M,chip_125_436_merged.tif,0.4,1,506437822,78,34.4799,38.7385,4.2585
300M,chip_125_436_merged.tif,0.4,2,125831191,78,35.9257,38.1997,2.274
300M,chip_125_436_merged.tif,0.4,3,1793369321,78,36.2703,38.0419,1.7716
300M,chip_125_436_merged.tif,0.4,4,1412762690,78,35.6372,39.0705,3.4334
300M,chip_125_436_merged.tif,0.6,0,243085133,117,36.9726,38.8763,1.9037
300M,chip_125_436_merged.tif,0.6,1,1910623263,117,36.1217,38.5731,2.4514
300M,chip_125_436_merged.tif,0.6,2,1530016632,117,36.6882,37.6782,0.99
300M,chip_125_436_merged.tif,0.6,3,1050071114,117,35.2195,38.7115,3.492
300M,chip_125_436_merged.tif,0.6,4,669464483,117,35.9475,39.1727,3.2252
300M,chip_125_436_merged.tif,0.8,0,1907976585,156,35.9508,38.0625,2.1117
300M,chip_125_436_merged.tif,0.8,1,1428031067,156,35.1028,37.4364,2.3336
300M,chip_125_436_merged.tif,0.8,2,1047424436,156,34.7077,37.325,2.6173
300M,chip_125_436_merged.tif,0.8,3,666817805,156,35.9485,37.5008,1.5523
300M,chip_125_436_merged.tif,0.8,4,186872287,156,36.0421,37.1099,1.0678
300M,chip_125_445_merged.tif,0.2,0,2140928939,39,35.2078,37.7143,2.5065
300M,chip_125_445_merged.tif,0.2,1,1660983421,39,34.3458,38.1904,3.8446
300M,chip_125_445_merged.tif,0.2,2,1280376790,39,39.9405,38.6336,-1.3069
300M,chip_125_445_merged.tif,0.2,3,899770159,39,40.5755,40.241,-0.3345
300M,chip_125_445_merged.tif,0.2,4,419824641,39,35.5142,37.2948,1.7805
300M,chip_125_445_merged.tif,0.4,0,1075653869,78,36.3518,38.368,2.0162
300M,chip_125_445_merged.tif,0.4,1,695047238,78,35.661,39.4992,3.8382
300M,chip_125_445_merged.tif,0.4,2,314440607,78,35.7915,39.5268,3.7352
300M,chip_125_445_merged.tif,0.4,3,1981978737,78,39.1377,37.9353,-1.2024
300M,chip_125_445_merged.tif,0.4,4,1601372106,78,40.0378,36.7535,-3.2843
300M,chip_125_445_merged.tif,0.6,0,1237015399,117,36.2434,36.6443,0.4008
300M,chip_125_445_merged.tif,0.6,1,757069881,117,37.8436,38.5672,0.7237
300M,chip_125_445_merged.tif,0.6,2,376463250,117,38.6444,37.8141,-0.8303
300M,chip_125_445_merged.tif,0.6,3,2044001380,117,37.6028,38.8842,1.2814
300M,chip_125_445_merged.tif,0.6,4,1663394749,117,37.5544,38.3783,0.8239
300M,chip_125_445_merged.tif,0.8,0,754423203,156,38.0709,37.7986,-0.2723
300M,chip_125_445_merged.tif,0.8,1,274477685,156,37.3016,36.6703,-0.6313
300M,chip_125_445_merged.tif,0.8,2,2041354702,156,38.0746,37.8034,-0.2712
300M,chip_125_445_merged.tif,0.8,3,1660748071,156,37.3252,35.5443,-1.7809
300M,chip_125_445_merged.tif,0.8,4,1180802553,156,35.9038,37.0172,1.1134
300M,chip_125_503_merged.tif,0.2,0,1243231023,39,33.4534,33.4577,0.0043
300M,chip_125_503_merged.tif,0.2,1,862624392,39,32.2124,34.1036,1.8911
300M,chip_125_503_merged.tif,0.2,2,482017761,39,34.145,33.5517,-0.5933
300M,chip_125_503_merged.tif,0.2,3,2072243,39,30.7048,35.2803,4.5754
300M,chip_125_503_merged.tif,0.2,4,1768949260,39,32.6524,33.4823,0.83
300M,chip_125_503_merged.tif,0.4,0,277294840,78,31.1412,34.1755,3.0343
300M,chip_125_503_merged.tif,0.4,1,2044171857,78,32.6874,34.4056,1.7182
300M,chip_125_503_merged.tif,0.4,2,1564226339,78,29.6453,34.6073,4.9621
300M,chip_125_503_merged.tif,0.4,3,1183619708,78,31.1411,34.854,3.7129
300M,chip_125_503_merged.tif,0.4,4,703674190,78,29.6461,33.6792,4.0331
300M,chip_125_503_merged.tif,0.6,0,339317483,117,29.9516,32.0795,2.128
300M,chip_125_503_merged.tif,0.6,1,2106194500,117,30.6733,33.6868,3.0135
300M,chip_125_503_merged.tif,0.6,2,1626248982,117,31.7284,33.1622,1.4338
300M,chip_125_503_merged.tif,0.6,3,1245642351,117,31.2128,33.2276,2.0149
300M,chip_125_503_merged.tif,0.6,4,865035720,117,29.9505,34.1152,4.1647
300M,chip_125_503_merged.tif,0.8,0,2004208935,156,30.6224,32.4963,1.8739
300M,chip_125_503_merged.tif,0.8,1,1623602304,156,31.1125,32.2422,1.1298
300M,chip_125_503_merged.tif,0.8,2,1242995673,156,30.626,32.6682,2.0422
300M,chip_125_503_merged.tif,0.8,3,763050155,156,30.4242,31.884,1.4598
300M,chip_125_503_merged.tif,0.8,4,382443524,156,30.6004,32.3301,1.7297
300M,chip_126_124_merged.tif,0.2,0,1917529005,39,32.7184,35.0684,2.3501
300M,chip_126_124_merged.tif,0.2,1,1437583487,39,30.6322,35.9719,5.3397
300M,chip_126_124_merged.tif,0.2,2,1056976856,39,34.272,35.36,1.088
300M,chip_126_124_merged.tif,0.2,3,577031338,39,30.794,35.7794,4.9854
300M,chip_126_124_merged.tif,0.2,4,196424707,39,32.6946,34.7773,2.0826
300M,chip_126_124_merged.tif,0.4,0,852253935,78,31.4541,34.7229,3.2689
300M,chip_126_124_merged.tif,0.4,1,471647304,78,31.6726,35.1736,3.501
300M,chip_126_124_merged.tif,0.4,2,2139185434,78,31.6746,35.9916,4.317
300M,chip_126_124_merged.tif,0.4,3,1758578803,78,31.2733,35.3639,4.0906
300M,chip_126_124_merged.tif,0.4,4,1278633285,78,32.8195,34.9285,2.109
300M,chip_126_124_merged.tif,0.6,0,108955728,117,31.2545,34.7636,3.5091
300M,chip_126_124_merged.tif,0.6,1,1875832745,117,30.6017,34.1632,3.5615
300M,chip_126_124_merged.tif,0.6,2,1395887227,117,31.2175,34.6918,3.4743
300M,chip_126_124_merged.tif,0.6,3,1015280596,117,31.2356,33.934,2.6983
300M,chip_126_124_merged.tif,0.6,4,535335078,117,31.5262,33.8085,2.2823
300M,chip_126_124_merged.tif,0.8,0,1773847180,156,31.155,33.0014,1.8464
300M,chip_126_124_merged.tif,0.8,1,1393240549,156,30.7918,32.8541,2.0623
300M,chip_126_124_merged.tif,0.8,2,913295031,156,29.4723,32.9205,3.4482
300M,chip_126_124_merged.tif,0.8,3,532688400,156,31.3011,32.501,1.1999
300M,chip_126_124_merged.tif,0.8,4,152081769,156,29.4926,32.8646,3.372
300M,chip_126_357_merged.tif,0.2,0,1828296325,39,34.7579,35.5134,0.7555
300M,chip_126_357_merged.tif,0.2,1,1447689694,39,35.4633,36.8495,1.3862
300M,chip_126_357_merged.tif,0.2,2,1067083063,39,33.2089,37.7726,4.5637
300M,chip_126_357_merged.tif,0.2,3,587137545,39,35.4636,37.5136,2.05
300M,chip_126_357_merged.tif,0.2,4,206530914,39,34.4577,36.627,2.1693
300M,chip_126_357_merged.tif,0.4,0,1667680992,78,33.6368,36.6836,3.0469
300M,chip_126_357_merged.tif,0.4,1,1287074361,78,34.5345,36.4269,1.8924
300M,chip_126_357_merged.tif,0.4,2,807128843,78,33.4489,35.8875,2.4386
300M,chip_126_357_merged.tif,0.4,3,426522212,78,33.4345,34.9383,1.5039
300M,chip_126_357_merged.tif,0.4,4,2094060342,78,33.9044,36.2845,2.3801
300M,chip_126_357_merged.tif,0.6,0,924382785,117,33.0545,36.2716,3.2171
300M,chip_126_357_merged.tif,0.6,1,543776154,117,33.0663,36.6634,3.5971
300M,chip_126_357_merged.tif,0.6,2,63830636,117,33.0731,35.3271,2.2541
300M,chip_126_357_merged.tif,0.6,3,1830707653,117,33.8874,35.1172,1.2298
300M,chip_126_357_merged.tif,0.6,4,1450101022,117,32.6948,34.9218,2.227
300M,chip_126_357_merged.tif,0.8,0,441790589,156,33.5644,34.3157,0.7513
300M,chip_126_357_merged.tif,0.8,1,61183958,156,32.9203,34.0493,1.129
300M,chip_126_357_merged.tif,0.8,2,1828060975,156,32.9142,34.1645,1.2503
300M,chip_126_357_merged.tif,0.8,3,1348115457,156,33.6521,35.3764,1.7244
300M,chip_126_357_merged.tif,0.8,4,967508826,156,31.9849,34.2712,2.2863
300M,chip_127_445_merged.tif,0.2,0,1236817879,39,37.4842,38.982,1.4978
300M,chip_127_445_merged.tif,0.2,1,756872361,39,36.2295,38.8342,2.6047
300M,chip_127_445_merged.tif,0.2,2,376265730,39,36.9217,38.411,1.4893
300M,chip_127_445_merged.tif,0.2,3,2043803860,39,37.116,38.5075,1.3915
300M,chip_127_445_merged.tif,0.2,4,1663197229,39,35.7109,39.0756,3.3646
300M,chip_127_445_merged.tif,0.4,0,171542809,78,37.352,39.0174,1.6654
300M,chip_127_445_merged.tif,0.4,1,1938419826,78,36.1389,37.9995,1.8606
300M,chip_127_445_merged.tif,0.4,2,1458474308,78,36.138,38.7878,2.6498
300M,chip_127_445_merged.tif,0.4,3,1077867677,78,35.6859,38.4366,2.7507
300M,chip_127_445_merged.tif,0.4,4,697261046,78,36.2325,38.0646,1.8322
300M,chip_127_445_merged.tif,0.6,0,1575728250,117,36.7137,38.1475,1.4337
300M,chip_127_445_merged.tif,0.6,1,1195121619,117,36.5065,38.5249,2.0183
300M,chip_127_445_merged.tif,0.6,2,715176101,117,36.0177,38.4371,2.4193
300M,chip_127_445_merged.tif,0.6,3,334569470,117,36.632,37.9622,1.3302
300M,chip_127_445_merged.tif,0.6,4,2101446487,117,36.6143,38.6188,2.0045
300M,chip_127_445_merged.tif,0.8,0,1093136054,156,36.1132,37.4533,1.3401
300M,chip_127_445_merged.tif,0.8,1,712529423,156,36.6858,37.0545,0.3686
300M,chip_127_445_merged.tif,0.8,2,331922792,156,36.7689,37.9692,1.2003
300M,chip_127_445_merged.tif,0.8,3,1999460922,156,36.7521,37.6934,0.9413
300M,chip_127_445_merged.tif,0.8,4,1618854291,156,36.1133,37.0543,0.941
300M,chip_128_478_merged.tif,0.2,0,726140118,39,34.6947,35.8884,1.1937
300M,chip_128_478_merged.tif,0.2,1,345533487,39,33.3626,35.5155,2.1529
300M,chip_128_478_merged.tif,0.2,2,2013071617,39,33.4314,35.543,2.1116
300M,chip_128_478_merged.tif,0.2,3,1632464986,39,31.8452,36.3812,4.536
300M,chip_128_478_merged.tif,0.2,4,1152519468,39,34.6947,35.2097,0.515
300M,chip_128_478_merged.tif,0.4,0,1808348696,78,32.108,34.8459,2.7379
300M,chip_128_478_merged.tif,0.4,1,1427742065,78,32.1069,34.1074,2.0005
300M,chip_128_478_merged.tif,0.4,2,1047135434,78,30.723,35.2187,4.4957
300M,chip_128_478_merged.tif,0.4,3,567189916,78,31.8264,34.7784,2.952
300M,chip_128_478_merged.tif,0.4,4,186583285,78,30.7227,34.682,3.9594
300M,chip_128_478_merged.tif,0.6,0,1969710226,117,30.5257,33.8911,3.3654
300M,chip_128_478_merged.tif,0.6,1,1489764708,117,31.0118,34.6369,3.6251
300M,chip_128_478_merged.tif,0.6,2,1109158077,117,30.2535,34.0994,3.8458
300M,chip_128_478_merged.tif,0.6,3,629212559,117,30.2333,33.6904,3.4571
300M,chip_128_478_merged.tif,0.6,4,248605928,117,31.5236,33.9033,2.3797
300M,chip_128_478_merged.tif,0.8,0,1487118030,156,31.0241,33.0209,1.9968
300M,chip_128_478_merged.tif,0.8,1,1106511399,156,29.4295,33.1637,3.7342
300M,chip_128_478_merged.tif,0.8,2,626565881,156,30.5936,33.525,2.9313
300M,chip_128_478_merged.tif,0.8,3,245959250,156,30.1894,33.4898,3.3004
300M,chip_128_478_merged.tif,0.8,4,1913497380,156,30.5825,33.4056,2.8231
300M,chip_128_506_merged.tif,0.2,0,1851841928,39,31.2607,33.7688,2.5081
300M,chip_128_506_merged.tif,0.2,1,1471235297,39,30.7408,34.7242,3.9835
300M,chip_128_506_merged.tif,0.2,2,991289779,39,31.4737,34.0762,2.6025
300M,chip_128_506_merged.tif,0.2,3,610683148,39,30.514,33.508,2.994
300M,chip_128_506_merged.tif,0.2,4,130737630,39,29.6425,34.6437,5.0012
300M,chip_128_506_merged.tif,0.4,0,1691226595,78,31.1407,31.8203,0.6796
300M,chip_128_506_merged.tif,0.4,1,1211281077,78,30.5051,33.1419,2.6368
300M,chip_128_506_merged.tif,0.4,2,830674446,78,31.0683,33.4807,2.4125
300M,chip_128_506_merged.tif,0.4,3,450067815,78,30.0332,32.9217,2.8885
300M,chip_128_506_merged.tif,0.4,4,2117605945,78,29.3804,33.0767,3.6962
300M,chip_128_506_merged.tif,0.6,0,947928388,117,30.7565,31.4476,0.691
300M,chip_128_506_merged.tif,0.6,1,567321757,117,30.4013,31.111,0.7098
300M,chip_128_506_merged.tif,0.6,2,87376239,117,30.376,31.8937,1.5177
300M,chip_128_506_merged.tif,0.6,3,1854253256,117,30.8224,32.6494,1.8271
300M,chip_128_506_merged.tif,0.6,4,1374307738,117,29.9763,33.3502,3.3739
300M,chip_128_506_merged.tif,0.8,0,465336192,156,29.7969,30.7002,0.9033
300M,chip_128_506_merged.tif,0.8,1,84729561,156,30.2923,31.026,0.7337
300M,chip_128_506_merged.tif,0.8,2,1752267691,156,30.2902,31.4236,1.1334
300M,chip_128_506_merged.tif,0.8,3,1371661060,156,30.122,31.3523,1.2303
300M,chip_128_506_merged.tif,0.8,4,891715542,156,30.2889,31.5925,1.3036
300M,chip_129_311_merged.tif,0.2,0,816897377,39,36.2601,38.4659,2.2058
300M,chip_129_311_merged.tif,0.2,1,336951859,39,38.1243,38.3693,0.245
300M,chip_129_311_merged.tif,0.2,2,2103828876,39,35.8648,36.5414,0.6766
300M,chip_129_311_merged.tif,0.2,3,1623883358,39,35.0636,39.1934,4.1298
300M,chip_129_311_merged.tif,0.2,4,1243276727,39,35.8302,39.9345,4.1043
300M,chip_129_311_merged.tif,0.4,0,556943157,78,37.0083,37.4552,0.447
300M,chip_129_311_merged.tif,0.4,1,176336526,78,36.9898,38.5273,1.5375
300M,chip_129_311_merged.tif,0.4,2,1843874656,78,34.8307,38.4873,3.6566
300M,chip_129_311_merged.tif,0.4,3,1463268025,78,37.5644,38.1319,0.5675
300M,chip_129_311_merged.tif,0.4,4,1082661394,78,36.7631,38.3922,1.629
300M,chip_129_311_merged.tif,0.6,0,1961128598,117,36.3972,36.8172,0.42
300M,chip_129_311_merged.tif,0.6,1,1580521967,117,35.8505,37.473,1.6224
300M,chip_129_311_merged.tif,0.6,2,1199915336,117,36.7603,38.0458,1.2856
300M,chip_129_311_merged.tif,0.6,3,719969818,117,36.9249,38.744,1.819
300M,chip_129_311_merged.tif,0.6,4,339363187,117,36.056,38.6404,2.5844
300M,chip_129_311_merged.tif,0.8,0,1577875289,156,35.1855,36.0558,0.8703
300M,chip_129_311_merged.tif,0.8,1,1097929771,156,36.1179,36.686,0.5681
300M,chip_129_311_merged.tif,0.8,2,717323140,156,36.1104,36.1702,0.0598
300M,chip_129_311_merged.tif,0.8,3,237377622,156,35.2017,35.9922,0.7905
300M,chip_129_311_merged.tif,0.8,4,2004254639,156,36.1455,36.3338,0.1883
300M,chip_130_159_merged.tif,0.2,0,47084842,39,35.8712,39.8864,4.0152
300M,chip_130_159_merged.tif,0.2,1,1813961859,39,35.3219,39.5353,4.2135
300M,chip_130_159_merged.tif,0.2,2,1334016341,39,30.7457,40.6445,9.8988
300M,chip_130_159_merged.tif,0.2,3,953409710,39,31.4324,40.8857,9.4533
300M,chip_130_159_merged.tif,0.2,4,572803079,39,33.5016,38.3189,4.8173
300M,chip_130_159_merged.tif,0.4,0,2033953157,78,34.3685,39.1101,4.7417
300M,chip_130_159_merged.tif,0.4,1,1653346526,78,31.6574,39.066,7.4086
300M,chip_130_159_merged.tif,0.4,2,1173401008,78,33.0252,38.8663,5.8411
300M,chip_130_159_merged.tif,0.4,3,792794377,78,32.4005,40.0824,7.682
