backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
100M,chip_123_393_merged.tif,0.6,0,456655368,117,35.9101,35.8507,-0.0594
100M,chip_123_393_merged.tif,0.6,1,2124193498,117,34.1454,36.3976,2.2521
100M,chip_123_393_merged.tif,0.6,2,1743586867,117,34.4163,36.1457,1.7295
100M,chip_123_393_merged.tif,0.6,3,1362980236,117,35.0846,35.8956,0.811
100M,chip_123_393_merged.tif,0.6,4,883034718,117,34.0507,36.4593,2.4087
100M,chip_123_393_merged.tif,0.8,0,2121546820,156,34.797,35.1571,0.36
100M,chip_123_393_merged.tif,0.8,1,1740940189,156,34.5856,35.1465,0.5609
100M,chip_123_393_merged.tif,0.8,2,1260994671,156,33.8122,35.7703,1.9581
100M,chip_123_393_merged.tif,0.8,3,880388040,156,34.4583,35.3879,0.9296
100M,chip_123_393_merged.tif,0.8,4,400442522,156,34.7983,35.8978,1.0995
100M,chip_123_434_merged.tif,0.2,0,1273616095,39,33.2423,40.2877,7.0454
100M,chip_123_434_merged.tif,0.2,1,893009464,39,35.9559,39.7498,3.7939
100M,chip_123_434_merged.tif,0.2,2,413063946,39,35.447,39.5723,4.1254
100M,chip_123_434_merged.tif,0.2,3,32457315,39,39.3414,38.7142,-0.6272
100M,chip_123_434_merged.tif,0.2,4,1799334332,39,38.0189,40.653,2.6341
100M,chip_123_434_merged.tif,0.4,0,307679912,78,38.5008,38.3412,-0.1596
100M,chip_123_434_merged.tif,0.4,1,1975218042,78,38.5047,39.5594,1.0547
100M,chip_123_434_merged.tif,0.4,2,1594611411,78,36.0529,39.5203,3.4674
100M,chip_123_434_merged.tif,0.4,3,1214004780,78,37.5803,38.1698,0.5895
100M,chip_123_434_merged.tif,0.4,4,734059262,78,36.7868,37.8702,1.0834
100M,chip_123_434_merged.tif,0.6,0,369702555,117,34.1938,38.8629,4.669
100M,chip_123_434_merged.tif,0.6,1,2136579572,117,35.3355,39.4686,4.1332
100M,chip_123_434_merged.tif,0.6,2,1656634054,117,35.9685,35.4121,-0.5564
100M,chip_123_434_merged.tif,0.6,3,1276027423,117,35.3431,38.5152,3.1721
100M,chip_123_434_merged.tif,0.6,4,796081905,117,34.7112,39.4078,4.6966
100M,chip_123_434_merged.tif,0.8,0,2034594007,156,35.4144,37.4439,2.0295
100M,chip_123_434_merged.tif,0.8,1,1653987376,156,34.0411,38.886,4.8449
100M,chip_123_434_merged.tif,0.8,2,1174041858,156,34.7211,37.6452,2.924
100M,chip_123_434_merged.tif,0.8,3,793435227,156,34.8826,36.7216,1.839
100M,chip_123_434_merged.tif,0.8,4,412828596,156,35.0681,35.5539,0.4858
100M,chip_123_448_merged.tif,0.2,0,1310377624,39,37.7951,38.5999,0.8047
100M,chip_123_448_merged.tif,0.2,1,929770993,39,37.334,37.8718,0.5378
100M,chip_123_448_merged.tif,0.2,2,549164362,39,38.0437,38.3533,0.3096
100M,chip_123_448_merged.tif,0.2,3,69218844,39,37.2542,38.1722,0.918
100M,chip_123_448_merged.tif,0.2,4,1836095861,39,38.1443,38.9237,0.7794
100M,chip_123_448_merged.tif,0.4,0,1149762291,78,37.6444,37.9979,0.3535
100M,chip_123_448_merged.tif,0.4,1,769155660,78,37.6825,38.4555,0.773
100M,chip_123_448_merged.tif,0.4,2,289210142,78,38.1832,38.3546,0.1713
100M,chip_123_448_merged.tif,0.4,3,2056087159,78,37.9431,38.2972,0.3541
100M,chip_123_448_merged.tif,0.4,4,1675480528,78,37.7948,38.0864,0.2916
100M,chip_123_448_merged.tif,0.6,0,406464084,117,35.4322,38.5036,3.0715
100M,chip_123_448_merged.tif,0.6,1,25857453,117,37.6162,37.8716,0.2555
100M,chip_123_448_merged.tif,0.6,2,1693395583,117,37.6183,38.2316,0.6133
100M,chip_123_448_merged.tif,0.6,3,1312788952,117,37.3353,37.5246,0.1893
100M,chip_123_448_merged.tif,0.6,4,932182321,117,37.6818,38.1137,0.4319
100M,chip_123_448_merged.tif,0.8,0,2071355536,156,35.4871,37.5668,2.0797
100M,chip_123_448_merged.tif,0.8,1,1690748905,156,36.8309,37.6166,0.7857
100M,chip_123_448_merged.tif,0.8,2,1310142274,156,36.8104,37.3614,0.5511
100M,chip_123_448_merged.tif,0.8,3,830196756,156,37.1047,37.1087,0.0041
100M,chip_123_448_merged.tif,0.8,4,449590125,156,35.488,37.5442,2.0562
100M,chip_123_507_merged.tif,0.2,0,62444162,39,31.3666,33.8144,2.4478
100M,chip_123_507_merged.tif,0.2,1,1829321179,39,30.0404,33.8292,3.7888
100M,chip_123_507_merged.tif,0.2,2,1349375661,39,31.9053,34.0684,2.1632
100M,chip_123_507_merged.tif,0.2,3,968769030,39,30.4759,33.6132,3.1373
100M,chip_123_507_merged.tif,0.2,4,588162399,39,30.7793,33.6884,2.9091
100M,chip_123_507_merged.tif,0.4,0,2049312477,78,29.8266,32.7021,2.8755
100M,chip_123_507_merged.tif,0.4,1,1668705846,78,29.045,32.6092,3.5642
100M,chip_123_507_merged.tif,0.4,2,1188760328,78,30.1058,32.8307,2.7249
100M,chip_123_507_merged.tif,0.4,3,808153697,78,30.4435,32.4655,2.022
100M,chip_123_507_merged.tif,0.4,4,328208179,78,30.1935,33.1473,2.9538
100M,chip_123_507_merged.tif,0.6,0,1306014270,117,29.317,32.0886,2.7716
100M,chip_123_507_merged.tif,0.6,1,925407639,117,28.8331,32.2283,3.3952
100M,chip_123_507_merged.tif,0.6,2,445462121,117,30.117,31.7093,1.5923
100M,chip_123_507_merged.tif,0.6,3,64855490,117,29.9784,31.4335,1.455
100M,chip_123_507_merged.tif,0.6,4,1732393620,117,28.4314,31.6344,3.203
100M,chip_123_507_merged.tif,0.8,0,823422074,156,29.4616,31.4351,1.9735
100M,chip_123_507_merged.tif,0.8,1,442815443,156,27.9594,30.1857,2.2263
100M,chip_123_507_merged.tif,0.8,2,2110353573,156,29.476,30.6964,1.2204
100M,chip_123_507_merged.tif,0.8,3,1729746942,156,29.4469,30.9551,1.5082
100M,chip_123_507_merged.tif,0.8,4,1349140311,156,29.5387,31.0079,1.4692
100M,chip_123_560_merged.tif,0.2,0,1162784598,39,41.0651,42.2252,1.16
100M,chip_123_560_merged.tif,0.2,1,782177967,39,42.0521,41.0754,-0.9767
100M,chip_123_560_merged.tif,0.2,2,302232449,39,39.9692,42.6123,2.6431
100M,chip_123_560_merged.tif,0.2,3,2069109466,39,41.0141,42.1372,1.1232
100M,chip_123_560_merged.tif,0.2,4,1688502835,39,40.422,41.9414,1.5194
100M,chip_123_560_merged.tif,0.4,0,196848415,78,40.0017,41.6991,1.6974
100M,chip_123_560_merged.tif,0.4,1,1864386545,78,41.6678,40.8214,-0.8464
100M,chip_123_560_merged.tif,0.4,2,1483779914,78,39.5948,40.5812,0.9864
100M,chip_123_560_merged.tif,0.4,3,1103173283,78,39.5938,41.8122,2.2184
100M,chip_123_560_merged.tif,0.4,4,623227765,78,40.5832,41.6227,1.0396
100M,chip_123_560_merged.tif,0.6,0,258871058,117,40.7285,41.7051,0.9766
100M,chip_123_560_merged.tif,0.6,1,2025748075,117,39.7395,40.9423,1.2028
100M,chip_123_560_merged.tif,0.6,2,1545802557,117,39.7666,41.1016,1.3349
100M,chip_123_560_merged.tif,0.6,3,1165195926,117,40.5564,40.6845,0.1281
100M,chip_123_560_merged.tif,0.6,4,685250408,117,40.307,40.0492,-0.2578
100M,chip_123_560_merged.tif,0.8,0,1923762510,156,40.1748,40.5332,0.3584
100M,chip_123_560_merged.tif,0.8,1,1543155879,156,40.4268,40.6705,0.2437
100M,chip_123_560_merged.tif,0.8,2,1063210361,156,40.2456,40.1289,-0.1168
100M,chip_123_560_merged.tif,0.8,3,682603730,156,40.6768,40.4804,-0.1964
100M,chip_123_560_merged.tif,0.8,4,301997099,156,40.3982,40.3928,-0.0054
100M,chip_124_123_merged.tif,0.2,0,380572147,39,30.5412,37.7739,7.2327
100M,chip_124_123_merged.tif,0.2,1,2048110277,39,34.2147,39.0273,4.8125
100M,chip_124_123_merged.tif,0.2,2,1667503646,39,35.4502,39.2304,3.7802
100M,chip_124_123_merged.tif,0.2,3,1187558128,39,34.4788,38.7786,4.2998
100M,chip_124_123_merged.tif,0.2,4,806951497,39,34.2143,37.8413,3.627
100M,chip_124_123_merged.tif,0.4,0,120617927,78,32.5104,38.281,5.7706
100M,chip_124_123_merged.tif,0.4,1,1887494944,78,33.9245,37.2082,3.2837
100M,chip_124_123_merged.tif,0.4,2,1407549426,78,30.4249,37.6551,7.2301
100M,chip_124_123_merged.tif,0.4,3,1026942795,78,34.5704,37.258,2.6876
100M,chip_124_123_merged.tif,0.4,4,646336164,78,32.6357,38.0135,5.3778
100M,chip_124_123_merged.tif,0.6,0,1524803368,117,31.0903,35.5989,4.5086
100M,chip_124_123_merged.tif,0.6,1,1144196737,117,32.1756,36.8497,4.6741
100M,chip_124_123_merged.tif,0.6,2,664251219,117,32.5083,36.5133,4.005
100M,chip_124_123_merged.tif,0.6,3,283644588,117,33.5066,35.8466,2.34
100M,chip_124_123_merged.tif,0.6,4,2050521605,117,32.4939,34.4091,1.9152
100M,chip_124_123_merged.tif,0.8,0,1141550059,156,31.3912,35.1903,3.7991
100M,chip_124_123_merged.tif,0.8,1,661604541,156,33.2719,34.8768,1.6049
100M,chip_124_123_merged.tif,0.8,2,280997910,156,31.2847,35.0117,3.7271
100M,chip_124_123_merged.tif,0.8,3,1948536040,156,31.372,33.8864,2.5144
100M,chip_124_123_merged.tif,0.8,4,1567929409,156,31.7838,34.9543,3.1705
100M,chip_124_433_merged.tif,0.2,0,1841867895,39,39.0558,40.1373,1.0815
100M,chip_124_433_merged.tif,0.2,1,1461261264,39,39.3616,39.2782,-0.0834
100M,chip_124_433_merged.tif,0.2,2,981315746,39,37.1472,40.1015,2.9543
100M,chip_124_433_merged.tif,0.2,3,600709115,39,37.4826,39.4947,2.0121
100M,chip_124_433_merged.tif,0.2,4,120763597,39,37.4185,41.1917,3.7731
100M,chip_124_433_merged.tif,0.4,0,776592825,78,37.8248,39.023,1.1982
100M,chip_124_433_merged.tif,0.4,1,395986194,78,37.8095,40.0583,2.2488
100M,chip_124_433_merged.tif,0.4,2,15379563,78,37.8097,39.932,2.1223
100M,chip_124_433_merged.tif,0.4,3,1682917693,78,37.2721,39.435,2.1628
100M,chip_124_433_merged.tif,0.4,4,1302311062,78,37.419,39.8452,2.4262
100M,chip_124_433_merged.tif,0.6,0,937954355,117,37.8991,38.5241,0.6251
100M,chip_124_433_merged.tif,0.6,1,458008837,117,36.7932,38.7856,1.9924
100M,chip_124_433_merged.tif,0.6,2,77402206,117,38.2052,39.6534,1.4482
100M,chip_124_433_merged.tif,0.6,3,1744940336,117,38.2797,38.603,0.3233
100M,chip_124_433_merged.tif,0.6,4,1364333705,117,36.4299,39.0062,2.5763
100M,chip_124_433_merged.tif,0.8,0,455362159,156,36.6915,38.8664,2.1749
100M,chip_124_433_merged.tif,0.8,1,74755528,156,37.022,39.0819,2.0599
100M,chip_124_433_merged.tif,0.8,2,1742293658,156,36.7565,38.9653,2.2087
100M,chip_124_433_merged.tif,0.8,3,1361687027,156,36.7229,38.6931,1.9702
100M,chip_124_433_merged.tif,0.8,4,881741509,156,37.0046,38.5268,1.5223
100M,chip_124_441_merged.tif,0.2,0,429524255,39,37.2584,38.4321,1.1737
100M,chip_124_441_merged.tif,0.2,1,48917624,39,38.0394,39.1433,1.1039
100M,chip_124_441_merged.tif,0.2,2,1716455754,39,38.8778,39.1087,0.2308
100M,chip_124_441_merged.tif,0.2,3,1335849123,39,37.3579,39.0822,1.7243
100M,chip_124_441_merged.tif,0.2,4,955242492,39,37.871,37.2964,-0.5746
100M,chip_124_441_merged.tif,0.4,0,1611071720,78,38.0823,38.7951,0.7128
100M,chip_124_441_merged.tif,0.4,1,1131126202,78,38.0833,38.7571,0.6738
100M,chip_124_441_merged.tif,0.4,2,750519571,78,37.0223,39.09,2.0677
100M,chip_124_441_merged.tif,0.4,3,270574053,78,37.9019,38.5672,0.6653
100M,chip_124_441_merged.tif,0.4,4,2037451070,78,36.4977,38.8605,2.3627
100M,chip_124_441_merged.tif,0.6,0,867773513,117,37.6737,38.1803,0.5066
100M,chip_124_441_merged.tif,0.6,1,387827995,117,36.8033,38.7254,1.9221
100M,chip_124_441_merged.tif,0.6,2,7221364,117,37.1305,38.6173,1.4868
100M,chip_124_441_merged.tif,0.6,3,1674759494,117,37.6747,39.0231,1.3484
100M,chip_124_441_merged.tif,0.6,4,1294152863,117,36.5732,38.5144,1.9411
100M,chip_124_441_merged.tif,0.8,0,385181317,156,37.4044,38.0928,0.6883
100M,chip_124_441_merged.tif,0.8,1,4574686,156,36.5798,38.2064,1.6266
100M,chip_124_441_merged.tif,0.8,2,1672112816,156,36.8702,37.6337,0.7635
100M,chip_124_441_merged.tif,0.8,3,1291506185,156,37.3989,38.5524,1.1534
100M,chip_124_441_merged.tif,0.8,4,811560667,156,37.3917,37.4424,0.0507
100M,chip_124_479_merged.tif,0.2,0,1750155479,39,31.8996,35.6104,3.7107
100M,chip_124_479_merged.tif,0.2,1,1270209961,39,32.6796,36.4278,3.7482
100M,chip_124_479_merged.tif,0.2,2,889603330,39,33.4745,35.8159,2.3414
100M,chip_124_479_merged.tif,0.2,3,409657812,39,32.9626,34.327,1.3644
100M,chip_124_479_merged.tif,0.2,4,29051181,39,33.6267,35.9209,2.2942
100M,chip_124_479_merged.tif,0.4,0,684880409,78,31.6767,33.9129,2.2363
100M,chip_124_479_merged.tif,0.4,1,304273778,78,31.2289,34.8095,3.5806
100M,chip_124_479_merged.tif,0.4,2,1971811908,78,32.8968,34.2635,1.3668
100M,chip_124_479_merged.tif,0.4,3,1591205277,78,31.2275,36.09,4.8625
100M,chip_124_479_merged.tif,0.4,4,1111259759,78,32.91,33.7405,0.8305
100M,chip_124_479_merged.tif,0.6,0,746903052,117,31.5948,34.2736,2.6788
100M,chip_124_479_merged.tif,0.6,1,366296421,117,31.1331,33.2929,2.1597
100M,chip_124_479_merged.tif,0.6,2,2033834551,117,31.5844,34.1654,2.5809
100M,chip_124_479_merged.tif,0.6,3,1653227920,117,31.6236,34.5615,2.9379
100M,chip_124_479_merged.tif,0.6,4,1272621289,117,31.6237,33.7918,2.1681
100M,chip_124_479_merged.tif,0.8,0,264310856,156,31.2312,32.5007,1.2696
100M,chip_124_479_merged.tif,0.8,1,2031187873,156,31.0663,32.5229,1.4566
100M,chip_124_479_merged.tif,0.8,2,1650581242,156,31.5875,33.187,1.5995
100M,chip_124_479_merged.tif,0.8,3,1170635724,156,31.5948,33.1104,1.5156
100M,chip_124_479_merged.tif,0.8,4,790029093,156,31.534,33.0861,1.5521
100M,chip_125_124_merged.tif,0.2,0,1482003945,39,30.6498,36.3256,5.6758
100M,chip_125_124_merged.tif,0.2,1,1101397314,39,33.6249,37.6411,4.0161
100M,chip_125_124_merged.tif,0.2,2,621451796,39,33.1124,37.1667,4.0543
100M,chip_125_124_merged.tif,0.2,3,240845165,39,34.1669,36.7891,2.6222
100M,chip_125_124_merged.tif,0.2,4,2007722182,39,34.2373,36.972,2.7348
100M,chip_125_124_merged.tif,0.4,0,1321388612,78,33.559,35.4546,1.8956
100M,chip_125_124_merged.tif,0.4,1,940781981,78,32.5787,35.8369,3.2582
100M,chip_125_124_merged.tif,0.4,2,460836463,78,32.4066,35.6543,3.2477
100M,chip_125_124_merged.tif,0.4,3,80229832,78,32.8236,35.0645,2.2409
100M,chip_125_124_merged.tif,0.4,4,1747767962,78,33.5593,35.1492,1.5899
100M,chip_125_124_merged.tif,0.6,0,578090405,117,32.5551,35.2449,2.6898
100M,chip_125_124_merged.tif,0.6,1,197483774,117,32.7034,34.224,1.5206
100M,chip_125_124_merged.tif,0.6,2,1865021904,117,33.1409,35.2504,2.1095
100M,chip_125_124_merged.tif,0.6,3,1484415273,117,32.7259,34.0729,1.347
100M,chip_125_124_merged.tif,0.6,4,1004469755,117,33.1271,35.8254,2.6983
100M,chip_125_124_merged.tif,0.8,0,95498209,156,31.7117,33.5371,1.8253
100M,chip_125_124_merged.tif,0.8,1,1862375226,156,31.6845,33.8917,2.2072
100M,chip_125_124_merged.tif,0.8,2,1382429708,156,32.9773,33.6922,0.715
100M,chip_125_124_merged.tif,0.8,3,1001823077,156,31.6889,33.7321,2.0432
100M,chip_125_124_merged.tif,0.8,4,621216446,156,32.7322,33.6725,0.9402
100M,chip_125_433_merged.tif,0.2,0,1080534141,39,38.7653,41.2391,2.4738
100M,chip_125_433_merged.tif,0.2,1,699927510,39,40.7669,41.2299,0.4629
100M,chip_125_433_merged.tif,0.2,2,219981992,39,38.1648,41.2604,3.0955
100M,chip_125_433_merged.tif,0.2,3,1986859009,39,39.652,39.7271,0.0751
100M,chip_125_433_merged.tif,0.2,4,1606252378,39,40.0852,39.3776,-0.7075
100M,chip_125_433_merged.tif,0.4,0,919918808,78,38.298,40.0705,1.7725
100M,chip_125_433_merged.tif,0.4,1,539312177,78,38.1026,39.365,1.2624
100M,chip_125_433_merged.tif,0.4,2,59366659,78,34.4553,40.7108,6.2555
100M,chip_125_433_merged.tif,0.4,3,1826243676,78,37.9507,38.9378,0.9871
100M,chip_125_433_merged.tif,0.4,4,1346298158,78,38.9726,40.1836,1.211
100M,chip_125_433_merged.tif,0.6,0,176620601,117,35.4982,40.0548,4.5566
100M,chip_125_433_merged.tif,0.6,1,1943497618,117,38.2016,39.6944,1.4928
100M,chip_125_433_merged.tif,0.6,2,1463552100,117,35.5511,39.813,4.2618
100M,chip_125_433_merged.tif,0.6,3,1082945469,117,38.0384,39.6735,1.6351
100M,chip_125_433_merged.tif,0.6,4,602999951,117,38.5058,39.6892,1.1835
100M,chip_125_433_merged.tif,0.8,0,1841512053,156,38.1485,39.6934,1.5449
100M,chip_125_433_merged.tif,0.8,1,1460905422,156,38.1696,40.0922,1.9226
100M,chip_125_433_merged.tif,0.8,2,980959904,156,38.456,38.8089,0.3529
100M,chip_125_433_merged.tif,0.8,3,600353273,156,35.738,39.2333,3.4953
100M,chip_125_433_merged.tif,0.8,4,219746642,156,35.8403,35.5212,-0.3192
100M,chip_125_436_merged.tif,0.2,0,1146998673,39,33.7884,38.32,4.5317
100M,chip_125_436_merged.tif,0.2,1,667053155,39,38.0368,38.7468,0.71
100M,chip_125_436_merged.tif,0.2,2,286446524,39,38.1379,38.3335,0.1955
100M,chip_125_436_merged.tif,0.2,3,2053323541,39,38.0703,37.5581,-0.5122
100M,chip_125_436_merged.tif,0.2,4,1573378023,39,38.0476,38.475,0.4274
100M,chip_125_436_merged.tif,0.4,0,986383340,78,35.1131,38.3701,3.2569
100M,chip_125_436_merged.tif,0.4,1,506437822,78,34.9802,38.3562,3.3759
100M,chip_125_436_merged.tif,0.4,2,125831191,78,37.6427,37.8299,0.1871
100M,chip_125_436_merged.tif,0.4,3,1793369321,78,38.1496,37.5407,-0.6089
100M,chip_125_436_merged.tif,0.4,4,1412762690,78,35.1694,38.5755,3.4061
100M,chip_125_436_merged.tif,0.6,0,243085133,117,37.279,38.4217,1.1427
100M,chip_125_436_merged.tif,0.6,1,1910623263,117,36.8417,37.9341,1.0924
100M,chip_125_436_merged.tif,0.6,2,1530016632,117,37.1441,37.4795,0.3355
100M,chip_125_436_merged.tif,0.6,3,1050071114,117,35.7137,38.153,2.4392
100M,chip_125_436_merged.tif,0.6,4,669464483,117,35.8788,38.6602,2.7814
100M,chip_125_436_merged.tif,0.8,0,1907976585,156,35.7208,37.6834,1.9626
100M,chip_125_436_merged.tif,0.8,1,1428031067,156,35.911,37.3676,1.4566
100M,chip_125_436_merged.tif,0.8,2,1047424436,156,35.2494,37.1741,1.9247
100M,chip_125_436_merged.tif,0.8,3,666817805,156,35.7509,37.4695,1.7186
100M,chip_125_436_merged.tif,0.8,4,186872287,156,36.1015,36.7083,0.6068
100M,chip_125_445_merged.tif,0.2,0,2140928939,39,35.7145,37.2116,1.4971
100M,chip_125_445_merged.tif,0.2,1,1660983421,39,34.4477,38.0159,3.5682
100M,chip_125_445_merged.tif,0.2,2,1280376790,39,40.2072,38.7556,-1.4516
100M,chip_125_445_merged.tif,0.2,3,899770159,39,40.3651,40.377,0.0119
100M,chip_125_445_merged.tif,0.2,4,419824641,39,35.2571,37.6082,2.3511
100M,chip_125_445_merged.tif,0.4,0,1075653869,78,36.3201,37.9855,1.6654
100M,chip_125_445_merged.tif,0.4,1,695047238,78,36.3841,39.2382,2.8541
100M,chip_125_445_merged.tif,0.4,2,314440607,78,36.1105,38.9868,2.8763
100M,chip_125_445_merged.tif,0.4,3,1981978737,78,39.2945,37.0724,-2.2221
100M,chip_125_445_merged.tif,0.4,4,1601372106,78,40.0155,36.5654,-3.4501
100M,chip_125_445_merged.tif,0.6,0,1237015399,117,36.6236,36.3343,-0.2893
100M,chip_125_445_merged.tif,0.6,1,757069881,117,37.7696,38.7102,0.9405
100M,chip_125_445_merged.tif,0.6,2,376463250,117,38.141,36.3632,-1.7779
100M,chip_125_445_merged.tif,0.6,3,2044001380,117,37.3924,38.5007,1.1083
100M,chip_125_445_merged.tif,0.6,4,1663394749,117,37.496,38.2349,0.7389
100M,chip_125_445_merged.tif,0.8,0,754423203,156,37.6653,37.4793,-0.186
100M,chip_125_445_merged.tif,0.8,1,274477685,156,37.4015,36.6438,-0.7578
100M,chip_125_445_merged.tif,0.8,2,2041354702,156,37.6751,37.8515,0.1765
100M,chip_125_445_merged.tif,0.8,3,1660748071,156,37.4344,35.015,-2.4194
100M,chip_125_445_merged.tif,0.8,4,1180802553,156,36.0412,36.361,0.3198
100M,chip_125_503_merged.tif,0.2,0,1243231023,39,33.6425,32.5929,-1.0496
100M,chip_125_503_merged.tif,0.2,1,862624392,39,30.4847,33.443,2.9583
100M,chip_125_503_merged.tif,0.2,2,482017761,39,34.3586,32.8495,-1.509
100M,chip_125_503_merged.tif,0.2,3,2072243,39,30.162,34.7569,4.5949
100M,chip_125_503_merged.tif,0.2,4,1768949260,39,32.569,33.2081,0.6391
100M,chip_125_503_merged.tif,0.4,0,277294840,78,30.7233,33.503,2.7797
100M,chip_125_503_merged.tif,0.4,1,2044171857,78,31.9402,33.7675,1.8273
100M,chip_125_503_merged.tif,0.4,2,1564226339,78,29.2028,33.7885,4.5857
100M,chip_125_503_merged.tif,0.4,3,1183619708,78,30.7228,34.2236,3.5007
100M,chip_125_503_merged.tif,0.4,4,703674190,78,29.2031,32.9778,3.7747
100M,chip_125_503_merged.tif,0.6,0,339317483,117,29.1304,31.7874,2.657
100M,chip_125_503_merged.tif,0.6,1,2106194500,117,29.8972,33.1825,3.2853
100M,chip_125_503_merged.tif,0.6,2,1626248982,117,30.9259,32.7078,1.7819
100M,chip_125_503_merged.tif,0.6,3,1245642351,117,30.6287,32.5839,1.9552
100M,chip_125_503_merged.tif,0.6,4,865035720,117,29.1275,33.7313,4.6039
100M,chip_125_503_merged.tif,0.8,0,2004208935,156,29.9151,32.0662,2.151
100M,chip_125_503_merged.tif,0.8,1,1623602304,156,30.5528,31.8707,1.3179
100M,chip_125_503_merged.tif,0.8,2,1242995673,156,29.9261,32.2361,2.31
100M,chip_125_503_merged.tif,0.8,3,763050155,156,29.4319,31.561,2.1291
100M,chip_125_503_merged.tif,0.8,4,382443524,156,29.9112,31.7879,1.8768
100M,chip_126_124_merged.tif,0.2,0,1917529005,39,33.7082,34.4506,0.7424
100M,chip_126_124_merged.tif,0.2,1,1437583487,39,31.3806,35.7729,4.3923
100M,chip_126_124_merged.tif,0.2,2,1056976856,39,33.3667,34.6273,1.2607
100M,chip_126_124_merged.tif,0.2,3,577031338,39,30.3768,35.0817,4.7049
100M,chip_126_124_merged.tif,0.2,4,196424707,39,32.7202,34.6581,1.9379
100M,chip_126_124_merged.tif,0.4,0,852253935,78,31.0239,34.256,3.2321
100M,chip_126_124_merged.tif,0.4,1,471647304,78,32.0857,34.3322,2.2466
100M,chip_126_124_merged.tif,0.4,2,2139185434,78,32.0874,35.6284,3.541
100M,chip_126_124_merged.tif,0.4,3,1758578803,78,31.3298,34.7621,3.4324
100M,chip_126_124_merged.tif,0.4,4,1278633285,78,32.5216,34.1525,1.6308
100M,chip_126_124_merged.tif,0.6,0,108955728,117,31.8956,34.0407,2.1451
100M,chip_126_124_merged.tif,0.6,1,1875832745,117,30.1055,33.8442,3.7387
100M,chip_126_124_merged.tif,0.6,2,1395887227,117,31.8508,33.7963,1.9455
100M,chip_126_124_merged.tif,0.6,3,1015280596,117,31.0063,33.5826,2.5763
100M,chip_126_124_merged.tif,0.6,4,535335078,117,31.5737,33.2335,1.6598
100M,chip_126_124_merged.tif,0.8,0,1773847180,156,31.0646,32.4049,1.3403
100M,chip_126_124_merged.tif,0.8,1,1393240549,156,31.0798,31.8155,0.7357
100M,chip_126_124_merged.tif,0.8,2,913295031,156,29.7583,32.2894,2.531
100M,chip_126_124_merged.tif,0.8,3,532688400,156,30.9403,32.3965,1.4562
100M,chip_126_124_merged.tif,0.8,4,152081769,156,29.7214,32.0852,2.3639
100M,chip_126_357_merged.tif,0.2,0,1828296325,39,35.1439,35.184,0.0401
100M,chip_126_357_merged.tif,0.2,1,1447689694,39,35.1939,36.4184,1.2245
100M,chip_126_357_merged.tif,0.2,2,1067083063,39,33.7289,37.3078,3.5789
100M,chip_126_357_merged.tif,0.2,3,587137545,39,35.1945,37.0815,1.887
100M,chip_126_357_merged.tif,0.2,4,206530914,39,34.7902,36.1128,1.3226
100M,chip_126_357_merged.tif,0.4,0,1667680992,78,33.0774,36.4941,3.4167
100M,chip_126_357_merged.tif,0.4,1,1287074361,78,34.2787,36.1983,1.9196
100M,chip_126_357_merged.tif,0.4,2,807128843,78,32.7836,35.2115,2.4279
100M,chip_126_357_merged.tif,0.4,3,426522212,78,33.7926,34.7694,0.9768
100M,chip_126_357_merged.tif,0.4,4,2094060342,78,33.2899,35.8312,2.5413
100M,chip_126_357_merged.tif,0.6,0,924382785,117,32.4841,35.8148,3.3307
100M,chip_126_357_merged.tif,0.6,1,543776154,117,32.3199,36.2377,3.9179
100M,chip_126_357_merged.tif,0.6,2,63830636,117,32.483,35.0566,2.5736
100M,chip_126_357_merged.tif,0.6,3,1830707653,117,33.4486,34.7499,1.3013
100M,chip_126_357_merged.tif,0.6,4,1450101022,117,32.3944,34.6558,2.2613
100M,chip_126_357_merged.tif,0.8,0,441790589,156,32.6766,34.0432,1.3666
100M,chip_126_357_merged.tif,0.8,1,61183958,156,32.5938,33.5345,0.9407
100M,chip_126_357_merged.tif,0.8,2,1828060975,156,32.5885,33.5339,0.9454
100M,chip_126_357_merged.tif,0.8,3,1348115457,156,33.0672,34.5617,1.4944
100M,chip_126_357_merged.tif,0.8,4,967508826,156,31.4155,34.1695,2.754
100M,chip_127_445_merged.tif,0.2,0,1236817879,39,37.7451,39.0623,1.3172
100M,chip_127_445_merged.tif,0.2,1,756872361,39,35.9969,38.4041,2.4072
100M,chip_127_445_merged.tif,0.2,2,376265730,39,37.4374,38.1869,0.7494
100M,chip_127_445_merged.tif,0.2,3,2043803860,39,37.8,38.2278,0.4278
100M,chip_127_445_merged.tif,0.2,4,1663197229,39,35.7388,38.7416,3.0028
100M,chip_127_445_merged.tif,0.4,0,171542809,78,38.2641,38.8207,0.5566
100M,chip_127_445_merged.tif,0.4,1,1938419826,78,36.0313,37.6902,1.6589
100M,chip_127_445_merged.tif,0.4,2,1458474308,78,36.0305,38.4072,2.3767
100M,chip_127_445_merged.tif,0.4,3,1077867677,78,35.3269,38.1881,2.8613
100M,chip_127_445_merged.tif,0.4,4,697261046,78,36.221,37.5418,1.3207
100M,chip_127_445_merged.tif,0.6,0,1575728250,117,36.1911,37.6427,1.4516
