backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr,random_psnr,delta_rand_minus_block
600M,chip_138_494_merged.tif,0.8,0,160536605,208,34.0439,34.808,0.7641
600M,chip_138_494_merged.tif,0.8,1,1927413622,208,34.0434,34.0844,0.0411
600M,chip_138_494_merged.tif,0.8,2,1447468104,208,32.3816,36.0007,3.619
600M,chip_138_494_merged.tif,0.8,3,1066861473,208,33.368,35.3691,2.0011
600M,chip_138_494_merged.tif,0.8,4,586915955,208,32.4785,35.4615,2.983
600M,chip_138_495_merged.tif,0.2,0,1507873250,50,35.358,38.3772,3.0192
600M,chip_138_495_merged.tif,0.2,1,1127266619,50,37.9169,38.1689,0.252
600M,chip_138_495_merged.tif,0.2,2,746659988,50,35.6495,37.9791,2.3296
600M,chip_138_495_merged.tif,0.2,3,266714470,50,38.2107,37.3758,-0.8349
600M,chip_138_495_merged.tif,0.2,4,2033591487,50,35.5347,37.8386,2.3038
600M,chip_138_495_merged.tif,0.4,0,541937067,100,36.8938,37.8282,0.9345
600M,chip_138_495_merged.tif,0.4,1,161330436,100,36.8959,37.6194,0.7235
600M,chip_138_495_merged.tif,0.4,2,1828868566,100,36.8931,37.9195,1.0264
600M,chip_138_495_merged.tif,0.4,3,1448261935,100,37.2655,37.5086,0.243
600M,chip_138_495_merged.tif,0.4,4,968316417,100,36.5585,38.3421,1.7836
600M,chip_138_495_merged.tif,0.6,0,1946122508,154,36.8127,37.9147,1.102
600M,chip_138_495_merged.tif,0.6,1,1565515877,154,36.6963,38.5376,1.8413
600M,chip_138_495_merged.tif,0.6,2,1085570359,154,37.1129,37.5794,0.4665
600M,chip_138_495_merged.tif,0.6,3,704963728,154,37.3566,38.0275,0.6709
600M,chip_138_495_merged.tif,0.6,4,225018210,154,37.1577,37.8224,0.6646
600M,chip_138_495_merged.tif,0.8,0,1463530312,208,36.3841,37.5048,1.1208
600M,chip_138_495_merged.tif,0.8,1,1082923681,208,36.4954,37.2756,0.7803
600M,chip_138_495_merged.tif,0.8,2,602978163,208,35.7558,37.5907,1.8349
600M,chip_138_495_merged.tif,0.8,3,222371532,208,36.3839,37.3189,0.935
600M,chip_138_495_merged.tif,0.8,4,1889909662,208,36.7291,37.2356,0.5065
600M,chip_139_390_merged.tif,0.2,0,1959260746,50,37.7205,39.6533,1.9329
600M,chip_139_390_merged.tif,0.2,1,1578654115,50,37.1003,39.1482,2.0479
600M,chip_139_390_merged.tif,0.2,2,1098708597,50,36.2677,39.2116,2.9438
600M,chip_139_390_merged.tif,0.2,3,718101966,50,37.5456,39.7026,2.157
600M,chip_139_390_merged.tif,0.2,4,238156448,50,39.0588,38.7731,-0.2857
600M,chip_139_390_merged.tif,0.4,0,1798645413,100,38.2993,39.49,1.1907
600M,chip_139_390_merged.tif,0.4,1,1318699895,100,37.6774,39.8033,2.1259
600M,chip_139_390_merged.tif,0.4,2,938093264,100,38.8755,39.4117,0.5362
600M,chip_139_390_merged.tif,0.4,3,458147746,100,38.211,39.3967,1.1857
600M,chip_139_390_merged.tif,0.4,4,77541115,100,37.8479,40.064,2.2161
600M,chip_139_390_merged.tif,0.6,0,1055347206,154,38.086,37.6497,-0.4363
600M,chip_139_390_merged.tif,0.6,1,575401688,154,38.0173,39.2095,1.1921
600M,chip_139_390_merged.tif,0.6,2,194795057,154,36.9356,37.5318,0.5962
600M,chip_139_390_merged.tif,0.6,3,1961672074,154,37.0755,37.6551,0.5796
600M,chip_139_390_merged.tif,0.6,4,1481726556,154,36.9375,39.0818,2.1443
600M,chip_139_390_merged.tif,0.8,0,572755010,208,36.3321,37.541,1.2089
600M,chip_139_390_merged.tif,0.8,1,192148379,208,36.6805,37.5898,0.9093
600M,chip_139_390_merged.tif,0.8,2,1859686509,208,36.3317,38.6619,2.3302
600M,chip_139_390_merged.tif,0.8,3,1479079878,208,36.6801,37.5136,0.8335
600M,chip_139_390_merged.tif,0.8,4,999134360,208,36.9652,37.5673,0.6021
600M,chip_139_473_merged.tif,0.2,0,1623720498,50,32.92,35.8687,2.9488
600M,chip_139_473_merged.tif,0.2,1,1243113867,50,31.2817,35.5847,4.303
600M,chip_139_473_merged.tif,0.2,2,862507236,50,30.2326,34.8343,4.6017
600M,chip_139_473_merged.tif,0.2,3,382561718,50,33.1947,35.6756,2.4809
600M,chip_139_473_merged.tif,0.2,4,1955087,50,33.1944,34.341,1.1466
600M,chip_139_473_merged.tif,0.4,0,1463105165,100,31.9652,35.9526,3.9874
600M,chip_139_473_merged.tif,0.4,1,1082498534,100,32.7998,35.0466,2.2468
600M,chip_139_473_merged.tif,0.4,2,602553016,100,30.8723,35.1984,4.3261
600M,chip_139_473_merged.tif,0.4,3,221946385,100,31.9652,34.4471,2.4819
600M,chip_139_473_merged.tif,0.4,4,1988823402,100,31.9648,35.2155,3.2507
600M,chip_139_473_merged.tif,0.6,0,719806958,154,31.3851,33.7612,2.3761
600M,chip_139_473_merged.tif,0.6,1,339200327,154,31.1549,33.7762,2.6213
600M,chip_139_473_merged.tif,0.6,2,2006738457,154,30.3627,34.8523,4.4896
600M,chip_139_473_merged.tif,0.6,3,1626131826,154,31.5411,34.3928,2.8517
600M,chip_139_473_merged.tif,0.6,4,1245525195,154,29.9381,34.5259,4.5878
600M,chip_139_473_merged.tif,0.8,0,237214762,208,29.699,32.9104,3.2114
600M,chip_139_473_merged.tif,0.8,1,2004091779,208,30.9201,33.4955,2.5754
600M,chip_139_473_merged.tif,0.8,2,1623485148,208,29.6996,33.0805,3.3809
600M,chip_139_473_merged.tif,0.8,3,1143539630,208,30.9206,33.5122,2.5915
600M,chip_139_473_merged.tif,0.8,4,762932999,208,31.7187,32.2492,0.5306
600M,chip_139_488_merged.tif,0.2,0,1402701113,50,38.3628,39.8005,1.4377
600M,chip_139_488_merged.tif,0.2,1,1022094482,50,39.4426,38.8869,-0.5556
600M,chip_139_488_merged.tif,0.2,2,542148964,50,37.2966,39.2369,1.9403
600M,chip_139_488_merged.tif,0.2,3,161542333,50,38.9473,38.5938,-0.3535
600M,chip_139_488_merged.tif,0.2,4,1829080463,50,39.0112,39.5277,0.5165
600M,chip_139_488_merged.tif,0.4,0,1242085780,100,38.4354,39.192,0.7566
600M,chip_139_488_merged.tif,0.4,1,762140262,100,35.8185,39.425,3.6065
600M,chip_139_488_merged.tif,0.4,2,381533631,100,38.8996,39.3968,0.4973
600M,chip_139_488_merged.tif,0.4,3,927000,100,38.91,38.9449,0.0349
600M,chip_139_488_merged.tif,0.4,4,1668465130,100,39.2419,38.6097,-0.6322
600M,chip_139_488_merged.tif,0.6,0,498787573,154,37.8436,38.0382,0.1946
600M,chip_139_488_merged.tif,0.6,1,118180942,154,38.3688,37.5923,-0.7765
600M,chip_139_488_merged.tif,0.6,2,1785719072,154,37.7831,38.3962,0.6131
600M,chip_139_488_merged.tif,0.6,3,1405112441,154,36.8779,37.7174,0.8395
600M,chip_139_488_merged.tif,0.6,4,925166923,154,37.7836,38.601,0.8174
600M,chip_139_488_merged.tif,0.8,0,16195377,208,35.4948,37.184,1.6892
600M,chip_139_488_merged.tif,0.8,1,1783072394,208,37.3639,37.9464,0.5825
600M,chip_139_488_merged.tif,0.8,2,1303126876,208,36.9258,37.5941,0.6683
600M,chip_139_488_merged.tif,0.8,3,922520245,208,37.6747,38.0236,0.3489
600M,chip_139_488_merged.tif,0.8,4,442574727,208,36.9255,37.2667,0.3413
600M,chip_139_491_merged.tif,0.2,0,1007428233,50,37.5109,39.5887,2.0778
600M,chip_139_491_merged.tif,0.2,1,527482715,50,34.1525,39.331,5.1785
600M,chip_139_491_merged.tif,0.2,2,146876084,50,37.2332,38.5082,1.2749
600M,chip_139_491_merged.tif,0.2,3,1814414214,50,36.3843,38.5966,2.2122
600M,chip_139_491_merged.tif,0.2,4,1433807583,50,36.0661,39.0637,2.9976
600M,chip_139_491_merged.tif,0.4,0,2089636811,100,36.1259,39.0723,2.9463
600M,chip_139_491_merged.tif,0.4,1,1709030180,100,37.5917,38.8738,1.2821
600M,chip_139_491_merged.tif,0.4,2,1229084662,100,36.8657,39.0442,2.1785
600M,chip_139_491_merged.tif,0.4,3,848478031,100,36.8206,38.6842,1.8636
600M,chip_139_491_merged.tif,0.4,4,467871400,100,36.4045,39.2361,2.8316
600M,chip_139_491_merged.tif,0.6,0,103514693,154,36.4358,38.1424,1.7066
600M,chip_139_491_merged.tif,0.6,1,1771052823,154,36.561,38.0237,1.4627
600M,chip_139_491_merged.tif,0.6,2,1390446192,154,35.5686,38.0898,2.5212
600M,chip_139_491_merged.tif,0.6,3,910500674,154,36.4544,37.9322,1.4778
600M,chip_139_491_merged.tif,0.6,4,529894043,154,36.3438,37.4439,1.1001
600M,chip_139_491_merged.tif,0.8,0,1768406145,208,31.627,36.8003,5.1733
600M,chip_139_491_merged.tif,0.8,1,1288460627,208,34.0115,36.9751,2.9636
600M,chip_139_491_merged.tif,0.8,2,907853996,208,35.622,36.6206,0.9986
600M,chip_139_491_merged.tif,0.8,3,427908478,208,31.6257,36.5599,4.9343
600M,chip_139_491_merged.tif,0.8,4,47301847,208,35.6217,36.9089,1.2873
600M,chip_140_470_merged.tif,0.2,0,518751307,50,33.4402,36.0409,2.6006
600M,chip_140_470_merged.tif,0.2,1,138144676,50,33.781,35.2596,1.4787
600M,chip_140_470_merged.tif,0.2,2,1805682806,50,32.435,36.1424,3.7074
600M,chip_140_470_merged.tif,0.2,3,1425076175,50,32.4787,36.1802,3.7015
600M,chip_140_470_merged.tif,0.2,4,1044469544,50,32.1932,35.6631,3.4699
600M,chip_140_470_merged.tif,0.4,0,358135974,100,32.8811,35.3513,2.4702
600M,chip_140_470_merged.tif,0.4,1,2125012991,100,33.7713,35.5883,1.817
600M,chip_140_470_merged.tif,0.4,2,1645067473,100,33.5598,36.0585,2.4987
600M,chip_140_470_merged.tif,0.4,3,1264460842,100,32.7323,36.1436,3.4113
600M,chip_140_470_merged.tif,0.4,4,784515324,100,33.3318,35.1577,1.826
600M,chip_140_470_merged.tif,0.6,0,1762321415,154,32.6819,34.5962,1.9143
600M,chip_140_470_merged.tif,0.6,1,1381714784,154,32.7631,34.7226,1.9595
600M,chip_140_470_merged.tif,0.6,2,901769266,154,33.0389,34.5788,1.5398
600M,chip_140_470_merged.tif,0.6,3,521162635,154,32.5578,35.4154,2.8576
600M,chip_140_470_merged.tif,0.6,4,41217117,154,32.9274,34.4834,1.556
600M,chip_140_470_merged.tif,0.8,0,1279729219,208,31.5555,33.4531,1.8976
600M,chip_140_470_merged.tif,0.8,1,899122588,208,32.2639,33.6095,1.3456
600M,chip_140_470_merged.tif,0.8,2,419177070,208,32.1827,34.0352,1.8525
600M,chip_140_470_merged.tif,0.8,3,38570439,208,32.1822,33.9089,1.7267
600M,chip_140_470_merged.tif,0.8,4,1805447456,208,30.4888,33.7403,3.2515
600M,chip_141_475_merged.tif,0.2,0,1947073743,50,37.4082,38.9899,1.5817
600M,chip_141_475_merged.tif,0.2,1,1467128225,50,36.1469,39.1594,3.0125
600M,chip_141_475_merged.tif,0.2,2,1086521594,50,38.5832,38.9703,0.387
600M,chip_141_475_merged.tif,0.2,3,705914963,50,36.9441,39.1725,2.2284
600M,chip_141_475_merged.tif,0.2,4,225969445,50,36.7252,38.9816,2.2563
600M,chip_141_475_merged.tif,0.4,0,1786458410,100,36.9554,39.3217,2.3663
600M,chip_141_475_merged.tif,0.4,1,1306512892,100,37.2662,39.3703,2.1041
600M,chip_141_475_merged.tif,0.4,2,925906261,100,37.2622,39.0387,1.7765
600M,chip_141_475_merged.tif,0.4,3,445960743,100,37.9138,38.9778,1.064
600M,chip_141_475_merged.tif,0.4,4,65354112,100,36.1395,38.4112,2.2717
600M,chip_141_475_merged.tif,0.6,0,1043160203,154,37.2944,38.6781,1.3837
600M,chip_141_475_merged.tif,0.6,1,563214685,154,37.6872,38.6417,0.9546
600M,chip_141_475_merged.tif,0.6,2,182608054,154,36.5508,38.8135,2.2627
600M,chip_141_475_merged.tif,0.6,3,1850146184,154,37.6732,38.6236,0.9504
600M,chip_141_475_merged.tif,0.6,4,1469539553,154,37.6741,38.9093,1.2352
600M,chip_141_475_merged.tif,0.8,0,560568007,208,37.3367,38.1511,0.8144
600M,chip_141_475_merged.tif,0.8,1,80622489,208,36.4774,37.6313,1.1539
600M,chip_141_475_merged.tif,0.8,2,1847499506,208,37.2614,37.8651,0.6037
600M,chip_141_475_merged.tif,0.8,3,1466892875,208,37.3364,37.8113,0.4749
600M,chip_141_475_merged.tif,0.8,4,986947357,208,37.4127,38.1318,0.7191
600M,chip_141_484_merged.tif,0.2,0,1266748481,50,39.0521,39.0432,-0.0089
600M,chip_141_484_merged.tif,0.2,1,786802963,50,36.0904,39.0484,2.958
600M,chip_141_484_merged.tif,0.2,2,406196332,50,38.2106,38.7783,0.5677
600M,chip_141_484_merged.tif,0.2,3,2073734462,50,37.7841,38.1166,0.3325
600M,chip_141_484_merged.tif,0.2,4,1693127831,50,36.5696,38.7141,2.1445
600M,chip_141_484_merged.tif,0.4,0,201473411,100,36.83,38.0688,1.2388
600M,chip_141_484_merged.tif,0.4,1,1968350428,100,36.8368,37.5687,0.7319
600M,chip_141_484_merged.tif,0.4,2,1488404910,100,37.0494,38.944,1.8946
600M,chip_141_484_merged.tif,0.4,3,1107798279,100,37.0493,39.14,2.0907
600M,chip_141_484_merged.tif,0.4,4,627852761,100,36.8202,38.8085,1.9883
600M,chip_141_484_merged.tif,0.6,0,263496054,154,37.2928,39.0245,1.7317
600M,chip_141_484_merged.tif,0.6,1,2030373071,154,36.9487,38.2474,1.2987
600M,chip_141_484_merged.tif,0.6,2,1649766440,154,37.4828,37.5679,0.0851
600M,chip_141_484_merged.tif,0.6,3,1169820922,154,36.9726,38.2965,1.3239
600M,chip_141_484_merged.tif,0.6,4,789214291,154,36.3892,39.066,2.6768
600M,chip_141_484_merged.tif,0.8,0,2027726393,208,36.6378,37.2516,0.6138
600M,chip_141_484_merged.tif,0.8,1,1547780875,208,33.104,37.0359,3.9319
600M,chip_141_484_merged.tif,0.8,2,1167174244,208,36.5396,37.277,0.7374
600M,chip_141_484_merged.tif,0.8,3,687228726,208,36.6376,38.3189,1.6813
600M,chip_141_484_merged.tif,0.8,4,306622095,208,36.6374,38.0113,1.3739
600M,chip_141_491_merged.tif,0.2,0,307877200,50,35.7847,39.8541,4.0695
600M,chip_141_491_merged.tif,0.2,1,2074754217,50,36.389,39.5579,3.1689
600M,chip_141_491_merged.tif,0.2,2,1594808699,50,36.7763,39.2038,2.4275
600M,chip_141_491_merged.tif,0.2,3,1214202068,50,37.1685,38.8841,1.7155
600M,chip_141_491_merged.tif,0.2,4,734256550,50,37.182,39.2794,2.0974
600M,chip_141_491_merged.tif,0.4,0,1489424665,100,36.5759,38.5269,1.951
600M,chip_141_491_merged.tif,0.4,1,1009479147,100,36.5765,39.0247,2.4482
600M,chip_141_491_merged.tif,0.4,2,628872516,100,36.0013,38.9334,2.9321
600M,chip_141_491_merged.tif,0.4,3,148926998,100,36.3075,38.4294,2.122
600M,chip_141_491_merged.tif,0.4,4,1915804015,100,36.429,39.0031,2.5741
600M,chip_141_491_merged.tif,0.6,0,746126458,154,36.0205,38.4434,2.4228
600M,chip_141_491_merged.tif,0.6,1,266180940,154,36.355,38.4952,2.1402
600M,chip_141_491_merged.tif,0.6,2,2033057957,154,36.3548,38.4884,2.1336
600M,chip_141_491_merged.tif,0.6,3,1553112439,154,36.2714,38.3659,2.0945
600M,chip_141_491_merged.tif,0.6,4,1172505808,154,36.3858,38.5374,2.1516
600M,chip_141_491_merged.tif,0.8,0,263534262,208,35.6516,37.5633,1.9117
600M,chip_141_491_merged.tif,0.8,1,1931072392,208,35.4624,37.441,1.9786
600M,chip_141_491_merged.tif,0.8,2,1550465761,208,35.6505,37.5229,1.8725
600M,chip_141_491_merged.tif,0.8,3,1169859130,208,35.7686,37.2674,1.4988
600M,chip_141_491_merged.tif,0.8,4,689913612,208,35.7685,37.0086,1.2401
600M,chip_141_493_merged.tif,0.2,0,1647944451,50,38.5412,39.4195,0.8784
600M,chip_141_493_merged.tif,0.2,1,1267337820,50,37.8167,39.6168,1.8001
600M,chip_141_493_merged.tif,0.2,2,886731189,50,37.3493,38.9619,1.6126
600M,chip_141_493_merged.tif,0.2,3,406785671,50,38.5002,39.4889,0.9887
600M,chip_141_493_merged.tif,0.2,4,26179040,50,35.4253,38.9384,3.513
600M,chip_141_493_merged.tif,0.4,0,682008268,100,37.5199,38.2301,0.7102
600M,chip_141_493_merged.tif,0.4,1,202062750,100,35.9993,39.1118,3.1125
600M,chip_141_493_merged.tif,0.4,2,1968939767,100,37.2034,39.0436,1.8401
600M,chip_141_493_merged.tif,0.4,3,1588333136,100,37.327,38.4402,1.1132
600M,chip_141_493_merged.tif,0.4,4,1108387618,100,37.9598,38.951,0.9911
600M,chip_141_493_merged.tif,0.6,0,744030911,154,35.8585,38.4695,2.611
600M,chip_141_493_merged.tif,0.6,1,363424280,154,37.0506,38.5825,1.532
600M,chip_141_493_merged.tif,0.6,2,2030962410,154,36.4562,38.0975,1.6413
600M,chip_141_493_merged.tif,0.6,3,1650355779,154,37.8364,38.5825,0.7461
600M,chip_141_493_merged.tif,0.6,4,1170410261,154,37.1943,38.7865,1.5923
600M,chip_141_493_merged.tif,0.8,0,261438715,208,35.2103,37.4239,2.2136
600M,chip_141_493_merged.tif,0.8,1,2028315732,208,35.5903,37.405,1.8147
600M,chip_141_493_merged.tif,0.8,2,1647709101,208,36.1702,37.6624,1.4923
600M,chip_141_493_merged.tif,0.8,3,1167763583,208,36.1699,37.5294,1.3595
600M,chip_141_493_merged.tif,0.8,4,787156952,208,35.2112,37.5118,2.3006
600M,chip_142_427_merged.tif,0.2,0,2000396728,50,31.7658,35.1047,3.3389
600M,chip_142_427_merged.tif,0.2,1,1619790097,50,34.0616,34.9386,0.877
600M,chip_142_427_merged.tif,0.2,2,1139844579,50,32.0258,35.025,2.9992
600M,chip_142_427_merged.tif,0.2,3,759237948,50,32.8446,34.7353,1.8907
600M,chip_142_427_merged.tif,0.2,4,378631317,50,26.9192,35.0085,8.0893
600M,chip_142_427_merged.tif,0.4,0,1034460545,100,31.7912,35.0476,3.2564
600M,chip_142_427_merged.tif,0.4,1,554515027,100,32.7666,34.8322,2.0656
600M,chip_142_427_merged.tif,0.4,2,173908396,100,32.7774,34.58,1.8026
600M,chip_142_427_merged.tif,0.4,3,1841446526,100,32.8709,34.7746,1.9037
600M,chip_142_427_merged.tif,0.4,4,1460839895,100,31.4026,34.327,2.9244
600M,chip_142_427_merged.tif,0.6,0,1096483188,154,31.9673,33.4159,1.4485
600M,chip_142_427_merged.tif,0.6,1,715876557,154,30.7255,33.2209,2.4954
600M,chip_142_427_merged.tif,0.6,2,235931039,154,31.5645,33.2216,1.6571
600M,chip_142_427_merged.tif,0.6,3,2002808056,154,31.8647,34.5759,2.7112
600M,chip_142_427_merged.tif,0.6,4,1522862538,154,32.1488,33.4382,1.2895
600M,chip_142_427_merged.tif,0.8,0,613890992,208,30.4043,31.9097,1.5053
600M,chip_142_427_merged.tif,0.8,1,233284361,208,30.4028,31.6396,1.2368
600M,chip_142_427_merged.tif,0.8,2,1900822491,208,30.403,32.332,1.929
600M,chip_142_427_merged.tif,0.8,3,1520215860,208,30.3035,32.3142,2.0107
600M,chip_142_427_merged.tif,0.8,4,1139609229,208,29.6129,32.6414,3.0285
600M,chip_142_497_merged.tif,0.2,0,946251952,50,37.6737,38.6854,1.0118
600M,chip_142_497_merged.tif,0.2,1,466306434,50,37.2546,39.7828,2.5282
600M,chip_142_497_merged.tif,0.2,2,85699803,50,36.5565,39.3019,2.7454
600M,chip_142_497_merged.tif,0.2,3,1753237933,50,38.3724,37.3262,-1.0462
600M,chip_142_497_merged.tif,0.2,4,1372631302,50,37.9043,39.5869,1.6825
600M,chip_142_497_merged.tif,0.4,0,686297732,100,34.1976,38.8652,4.6676
600M,chip_142_497_merged.tif,0.4,1,305691101,100,34.3294,38.6078,4.2784
600M,chip_142_497_merged.tif,0.4,2,1973229231,100,33.6771,39.1783,5.5013
600M,chip_142_497_merged.tif,0.4,3,1592622600,100,34.5532,38.1989,3.6457
600M,chip_142_497_merged.tif,0.4,4,1212015969,100,34.1816,39.4333,5.2517
600M,chip_142_497_merged.tif,0.6,0,2090483173,154,34.814,37.275,2.461
600M,chip_142_497_merged.tif,0.6,1,1709876542,154,34.7678,37.9094,3.1416
600M,chip_142_497_merged.tif,0.6,2,1329269911,154,34.7849,38.0555,3.2706
600M,chip_142_497_merged.tif,0.6,3,849324393,154,34.7979,38.2027,3.4049
600M,chip_142_497_merged.tif,0.6,4,468717762,154,34.3959,38.508,4.1121
600M,chip_142_497_merged.tif,0.8,0,1707229864,208,34.919,37.3568,2.4378
600M,chip_142_497_merged.tif,0.8,1,1227284346,208,34.8755,36.161,1.2855
600M,chip_142_497_merged.tif,0.8,2,846677715,208,35.0516,37.7025,2.6509
600M,chip_142_497_merged.tif,0.8,3,366732197,208,35.0519,37.0381,1.9861
600M,chip_142_497_merged.tif,0.8,4,2133609214,208,34.9191,37.481,2.5619
600M,chip_142_498_merged.tif,0.2,0,569115513,50,32.579,36.2055,3.6265
600M,chip_142_498_merged.tif,0.2,1,188508882,50,33.6162,36.4779,2.8617
600M,chip_142_498_merged.tif,0.2,2,1856047012,50,30.6418,36.1149,5.4731
600M,chip_142_498_merged.tif,0.2,3,1475440381,50,33.5245,36.36,2.8356
600M,chip_142_498_merged.tif,0.2,4,995494863,50,31.0906,35.8941,4.8036
600M,chip_142_498_merged.tif,0.4,0,408500180,100,32.8656,35.1344,2.2688
600M,chip_142_498_merged.tif,0.4,1,2076038310,100,33.2048,35.8776,2.6728
600M,chip_142_498_merged.tif,0.4,2,1695431679,100,33.2048,35.7767,2.5719
600M,chip_142_498_merged.tif,0.4,3,1215486161,100,33.078,36.3925,3.3145
600M,chip_142_498_merged.tif,0.4,4,834879530,100,33.4881,35.7979,2.3098
600M,chip_142_498_merged.tif,0.6,0,1812685621,154,33.286,34.7829,1.4969
600M,chip_142_498_merged.tif,0.6,1,1332740103,154,33.0591,34.8757,1.8167
600M,chip_142_498_merged.tif,0.6,2,952133472,154,32.153,35.3447,3.1917
600M,chip_142_498_merged.tif,0.6,3,472187954,154,33.011,34.5761,1.5651
600M,chip_142_498_merged.tif,0.6,4,91581323,154,33.0586,35.3741,2.3155
600M,chip_142_498_merged.tif,0.8,0,1330093425,208,32.5607,35.1088,2.5481
600M,chip_142_498_merged.tif,0.8,1,850147907,208,32.5294,34.2497,1.7202
600M,chip_142_498_merged.tif,0.8,2,469541276,208,32.5296,34.1358,1.6062
600M,chip_142_498_merged.tif,0.8,3,88934645,208,32.3082,34.1498,1.8417
600M,chip_142_498_merged.tif,0.8,4,1756472775,208,32.322,34.2585,1.9365
600M,chip_143_489_merged.tif,0.2,0,1345843870,50,35.4454,38.0696,2.6242
600M,chip_143_489_merged.tif,0.2,1,865898352,50,35.6446,37.3047,1.6601
600M,chip_143_489_merged.tif,0.2,2,485291721,50,35.3829,36.0581,0.6752
600M,chip_143_489_merged.tif,0.2,3,104685090,50,35.1349,37.1339,1.9991
600M,chip_143_489_merged.tif,0.2,4,1772223220,50,34.2033,37.1246,2.9213
600M,chip_143_489_merged.tif,0.4,0,1185228537,100,34.3411,35.9019,1.5609
600M,chip_143_489_merged.tif,0.4,1,705283019,100,34.8044,37.0516,2.2471
600M,chip_143_489_merged.tif,0.4,2,324676388,100,34.466,36.7317,2.2657
600M,chip_143_489_merged.tif,0.4,3,1992214518,100,35.3167,37.2664,1.9497
600M,chip_143_489_merged.tif,0.4,4,1611607887,100,34.4505,36.3195,1.869
600M,chip_143_489_merged.tif,0.6,0,441930330,154,34.5211,35.8941,1.373
600M,chip_143_489_merged.tif,0.6,1,2109468460,154,34.2948,35.7111,1.4163
600M,chip_143_489_merged.tif,0.6,2,1728861829,154,34.6387,35.8759,1.2372
600M,chip_143_489_merged.tif,0.6,3,1248916311,154,34.2133,36.0677,1.8543
600M,chip_143_489_merged.tif,0.6,4,868309680,154,34.8797,35.9453,1.0656
600M,chip_143_489_merged.tif,0.8,0,2106821782,208,33.5317,34.8026,1.2709
600M,chip_143_489_merged.tif,0.8,1,1626876264,208,33.3371,35.2307,1.8935
600M,chip_143_489_merged.tif,0.8,2,1246269633,208,33.6618,35.1761,1.5143
600M,chip_143_489_merged.tif,0.8,3,865663002,208,33.857,35.0655,1.2085
600M,chip_143_489_merged.tif,0.8,4,385717484,208,33.8568,35.283,1.4262
600M,chip_144_472_merged.tif,0.2,0,1159114762,50,33.0361,35.3039,2.2678
600M,chip_144_472_merged.tif,0.2,1,778508131,50,33.6594,35.8669,2.2075
600M,chip_144_472_merged.tif,0.2,2,397901500,50,33.2711,35.3532,2.0821
600M,chip_144_472_merged.tif,0.2,3,2065439630,50,33.0746,36.062,2.9874
600M,chip_144_472_merged.tif,0.2,4,1684832999,50,33.1062,35.7565,2.6503
600M,chip_144_472_merged.tif,0.4,0,193178579,100,33.1552,35.3476,2.1924
600M,chip_144_472_merged.tif,0.4,1,1860716709,100,33.035,35.482,2.447
600M,chip_144_472_merged.tif,0.4,2,1480110078,100,31.7152,35.5774,3.8621
600M,chip_144_472_merged.tif,0.4,3,1099503447,100,33.0515,35.4645,2.413
600M,chip_144_472_merged.tif,0.4,4,619557929,100,33.1381,35.5172,2.3792
600M,chip_144_472_merged.tif,0.6,0,255201222,154,33.4091,34.8966,1.4876
600M,chip_144_472_merged.tif,0.6,1,2022078239,154,32.4401,35.0514,2.6114
600M,chip_144_472_merged.tif,0.6,2,1542132721,154,32.0115,34.8467,2.8352
600M,chip_144_472_merged.tif,0.6,3,1161526090,154,32.9535,34.6081,1.6547
600M,chip_144_472_merged.tif,0.6,4,780919459,154,32.745,35.1492,2.4042
600M,chip_144_472_merged.tif,0.8,0,1920092674,208,32.3323,33.6703,1.3379
600M,chip_144_472_merged.tif,0.8,1,1539486043,208,31.0384,33.4012,2.3628
600M,chip_144_472_merged.tif,0.8,2,1158879412,208,31.0373,34.5226,3.4853
600M,chip_144_472_merged.tif,0.8,3,678933894,208,31.0374,34.0073,2.9698
600M,chip_144_472_merged.tif,0.8,4,298327263,208,32.3322,33.7675,1.4353
600M,chip_144_474_merged.tif,0.2,0,28177723,50,35.1035,36.7899,1.6865
600M,chip_144_474_merged.tif,0.2,1,1695715853,50,33.0503,35.5343,2.484
600M,chip_144_474_merged.tif,0.2,2,1315109222,50,33.594,35.4551,1.8611
600M,chip_144_474_merged.tif,0.2,3,835163704,50,35.0077,36.7959,1.7882
600M,chip_144_474_merged.tif,0.2,4,454557073,50,32.5665,36.4988,3.9323
600M,chip_144_474_merged.tif,0.4,0,1915707151,100,33.5751,35.7178,2.1426
600M,chip_144_474_merged.tif,0.4,1,1535100520,100,33.4589,36.1969,2.7381
600M,chip_144_474_merged.tif,0.4,2,1055155002,100,33.2183,35.757,2.5386
600M,chip_144_474_merged.tif,0.4,3,674548371,100,33.2186,35.5271,2.3085
600M,chip_144_474_merged.tif,0.4,4,293941740,100,33.5296,35.8478,2.3181
600M,chip_144_474_merged.tif,0.6,0,1172408944,154,33.4793,34.9188,1.4395
600M,chip_144_474_merged.tif,0.6,1,791802313,154,33.1283,34.9321,1.8038
600M,chip_144_474_merged.tif,0.6,2,311856795,154,33.7202,35.0849,1.3646
600M,chip_144_474_merged.tif,0.6,3,2078733812,154,33.273,34.9549,1.6819
600M,chip_144_474_merged.tif,0.6,4,1698127181,154,33.1507,35.2723,2.1216
600M,chip_144_474_merged.tif,0.8,0,789155635,208,32.0228,34.2928,2.27
600M,chip_144_474_merged.tif,0.8,1,309210117,208,32.424,34.4479,2.0239
