backbone,chip,mask_ratio,trial,trial_seed,block_h_patches,block_w_patches,block_area_frac,global_mae,global_psnr,global_ssim,block_mae,block_psnr,block_ssim
100M,chip_201_457_merged.tif,0.4,4,1884124886,6,13,0.398,0.008981,35.7083,0.9274,0.017582,32.3627,0.8665
100M,chip_201_457_merged.tif,0.6,0,615108442,9,13,0.597,0.014502,33.3402,0.8777,0.020328,31.7047,0.8344
100M,chip_201_457_merged.tif,0.6,1,234501811,9,13,0.597,0.015613,33.2194,0.8731,0.021213,31.6752,0.8275
100M,chip_201_457_merged.tif,0.6,2,1902039941,9,13,0.597,0.014808,33.1004,0.8759,0.020928,31.3485,0.8262
100M,chip_201_457_merged.tif,0.6,3,1521433310,9,13,0.597,0.014659,33.0029,0.8737,0.018979,32.0117,0.8414
100M,chip_201_457_merged.tif,0.6,4,1140826679,9,13,0.597,0.014876,33.1431,0.8738,0.020197,31.6034,0.8303
100M,chip_201_457_merged.tif,0.8,0,231855133,12,13,0.796,0.026134,30.2795,0.7913,0.028125,29.8581,0.7765
100M,chip_201_457_merged.tif,0.8,1,1899393263,12,13,0.796,0.022321,30.9622,0.8098,0.024312,30.4579,0.7925
100M,chip_201_457_merged.tif,0.8,2,1518786632,12,13,0.796,0.024586,30.4704,0.7962,0.026924,30.1127,0.7768
100M,chip_201_457_merged.tif,0.8,3,1038841114,12,13,0.796,0.027252,29.7374,0.7794,0.029466,29.2336,0.7689
100M,chip_201_457_merged.tif,0.8,4,658234483,12,13,0.796,0.026925,30.0603,0.79,0.028651,29.778,0.7824
100M,chip_060_117_merged.tif,0.2,0,1691805266,3,13,0.199,0.002067,46.5658,0.9867,0.005979,42.9241,0.9671
100M,chip_060_117_merged.tif,0.2,1,1211859748,3,13,0.199,0.003087,42.7933,0.979,0.010329,37.9556,0.9313
100M,chip_060_117_merged.tif,0.2,2,831253117,3,13,0.199,0.002171,45.8812,0.9865,0.00605,42.7317,0.9659
100M,chip_060_117_merged.tif,0.2,3,450646486,3,13,0.199,0.003324,42.3367,0.9762,0.010815,37.0916,0.9239
100M,chip_060_117_merged.tif,0.2,4,2118184616,3,13,0.199,0.003049,41.2086,0.9762,0.011548,35.0198,0.9089
100M,chip_060_117_merged.tif,0.4,0,626530196,6,13,0.398,0.006953,37.4596,0.9522,0.013228,34.2399,0.912
100M,chip_060_117_merged.tif,0.4,1,245923565,6,13,0.398,0.005084,41.2715,0.9656,0.00837,39.276,0.9462
100M,chip_060_117_merged.tif,0.4,2,1913461695,6,13,0.398,0.004933,41.7886,0.965,0.008119,39.5132,0.9447
100M,chip_060_117_merged.tif,0.4,3,1532855064,6,13,0.398,0.006616,38.3627,0.9551,0.0117,35.9816,0.9229
100M,chip_060_117_merged.tif,0.4,4,1152248433,6,13,0.398,0.007209,38.0362,0.9463,0.013107,35.2707,0.9001
100M,chip_060_117_merged.tif,0.6,0,787891726,9,13,0.597,0.010341,36.0737,0.9171,0.013207,34.6761,0.8942
100M,chip_060_117_merged.tif,0.6,1,307946208,9,13,0.597,0.009342,37.212,0.9295,0.012019,36.0117,0.9091
100M,chip_060_117_merged.tif,0.6,2,2074823225,9,13,0.597,0.009912,36.0662,0.9236,0.013465,34.4944,0.8988
100M,chip_060_117_merged.tif,0.6,3,1594877707,9,13,0.597,0.014506,33.5723,0.8997,0.021015,31.7601,0.859
100M,chip_060_117_merged.tif,0.6,4,1214271076,9,13,0.597,0.010066,36.5915,0.9213,0.0134,35.0349,0.8966
100M,chip_060_117_merged.tif,0.8,0,305299530,12,13,0.796,0.016941,32.9294,0.8525,0.018029,32.6085,0.8392
100M,chip_060_117_merged.tif,0.8,1,1972837660,12,13,0.796,0.019611,31.5224,0.8423,0.021489,30.9632,0.8277
100M,chip_060_117_merged.tif,0.8,2,1592231029,12,13,0.796,0.01917,32.0701,0.8461,0.021032,31.6073,0.8353
100M,chip_060_117_merged.tif,0.8,3,1211624398,12,13,0.796,0.021383,31.5414,0.8369,0.023178,31.1489,0.8287
100M,chip_060_117_merged.tif,0.8,4,731678880,12,13,0.796,0.017672,32.3682,0.8486,0.018585,32.4346,0.8412
100M,chip_059_190_merged.tif,0.2,0,2035105222,3,13,0.199,0.002231,45.6318,0.989,0.008732,39.2264,0.954
100M,chip_059_190_merged.tif,0.2,1,1654498591,3,13,0.199,0.001492,49.0681,0.9929,0.00455,44.2722,0.9773
100M,chip_059_190_merged.tif,0.2,2,1174553073,3,13,0.199,0.001786,47.3579,0.9913,0.006639,41.3645,0.9686
100M,chip_059_190_merged.tif,0.2,3,793946442,3,13,0.199,0.001444,49.6118,0.9937,0.004509,44.7563,0.9818
100M,chip_059_190_merged.tif,0.2,4,314000924,3,13,0.199,0.001983,46.1992,0.9906,0.007934,39.8521,0.9628
100M,chip_059_190_merged.tif,0.4,0,1874489889,6,13,0.398,0.004158,42.8285,0.982,0.007767,39.8169,0.9671
100M,chip_059_190_merged.tif,0.4,1,1394544371,6,13,0.398,0.00345,44.279,0.9863,0.006606,41.3117,0.9759
100M,chip_059_190_merged.tif,0.4,2,1013937740,6,13,0.398,0.004636,41.9121,0.9779,0.008697,38.812,0.9615
100M,chip_059_190_merged.tif,0.4,3,633331109,6,13,0.398,0.003703,43.7872,0.9837,0.00658,41.4,0.9744
100M,chip_059_190_merged.tif,0.4,4,153385591,6,13,0.398,0.004419,42.4242,0.9782,0.008797,39.2464,0.9596
100M,chip_059_190_merged.tif,0.6,0,1131191682,9,13,0.597,0.00688,39.6757,0.9659,0.008974,38.7191,0.9594
100M,chip_059_190_merged.tif,0.6,1,750585051,9,13,0.597,0.006481,40.1767,0.9653,0.009207,38.6778,0.9524
100M,chip_059_190_merged.tif,0.6,2,270639533,9,13,0.597,0.00695,39.8861,0.9648,0.009595,38.3917,0.953
100M,chip_059_190_merged.tif,0.6,3,2037516550,9,13,0.597,0.007595,39.1109,0.9661,0.010176,37.8797,0.9583
100M,chip_059_190_merged.tif,0.6,4,1557571032,9,13,0.597,0.009623,36.9003,0.9563,0.013354,35.4607,0.9451
100M,chip_059_190_merged.tif,0.8,0,648599486,12,13,0.796,0.011769,35.7769,0.9297,0.013198,35.1612,0.9239
100M,chip_059_190_merged.tif,0.8,1,267992855,12,13,0.796,0.01189,35.8946,0.9309,0.013068,35.2985,0.9285
100M,chip_059_190_merged.tif,0.8,2,1935530985,12,13,0.796,0.012004,36.0925,0.9336,0.013206,35.6926,0.9286
100M,chip_059_190_merged.tif,0.8,3,1554924354,12,13,0.796,0.01428,34.5092,0.9254,0.016007,33.9871,0.9214
100M,chip_059_190_merged.tif,0.8,4,1074978836,12,13,0.796,0.01251,35.5894,0.93,0.014089,35.0515,0.9252
100M,chip_234_444_merged.tif,0.2,0,1119947194,3,13,0.199,0.002403,43.701,0.9844,0.006759,40.7124,0.9594
100M,chip_234_444_merged.tif,0.2,1,739340563,3,13,0.199,0.004509,38.6728,0.971,0.017551,32.3259,0.8859
100M,chip_234_444_merged.tif,0.2,2,358733932,3,13,0.199,0.002417,44.2853,0.9838,0.006678,40.6201,0.9571
100M,chip_234_444_merged.tif,0.2,3,2026272062,3,13,0.199,0.002905,41.9313,0.9814,0.009944,36.357,0.9362
100M,chip_234_444_merged.tif,0.2,4,1645665431,3,13,0.199,0.003161,42.2098,0.9764,0.011559,36.2868,0.9126
100M,chip_234_444_merged.tif,0.4,0,154011011,6,13,0.398,0.00707,37.4296,0.9464,0.014449,34.2734,0.885
100M,chip_234_444_merged.tif,0.4,1,1821549141,6,13,0.398,0.005561,39.5949,0.9581,0.009532,37.6491,0.9283
100M,chip_234_444_merged.tif,0.4,2,1440942510,6,13,0.398,0.006836,38.0209,0.9493,0.012134,35.5145,0.9052
100M,chip_234_444_merged.tif,0.4,3,1060335879,6,13,0.398,0.006087,38.9802,0.956,0.010361,36.9481,0.9243
100M,chip_234_444_merged.tif,0.4,4,580390361,6,13,0.398,0.005443,38.8694,0.9605,0.010279,35.93,0.9296
100M,chip_234_444_merged.tif,0.6,0,216033654,9,13,0.597,0.010071,35.2128,0.9222,0.012548,34.1767,0.9086
100M,chip_234_444_merged.tif,0.6,1,1982910671,9,13,0.597,0.012025,34.9272,0.9106,0.015259,33.8897,0.8819
100M,chip_234_444_merged.tif,0.6,2,1502965153,9,13,0.597,0.009669,35.3616,0.9241,0.012069,34.8623,0.9064
100M,chip_234_444_merged.tif,0.6,3,1122358522,9,13,0.597,0.011312,34.7777,0.9147,0.01458,33.7446,0.8866
100M,chip_234_444_merged.tif,0.6,4,642413004,9,13,0.597,0.00953,36.1538,0.9233,0.011051,35.8316,0.9154
100M,chip_234_444_merged.tif,0.8,0,1880925106,12,13,0.796,0.020395,29.9434,0.8488,0.021335,29.8027,0.8472
100M,chip_234_444_merged.tif,0.8,1,1500318475,12,13,0.796,0.023098,30.3588,0.8326,0.024071,30.1823,0.8285
100M,chip_234_444_merged.tif,0.8,2,1119711844,12,13,0.796,0.017276,31.9792,0.8617,0.018717,31.5053,0.8572
100M,chip_234_444_merged.tif,0.8,3,639766326,12,13,0.796,0.019675,29.9871,0.8518,0.022104,29.2565,0.8401
100M,chip_234_444_merged.tif,0.8,4,259159695,12,13,0.796,0.021813,29.5359,0.8391,0.023308,29.038,0.8387
100M,chip_200_441_merged.tif,0.2,0,2052536497,3,13,0.199,0.003796,41.1454,0.976,0.011665,36.3597,0.9299
100M,chip_200_441_merged.tif,0.2,1,1671929866,3,13,0.199,0.004063,40.4785,0.9736,0.012295,35.496,0.9196
100M,chip_200_441_merged.tif,0.2,2,1191984348,3,13,0.199,0.003996,40.2218,0.976,0.013482,34.9919,0.9229
100M,chip_200_441_merged.tif,0.2,3,811377717,3,13,0.199,0.003806,40.504,0.9766,0.011535,36.1892,0.9276
100M,chip_200_441_merged.tif,0.2,4,331432199,3,13,0.199,0.003874,40.0589,0.9731,0.01438,34.0086,0.8956
100M,chip_200_441_merged.tif,0.4,0,1891921164,6,13,0.398,0.00822,36.3773,0.9417,0.015784,33.3182,0.8858
100M,chip_200_441_merged.tif,0.4,1,1411975646,6,13,0.398,0.00808,36.6422,0.9436,0.014588,33.8663,0.8978
100M,chip_200_441_merged.tif,0.4,2,1031369015,6,13,0.398,0.007943,36.91,0.946,0.014628,34.2066,0.9022
100M,chip_200_441_merged.tif,0.4,3,551423497,6,13,0.398,0.008209,36.3919,0.9411,0.014565,33.7104,0.8936
100M,chip_200_441_merged.tif,0.4,4,170816866,6,13,0.398,0.008743,36.6116,0.9454,0.014552,34.7056,0.911
100M,chip_200_441_merged.tif,0.6,0,1148622957,9,13,0.597,0.015137,32.8062,0.8834,0.019124,31.4917,0.8483
100M,chip_200_441_merged.tif,0.6,1,668677439,9,13,0.597,0.015026,32.6269,0.8838,0.018968,31.7948,0.8544
100M,chip_200_441_merged.tif,0.6,2,288070808,9,13,0.597,0.013784,33.4567,0.8926,0.017709,32.3808,0.8601
100M,chip_200_441_merged.tif,0.6,3,2054947825,9,13,0.597,0.013553,33.6198,0.9,0.017297,32.6727,0.8703
100M,chip_200_441_merged.tif,0.6,4,1575002307,9,13,0.597,0.015776,32.5843,0.8781,0.019828,31.7011,0.8467
100M,chip_200_441_merged.tif,0.8,0,666030761,12,13,0.796,0.026209,29.2989,0.7729,0.027769,29.0412,0.7592
100M,chip_200_441_merged.tif,0.8,1,285424130,12,13,0.796,0.025916,29.356,0.7686,0.026871,29.2542,0.7593
100M,chip_200_441_merged.tif,0.8,2,1952962260,12,13,0.796,0.027016,29.0649,0.7692,0.02708,29.2088,0.7633
100M,chip_200_441_merged.tif,0.8,3,1572355629,12,13,0.796,0.027127,29.0929,0.7657,0.028789,28.8666,0.7502
100M,chip_200_441_merged.tif,0.8,4,1092410111,12,13,0.796,0.025377,29.4006,0.7781,0.028034,28.9112,0.7546
100M,chip_155_475_merged.tif,0.2,0,2087516725,3,13,0.199,0.003775,41.2051,0.9745,0.011649,36.2529,0.9202
100M,chip_155_475_merged.tif,0.2,1,1706910094,3,13,0.199,0.004147,39.9832,0.9742,0.014876,33.9686,0.9126
100M,chip_155_475_merged.tif,0.2,2,1226964576,3,13,0.199,0.003893,40.369,0.9781,0.013415,34.5461,0.9282
100M,chip_155_475_merged.tif,0.2,3,846357945,3,13,0.199,0.003537,40.9317,0.9766,0.011834,35.832,0.9158
100M,chip_155_475_merged.tif,0.2,4,366412427,3,13,0.199,0.003859,40.2054,0.9769,0.013822,34.1828,0.9197
100M,chip_155_475_merged.tif,0.4,0,1926901392,6,13,0.398,0.008906,35.8015,0.9397,0.015464,33.6288,0.8955
100M,chip_155_475_merged.tif,0.4,1,1446955874,6,13,0.398,0.008249,35.4864,0.9481,0.016245,32.0911,0.9019
100M,chip_155_475_merged.tif,0.4,2,1066349243,6,13,0.398,0.007607,36.9441,0.9522,0.014729,33.8542,0.9116
100M,chip_155_475_merged.tif,0.4,3,685742612,6,13,0.398,0.008197,35.8456,0.9411,0.014974,32.8816,0.8941
100M,chip_155_475_merged.tif,0.4,4,205797094,6,13,0.398,0.00841,36.2761,0.9454,0.015485,33.4528,0.9031
100M,chip_155_475_merged.tif,0.6,0,1183603185,9,13,0.597,0.016294,30.9787,0.8825,0.021909,29.7855,0.84
100M,chip_155_475_merged.tif,0.6,1,703657667,9,13,0.597,0.012999,32.7942,0.8936,0.01658,33.0989,0.8706
100M,chip_155_475_merged.tif,0.6,2,323051036,9,13,0.597,0.014193,32.8241,0.8905,0.018799,31.482,0.858
100M,chip_155_475_merged.tif,0.6,3,2089928053,9,13,0.597,0.014461,32.5402,0.8914,0.018737,32.0273,0.8654
100M,chip_155_475_merged.tif,0.6,4,1609982535,9,13,0.597,0.014203,33.0321,0.8939,0.018995,31.7004,0.8646
100M,chip_155_475_merged.tif,0.8,0,701010989,12,13,0.796,0.024633,27.9401,0.79,0.027339,27.2401,0.771
100M,chip_155_475_merged.tif,0.8,1,320404358,12,13,0.796,0.02462,28.633,0.7897,0.026198,28.1134,0.7745
100M,chip_155_475_merged.tif,0.8,2,1987942488,12,13,0.796,0.024133,28.794,0.8005,0.026101,28.4461,0.7914
100M,chip_155_475_merged.tif,0.8,3,1607335857,12,13,0.796,0.025841,27.6174,0.7851,0.028415,27.0628,0.77
100M,chip_155_475_merged.tif,0.8,4,1127390339,12,13,0.796,0.021252,30.0305,0.8124,0.023937,29.3637,0.7883
100M,chip_202_324_merged.tif,0.2,0,258780323,3,13,0.199,0.002948,43.5093,0.9783,0.010305,38.1842,0.9257
100M,chip_202_324_merged.tif,0.2,1,2025657340,3,13,0.199,0.003501,41.9171,0.9738,0.013518,35.6117,0.8929
100M,chip_202_324_merged.tif,0.2,2,1645050709,3,13,0.199,0.003522,41.911,0.9729,0.013698,35.5252,0.8884
100M,chip_202_324_merged.tif,0.2,3,1165105191,3,13,0.199,0.003217,42.7846,0.9778,0.011415,36.9763,0.9263
100M,chip_202_324_merged.tif,0.2,4,784498560,3,13,0.199,0.002694,44.1567,0.9802,0.01023,38.115,0.9213
100M,chip_202_324_merged.tif,0.4,0,1440327788,6,13,0.398,0.00703,38.8167,0.9472,0.013723,35.6472,0.8988
100M,chip_202_324_merged.tif,0.4,1,1059721157,6,13,0.398,0.006916,38.9858,0.95,0.013103,35.8998,0.9095
100M,chip_202_324_merged.tif,0.4,2,579775639,6,13,0.398,0.006446,39.2091,0.9489,0.013064,35.9544,0.896
100M,chip_202_324_merged.tif,0.4,3,199169008,6,13,0.398,0.006331,39.5838,0.9532,0.012205,36.5419,0.9123
100M,chip_202_324_merged.tif,0.4,4,1866707138,6,13,0.398,0.006656,39.0858,0.95,0.013414,35.7978,0.8989
100M,chip_202_324_merged.tif,0.6,0,1502350431,9,13,0.597,0.011231,36.3806,0.918,0.015572,34.7873,0.8874
100M,chip_202_324_merged.tif,0.6,1,1121743800,9,13,0.597,0.011376,36.2275,0.9174,0.015858,34.8085,0.8884
100M,chip_202_324_merged.tif,0.6,2,641798282,9,13,0.597,0.012223,35.2774,0.9068,0.016981,33.8021,0.874
100M,chip_202_324_merged.tif,0.6,3,261191651,9,13,0.597,0.011933,35.9461,0.9163,0.016166,34.5423,0.8891
100M,chip_202_324_merged.tif,0.6,4,2028068668,9,13,0.597,0.011458,36.246,0.914,0.014965,34.9253,0.8885
100M,chip_202_324_merged.tif,0.8,0,1019758235,12,13,0.796,0.022404,31.9904,0.8532,0.023457,31.7652,0.8446
100M,chip_202_324_merged.tif,0.8,1,639151604,12,13,0.796,0.017899,33.3981,0.8608,0.019742,32.9259,0.8453
100M,chip_202_324_merged.tif,0.8,2,258544973,12,13,0.796,0.024759,30.7506,0.8343,0.027041,30.2999,0.8235
100M,chip_202_324_merged.tif,0.8,3,1926083103,12,13,0.796,0.018051,33.2186,0.8587,0.019455,32.8211,0.8481
100M,chip_202_324_merged.tif,0.8,4,1545476472,12,13,0.796,0.019094,32.8264,0.8544,0.021502,32.2287,0.8406
100M,chip_105_427_merged.tif,0.2,0,975774617,3,13,0.199,0.005082,37.865,0.9606,0.017653,32.2101,0.8686
100M,chip_105_427_merged.tif,0.2,1,495829099,3,13,0.199,0.004827,38.5595,0.9628,0.016803,33.0245,0.8633
100M,chip_105_427_merged.tif,0.2,2,115222468,3,13,0.199,0.005423,37.6877,0.9552,0.019408,31.8105,0.8366
100M,chip_105_427_merged.tif,0.2,3,1782760598,3,13,0.199,0.00533,37.6136,0.9595,0.018491,31.7416,0.8554
100M,chip_105_427_merged.tif,0.2,4,1402153967,3,13,0.199,0.004534,39.2315,0.9624,0.015444,33.8001,0.8608
100M,chip_105_427_merged.tif,0.4,0,715820397,6,13,0.398,0.010026,34.8683,0.9132,0.018072,31.9481,0.8412
100M,chip_105_427_merged.tif,0.4,1,335213766,6,13,0.398,0.010035,34.7281,0.9123,0.019685,31.6523,0.8252
100M,chip_105_427_merged.tif,0.4,2,2002751896,6,13,0.398,0.010267,34.4974,0.9118,0.018574,31.9203,0.8358
100M,chip_105_427_merged.tif,0.4,3,1622145265,6,13,0.398,0.010525,34.4467,0.9044,0.019621,31.4339,0.8159
100M,chip_105_427_merged.tif,0.4,4,1241538634,6,13,0.398,0.009896,34.6745,0.911,0.018456,31.8218,0.8339
100M,chip_105_427_merged.tif,0.6,0,2120005838,9,13,0.597,0.01756,31.5544,0.8369,0.021974,30.5125,0.7949
100M,chip_105_427_merged.tif,0.6,1,1739399207,9,13,0.597,0.017014,31.8775,0.841,0.02196,30.7001,0.7916
100M,chip_105_427_merged.tif,0.6,2,1259453689,9,13,0.597,0.01684,31.8326,0.8454,0.02262,30.2605,0.7898
100M,chip_105_427_merged.tif,0.6,3,878847058,9,13,0.597,0.017881,31.4448,0.8316,0.02239,30.549,0.7895
100M,chip_105_427_merged.tif,0.6,4,498240427,9,13,0.597,0.016699,31.9413,0.8485,0.022298,30.6766,0.797
100M,chip_105_427_merged.tif,0.8,0,1736752529,12,13,0.796,0.024875,29.718,0.7576,0.027211,29.3173,0.7326
100M,chip_105_427_merged.tif,0.8,1,1256807011,12,13,0.796,0.025644,29.1451,0.7523,0.028546,28.5987,0.7282
100M,chip_105_427_merged.tif,0.8,2,876200380,12,13,0.796,0.025802,29.1735,0.7447,0.027708,28.8344,0.7297
100M,chip_105_427_merged.tif,0.8,3,396254862,12,13,0.796,0.025515,29.3401,0.7538,0.028377,28.7838,0.7295
100M,chip_105_427_merged.tif,0.8,4,15648231,12,13,0.796,0.025027,29.6607,0.754,0.026978,29.3647,0.737
100M,chip_180_460_merged.tif,0.2,0,773956936,3,13,0.199,0.003484,41.8883,0.9691,0.012833,36.0969,0.886
100M,chip_180_460_merged.tif,0.2,1,393350305,3,13,0.199,0.003363,41.2383,0.9702,0.011936,35.1848,0.8986
100M,chip_180_460_merged.tif,0.2,2,2060888435,3,13,0.199,0.003345,42.7292,0.9725,0.011384,37.4292,0.911
100M,chip_180_460_merged.tif,0.2,3,1680281804,3,13,0.199,0.003437,42.2396,0.9733,0.012558,36.4981,0.9037
100M,chip_180_460_merged.tif,0.2,4,1299675173,3,13,0.199,0.003711,40.4044,0.968,0.013806,34.3556,0.8785
100M,chip_180_460_merged.tif,0.4,0,613341603,6,13,0.398,0.008118,37.3121,0.9286,0.014821,34.2841,0.874
100M,chip_180_460_merged.tif,0.4,1,232734972,6,13,0.398,0.006843,38.0997,0.9383,0.013451,34.9566,0.8798
100M,chip_180_460_merged.tif,0.4,2,1900273102,6,13,0.398,0.008032,37.9721,0.9305,0.014549,35.0911,0.8734
100M,chip_180_460_merged.tif,0.4,3,1519666471,6,13,0.398,0.007314,37.9271,0.9376,0.013079,35.4718,0.8918
100M,chip_180_460_merged.tif,0.4,4,1039720953,6,13,0.398,0.006723,38.1862,0.9368,0.013064,35.0502,0.88
100M,chip_180_460_merged.tif,0.6,0,2017527044,9,13,0.597,0.011205,35.914,0.8963,0.014087,34.8907,0.8733
100M,chip_180_460_merged.tif,0.6,1,1636920413,9,13,0.597,0.011084,35.9487,0.8985,0.014398,34.6501,0.8711
100M,chip_180_460_merged.tif,0.6,2,1156974895,9,13,0.597,0.01184,35.4697,0.8928,0.016209,33.8443,0.8557
100M,chip_180_460_merged.tif,0.6,3,776368264,9,13,0.597,0.012154,35.4059,0.8858,0.01575,34.0019,0.8529
100M,chip_180_460_merged.tif,0.6,4,296422746,9,13,0.597,0.012726,34.8839,0.8873,0.016532,33.5697,0.8576
100M,chip_180_460_merged.tif,0.8,0,1534934848,12,13,0.796,0.020083,32.5238,0.8226,0.020891,32.3367,0.8136
100M,chip_180_460_merged.tif,0.8,1,1154328217,12,13,0.796,0.019024,32.9319,0.8265,0.019792,32.7821,0.8202
100M,chip_180_460_merged.tif,0.8,2,674382699,12,13,0.796,0.018195,33.0311,0.8284,0.01911,32.7328,0.8206
100M,chip_180_460_merged.tif,0.8,3,293776068,12,13,0.796,0.018586,32.7878,0.8235,0.020683,32.1811,0.803
100M,chip_180_460_merged.tif,0.8,4,2060653085,12,13,0.796,0.018408,33.0655,0.8263,0.019575,32.7082,0.8129
100M,chip_151_592_merged.tif,0.2,0,1993694002,3,13,0.199,0.004105,41.0157,0.9687,0.013604,35.819,0.8924
100M,chip_151_592_merged.tif,0.2,1,1513748484,3,13,0.199,0.003964,41.1404,0.9705,0.0136,35.5009,0.8953
100M,chip_151_592_merged.tif,0.2,2,1133141853,3,13,0.199,0.00442,39.7508,0.9641,0.015617,34.1914,0.8683
100M,chip_151_592_merged.tif,0.2,3,752535222,3,13,0.199,0.004148,40.7306,0.9684,0.014318,35.0918,0.8895
100M,chip_151_592_merged.tif,0.2,4,272589704,3,13,0.199,0.00406,40.5126,0.9677,0.014553,34.8971,0.8782
100M,chip_151_592_merged.tif,0.4,0,1833078669,6,13,0.398,0.008808,36.9714,0.9287,0.015863,34.2827,0.8714
100M,chip_151_592_merged.tif,0.4,1,1353133151,6,13,0.398,0.009234,36.6222,0.9291,0.01629,34.0365,0.8773
100M,chip_151_592_merged.tif,0.4,2,972526520,6,13,0.398,0.008994,36.7834,0.9323,0.016132,33.9933,0.8803
100M,chip_151_592_merged.tif,0.4,3,492581002,6,13,0.398,0.009316,36.3353,0.9317,0.01685,33.6835,0.8821
100M,chip_151_592_merged.tif,0.4,4,111974371,6,13,0.398,0.008756,36.7359,0.9285,0.016619,33.7633,0.8646
100M,chip_151_592_merged.tif,0.6,0,1089780462,9,13,0.597,0.015278,33.4651,0.8717,0.019786,32.3149,0.8386
100M,chip_151_592_merged.tif,0.6,1,609834944,9,13,0.597,0.013945,34.0674,0.8776,0.018515,32.7416,0.8408
100M,chip_151_592_merged.tif,0.6,2,229228313,9,13,0.597,0.013629,34.3717,0.876,0.016891,33.7607,0.8486
100M,chip_151_592_merged.tif,0.6,3,1896766443,9,13,0.597,0.014295,33.8124,0.8652,0.018663,32.6585,0.822
100M,chip_151_592_merged.tif,0.6,4,1516159812,9,13,0.597,0.015506,33.5255,0.8615,0.018795,32.7797,0.8282
100M,chip_151_592_merged.tif,0.8,0,607188266,12,13,0.796,0.021682,31.2918,0.7799,0.02327,30.958,0.7632
100M,chip_151_592_merged.tif,0.8,1,127242748,12,13,0.796,0.022543,30.9259,0.7779,0.024237,30.5621,0.7618
100M,chip_151_592_merged.tif,0.8,2,1894119765,12,13,0.796,0.02232,30.8454,0.7714,0.023479,30.669,0.7612
100M,chip_151_592_merged.tif,0.8,3,1513513134,12,13,0.796,0.02195,31.1241,0.7816,0.023652,30.7949,0.7651
100M,chip_151_592_merged.tif,0.8,4,1033567616,12,13,0.796,0.023197,30.9707,0.7632,0.024716,30.716,0.7479
100M,chip_114_441_merged.tif,0.2,0,53055558,3,13,0.199,0.004494,39.1891,0.961,0.016331,33.4219,0.8549
100M,chip_114_441_merged.tif,0.2,1,1720593688,3,13,0.199,0.005639,37.621,0.9523,0.021768,31.5904,0.8117
100M,chip_114_441_merged.tif,0.2,2,1339987057,3,13,0.199,0.004552,39.3172,0.9612,0.01661,33.516,0.8521
100M,chip_114_441_merged.tif,0.2,3,860041539,3,13,0.199,0.004288,39.6001,0.9636,0.015352,34.0216,0.8675
100M,chip_114_441_merged.tif,0.2,4,479434908,3,13,0.199,0.004525,38.9185,0.9643,0.015377,33.4927,0.8832
100M,chip_114_441_merged.tif,0.4,0,1135264136,6,13,0.398,0.01021,34.8657,0.9103,0.020081,31.7315,0.8257
100M,chip_114_441_merged.tif,0.4,1,754657505,6,13,0.398,0.011796,34.1269,0.9031,0.022909,31.2285,0.8149
100M,chip_114_441_merged.tif,0.4,2,274711987,6,13,0.398,0.010979,34.5822,0.9041,0.022126,31.2752,0.8134
100M,chip_114_441_merged.tif,0.4,3,2041589004,6,13,0.398,0.012383,34.1276,0.8984,0.023451,31.1293,0.8089
100M,chip_114_441_merged.tif,0.4,4,1561643486,6,13,0.398,0.01201,34.2552,0.8988,0.023838,30.969,0.7984
100M,chip_114_441_merged.tif,0.6,0,1197286779,9,13,0.597,0.019068,31.8007,0.8351,0.025256,30.4968,0.7843
100M,chip_114_441_merged.tif,0.6,1,816680148,9,13,0.597,0.01849,31.8382,0.8345,0.023212,30.8013,0.7932
100M,chip_114_441_merged.tif,0.6,2,436073517,9,13,0.597,0.017246,32.235,0.8482,0.02355,30.7019,0.7925
100M,chip_114_441_merged.tif,0.6,3,2103611647,9,13,0.597,0.017215,32.0671,0.8426,0.023401,30.5128,0.7872
100M,chip_114_441_merged.tif,0.6,4,1723005016,9,13,0.597,0.018836,31.7983,0.8386,0.025099,30.3913,0.7875
100M,chip_114_441_merged.tif,0.8,0,814033470,12,13,0.796,0.026208,29.5349,0.7494,0.028615,29.0561,0.7282
100M,chip_114_441_merged.tif,0.8,1,334087952,12,13,0.796,0.027748,29.4595,0.7369,0.029839,29.0183,0.7174
100M,chip_114_441_merged.tif,0.8,2,2100964969,12,13,0.796,0.026166,29.7168,0.7531,0.028143,29.2408,0.7342
100M,chip_114_441_merged.tif,0.8,3,1621019451,12,13,0.796,0.025901,29.6989,0.7554,0.02788,29.2869,0.7383
100M,chip_114_441_merged.tif,0.8,4,1240412820,12,13,0.796,0.02481,30.1958,0.7639,0.027165,29.7278,0.7426
100M,chip_185_305_merged.tif,0.2,0,1770557485,3,13,0.199,0.003427,42.5801,0.9768,0.011132,37.0009,0.9264
100M,chip_185_305_merged.tif,0.2,1,1290611967,3,13,0.199,0.003371,42.8468,0.9766,0.011191,37.3543,0.9227
100M,chip_185_305_merged.tif,0.2,2,910005336,3,13,0.199,0.003375,42.5756,0.9749,0.012747,36.4726,0.904
100M,chip_185_305_merged.tif,0.2,3,430059818,3,13,0.199,0.002957,43.2309,0.9795,0.011068,37.1493,0.9212
100M,chip_185_305_merged.tif,0.2,4,49453187,3,13,0.199,0.002526,44.9191,0.9835,0.008482,39.7372,0.9512
