backbone,chip,mask_ratio,trial,trial_seed,block_h_patches,block_w_patches,block_area_frac,global_mae,global_psnr,global_ssim,block_mae,block_psnr,block_ssim
300M,chip_180_460_merged.tif,0.6,3,776368264,9,13,0.597,0.012512,35.3408,0.8874,0.016412,33.9062,0.8535
300M,chip_180_460_merged.tif,0.6,4,296422746,9,13,0.597,0.012297,35.2018,0.8947,0.016205,33.79,0.8649
300M,chip_180_460_merged.tif,0.8,0,1534934848,12,13,0.796,0.018066,33.1329,0.8321,0.019266,32.7074,0.8204
300M,chip_180_460_merged.tif,0.8,1,1154328217,12,13,0.796,0.017484,33.4342,0.8356,0.018076,33.335,0.8303
300M,chip_180_460_merged.tif,0.8,2,674382699,12,13,0.796,0.018085,33.04,0.8299,0.019336,32.6079,0.8187
300M,chip_180_460_merged.tif,0.8,3,293776068,12,13,0.796,0.017895,32.927,0.8307,0.02013,32.2591,0.8102
300M,chip_180_460_merged.tif,0.8,4,2060653085,12,13,0.796,0.017779,33.3262,0.8296,0.018795,33.0236,0.8175
300M,chip_151_592_merged.tif,0.2,0,1993694002,3,13,0.199,0.003913,41.3672,0.9718,0.012859,36.232,0.9031
300M,chip_151_592_merged.tif,0.2,1,1513748484,3,13,0.199,0.003776,41.5256,0.9729,0.012924,35.881,0.9036
300M,chip_151_592_merged.tif,0.2,2,1133141853,3,13,0.199,0.004235,39.9283,0.9665,0.014834,34.5174,0.8783
300M,chip_151_592_merged.tif,0.2,3,752535222,3,13,0.199,0.003961,41.0781,0.9706,0.013739,35.4188,0.896
300M,chip_151_592_merged.tif,0.2,4,272589704,3,13,0.199,0.003855,41.004,0.9705,0.013767,35.4377,0.8905
300M,chip_151_592_merged.tif,0.4,0,1833078669,6,13,0.398,0.008568,37.1244,0.933,0.015487,34.3845,0.8778
300M,chip_151_592_merged.tif,0.4,1,1353133151,6,13,0.398,0.008741,36.995,0.9343,0.015446,34.5096,0.8874
300M,chip_151_592_merged.tif,0.4,2,972526520,6,13,0.398,0.008714,37.0331,0.9369,0.015847,34.1848,0.8878
300M,chip_151_592_merged.tif,0.4,3,492581002,6,13,0.398,0.008899,36.7636,0.937,0.01621,34.0881,0.8914
300M,chip_151_592_merged.tif,0.4,4,111974371,6,13,0.398,0.008491,36.754,0.9318,0.01611,33.8081,0.8716
300M,chip_151_592_merged.tif,0.6,0,1089780462,9,13,0.597,0.014297,33.9351,0.882,0.01852,32.8331,0.8525
300M,chip_151_592_merged.tif,0.6,1,609834944,9,13,0.597,0.013316,34.4433,0.8867,0.017709,33.1183,0.8529
300M,chip_151_592_merged.tif,0.6,2,229228313,9,13,0.597,0.012902,34.799,0.8859,0.01603,34.1243,0.8599
300M,chip_151_592_merged.tif,0.6,3,1896766443,9,13,0.597,0.013497,34.2425,0.8743,0.017658,33.0251,0.8324
300M,chip_151_592_merged.tif,0.6,4,1516159812,9,13,0.597,0.014789,33.8308,0.8694,0.018038,32.9626,0.8345
300M,chip_151_592_merged.tif,0.8,0,607188266,12,13,0.796,0.021218,31.4537,0.7881,0.022702,31.1523,0.7719
300M,chip_151_592_merged.tif,0.8,1,127242748,12,13,0.796,0.021575,31.2774,0.7885,0.023134,30.9609,0.7739
300M,chip_151_592_merged.tif,0.8,2,1894119765,12,13,0.796,0.021394,31.1023,0.7824,0.022495,30.9161,0.7721
300M,chip_151_592_merged.tif,0.8,3,1513513134,12,13,0.796,0.021561,31.1688,0.7883,0.02328,30.8035,0.7717
300M,chip_151_592_merged.tif,0.8,4,1033567616,12,13,0.796,0.021823,31.3293,0.7806,0.023173,31.1178,0.7672
300M,chip_114_441_merged.tif,0.2,0,53055558,3,13,0.199,0.004438,39.2034,0.9629,0.016309,33.3279,0.8607
300M,chip_114_441_merged.tif,0.2,1,1720593688,3,13,0.199,0.005112,38.5971,0.9588,0.019671,32.5222,0.8363
300M,chip_114_441_merged.tif,0.2,2,1339987057,3,13,0.199,0.004498,39.2434,0.9614,0.01659,33.3638,0.8513
300M,chip_114_441_merged.tif,0.2,3,860041539,3,13,0.199,0.004265,39.5,0.9648,0.015482,33.8082,0.8683
300M,chip_114_441_merged.tif,0.2,4,479434908,3,13,0.199,0.004415,39.2206,0.9655,0.014925,33.8844,0.8872
300M,chip_114_441_merged.tif,0.4,0,1135264136,6,13,0.398,0.010158,34.7671,0.9122,0.020122,31.5762,0.8282
300M,chip_114_441_merged.tif,0.4,1,754657505,6,13,0.398,0.011843,34.2882,0.9073,0.023309,31.3398,0.8217
300M,chip_114_441_merged.tif,0.4,2,274711987,6,13,0.398,0.010593,34.9292,0.9102,0.021518,31.5697,0.8237
300M,chip_114_441_merged.tif,0.4,3,2041589004,6,13,0.398,0.012277,34.1832,0.9012,0.022887,31.3076,0.8165
300M,chip_114_441_merged.tif,0.4,4,1561643486,6,13,0.398,0.011824,34.4409,0.9063,0.023307,31.259,0.8132
300M,chip_114_441_merged.tif,0.6,0,1197286779,9,13,0.597,0.018796,31.8907,0.8426,0.024815,30.6284,0.7943
300M,chip_114_441_merged.tif,0.6,1,816680148,9,13,0.597,0.018554,31.6633,0.8351,0.023533,30.5745,0.7941
300M,chip_114_441_merged.tif,0.6,2,436073517,9,13,0.597,0.016857,32.2728,0.8545,0.022735,30.8624,0.8026
300M,chip_114_441_merged.tif,0.6,3,2103611647,9,13,0.597,0.016453,32.4964,0.853,0.022344,30.9637,0.8003
300M,chip_114_441_merged.tif,0.6,4,1723005016,9,13,0.597,0.018267,31.8787,0.8424,0.024349,30.4193,0.7904
300M,chip_114_441_merged.tif,0.8,0,814033470,12,13,0.796,0.025738,29.6003,0.7566,0.027955,29.141,0.7355
300M,chip_114_441_merged.tif,0.8,1,334087952,12,13,0.796,0.028522,29.2375,0.7332,0.030348,28.8673,0.7152
300M,chip_114_441_merged.tif,0.8,2,2100964969,12,13,0.796,0.027006,29.6058,0.7537,0.028908,29.164,0.7355
300M,chip_114_441_merged.tif,0.8,3,1621019451,12,13,0.796,0.026949,29.337,0.7487,0.029167,28.8889,0.7295
300M,chip_114_441_merged.tif,0.8,4,1240412820,12,13,0.796,0.024488,30.3,0.7696,0.026933,29.793,0.748
300M,chip_185_305_merged.tif,0.2,0,1770557485,3,13,0.199,0.003166,43.187,0.9787,0.010168,37.6765,0.9314
300M,chip_185_305_merged.tif,0.2,1,1290611967,3,13,0.199,0.003282,43.3316,0.9795,0.010965,37.931,0.9337
300M,chip_185_305_merged.tif,0.2,2,910005336,3,13,0.199,0.003143,43.2417,0.9778,0.011874,37.1195,0.9135
300M,chip_185_305_merged.tif,0.2,3,430059818,3,13,0.199,0.002777,44.057,0.9822,0.010209,38.0486,0.9323
300M,chip_185_305_merged.tif,0.2,4,49453187,3,13,0.199,0.002365,45.4464,0.9854,0.007859,40.4405,0.958
300M,chip_185_305_merged.tif,0.4,0,705282415,6,13,0.398,0.007782,37.7587,0.9472,0.014339,35.0233,0.9034
300M,chip_185_305_merged.tif,0.4,1,324675784,6,13,0.398,0.005505,40.5386,0.9619,0.010494,37.6628,0.9284
300M,chip_185_305_merged.tif,0.4,2,1992213914,6,13,0.398,0.006354,39.6626,0.9577,0.011814,36.7869,0.9263
300M,chip_185_305_merged.tif,0.4,3,1611607283,6,13,0.398,0.007451,37.6072,0.9519,0.015055,34.397,0.9031
300M,chip_185_305_merged.tif,0.4,4,1231000652,6,13,0.398,0.006923,38.5506,0.958,0.013517,35.2764,0.9225
300M,chip_185_305_merged.tif,0.6,0,767305058,9,13,0.597,0.011735,35.6566,0.9179,0.016151,34.0443,0.8895
300M,chip_185_305_merged.tif,0.6,1,386698427,9,13,0.597,0.010605,36.862,0.9234,0.013975,35.5727,0.9026
300M,chip_185_305_merged.tif,0.6,2,6091796,9,13,0.597,0.012403,35.2805,0.9162,0.016213,34.0217,0.8946
300M,chip_185_305_merged.tif,0.6,3,1673629926,9,13,0.597,0.011986,35.5979,0.9128,0.015846,34.4134,0.8896
300M,chip_185_305_merged.tif,0.6,4,1293023295,9,13,0.597,0.010477,36.5744,0.9232,0.014295,35.078,0.8978
300M,chip_185_305_merged.tif,0.8,0,384051749,12,13,0.796,0.01968,32.649,0.8585,0.021859,32.0648,0.8443
300M,chip_185_305_merged.tif,0.8,1,2051589879,12,13,0.796,0.021125,31.8063,0.8495,0.022389,31.5617,0.8408
300M,chip_185_305_merged.tif,0.8,2,1670983248,12,13,0.796,0.018794,32.6847,0.8557,0.021196,32.0271,0.841
300M,chip_185_305_merged.tif,0.8,3,1191037730,12,13,0.796,0.023069,31.1263,0.8417,0.023768,31.0364,0.8383
300M,chip_185_305_merged.tif,0.8,4,810431099,12,13,0.796,0.019555,32.0749,0.8589,0.020973,31.7973,0.8502
300M,chip_236_450_merged.tif,0.2,0,1481060379,3,13,0.199,0.003812,40.1874,0.973,0.013184,34.4795,0.9102
300M,chip_236_450_merged.tif,0.2,1,1001114861,3,13,0.199,0.003461,41.302,0.9749,0.011746,35.8248,0.9189
300M,chip_236_450_merged.tif,0.2,2,620508230,3,13,0.199,0.003522,40.5981,0.9756,0.011811,35.7635,0.9191
300M,chip_236_450_merged.tif,0.2,3,239901599,3,13,0.199,0.00386,40.696,0.9741,0.012596,35.0933,0.9199
300M,chip_236_450_merged.tif,0.2,4,1907439729,3,13,0.199,0.004172,39.6728,0.9694,0.01375,34.1899,0.8977
300M,chip_236_450_merged.tif,0.4,0,1320445046,6,13,0.398,0.007885,36.3102,0.9421,0.014286,33.4737,0.8968
300M,chip_236_450_merged.tif,0.4,1,840499528,6,13,0.398,0.008521,35.8488,0.9365,0.015842,32.9959,0.8861
300M,chip_236_450_merged.tif,0.4,2,459892897,6,13,0.398,0.007989,35.8961,0.9402,0.016254,32.6548,0.8742
300M,chip_236_450_merged.tif,0.4,3,2127431027,6,13,0.398,0.007296,36.8411,0.9432,0.014244,33.6962,0.89
300M,chip_236_450_merged.tif,0.4,4,1746824396,6,13,0.398,0.00867,35.046,0.9357,0.015746,32.0101,0.8846
300M,chip_236_450_merged.tif,0.6,0,577146839,9,13,0.597,0.013502,33.4896,0.8874,0.016486,32.4522,0.8689
300M,chip_236_450_merged.tif,0.6,1,97201321,9,13,0.597,0.013747,32.8874,0.8795,0.018473,31.414,0.8365
300M,chip_236_450_merged.tif,0.6,2,1864078338,9,13,0.597,0.0126,33.3504,0.8889,0.01719,31.6383,0.8452
300M,chip_236_450_merged.tif,0.6,3,1384132820,9,13,0.597,0.012646,33.4263,0.8937,0.017893,31.6535,0.8488
300M,chip_236_450_merged.tif,0.6,4,1003526189,9,13,0.597,0.012718,33.2488,0.8929,0.015764,32.901,0.8734
300M,chip_236_450_merged.tif,0.8,0,94554643,12,13,0.796,0.020005,30.7185,0.812,0.021826,30.2766,0.7907
300M,chip_236_450_merged.tif,0.8,1,1762092773,12,13,0.796,0.021179,30.7902,0.8062,0.021873,30.5829,0.7989
300M,chip_236_450_merged.tif,0.8,2,1381486142,12,13,0.796,0.023761,30.0155,0.7941,0.024527,29.8682,0.7936
300M,chip_236_450_merged.tif,0.8,3,901540624,12,13,0.796,0.023742,29.9648,0.7896,0.024372,29.8118,0.7846
300M,chip_236_450_merged.tif,0.8,4,520933993,12,13,0.796,0.023427,29.712,0.7805,0.024697,29.4463,0.7677
300M,chip_257_265_merged.tif,0.2,0,2014096858,3,13,0.199,0.00469,38.6645,0.9722,0.017535,32.283,0.9016
300M,chip_257_265_merged.tif,0.2,1,1633490227,3,13,0.199,0.003488,40.2531,0.9738,0.013001,34.6712,0.9015
300M,chip_257_265_merged.tif,0.2,2,1153544709,3,13,0.199,0.003169,42.0003,0.9787,0.011762,36.1935,0.9207
300M,chip_257_265_merged.tif,0.2,3,772938078,3,13,0.199,0.004621,39.283,0.9754,0.017943,33.1594,0.9137
300M,chip_257_265_merged.tif,0.2,4,392331447,3,13,0.199,0.005308,37.9769,0.9635,0.017519,32.6801,0.878
300M,chip_257_265_merged.tif,0.4,0,1048160675,6,13,0.398,0.012628,33.5226,0.9387,0.026887,29.8279,0.8769
300M,chip_257_265_merged.tif,0.4,1,568215157,6,13,0.398,0.008928,36.2223,0.9397,0.017314,32.8288,0.8832
300M,chip_257_265_merged.tif,0.4,2,187608526,6,13,0.398,0.009463,35.4156,0.9346,0.019463,31.9188,0.864
300M,chip_257_265_merged.tif,0.4,3,1855146656,6,13,0.398,0.012545,33.518,0.937,0.027237,29.8277,0.8722
300M,chip_257_265_merged.tif,0.4,4,1474540025,6,13,0.398,0.009656,35.3605,0.9355,0.019183,32.1236,0.8737
300M,chip_257_265_merged.tif,0.6,0,1110183318,9,13,0.597,0.014238,33.4123,0.9055,0.020393,31.8076,0.8665
300M,chip_257_265_merged.tif,0.6,1,729576687,9,13,0.597,0.017416,31.7424,0.8946,0.024083,30.1119,0.8579
300M,chip_257_265_merged.tif,0.6,2,249631169,9,13,0.597,0.013919,33.4649,0.9006,0.019989,31.6915,0.862
300M,chip_257_265_merged.tif,0.6,3,2016508186,9,13,0.597,0.015638,32.3189,0.8893,0.022955,30.5989,0.8444
300M,chip_257_265_merged.tif,0.6,4,1536562668,9,13,0.597,0.014188,33.3662,0.8986,0.019406,32.1005,0.8626
300M,chip_257_265_merged.tif,0.8,0,627591122,12,13,0.796,0.02437,30.3115,0.834,0.027276,29.6812,0.8164
300M,chip_257_265_merged.tif,0.8,1,246984491,12,13,0.796,0.025193,29.8628,0.8368,0.027454,29.5134,0.8241
300M,chip_257_265_merged.tif,0.8,2,1914522621,12,13,0.796,0.026454,29.5998,0.8364,0.029487,29.039,0.8247
300M,chip_257_265_merged.tif,0.8,3,1533915990,12,13,0.796,0.021594,31.1255,0.8407,0.023801,30.5796,0.824
300M,chip_257_265_merged.tif,0.8,4,1053970472,12,13,0.796,0.021087,31.0595,0.8498,0.02401,30.3216,0.8295
300M,chip_181_264_merged.tif,0.2,0,20237243,3,13,0.199,0.003848,40.383,0.9744,0.015114,34.1179,0.8896
300M,chip_181_264_merged.tif,0.2,1,1787114260,3,13,0.199,0.003963,40.4796,0.9738,0.014703,34.1908,0.903
300M,chip_181_264_merged.tif,0.2,2,1406507629,3,13,0.199,0.003022,43.1993,0.9795,0.010317,37.5365,0.9277
300M,chip_181_264_merged.tif,0.2,3,926562111,3,13,0.199,0.00439,39.352,0.9708,0.017137,33.1274,0.8882
300M,chip_181_264_merged.tif,0.2,4,545955480,3,13,0.199,0.00309,42.544,0.9773,0.012155,36.2065,0.9066
300M,chip_181_264_merged.tif,0.4,0,2007105558,6,13,0.398,0.008097,37.0196,0.9472,0.016285,33.7227,0.8922
300M,chip_181_264_merged.tif,0.4,1,1626498927,6,13,0.398,0.007739,37.2354,0.9504,0.016241,33.737,0.9028
300M,chip_181_264_merged.tif,0.4,2,1146553409,6,13,0.398,0.008417,36.8193,0.9471,0.017319,33.2991,0.89
300M,chip_181_264_merged.tif,0.4,3,765946778,6,13,0.398,0.007712,37.1638,0.946,0.016014,33.5719,0.8849
300M,chip_181_264_merged.tif,0.4,4,385340147,6,13,0.398,0.010127,35.3244,0.9411,0.020683,31.8303,0.8862
300M,chip_181_264_merged.tif,0.6,0,1263807351,9,13,0.597,0.016132,32.5682,0.9141,0.023385,30.7449,0.8813
300M,chip_181_264_merged.tif,0.6,1,883200720,9,13,0.597,0.013854,34.1606,0.9161,0.019507,32.3785,0.8885
300M,chip_181_264_merged.tif,0.6,2,403255202,9,13,0.597,0.013941,33.9897,0.911,0.019357,32.4054,0.8837
300M,chip_181_264_merged.tif,0.6,3,22648571,9,13,0.597,0.014047,33.8593,0.91,0.019445,32.2131,0.8814
300M,chip_181_264_merged.tif,0.6,4,1789525588,9,13,0.597,0.015159,33.4239,0.9089,0.020662,31.8639,0.8774
300M,chip_181_264_merged.tif,0.8,0,781215155,12,13,0.796,0.023181,30.3814,0.859,0.025984,29.8512,0.8471
300M,chip_181_264_merged.tif,0.8,1,400608524,12,13,0.796,0.024403,30.7104,0.8548,0.02572,30.3848,0.8492
300M,chip_181_264_merged.tif,0.8,2,20001893,12,13,0.796,0.02038,31.6099,0.867,0.023049,30.9667,0.8499
300M,chip_181_264_merged.tif,0.8,3,1687540023,12,13,0.796,0.020938,31.4101,0.8605,0.024115,30.6745,0.8406
300M,chip_181_264_merged.tif,0.8,4,1306933392,12,13,0.796,0.022986,30.6366,0.8585,0.025371,30.0823,0.8508
300M,chip_141_484_merged.tif,0.2,0,1072988714,3,13,0.199,0.003106,42.9102,0.9846,0.009734,38.166,0.9525
300M,chip_141_484_merged.tif,0.2,1,593043196,3,13,0.199,0.002808,42.8641,0.9848,0.010234,36.7863,0.9406
300M,chip_141_484_merged.tif,0.2,2,212436565,3,13,0.199,0.003108,42.6153,0.9832,0.010538,36.9183,0.9391
300M,chip_141_484_merged.tif,0.2,3,1879974695,3,13,0.199,0.002864,43.9819,0.9862,0.008947,38.8857,0.9583
300M,chip_141_484_merged.tif,0.2,4,1499368064,3,13,0.199,0.002861,42.9797,0.9848,0.010311,36.9978,0.9458
300M,chip_141_484_merged.tif,0.4,0,813034494,6,13,0.398,0.005889,39.2365,0.9636,0.010707,36.4263,0.9339
300M,chip_141_484_merged.tif,0.4,1,432427863,6,13,0.398,0.006702,38.0526,0.9576,0.010558,36.2865,0.9327
300M,chip_141_484_merged.tif,0.4,2,2099965993,6,13,0.398,0.006684,38.4948,0.9581,0.01207,35.7262,0.9229
300M,chip_141_484_merged.tif,0.4,3,1719359362,6,13,0.398,0.007309,37.936,0.9572,0.012269,35.8374,0.9303
300M,chip_141_484_merged.tif,0.4,4,1338752731,6,13,0.398,0.006482,38.3442,0.959,0.012746,35.029,0.9137
300M,chip_141_484_merged.tif,0.6,0,69736287,9,13,0.597,0.011845,34.2945,0.9036,0.014983,33.2044,0.8762
300M,chip_141_484_merged.tif,0.6,1,1836613304,9,13,0.597,0.011163,35.1919,0.9213,0.014136,34.1588,0.9047
300M,chip_141_484_merged.tif,0.6,2,1356667786,9,13,0.597,0.011693,34.551,0.9147,0.015041,33.3896,0.8919
300M,chip_141_484_merged.tif,0.6,3,976061155,9,13,0.597,0.013728,33.4626,0.9072,0.018858,31.8222,0.8736
300M,chip_141_484_merged.tif,0.6,4,595454524,9,13,0.597,0.013223,34.0337,0.9145,0.016389,33.0549,0.8964
300M,chip_141_484_merged.tif,0.8,0,1833966626,12,13,0.796,0.023417,30.0127,0.7955,0.026205,29.5097,0.7716
300M,chip_141_484_merged.tif,0.8,1,1354021108,12,13,0.796,0.023014,30.3154,0.8146,0.024768,29.9745,0.8033
300M,chip_141_484_merged.tif,0.8,2,973414477,12,13,0.796,0.0224,30.3738,0.8071,0.025365,29.7099,0.7808
300M,chip_141_484_merged.tif,0.8,3,493468959,12,13,0.796,0.023078,30.0579,0.8094,0.025674,29.4868,0.7884
300M,chip_141_484_merged.tif,0.8,4,112862328,12,13,0.796,0.020999,30.8465,0.821,0.022066,30.6349,0.8123
300M,chip_160_591_merged.tif,0.2,0,1332804435,3,13,0.199,0.004816,38.9172,0.9608,0.014609,33.8322,0.8755
300M,chip_160_591_merged.tif,0.2,1,952197804,3,13,0.199,0.005471,37.5945,0.9543,0.018751,31.6988,0.8398
300M,chip_160_591_merged.tif,0.2,2,571591173,3,13,0.199,0.00516,38.1401,0.9548,0.01725,32.6663,0.8479
300M,chip_160_591_merged.tif,0.2,3,91645655,3,13,0.199,0.004653,38.8693,0.9629,0.015056,33.5551,0.8782
300M,chip_160_591_merged.tif,0.2,4,1858522672,3,13,0.199,0.004962,38.5379,0.9583,0.017103,32.8228,0.8493
300M,chip_160_591_merged.tif,0.4,0,366868252,6,13,0.398,0.011092,34.1221,0.903,0.020714,31.2225,0.8189
300M,chip_160_591_merged.tif,0.4,1,2133745269,6,13,0.398,0.010415,34.6526,0.9078,0.02029,31.4774,0.8188
300M,chip_160_591_merged.tif,0.4,2,1653799751,6,13,0.398,0.011206,34.0604,0.899,0.020525,31.0837,0.8162
300M,chip_160_591_merged.tif,0.4,3,1273193120,6,13,0.398,0.010843,34.3492,0.9045,0.020034,31.5425,0.8196
300M,chip_160_591_merged.tif,0.4,4,793247602,6,13,0.398,0.011084,33.9899,0.9,0.021043,30.9806,0.8124
300M,chip_160_591_merged.tif,0.6,0,428890895,9,13,0.597,0.016663,31.6713,0.8278,0.022726,30.2988,0.7624
300M,chip_160_591_merged.tif,0.6,1,48284264,9,13,0.597,0.018062,31.6684,0.8325,0.022555,30.5728,0.7949
300M,chip_160_591_merged.tif,0.6,2,1715822394,9,13,0.597,0.016633,32.096,0.8379,0.022942,30.4265,0.7761
300M,chip_160_591_merged.tif,0.6,3,1335215763,9,13,0.597,0.01677,31.9522,0.8406,0.021615,30.6416,0.7915
300M,chip_160_591_merged.tif,0.6,4,954609132,9,13,0.597,0.01684,32.1404,0.838,0.022158,30.7101,0.783
300M,chip_160_591_merged.tif,0.8,0,2093782347,12,13,0.796,0.02471,29.2717,0.7269,0.027199,28.6958,0.7004
300M,chip_160_591_merged.tif,0.8,1,1713175716,12,13,0.796,0.024683,29.7649,0.7368,0.027249,29.2325,0.7115
300M,chip_160_591_merged.tif,0.8,2,1332569085,12,13,0.796,0.025242,29.5694,0.7361,0.026749,29.275,0.7194
300M,chip_160_591_merged.tif,0.8,3,852623567,12,13,0.796,0.026282,29.2059,0.734,0.028581,28.6922,0.7104
300M,chip_160_591_merged.tif,0.8,4,472016936,12,13,0.796,0.025018,29.5561,0.7331,0.02738,29.0188,0.7127
300M,chip_366_348_merged.tif,0.2,0,544185816,3,13,0.199,0.002778,43.174,0.9851,0.010594,37.0264,0.9456
300M,chip_366_348_merged.tif,0.2,1,64240298,3,13,0.199,0.00191,45.3369,0.9889,0.007511,39.0204,0.9564
300M,chip_366_348_merged.tif,0.2,2,1831117315,3,13,0.199,0.00171,46.6757,0.9913,0.005568,41.8794,0.9734
300M,chip_366_348_merged.tif,0.2,3,1351171797,3,13,0.199,0.002214,44.8706,0.9877,0.007491,39.2717,0.9577
300M,chip_366_348_merged.tif,0.2,4,970565166,3,13,0.199,0.002155,45.8449,0.9902,0.007825,40.1473,0.9666
300M,chip_366_348_merged.tif,0.4,0,284231596,6,13,0.398,0.004596,41.0046,0.972,0.008085,38.5562,0.9526
300M,chip_366_348_merged.tif,0.4,1,2051108613,6,13,0.398,0.005171,39.7171,0.9662,0.008545,37.5544,0.9474
300M,chip_366_348_merged.tif,0.4,2,1670501982,6,13,0.398,0.006162,38.2836,0.9648,0.011568,35.1124,0.9344
300M,chip_366_348_merged.tif,0.4,3,1190556464,6,13,0.398,0.005089,40.3285,0.97,0.009628,37.14,0.9411
300M,chip_366_348_merged.tif,0.4,4,809949833,6,13,0.398,0.005826,39.39,0.9677,0.011615,36.0507,0.9366
300M,chip_366_348_merged.tif,0.6,0,1688417037,9,13,0.597,0.008422,37.1693,0.9419,0.011756,35.6383,0.9196
300M,chip_366_348_merged.tif,0.6,1,1307810406,9,13,0.597,0.008523,37.333,0.9407,0.011118,36.0629,0.9228
300M,chip_366_348_merged.tif,0.6,2,927203775,9,13,0.597,0.009912,35.4353,0.9324,0.014167,33.6254,0.9026
300M,chip_366_348_merged.tif,0.6,3,447258257,9,13,0.597,0.010132,35.5254,0.9371,0.014268,33.7218,0.9129
300M,chip_366_348_merged.tif,0.6,4,66651626,9,13,0.597,0.0104,35.6474,0.9363,0.01386,34.0445,0.9158
300M,chip_366_348_merged.tif,0.8,0,1305163728,12,13,0.796,0.015088,33.0658,0.8877,0.016527,32.6929,0.8767
300M,chip_366_348_merged.tif,0.8,1,825218210,12,13,0.796,0.015625,33.3069,0.8772,0.017414,32.7103,0.8643
300M,chip_366_348_merged.tif,0.8,2,444611579,12,13,0.796,0.017728,32.4779,0.8719,0.018787,32.2057,0.8671
300M,chip_366_348_merged.tif,0.8,3,2112149709,12,13,0.796,0.017261,32.4852,0.8774,0.019479,31.8247,0.864
300M,chip_366_348_merged.tif,0.8,4,1731543078,12,13,0.796,0.017645,32.4844,0.8704,0.01968,31.9027,0.8591
300M,chip_370_343_merged.tif,0.2,0,1945134880,3,13,0.199,0.003123,40.1283,0.9787,0.009788,34.8793,0.9342
300M,chip_370_343_merged.tif,0.2,1,1564528249,3,13,0.199,0.002759,40.5328,0.9799,0.010059,34.2972,0.924
300M,chip_370_343_merged.tif,0.2,2,1084582731,3,13,0.199,0.002274,42.8887,0.9842,0.008255,37.3591,0.9476
300M,chip_370_343_merged.tif,0.2,3,703976100,3,13,0.199,0.002298,44.0451,0.9865,0.00834,38.3582,0.9526
300M,chip_370_343_merged.tif,0.2,4,323369469,3,13,0.199,0.002676,42.4352,0.9835,0.00892,36.8979,0.9456
300M,chip_370_343_merged.tif,0.4,0,979198697,6,13,0.398,0.005929,37.7775,0.9592,0.012079,34.318,0.9136
300M,chip_370_343_merged.tif,0.4,1,499253179,6,13,0.398,0.005654,38.0081,0.9643,0.011646,34.4521,0.9273
300M,chip_370_343_merged.tif,0.4,2,118646548,6,13,0.398,0.006483,37.2544,0.9565,0.012074,34.1983,0.9207
300M,chip_370_343_merged.tif,0.4,3,1786184678,6,13,0.398,0.005904,37.2163,0.9568,0.009232,36.4515,0.9339
300M,chip_370_343_merged.tif,0.4,4,1405578047,6,13,0.398,0.005188,39.1501,0.9648,0.009974,36.0276,0.9315
300M,chip_370_343_merged.tif,0.6,0,1041221340,9,13,0.597,0.009123,35.2288,0.9286,0.011585,33.887,0.9121
300M,chip_370_343_merged.tif,0.6,1,660614709,9,13,0.597,0.010061,34.8657,0.9293,0.012763,33.7334,0.9131
300M,chip_370_343_merged.tif,0.6,2,180669191,9,13,0.597,0.009657,34.6628,0.9239,0.012944,33.3481,0.9033
300M,chip_370_343_merged.tif,0.6,3,1947546208,9,13,0.597,0.010536,35.3636,0.9255,0.01485,33.7424,0.8994
300M,chip_370_343_merged.tif,0.6,4,1467600690,9,13,0.597,0.012005,33.8198,0.9196,0.01628,32.3532,0.8965
300M,chip_370_343_merged.tif,0.8,0,558629144,12,13,0.796,0.015155,32.6035,0.8705,0.016093,32.2468,0.8657
300M,chip_370_343_merged.tif,0.8,1,178022513,12,13,0.796,0.016549,32.1685,0.8612,0.017489,31.8754,0.8539
300M,chip_370_343_merged.tif,0.8,2,1845560643,12,13,0.796,0.017265,31.6497,0.8566,0.017996,31.5618,0.8543
300M,chip_370_343_merged.tif,0.8,3,1464954012,12,13,0.796,0.015505,32.4975,0.8663,0.016682,32.1498,0.8593
300M,chip_370_343_merged.tif,0.8,4,1084347381,12,13,0.796,0.01549,32.818,0.8715,0.016235,32.541,0.8639
300M,chip_213_282_merged.tif,0.2,0,2138023367,3,13,0.199,0.002771,43.2803,0.9833,0.009985,37.4004,0.9359
300M,chip_213_282_merged.tif,0.2,1,1757416736,3,13,0.199,0.002839,43.4683,0.9858,0.009723,37.5428,0.9497
300M,chip_213_282_merged.tif,0.2,2,1376810105,3,13,0.199,0.002245,44.2352,0.9867,0.008584,37.9499,0.9443
300M,chip_213_282_merged.tif,0.2,3,896864587,3,13,0.199,0.002961,42.3874,0.9821,0.011083,36.2494,0.9305
300M,chip_213_282_merged.tif,0.2,4,516257956,3,13,0.199,0.002476,43.7737,0.9851,0.010228,37.2586,0.935
300M,chip_213_282_merged.tif,0.4,0,1977408034,6,13,0.398,0.006563,38.6457,0.9639,0.012355,35.6577,0.9296
300M,chip_213_282_merged.tif,0.4,1,1596801403,6,13,0.398,0.005105,40.6258,0.9713,0.009622,37.5896,0.948
300M,chip_213_282_merged.tif,0.4,2,1116855885,6,13,0.398,0.00515,40.5415,0.9702,0.010285,37.3611,0.9412
300M,chip_213_282_merged.tif,0.4,3,736249254,6,13,0.398,0.006193,38.9415,0.9659,0.012966,35.4024,0.9275
300M,chip_213_282_merged.tif,0.4,4,355642623,6,13,0.398,0.005117,40.9758,0.9738,0.010049,37.888,0.9484
