chip,rank,role,ratio,mask_type,trial,psnr
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,6,38.8488
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,7,38.3599
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,8,38.4872
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,9,36.7604
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,10,37.1309
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,11,38.0884
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,12,37.7645
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,13,37.1055
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,14,37.2289
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,15,37.6737
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,16,37.0196
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,17,37.5485
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,18,38.984
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,19,38.0346
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,20,38.0405
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,21,38.3532
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,22,37.464
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,23,38.6007
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,24,36.125
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,25,37.7749
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,26,38.4177
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,27,38.4129
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,28,36.3044
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,29,36.4087
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,30,38.1458
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,31,38.5973
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,32,37.5971
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,33,37.4112
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,34,37.8833
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,35,37.1784
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,36,38.1984
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,37,36.9443
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,38,36.7463
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,39,37.6178
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,40,37.6915
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,41,37.9474
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,42,37.8489
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,43,37.9342
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,44,35.2061
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,45,38.3173
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,46,38.0883
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,47,38.1013
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,48,38.3172
chip_268_410_merged.tif,251,medium_rank251_original,0.4,random,49,36.2257
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,0,31.2829
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,1,30.5351
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,2,31.121
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,3,30.9749
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,4,30.9375
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,5,31.1604
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,6,30.5351
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,7,31.4676
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,8,30.8121
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,9,30.5376
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,10,30.9375
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,11,29.9671
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,12,30.2705
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,13,31.7991
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,14,31.3978
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,15,31.4676
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,16,30.5351
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,17,31.4886
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,18,30.7026
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,19,30.0195
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,20,31.0749
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,21,31.4021
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,22,30.8121
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,23,31.9519
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,24,29.9725
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,25,30.2158
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,26,31.1388
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,27,31.9519
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,28,31.1604
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,29,29.8973
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,30,30.432
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,31,30.4103
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,32,31.0749
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,33,31.1388
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,34,29.9671
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,35,30.1229
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,36,30.3631
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,37,31.4406
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,38,30.9655
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,39,31.1388
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,40,31.2628
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,41,30.4633
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,42,32.1194
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,43,30.9897
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,44,29.7181
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,45,31.4676
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,46,30.4103
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,47,32.1194
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,48,30.1229
chip_268_410_merged.tif,251,medium_rank251_original,0.4,block,49,30.1229
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,0,26.9938
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,1,26.9509
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,2,27.1468
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,3,27.1864
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,4,27.841
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,5,26.8965
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,6,26.8712
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,7,26.5121
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,8,27.5276
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,9,27.6081
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,10,27.0106
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,11,27.6854
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,12,26.2552
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,13,27.4467
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,14,27.4006
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,15,28.1264
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,16,27.1574
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,17,27.8523
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,18,27.2063
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,19,27.9194
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,20,27.4034
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,21,26.3563
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,22,26.6649
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,23,27.288
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,24,27.0235
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,25,27.2439
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,26,26.3063
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,27,26.3065
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,28,26.6905
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,29,26.8179
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,30,26.6482
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,31,27.0025
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,32,27.5559
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,33,26.6515
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,34,26.6802
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,35,26.7054
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,36,26.3209
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,37,27.5816
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,38,26.9671
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,39,26.6082
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,40,27.162
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,41,26.6278
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,42,26.4797
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,43,27.8421
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,44,26.3507
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,45,26.4258
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,46,27.8344
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,47,28.2767
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,48,27.0208
chip_268_410_merged.tif,251,medium_rank251_original,0.6,random,49,26.2464
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,0,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,1,25.8419
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,2,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,3,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,4,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,5,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,6,25.8419
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,7,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,8,25.5859
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,9,25.7332
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,10,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,11,27.2513
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,12,25.5859
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,13,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,14,27.0018
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,15,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,16,25.8419
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,17,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,18,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,19,25.6999
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,20,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,21,26.4591
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,22,25.5859
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,23,27.4535
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,24,26.5934
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,25,25.7386
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,26,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,27,27.4535
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,28,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,29,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,30,27.2513
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,31,25.7332
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,32,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,33,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,34,27.2513
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,35,27.3941
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,36,25.6563
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,37,27.4535
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,38,26.5934
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,39,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,40,25.8419
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,41,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,42,27.0018
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,43,25.8419
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,44,25.5817
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,45,25.5766
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,46,25.7332
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,47,27.4535
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,48,27.3941
chip_268_410_merged.tif,251,medium_rank251_original,0.6,block,49,27.3941
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,0,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,1,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,2,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,3,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,4,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,5,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,6,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,7,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,8,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,9,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,10,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,11,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,12,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,13,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,14,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,15,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,16,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,17,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,18,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,19,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,20,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,21,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,22,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,23,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,24,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,25,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,26,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,27,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,28,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,29,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,30,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,31,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,32,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,33,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,34,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,35,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,36,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,37,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,38,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,39,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,40,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,41,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,42,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,43,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,44,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,45,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,46,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,47,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,48,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,random,49,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,0,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,1,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,2,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,3,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,4,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,5,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,6,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,7,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,8,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,9,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,10,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,11,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,12,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,13,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,14,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,15,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,16,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,17,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,18,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,19,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,20,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,21,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,22,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,23,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,24,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,25,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,26,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,27,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,28,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,29,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,30,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,31,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,32,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,33,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,34,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,35,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,36,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,37,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,38,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,39,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,40,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,41,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,42,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,43,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,44,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,45,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,46,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,47,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,48,20.2692
chip_268_410_merged.tif,251,medium_rank251_original,0.8,block,49,20.2692
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,0,41.1918
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,1,40.2374
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,2,39.8331
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,3,40.5585
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,4,39.4544
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,5,40.9322
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,6,38.6452
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,7,40.3682
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,8,42.1795
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,9,39.451
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,10,39.7648
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,11,38.7066
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,12,38.9032
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,13,39.155
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,14,39.4352
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,15,41.5104
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,16,41.1029
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,17,41.6698
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,18,39.1881
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,19,40.6432
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,20,40.9637
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,21,39.0204
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,22,41.7491
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,23,41.3324
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,24,41.4796
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,25,41.45
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,26,39.3082
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,27,39.8717
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,28,41.7636
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,29,39.5172
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,30,39.4933
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,31,40.0223
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,32,39.2933
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,33,40.4652
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,34,39.7964
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,35,37.985
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,36,40.6981
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,37,40.613
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,38,41.4451
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,39,39.9384
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,40,38.0298
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,41,39.7604
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,42,39.1462
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,43,39.8556
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,44,41.3052
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,45,37.7581
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,46,39.5057
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,47,40.3309
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,48,39.8221
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,random,49,41.7401
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,block,0,28.9795
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,block,1,38.8841
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,block,2,29.557
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,block,3,30.4012
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,block,4,31.6174
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,block,5,35.8439
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,block,6,38.8841
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,block,7,29.1876
chip_282_562_merged.tif,499,simple_rank499_new_FLAGGED_cloud_contamination,0.2,block,8,28.5286
