backbone,chip,mask_ratio,trial,trial_seed,block_h_patches,block_w_patches,block_area_frac,global_mae,global_psnr,global_ssim,block_mae,block_psnr,block_ssim
600M,chip_370_348_merged.tif,0.8,3,1715702139,13,15,0.762,0.009795,37.4966,0.9328,0.011083,36.8494,0.9241
600M,chip_370_348_merged.tif,0.8,4,1235756621,13,15,0.762,0.010361,36.6277,0.9273,0.011679,35.8844,0.9157
600M,chip_421_329_merged.tif,0.2,0,2064538510,5,10,0.195,0.002879,40.3107,0.9806,0.01144,33.7152,0.9167
600M,chip_421_329_merged.tif,0.2,1,1584592992,5,10,0.195,0.002848,40.245,0.9818,0.011499,33.4618,0.9293
600M,chip_421_329_merged.tif,0.2,2,1203986361,5,10,0.195,0.001907,44.4635,0.9894,0.007742,37.8616,0.9561
600M,chip_421_329_merged.tif,0.2,3,823379730,5,10,0.195,0.002111,44.0408,0.9877,0.007712,37.8862,0.9597
600M,chip_421_329_merged.tif,0.2,4,343434212,5,10,0.195,0.002352,43.8336,0.9875,0.008921,37.5997,0.9493
600M,chip_421_329_merged.tif,0.4,0,1903923177,10,10,0.391,0.004594,39.589,0.971,0.00877,36.3705,0.9436
600M,chip_421_329_merged.tif,0.4,1,1423977659,10,10,0.391,0.00448,40.6912,0.9724,0.008811,37.3145,0.9481
600M,chip_421_329_merged.tif,0.4,2,1043371028,10,10,0.391,0.00558,38.4505,0.9666,0.011782,34.8177,0.9308
600M,chip_421_329_merged.tif,0.4,3,563425510,10,10,0.391,0.00491,39.5601,0.9709,0.009504,36.1484,0.9416
600M,chip_421_329_merged.tif,0.4,4,182818879,10,10,0.391,0.004183,41.0807,0.9734,0.007898,38.1113,0.9512
600M,chip_421_329_merged.tif,0.6,0,1160624970,11,14,0.602,0.007378,37.7942,0.949,0.009285,36.6356,0.934
600M,chip_421_329_merged.tif,0.6,1,680679452,11,14,0.602,0.008156,37.3835,0.944,0.011645,35.5568,0.9205
600M,chip_421_329_merged.tif,0.6,2,300072821,11,14,0.602,0.00977,34.4796,0.9339,0.013022,32.8728,0.9135
600M,chip_421_329_merged.tif,0.6,3,1967610951,11,14,0.602,0.008677,36.7148,0.9404,0.012758,34.7678,0.9115
600M,chip_421_329_merged.tif,0.6,4,1587004320,11,14,0.602,0.007536,37.6103,0.944,0.010099,36.08,0.9247
600M,chip_421_329_merged.tif,0.8,0,678032774,13,16,0.812,0.014813,32.6403,0.8685,0.016834,31.8995,0.8499
600M,chip_421_329_merged.tif,0.8,1,198087256,13,15,0.762,0.012404,34.5036,0.9021,0.01363,34.0935,0.8972
600M,chip_421_329_merged.tif,0.8,2,1964964273,13,16,0.812,0.013626,34.33,0.878,0.014982,33.8045,0.8669
600M,chip_421_329_merged.tif,0.8,3,1584357642,13,16,0.812,0.013894,34.1588,0.882,0.015781,33.4488,0.8639
600M,chip_421_329_merged.tif,0.8,4,1104412124,13,16,0.812,0.015131,33.1717,0.8719,0.016498,32.6297,0.8611
600M,chip_162_406_merged.tif,0.2,0,378986352,5,10,0.195,0.002894,43.5035,0.982,0.009644,38.2945,0.9428
600M,chip_162_406_merged.tif,0.2,1,2046524482,5,10,0.195,0.003895,40.8068,0.9722,0.012702,35.6091,0.9058
600M,chip_162_406_merged.tif,0.2,2,1665917851,5,10,0.195,0.002801,43.2334,0.9801,0.009813,37.8507,0.934
600M,chip_162_406_merged.tif,0.2,3,1285311220,5,10,0.195,0.003051,42.1579,0.9784,0.011138,36.374,0.9176
600M,chip_162_406_merged.tif,0.2,4,805365702,5,10,0.195,0.003418,41.378,0.9764,0.01301,35.2598,0.9036
600M,chip_162_406_merged.tif,0.4,0,218371019,10,10,0.391,0.006029,39.0395,0.958,0.011323,36.4241,0.9209
600M,chip_162_406_merged.tif,0.4,1,1885909149,10,10,0.391,0.005722,39.2701,0.9595,0.010943,36.1794,0.9233
600M,chip_162_406_merged.tif,0.4,2,1505302518,10,10,0.391,0.007008,38.5477,0.9562,0.013577,35.6645,0.9196
600M,chip_162_406_merged.tif,0.4,3,1025357000,10,10,0.391,0.006067,39.1418,0.9593,0.011038,36.5088,0.9307
600M,chip_162_406_merged.tif,0.4,4,644750369,10,10,0.391,0.006912,38.5345,0.955,0.012714,35.9056,0.9221
600M,chip_162_406_merged.tif,0.6,0,1622556460,11,14,0.602,0.012464,33.8051,0.9111,0.016931,32.2262,0.8809
600M,chip_162_406_merged.tif,0.6,1,1142610942,11,14,0.602,0.011961,32.7682,0.9091,0.014409,31.6858,0.894
600M,chip_162_406_merged.tif,0.6,2,762004311,11,14,0.602,0.011851,33.7023,0.9135,0.015058,32.477,0.9008
600M,chip_162_406_merged.tif,0.6,3,282058793,11,14,0.602,0.011007,34.7871,0.9175,0.014013,33.4884,0.8973
600M,chip_162_406_merged.tif,0.6,4,2048935810,11,14,0.602,0.011137,34.2253,0.9201,0.014797,32.7372,0.8958
600M,chip_162_406_merged.tif,0.8,0,1139964264,13,16,0.812,0.019919,30.1303,0.8266,0.021819,29.5794,0.811
600M,chip_162_406_merged.tif,0.8,1,660018746,13,15,0.762,0.017167,31.0722,0.849,0.019193,30.5768,0.834
600M,chip_162_406_merged.tif,0.8,2,279412115,13,16,0.812,0.021071,30.2253,0.829,0.022722,29.6957,0.819
600M,chip_162_406_merged.tif,0.8,3,2046289132,13,15,0.762,0.017955,30.6033,0.8458,0.020383,29.9046,0.8353
600M,chip_162_406_merged.tif,0.8,4,1566343614,13,15,0.762,0.016536,32.0988,0.8653,0.018328,31.8757,0.8538
600M,chip_213_290_merged.tif,0.2,0,1516978452,5,10,0.195,0.003316,41.0253,0.9815,0.013683,34.3384,0.9224
600M,chip_213_290_merged.tif,0.2,1,1136371821,5,10,0.195,0.003649,39.6618,0.9809,0.014994,32.9514,0.9215
600M,chip_213_290_merged.tif,0.2,2,656426303,5,10,0.195,0.002862,39.6512,0.9867,0.011667,32.8194,0.9471
600M,chip_213_290_merged.tif,0.2,3,275819672,5,10,0.195,0.002204,45.2629,0.9879,0.007708,39.5241,0.9589
600M,chip_213_290_merged.tif,0.2,4,2042696689,5,10,0.195,0.002492,44.3913,0.9873,0.010181,38.0758,0.9501
600M,chip_213_290_merged.tif,0.4,0,1356363119,10,10,0.391,0.005638,39.6579,0.9699,0.011963,36.0586,0.9384
600M,chip_213_290_merged.tif,0.4,1,975756488,10,10,0.391,0.005968,38.9339,0.9674,0.012429,35.3438,0.9317
600M,chip_213_290_merged.tif,0.4,2,495810970,10,10,0.391,0.005192,40.4652,0.9709,0.010193,37.2467,0.9443
600M,chip_213_290_merged.tif,0.4,3,115204339,10,10,0.391,0.005709,39.7925,0.9679,0.011708,36.3189,0.9339
600M,chip_213_290_merged.tif,0.4,4,1782742469,10,10,0.391,0.00772,36.5778,0.9583,0.016385,32.8928,0.9153
600M,chip_213_290_merged.tif,0.6,0,613064912,11,14,0.602,0.009888,35.5602,0.9455,0.01432,33.6971,0.9239
600M,chip_213_290_merged.tif,0.6,1,232458281,11,14,0.602,0.012213,34.6013,0.9341,0.016814,33.0337,0.9147
600M,chip_213_290_merged.tif,0.6,2,1899996411,11,14,0.602,0.011853,34.7876,0.9423,0.017374,32.9029,0.9207
600M,chip_213_290_merged.tif,0.6,3,1519389780,11,14,0.602,0.008936,37.1512,0.9478,0.012678,35.4312,0.927
600M,chip_213_290_merged.tif,0.6,4,1039444262,11,14,0.602,0.010236,36.1259,0.9441,0.014095,34.6922,0.9266
600M,chip_213_290_merged.tif,0.8,0,130472716,13,15,0.762,0.020078,31.0543,0.888,0.02161,31.1152,0.8813
600M,chip_213_290_merged.tif,0.8,1,1897349733,13,15,0.762,0.018654,31.9294,0.9002,0.021165,31.4324,0.8905
600M,chip_213_290_merged.tif,0.8,2,1417404215,13,15,0.762,0.01945,31.1884,0.9014,0.021633,31.0909,0.892
600M,chip_213_290_merged.tif,0.8,3,1036797584,13,16,0.812,0.021662,30.4576,0.876,0.023727,29.8976,0.8665
600M,chip_213_290_merged.tif,0.8,4,656190953,13,16,0.812,0.022446,30.4133,0.8851,0.024426,29.8898,0.8727
600M,chip_032_111_merged.tif,0.2,0,1042670088,5,10,0.195,0.002371,44.2994,0.9868,0.007036,40.0815,0.9648
600M,chip_032_111_merged.tif,0.2,1,662063457,5,10,0.195,0.002304,44.8127,0.9872,0.00708,40.1852,0.9658
600M,chip_032_111_merged.tif,0.2,2,182117939,5,10,0.195,0.00229,44.4383,0.9877,0.007702,39.0354,0.9605
600M,chip_032_111_merged.tif,0.2,3,1948994956,5,10,0.195,0.002338,44.3886,0.9865,0.008036,39.181,0.9526
600M,chip_032_111_merged.tif,0.2,4,1469049438,5,10,0.195,0.002678,43.3864,0.9837,0.010187,37.1868,0.9343
600M,chip_032_111_merged.tif,0.4,0,76733905,10,10,0.391,0.005983,38.8828,0.958,0.010365,36.6175,0.929
600M,chip_032_111_merged.tif,0.4,1,1744272035,10,10,0.391,0.005718,39.3808,0.9574,0.010774,36.6963,0.9203
600M,chip_032_111_merged.tif,0.4,2,1363665404,10,10,0.391,0.006989,37.2822,0.9518,0.013006,34.286,0.9066
600M,chip_032_111_merged.tif,0.4,3,883719886,10,10,0.391,0.006635,38.1718,0.952,0.011047,36.3551,0.9155
600M,chip_032_111_merged.tif,0.4,4,503113255,10,10,0.391,0.008017,36.3195,0.9443,0.017223,32.6399,0.8759
600M,chip_032_111_merged.tif,0.6,0,138756548,11,14,0.602,0.010142,35.7285,0.916,0.013376,34.3375,0.8872
600M,chip_032_111_merged.tif,0.6,1,1806294678,11,14,0.602,0.009946,35.9114,0.9163,0.013197,34.8154,0.8919
600M,chip_032_111_merged.tif,0.6,2,1425688047,11,14,0.602,0.010919,35.4888,0.9105,0.013764,34.5625,0.8899
600M,chip_032_111_merged.tif,0.6,3,1045081416,11,14,0.602,0.010885,35.3083,0.9068,0.014594,34.112,0.8749
600M,chip_032_111_merged.tif,0.6,4,565135898,11,14,0.602,0.010733,35.5103,0.9174,0.013729,34.3498,0.8917
600M,chip_032_111_merged.tif,0.8,0,1803648000,13,15,0.762,0.017202,32.1445,0.8398,0.01972,31.44,0.8159
600M,chip_032_111_merged.tif,0.8,1,1423041369,13,16,0.812,0.019948,31.2282,0.8091,0.021243,30.8325,0.7957
600M,chip_032_111_merged.tif,0.8,2,943095851,13,15,0.762,0.016213,32.9227,0.8549,0.017376,32.6896,0.8443
600M,chip_032_111_merged.tif,0.8,3,562489220,13,15,0.762,0.017142,32.1605,0.8385,0.017947,32.103,0.8269
600M,chip_032_111_merged.tif,0.8,4,82543702,13,16,0.812,0.019633,31.0165,0.8068,0.021267,30.6573,0.7888
600M,chip_222_369_merged.tif,0.2,0,2075849156,5,10,0.195,0.003082,43.0816,0.9796,0.010576,37.3058,0.9279
600M,chip_222_369_merged.tif,0.2,1,1695242525,5,10,0.195,0.003034,43.1628,0.9781,0.01002,38.182,0.9261
600M,chip_222_369_merged.tif,0.2,2,1215297007,5,10,0.195,0.003737,41.9209,0.9751,0.012631,36.1665,0.9195
600M,chip_222_369_merged.tif,0.2,3,834690376,5,10,0.195,0.003497,42.8211,0.9764,0.011237,37.5828,0.9269
600M,chip_222_369_merged.tif,0.2,4,354744858,5,10,0.195,0.003575,41.8963,0.9743,0.012788,35.9041,0.9014
600M,chip_222_369_merged.tif,0.4,0,1915233823,10,10,0.391,0.006818,38.9937,0.9493,0.012438,36.0285,0.9045
600M,chip_222_369_merged.tif,0.4,1,1435288305,10,10,0.391,0.006282,39.6705,0.9529,0.01283,36.3686,0.9009
600M,chip_222_369_merged.tif,0.4,2,1054681674,10,10,0.391,0.007227,38.6148,0.95,0.013095,36.0226,0.9099
600M,chip_222_369_merged.tif,0.4,3,674075043,10,10,0.391,0.007028,39.1345,0.9527,0.012605,36.6094,0.913
600M,chip_222_369_merged.tif,0.4,4,194129525,10,10,0.391,0.006908,38.9765,0.9513,0.013733,35.8184,0.9023
600M,chip_222_369_merged.tif,0.6,0,1171935616,11,14,0.602,0.011377,36.2748,0.9131,0.015477,34.8308,0.8824
600M,chip_222_369_merged.tif,0.6,1,791328985,11,14,0.602,0.011499,36.1017,0.9156,0.014244,35.4942,0.8995
600M,chip_222_369_merged.tif,0.6,2,311383467,11,14,0.602,0.011412,36.1161,0.9129,0.01518,34.74,0.8848
600M,chip_222_369_merged.tif,0.6,3,2078260484,11,14,0.602,0.011453,36.0956,0.9143,0.014542,35.0796,0.8913
600M,chip_222_369_merged.tif,0.6,4,1598314966,11,14,0.602,0.011221,36.3073,0.9147,0.01522,34.9026,0.882
600M,chip_222_369_merged.tif,0.8,0,689343420,13,16,0.812,0.020799,31.7739,0.8304,0.022413,31.4971,0.8207
600M,chip_222_369_merged.tif,0.8,1,308736789,13,15,0.762,0.018416,32.4442,0.8547,0.020505,32.0158,0.8404
600M,chip_222_369_merged.tif,0.8,2,1976274919,13,16,0.812,0.021022,32.0023,0.8299,0.023157,31.54,0.8118
600M,chip_222_369_merged.tif,0.8,3,1595668288,13,15,0.762,0.016691,33.1188,0.8638,0.01866,32.5191,0.8484
600M,chip_222_369_merged.tif,0.8,4,1115722770,13,16,0.812,0.020946,32.1905,0.8285,0.022083,31.9869,0.8192
600M,chip_224_439_merged.tif,0.2,0,1555799293,5,10,0.195,0.003136,42.5284,0.9791,0.011233,36.6368,0.9215
600M,chip_224_439_merged.tif,0.2,1,1175192662,5,10,0.195,0.003569,40.3941,0.9787,0.014387,33.8081,0.9094
600M,chip_224_439_merged.tif,0.2,2,695247144,5,10,0.195,0.003401,41.236,0.9789,0.012705,35.155,0.9252
600M,chip_224_439_merged.tif,0.2,3,314640513,5,10,0.195,0.003372,41.5867,0.9763,0.011486,35.9541,0.9138
600M,chip_224_439_merged.tif,0.2,4,1982178643,5,10,0.195,0.003776,40.839,0.977,0.013235,34.9531,0.9157
600M,chip_224_439_merged.tif,0.4,0,1395183960,10,10,0.391,0.006429,38.3483,0.9558,0.011964,35.4152,0.9169
600M,chip_224_439_merged.tif,0.4,1,915238442,10,10,0.391,0.007127,37.5146,0.9526,0.013868,34.3226,0.9056
600M,chip_224_439_merged.tif,0.4,2,534631811,10,10,0.391,0.006906,37.9695,0.9518,0.012878,34.8387,0.9073
600M,chip_224_439_merged.tif,0.4,3,154025180,10,10,0.391,0.00615,39.0706,0.9593,0.011662,35.9242,0.9211
600M,chip_224_439_merged.tif,0.4,4,1821563310,10,10,0.391,0.007562,36.8184,0.9522,0.015056,33.7745,0.9025
600M,chip_224_439_merged.tif,0.6,0,651885753,11,14,0.602,0.012415,34.235,0.9041,0.015175,33.3615,0.8807
600M,chip_224_439_merged.tif,0.6,1,171940235,11,14,0.602,0.015141,32.6265,0.9069,0.020989,30.9629,0.8737
600M,chip_224_439_merged.tif,0.6,2,1938817252,11,14,0.602,0.011446,35.1333,0.9131,0.014094,34.1445,0.8886
600M,chip_224_439_merged.tif,0.6,3,1558210621,11,14,0.602,0.011267,34.7002,0.9149,0.014525,34.0279,0.8909
600M,chip_224_439_merged.tif,0.6,4,1078265103,11,14,0.602,0.011201,35.1358,0.9154,0.014346,33.9954,0.8901
600M,chip_224_439_merged.tif,0.8,0,169293557,13,15,0.762,0.017697,31.9314,0.8582,0.018681,31.8138,0.8446
600M,chip_224_439_merged.tif,0.8,1,1936170574,13,15,0.762,0.01849,31.7286,0.8531,0.020752,31.0979,0.8349
600M,chip_224_439_merged.tif,0.8,2,1456225056,13,15,0.762,0.018669,31.8194,0.8493,0.018781,31.9938,0.8481
600M,chip_224_439_merged.tif,0.8,3,1075618425,13,16,0.812,0.023921,29.8888,0.8158,0.024597,29.8183,0.8108
600M,chip_224_439_merged.tif,0.8,4,595672907,13,15,0.762,0.01915,31.0416,0.8502,0.02155,30.5085,0.8301
600M,chip_260_484_merged.tif,0.2,0,2057342882,5,10,0.195,0.007782,32.8935,0.934,0.032788,26.2161,0.7034
600M,chip_260_484_merged.tif,0.2,1,1676736251,5,10,0.195,0.006609,34.0137,0.9459,0.027328,27.4821,0.7575
600M,chip_260_484_merged.tif,0.2,2,1196790733,5,10,0.195,0.006183,34.4003,0.955,0.025462,28.0036,0.8043
600M,chip_260_484_merged.tif,0.2,3,816184102,5,10,0.195,0.008224,32.7188,0.9346,0.030277,26.4373,0.7507
600M,chip_260_484_merged.tif,0.2,4,336238584,5,10,0.195,0.006968,34.177,0.9492,0.027853,27.6947,0.7925
600M,chip_260_484_merged.tif,0.4,0,992067812,10,10,0.391,0.017108,27.8598,0.8671,0.036169,24.2357,0.7104
600M,chip_260_484_merged.tif,0.4,1,611461181,10,10,0.391,0.01457,29.9064,0.887,0.031117,26.3043,0.7578
600M,chip_260_484_merged.tif,0.4,2,230854550,10,10,0.391,0.012488,31.7712,0.9056,0.024052,28.9866,0.8207
600M,chip_260_484_merged.tif,0.4,3,1898392680,10,10,0.391,0.01647,27.9362,0.8692,0.036939,24.063,0.7012
600M,chip_260_484_merged.tif,0.4,4,1517786049,10,10,0.391,0.01458,30.3549,0.8849,0.029842,26.833,0.761
600M,chip_260_484_merged.tif,0.6,0,1153429342,11,14,0.602,0.024898,26.6977,0.7998,0.034504,24.9513,0.7204
600M,chip_260_484_merged.tif,0.6,1,673483824,11,14,0.602,0.02501,26.9783,0.7967,0.035257,25.1996,0.7159
600M,chip_260_484_merged.tif,0.6,2,292877193,11,14,0.602,0.025277,26.4677,0.7939,0.036008,24.7027,0.7053
600M,chip_260_484_merged.tif,0.6,3,2059754210,11,14,0.602,0.022934,26.9608,0.8104,0.032896,25.0407,0.7222
600M,chip_260_484_merged.tif,0.6,4,1579808692,11,14,0.602,0.022476,27.5276,0.8177,0.031563,25.807,0.7484
600M,chip_260_484_merged.tif,0.8,0,670837146,13,15,0.762,0.032939,25.1272,0.7268,0.038731,24.3417,0.6809
600M,chip_260_484_merged.tif,0.8,1,290230515,13,15,0.762,0.033892,24.9853,0.7191,0.03857,24.2405,0.6823
600M,chip_260_484_merged.tif,0.8,2,1957768645,13,15,0.762,0.034584,25.005,0.7194,0.041009,24.1184,0.6718
600M,chip_260_484_merged.tif,0.8,3,1577162014,13,16,0.812,0.034812,25.0087,0.6999,0.03751,24.4803,0.6754
600M,chip_260_484_merged.tif,0.8,4,1097216496,13,15,0.762,0.033799,25.1327,0.7154,0.041099,24.1033,0.6587
600M,chip_163_519_merged.tif,0.2,0,1485735779,5,10,0.195,0.004109,40.2303,0.9737,0.013873,34.9398,0.9051
600M,chip_163_519_merged.tif,0.2,1,1105129148,5,10,0.195,0.00451,39.0335,0.9696,0.016357,33.1561,0.8864
600M,chip_163_519_merged.tif,0.2,2,625183630,5,10,0.195,0.004506,38.8445,0.9702,0.016572,32.6877,0.887
600M,chip_163_519_merged.tif,0.2,3,244576999,5,10,0.195,0.00396,40.5915,0.9771,0.012442,35.6772,0.93
600M,chip_163_519_merged.tif,0.2,4,2011454016,5,10,0.195,0.004799,38.618,0.965,0.018537,32.4295,0.8557
600M,chip_163_519_merged.tif,0.4,0,1325120446,10,10,0.391,0.008663,36.1158,0.9382,0.016324,33.1014,0.8836
600M,chip_163_519_merged.tif,0.4,1,944513815,10,10,0.391,0.008697,35.6474,0.9369,0.016657,32.5381,0.8732
600M,chip_163_519_merged.tif,0.4,2,464568297,10,10,0.391,0.008421,35.957,0.9379,0.016525,32.7834,0.8792
600M,chip_163_519_merged.tif,0.4,3,83961666,10,10,0.391,0.008687,36.0754,0.9387,0.016613,33.0244,0.8821
600M,chip_163_519_merged.tif,0.4,4,1751499796,10,10,0.391,0.008975,35.6286,0.9353,0.016569,32.8399,0.8793
600M,chip_163_519_merged.tif,0.6,0,581822239,11,14,0.602,0.016893,31.8242,0.8565,0.022737,30.3711,0.8019
600M,chip_163_519_merged.tif,0.6,1,201215608,11,14,0.602,0.015934,32.0479,0.8682,0.021589,30.5172,0.8185
600M,chip_163_519_merged.tif,0.6,2,1868753738,11,14,0.602,0.016313,32.1395,0.8669,0.020662,30.9423,0.8344
600M,chip_163_519_merged.tif,0.6,3,1488147107,11,14,0.602,0.015723,32.2805,0.8677,0.020724,30.8982,0.8219
600M,chip_163_519_merged.tif,0.6,4,1008201589,11,14,0.602,0.016657,31.8045,0.866,0.021301,30.6284,0.8277
600M,chip_163_519_merged.tif,0.8,0,99230043,13,15,0.762,0.024196,29.2791,0.7789,0.027436,28.6111,0.7517
600M,chip_163_519_merged.tif,0.8,1,1866107060,13,16,0.812,0.028809,28.3259,0.7295,0.030952,27.9254,0.7136
600M,chip_163_519_merged.tif,0.8,2,1386161542,13,15,0.762,0.02432,29.461,0.7762,0.0271,28.9354,0.7528
600M,chip_163_519_merged.tif,0.8,3,1005554911,13,16,0.812,0.029299,28.2993,0.7325,0.030743,28.0659,0.7237
600M,chip_163_519_merged.tif,0.8,4,624948280,13,15,0.762,0.025225,29.1943,0.7654,0.028699,28.4886,0.7368
600M,chip_270_408_merged.tif,0.2,0,2118021602,5,10,0.195,0.005099,37.4221,0.9627,0.018671,31.2611,0.8621
600M,chip_270_408_merged.tif,0.2,1,1737414971,5,10,0.195,0.006125,36.0429,0.9528,0.025346,29.4629,0.7965
600M,chip_270_408_merged.tif,0.2,2,1257469453,5,10,0.195,0.006203,36.0816,0.9572,0.022335,29.9481,0.8402
600M,chip_270_408_merged.tif,0.2,3,876862822,5,10,0.195,0.005845,36.5824,0.9553,0.022963,30.1322,0.8153
600M,chip_270_408_merged.tif,0.2,4,396917304,5,10,0.195,0.006075,35.8098,0.9546,0.023377,29.4543,0.8209
600M,chip_270_408_merged.tif,0.4,0,1957406269,10,10,0.391,0.012017,33.3732,0.9113,0.023857,30.116,0.8262
600M,chip_270_408_merged.tif,0.4,1,1477460751,10,10,0.391,0.010983,33.8522,0.9182,0.022335,30.4897,0.8359
600M,chip_270_408_merged.tif,0.4,2,1096854120,10,10,0.391,0.012402,32.6053,0.9103,0.025087,29.2503,0.8188
600M,chip_270_408_merged.tif,0.4,3,616908602,10,10,0.391,0.012354,33.1399,0.9075,0.024879,29.7734,0.8182
600M,chip_270_408_merged.tif,0.4,4,236301971,10,10,0.391,0.011972,33.0211,0.9083,0.024332,29.5592,0.8178
600M,chip_270_408_merged.tif,0.6,0,1214108062,11,14,0.602,0.020575,30.0613,0.8409,0.027612,28.9134,0.7851
600M,chip_270_408_merged.tif,0.6,1,734162544,11,14,0.602,0.019928,30.4511,0.8446,0.028462,28.8055,0.7812
600M,chip_270_408_merged.tif,0.6,2,353555913,11,14,0.602,0.020074,29.932,0.8374,0.027028,28.4629,0.7806
600M,chip_270_408_merged.tif,0.6,3,2021094043,11,14,0.602,0.018611,30.667,0.8571,0.025902,29.0483,0.8024
600M,chip_270_408_merged.tif,0.6,4,1640487412,11,14,0.602,0.019813,30.3098,0.8455,0.028223,28.5328,0.7785
600M,chip_270_408_merged.tif,0.8,0,731515866,13,16,0.812,0.036243,26.4649,0.7121,0.041046,25.8043,0.6758
600M,chip_270_408_merged.tif,0.8,1,251570348,13,16,0.812,0.033272,27.1025,0.7278,0.036715,26.5763,0.7014
600M,chip_270_408_merged.tif,0.8,2,2018447365,13,16,0.812,0.039663,25.9105,0.6909,0.044678,25.2895,0.6562
600M,chip_270_408_merged.tif,0.8,3,1637840734,13,16,0.812,0.03424,27.0034,0.7252,0.038485,26.3996,0.6921
600M,chip_270_408_merged.tif,0.8,4,1157895216,13,15,0.762,0.029279,27.7295,0.7641,0.032404,27.2526,0.7388
600M,chip_327_511_merged.tif,0.2,0,2127934063,5,10,0.195,0.003729,40.6896,0.9756,0.013774,34.5381,0.9084
600M,chip_327_511_merged.tif,0.2,1,1647988545,5,10,0.195,0.005042,38.136,0.9677,0.018993,31.889,0.878
600M,chip_327_511_merged.tif,0.2,2,1267381914,5,10,0.195,0.004607,38.3436,0.9698,0.017637,32.0226,0.8815
600M,chip_327_511_merged.tif,0.2,3,787436396,5,10,0.195,0.003998,40.2535,0.9739,0.015078,34.1867,0.9004
600M,chip_327_511_merged.tif,0.2,4,406829765,5,10,0.195,0.00407,39.8488,0.9717,0.014489,34.2933,0.9047
600M,chip_327_511_merged.tif,0.4,0,1867979843,10,10,0.391,0.008824,36.3418,0.9388,0.016117,33.4876,0.8861
600M,chip_327_511_merged.tif,0.4,1,1487373212,10,10,0.391,0.008739,36.0264,0.9407,0.017189,32.6849,0.8857
600M,chip_327_511_merged.tif,0.4,2,1007427694,10,10,0.391,0.008251,36.7652,0.9428,0.015555,33.8601,0.8941
600M,chip_327_511_merged.tif,0.4,3,626821063,10,10,0.391,0.007474,37.4942,0.9479,0.014222,34.5494,0.903
600M,chip_327_511_merged.tif,0.4,4,246214432,10,10,0.391,0.007911,37.3108,0.9454,0.014388,34.7228,0.9025
600M,chip_327_511_merged.tif,0.6,0,1124681636,11,14,0.602,0.014789,33.1409,0.891,0.019435,31.8046,0.8597
600M,chip_327_511_merged.tif,0.6,1,744075005,11,14,0.602,0.013616,34.1333,0.8968,0.017341,33.0153,0.8707
600M,chip_327_511_merged.tif,0.6,2,264129487,11,14,0.602,0.014634,33.51,0.894,0.019645,31.983,0.8622
600M,chip_327_511_merged.tif,0.6,3,2031006504,11,14,0.602,0.014176,33.5904,0.8876,0.017778,32.7025,0.8619
600M,chip_327_511_merged.tif,0.6,4,1650399873,11,14,0.602,0.013832,33.9489,0.8941,0.017484,33.0417,0.8715
600M,chip_327_511_merged.tif,0.8,0,741428327,13,15,0.762,0.021885,30.9447,0.8192,0.023401,30.6615,0.8088
600M,chip_327_511_merged.tif,0.8,1,261482809,13,16,0.812,0.026166,29.269,0.7802,0.028499,28.7952,0.7614
600M,chip_327_511_merged.tif,0.8,2,2028359826,13,15,0.762,0.021435,30.8438,0.817,0.023841,30.37,0.7973
600M,chip_327_511_merged.tif,0.8,3,1548414308,13,15,0.762,0.024056,29.5419,0.8053,0.026045,29.2934,0.7906
600M,chip_327_511_merged.tif,0.8,4,1167807677,13,16,0.812,0.026261,29.2204,0.7845,0.029112,28.6446,0.7609
600M,chip_253_587_merged.tif,0.2,0,555566660,5,10,0.195,0.003081,41.7924,0.9871,0.010187,36.2046,0.9586
600M,chip_253_587_merged.tif,0.2,1,174960029,5,10,0.195,0.003648,40.1257,0.9823,0.01352,33.987,0.9307
600M,chip_253_587_merged.tif,0.2,2,1842498159,5,10,0.195,0.00357,40.5565,0.9798,0.013305,34.5149,0.9203
600M,chip_253_587_merged.tif,0.2,3,1461891528,5,10,0.195,0.003394,40.4413,0.9814,0.011215,35.4617,0.9448
600M,chip_253_587_merged.tif,0.2,4,981946010,5,10,0.195,0.003049,41.4507,0.9858,0.011428,35.4068,0.9461
600M,chip_253_587_merged.tif,0.4,0,394951327,10,10,0.391,0.00718,36.6137,0.9558,0.012487,34.3355,0.9207
600M,chip_253_587_merged.tif,0.4,1,2062489457,10,10,0.391,0.007428,36.4545,0.9568,0.014462,33.2272,0.9158
600M,chip_253_587_merged.tif,0.4,2,1681882826,10,10,0.391,0.007862,36.1059,0.9544,0.015417,32.7867,0.9099
600M,chip_253_587_merged.tif,0.4,3,1301276195,10,10,0.391,0.007016,36.8816,0.9569,0.013217,33.8698,0.9163
600M,chip_253_587_merged.tif,0.4,4,821330677,10,10,0.391,0.007419,36.7533,0.9576,0.013618,33.7568,0.9198
600M,chip_253_587_merged.tif,0.6,0,1799136768,11,14,0.602,0.013903,32.5595,0.8993,0.017736,31.4826,0.8698
600M,chip_253_587_merged.tif,0.6,1,1418530137,11,14,0.602,0.013545,32.5904,0.8971,0.017583,31.6253,0.8699
600M,chip_253_587_merged.tif,0.6,2,938584619,11,14,0.602,0.012705,33.2297,0.9088,0.016428,32.0058,0.8802
600M,chip_253_587_merged.tif,0.6,3,557977988,11,14,0.602,0.012831,32.9512,0.9118,0.016928,31.5363,0.8849
