chip_idx,backbone,mask_ratio,mae,psnr,ssim,masked_mae,masked_psnr,masked_ssim,time_sec
249,300M,0.2,0.002598,40.1133,0.9819,0.013058,33.1014,0.895366,0.07
249,300M,0.3,0.003933,38.7036,0.97535,0.013064,33.4895,0.909656,0.08
249,300M,0.4,0.005763,36.7253,0.960046,0.01361,32.9935,0.893384,0.08
249,300M,0.5,0.009364,33.1351,0.929528,0.01854,30.1688,0.835092,0.09
249,300M,0.6,0.011794,31.591,0.903248,0.019425,29.4239,0.813041,0.1
249,300M,0.7,0.017038,29.4321,0.852278,0.024921,27.7806,0.753322,0.11
249,300M,0.8,0.024964,26.9634,0.767748,0.031981,25.8878,0.666444,0.11
249,300M,0.9,0.033798,25.3642,0.673074,0.038291,24.8221,0.60172,0.12
250,300M,0.1,0.000817,48.753,0.994213,0.007628,39.0526,0.947751,0.06
250,300M,0.2,0.001707,45.0098,0.988346,0.007782,38.4219,0.938829,0.07
250,300M,0.3,0.002465,43.836,0.982521,0.007792,38.8373,0.9415,0.08
250,300M,0.4,0.003579,41.6857,0.975439,0.00866,37.848,0.937348,0.08
250,300M,0.5,0.005506,38.88,0.961954,0.010376,36.1278,0.924268,0.09
250,300M,0.6,0.006113,38.2773,0.950891,0.010154,36.0736,0.913189,0.1
250,300M,0.7,0.009069,34.4999,0.933712,0.013365,32.8159,0.892391,0.11
250,300M,0.8,0.013206,32.1914,0.895784,0.016592,31.2,0.862481,0.11
250,300M,0.9,0.023675,28.3077,0.833414,0.025924,27.9137,0.813723,0.12
251,300M,0.1,0.001078,45.0417,0.992435,0.011125,34.9066,0.904667,0.06
251,300M,0.2,0.001924,43.4492,0.986536,0.009925,36.3245,0.919941,0.07
251,300M,0.3,0.003305,40.071,0.975046,0.01117,34.7827,0.906488,0.07
251,300M,0.4,0.004415,38.2416,0.965809,0.012018,33.8924,0.89642,0.08
251,300M,0.5,0.007187,35.6911,0.944667,0.013809,32.8545,0.880069,0.09
251,300M,0.6,0.010746,31.6336,0.909184,0.017699,29.4665,0.840188,0.1
251,300M,0.7,0.014136,31.4577,0.882345,0.018847,30.2083,0.829863,0.11
251,300M,0.8,0.018618,29.289,0.83773,0.022951,28.3804,0.782442,0.11
251,300M,0.9,0.031307,25.5703,0.769737,0.035064,25.0781,0.729617,0.12
252,300M,0.1,0.000663,48.3665,0.994623,0.008116,37.4851,0.925195,0.06
252,300M,0.2,0.001823,45.0037,0.988335,0.007294,38.9831,0.951511,0.07
252,300M,0.3,0.002282,42.9402,0.983609,0.008946,37.0073,0.931838,0.07
252,300M,0.4,0.003737,39.9537,0.969852,0.009637,35.8393,0.914663,0.08
252,300M,0.5,0.005219,38.2473,0.956958,0.010769,35.102,0.899024,0.09
252,300M,0.6,0.007941,35.4618,0.923298,0.013535,33.1463,0.85377,0.1
252,300M,0.7,0.010158,33.7723,0.895104,0.014858,32.1207,0.835434,0.11
252,300M,0.8,0.01588,31.2082,0.835652,0.01875,30.4867,0.793639,0.12
252,300M,0.9,0.021204,29.4576,0.77381,0.023614,28.9901,0.743178,0.12
253,300M,0.1,0.000978,46.2414,0.992419,0.010091,36.1064,0.907389,0.06
253,300M,0.2,0.002393,43.0753,0.981695,0.009199,37.2285,0.926035,0.07
253,300M,0.3,0.002781,42.1341,0.978519,0.009911,36.6151,0.914082,0.07
253,300M,0.4,0.004661,38.9875,0.96281,0.011142,35.2031,0.902027,0.08
253,300M,0.5,0.005777,37.8416,0.952398,0.011553,34.8313,0.896375,0.09
253,300M,0.6,0.009574,34.6143,0.924482,0.015256,32.5908,0.874586,0.1
253,300M,0.7,0.011251,33.8119,0.902599,0.015313,32.473,0.86049,0.11
253,300M,0.8,0.017626,30.6192,0.857928,0.021195,29.8185,0.820783,0.11
253,300M,0.9,0.020407,29.9269,0.822083,0.022726,29.4595,0.797956,0.12
254,300M,0.1,0.00167,42.0227,0.98765,0.014882,32.5243,0.876923,0.06
254,300M,0.2,0.002926,39.7149,0.980826,0.013987,32.9201,0.896802,0.07
254,300M,0.3,0.004,38.2666,0.972222,0.015374,32.4197,0.879793,0.07
254,300M,0.4,0.006337,35.2892,0.952092,0.017251,30.9399,0.850282,0.08
254,300M,0.5,0.010125,32.9348,0.920708,0.019456,30.0982,0.824999,0.09
254,300M,0.6,0.012615,31.7072,0.892004,0.021133,29.4665,0.797426,0.1
254,300M,0.7,0.017735,29.6418,0.838243,0.025189,28.118,0.739745,0.11
254,300M,0.8,0.024908,27.3345,0.768588,0.031701,26.2871,0.684183,0.11
254,300M,0.9,0.036239,25.1834,0.653628,0.041781,24.5653,0.581421,0.12
255,300M,0.1,0.000516,52.8508,0.997384,0.005052,42.9385,0.974611,0.06
255,300M,0.2,0.001044,49.9162,0.994732,0.00487,43.2262,0.976104,0.07
255,300M,0.3,0.001635,46.431,0.99091,0.005623,41.0672,0.96796,0.07
255,300M,0.4,0.002674,43.8639,0.985183,0.006315,40.1321,0.961577,0.08
255,300M,0.5,0.003969,40.9319,0.976995,0.007627,38.0953,0.951389,0.09
255,300M,0.6,0.005229,38.7544,0.969866,0.008541,36.6237,0.94654,0.1
255,300M,0.7,0.0068,37.9887,0.957699,0.009453,36.5583,0.938693,0.11
255,300M,0.8,0.008649,35.9909,0.940488,0.011226,34.8581,0.921086,0.11
255,300M,0.9,0.017007,31.5444,0.886656,0.018518,31.1746,0.880359,0.12
256,300M,0.1,0.00072,48.3096,0.994633,0.008303,37.6915,0.934029,0.06
256,300M,0.2,0.001378,46.0374,0.99107,0.007947,38.4297,0.944654,0.06
256,300M,0.3,0.002476,42.3247,0.981542,0.009334,36.5622,0.923306,0.07
256,300M,0.4,0.004532,39.2973,0.966808,0.010211,35.7699,0.916573,0.09
256,300M,0.5,0.005221,38.1678,0.95849,0.011498,34.7391,0.902302,0.09
256,300M,0.6,0.008265,35.295,0.931633,0.013729,33.0912,0.871684,0.1
256,300M,0.7,0.009808,34.4316,0.911624,0.014135,32.8444,0.859379,0.11
256,300M,0.8,0.016442,30.901,0.853158,0.019297,30.2056,0.814606,0.12
256,300M,0.9,0.022334,28.3634,0.801172,0.024592,27.9451,0.77185,0.12
257,300M,0.1,0.001009,47.4131,0.993239,0.008601,38.1078,0.938298,0.06
257,300M,0.2,0.00175,44.8365,0.988747,0.008794,37.8246,0.940879,0.07
257,300M,0.3,0.00397,39.2384,0.973132,0.011116,34.7668,0.920275,0.08
257,300M,0.4,0.003861,40.0609,0.972034,0.010089,35.889,0.918251,0.08
257,300M,0.5,0.005872,37.0381,0.954903,0.012376,33.8004,0.893868,0.09
257,300M,0.6,0.008205,35.5878,0.936523,0.013075,33.5643,0.889792,0.1
257,300M,0.7,0.010979,33.0608,0.91092,0.016427,31.311,0.860501,0.1
257,300M,0.8,0.01828,30.1695,0.863106,0.022676,29.2336,0.816726,0.11
257,300M,0.9,0.025587,27.8662,0.79557,0.029328,27.2736,0.761349,0.12
258,300M,0.1,0.000523,50.9678,0.997173,0.006835,39.8061,0.960172,0.06
258,300M,0.2,0.001312,46.3613,0.991861,0.006948,39.1208,0.953252,0.06
258,300M,0.3,0.00197,44.7351,0.987625,0.006659,39.4468,0.956258,0.07
258,300M,0.4,0.00311,41.675,0.981749,0.00802,37.5606,0.947506,0.08
258,300M,0.5,0.004386,39.9462,0.971807,0.008035,37.3174,0.946012,0.1
258,300M,0.6,0.005684,37.8628,0.959081,0.009441,35.6591,0.928415,0.1
258,300M,0.7,0.006781,37.6806,0.953117,0.009918,36.0291,0.926395,0.11
258,300M,0.8,0.010047,34.4891,0.926881,0.013305,33.2692,0.899924,0.11
258,300M,0.9,0.017143,30.988,0.879684,0.019201,30.4958,0.865127,0.12
259,300M,0.1,0.000851,46.6794,0.992989,0.009268,36.3096,0.914111,0.06
259,300M,0.2,0.002218,42.2112,0.981689,0.009879,35.7231,0.906869,0.07
259,300M,0.3,0.003149,39.8094,0.971893,0.010829,34.4456,0.894437,0.07
259,300M,0.4,0.003851,38.9352,0.966505,0.011611,34.1417,0.880076,0.08
259,300M,0.5,0.00605,35.7817,0.940484,0.013951,32.1533,0.842451,0.08
259,300M,0.6,0.007487,35.7586,0.928528,0.012543,33.5179,0.866692,0.1
259,300M,0.7,0.01076,33.3946,0.891063,0.014748,32.0254,0.836616,0.11
259,300M,0.8,0.014242,31.4855,0.847992,0.018364,30.3814,0.791636,0.11
259,300M,0.9,0.021296,28.9109,0.769586,0.023189,28.541,0.742642,0.12
260,300M,0.1,0.000942,46.4513,0.993361,0.008395,36.953,0.936126,0.06
260,300M,0.2,0.001529,43.7705,0.989055,0.00856,36.2887,0.932414,0.06
260,300M,0.3,0.002597,41.2197,0.980799,0.009255,35.7008,0.920423,0.07
260,300M,0.4,0.004321,38.1831,0.96454,0.010329,34.3987,0.906335,0.08
260,300M,0.5,0.00541,37.1588,0.956106,0.010498,34.2795,0.902542,0.09
260,300M,0.6,0.007373,34.5259,0.936985,0.012144,32.3588,0.883452,0.1
260,300M,0.7,0.012323,30.8554,0.889183,0.01763,29.3,0.827363,0.11
260,300M,0.8,0.014216,31.2075,0.87,0.017635,30.2715,0.8276,0.11
260,300M,0.9,0.021262,27.9753,0.801443,0.023281,27.5812,0.772901,0.12
261,300M,0.1,0.001454,41.6661,0.991026,0.014252,31.7538,0.891167,0.06
261,300M,0.2,0.001392,45.9277,0.990808,0.006821,39.0258,0.952437,0.07
261,300M,0.3,0.00233,40.9257,0.982956,0.009716,34.7242,0.919433,0.07
261,300M,0.4,0.003243,40.1826,0.974547,0.008829,35.8334,0.920265,0.08
261,300M,0.5,0.007589,32.7026,0.93995,0.014874,29.78,0.867674,0.09
261,300M,0.6,0.008292,33.5247,0.930904,0.014382,31.133,0.869024,0.1
261,300M,0.7,0.011513,31.3756,0.901117,0.01578,30.0064,0.851856,0.11
261,300M,0.8,0.016732,29.2012,0.842603,0.020497,28.3198,0.79446,0.11
261,300M,0.9,0.021847,27.8128,0.791976,0.023922,27.4188,0.76129,0.12
262,300M,0.1,0.001626,40.4521,0.986228,0.019916,29.5707,0.810808,0.06
262,300M,0.2,0.003793,37.3236,0.973729,0.015817,31.122,0.876861,0.07
262,300M,0.3,0.003416,38.3216,0.974612,0.013665,32.301,0.882047,0.07
262,300M,0.4,0.008472,32.5646,0.9356,0.018657,29.136,0.842461,0.09
262,300M,0.5,0.009379,32.6705,0.925933,0.018383,29.7479,0.83498,0.09
262,300M,0.6,0.01169,31.1159,0.896951,0.021021,28.5676,0.78894,0.09
262,300M,0.7,0.017911,28.6932,0.846048,0.025256,27.2008,0.760141,0.11
262,300M,0.8,0.026269,26.0714,0.766691,0.031395,25.2973,0.705704,0.11
262,300M,0.9,0.037305,23.9803,0.653251,0.043011,23.3623,0.590007,0.12
263,300M,0.1,0.001632,43.3848,0.988344,0.011849,34.7759,0.898287,0.06
263,300M,0.2,0.002499,41.8013,0.979683,0.01113,35.3133,0.901246,0.07
263,300M,0.3,0.004217,38.7136,0.965583,0.012337,34.0518,0.891824,0.08
263,300M,0.4,0.004759,38.4467,0.96046,0.012274,34.3323,0.889285,0.08
263,300M,0.5,0.007542,35.2106,0.933818,0.014493,32.374,0.865477,0.1
263,300M,0.6,0.009135,34.2599,0.920515,0.016277,31.7513,0.844724,0.09
263,300M,0.7,0.014623,31.4834,0.87557,0.019631,30.2044,0.820008,0.11
263,300M,0.8,0.021388,28.9685,0.831935,0.025102,28.2731,0.792722,0.12
263,300M,0.9,0.027631,27.2883,0.767704,0.031125,26.7712,0.733364,0.12
264,300M,0.1,0.000725,49.0493,0.995096,0.007105,39.137,0.945761,0.06
264,300M,0.2,0.001204,47.1099,0.993192,0.006745,39.628,0.955322,0.06
264,300M,0.3,0.002141,44.4994,0.988113,0.007113,39.2853,0.954287,0.08
264,300M,0.4,0.002974,41.4673,0.978757,0.008326,36.9957,0.93017,0.08
264,300M,0.5,0.004495,39.8823,0.966131,0.008898,36.9161,0.924538,0.09
264,300M,0.6,0.006638,36.9086,0.943342,0.010934,34.7415,0.890621,0.1
264,300M,0.7,0.009325,35.0218,0.913611,0.012519,33.7428,0.864779,0.11
264,300M,0.8,0.011967,33.338,0.873478,0.015742,32.1473,0.81621,0.11
264,300M,0.9,0.018303,30.738,0.798459,0.020617,30.221,0.761531,0.12
265,300M,0.1,0.000797,48.6137,0.995385,0.007442,38.9133,0.954666,0.06
265,300M,0.2,0.001749,44.7068,0.990112,0.008789,37.6949,0.946188,0.07
265,300M,0.3,0.002574,42.4605,0.984109,0.009007,37.0198,0.939353,0.07
265,300M,0.4,0.004932,37.7008,0.962929,0.011507,34.021,0.905669,0.08
265,300M,0.5,0.005588,37.113,0.955625,0.011652,33.9217,0.898633,0.09
265,300M,0.6,0.007839,35.536,0.937986,0.013246,33.258,0.879972,0.1
265,300M,0.7,0.012009,32.6886,0.899781,0.016693,31.2583,0.844635,0.11
265,300M,0.8,0.016747,30.6559,0.849003,0.020907,29.6924,0.797892,0.11
265,300M,0.9,0.026556,27.5929,0.770666,0.029913,27.0758,0.726908,0.12
266,300M,0.1,0.000947,46.5449,0.992886,0.008434,37.0465,0.931275,0.06
266,300M,0.2,0.002104,42.2279,0.98233,0.009371,35.7399,0.910991,0.07
266,300M,0.3,0.00307,40.4642,0.97304,0.009865,35.395,0.903468,0.08
266,300M,0.4,0.004268,38.7227,0.963942,0.010328,34.885,0.903159,0.08
266,300M,0.5,0.005597,36.7061,0.949607,0.011309,33.6512,0.885349,0.09
266,300M,0.6,0.008003,34.8355,0.925902,0.01265,32.8472,0.872125,0.1
266,300M,0.7,0.010234,33.3538,0.900652,0.014535,31.83,0.847358,0.11
266,300M,0.8,0.012833,31.826,0.86895,0.015919,30.89,0.827843,0.11
266,300M,0.9,0.017321,30.2797,0.819758,0.019738,29.7125,0.787239,0.12
267,300M,0.1,0.000743,47.2763,0.994355,0.008088,36.9065,0.936146,0.06
267,300M,0.2,0.001647,43.0236,0.98827,0.008723,35.7831,0.932079,0.07
267,300M,0.3,0.002866,40.4542,0.977207,0.009523,35.2402,0.915996,0.08
267,300M,0.4,0.003939,37.0717,0.967434,0.010294,32.8998,0.899276,0.08
267,300M,0.5,0.005377,37.1065,0.953471,0.010645,34.1402,0.895793,0.09
267,300M,0.6,0.007692,34.429,0.928086,0.012358,32.3701,0.871307,0.1
267,300M,0.7,0.009931,33.2552,0.902417,0.014635,31.5711,0.845882,0.11
267,300M,0.8,0.013331,30.7023,0.868219,0.017303,29.5695,0.816012,0.11
267,300M,0.9,0.021151,28.2341,0.804745,0.023421,27.7913,0.772901,0.12
268,300M,0.1,0.001165,45.6705,0.993017,0.008779,36.8976,0.941959,0.06
268,300M,0.2,0.001252,46.3674,0.992861,0.006634,39.1268,0.956377,0.07
268,300M,0.3,0.002964,39.5781,0.980018,0.010375,34.1374,0.924007,0.07
268,300M,0.4,0.004013,39.7004,0.972821,0.00971,35.8627,0.929351,0.08
268,300M,0.5,0.00557,36.8781,0.961413,0.010703,34.0415,0.918492,0.09
268,300M,0.6,0.008298,34.5082,0.92825,0.013901,32.2675,0.869653,0.1
268,300M,0.7,0.011942,32.3057,0.898438,0.016254,30.9668,0.853718,0.11
268,300M,0.8,0.015293,30.9446,0.853246,0.019338,29.9254,0.798263,0.11
268,300M,0.9,0.026405,27.2232,0.744533,0.029916,26.6811,0.703949,0.12
269,300M,0.1,0.000566,49.5685,0.995603,0.008539,37.7853,0.930181,0.05
269,300M,0.2,0.001849,44.285,0.986345,0.009061,37.3831,0.926253,0.07
269,300M,0.3,0.003075,41.1574,0.978201,0.010391,35.8692,0.920601,0.07
269,300M,0.4,0.004606,39.2488,0.965604,0.010748,35.569,0.909407,0.08
269,300M,0.5,0.004631,39.4493,0.965377,0.010553,35.8718,0.914358,0.09
269,300M,0.6,0.008189,35.3166,0.937725,0.013156,33.2576,0.891982,0.11
269,300M,0.7,0.009315,34.8175,0.922571,0.014263,32.967,0.868531,0.1
269,300M,0.8,0.016647,30.967,0.86437,0.020266,30.1127,0.825236,0.12
269,300M,0.9,0.023866,28.554,0.80203,0.026427,28.1112,0.770644,0.12
270,300M,0.1,0.001112,46.0824,0.993113,0.009472,36.7772,0.937541,0.06
270,300M,0.2,0.001766,45.0514,0.989344,0.007869,38.5634,0.948867,0.07
270,300M,0.3,0.003411,40.5213,0.976156,0.010783,35.5227,0.918812,0.08
270,300M,0.4,0.00447,38.8983,0.968569,0.010951,35.0066,0.916652,0.08
270,300M,0.5,0.006334,36.4793,0.952697,0.012933,33.3795,0.898251,0.09
270,300M,0.6,0.008266,34.316,0.931712,0.014729,31.8073,0.868515,0.09
270,300M,0.7,0.011211,32.4464,0.904215,0.016397,30.7948,0.848967,0.11
270,300M,0.8,0.016519,30.7328,0.853919,0.019387,30.0374,0.825274,0.12
270,300M,0.9,0.024831,27.7068,0.776263,0.027811,27.2146,0.746069,0.12
271,300M,0.1,0.000989,45.0441,0.993927,0.011405,34.426,0.915171,0.06
271,300M,0.2,0.002451,41.0312,0.983952,0.010445,34.7363,0.927839,0.07
271,300M,0.3,0.003114,39.87,0.980053,0.011515,34.1902,0.921901,0.07
271,300M,0.4,0.004726,37.527,0.967262,0.01203,33.4694,0.910248,0.08
271,300M,0.5,0.00706,34.5844,0.947652,0.014566,31.4391,0.875742,0.09
271,300M,0.6,0.009892,33.317,0.923547,0.016023,31.2223,0.86292,0.1
271,300M,0.7,0.012983,30.987,0.89426,0.019278,29.2702,0.828644,0.11
271,300M,0.8,0.020253,28.1942,0.826197,0.02481,27.3128,0.772908,0.11
271,300M,0.9,0.035579,24.6572,0.717383,0.040781,24.0646,0.667914,0.12
272,300M,0.1,0.000911,47.3053,0.99182,0.008925,37.393,0.91499,0.06
272,300M,0.2,0.001706,44.5413,0.985356,0.008573,37.5294,0.918499,0.07
272,300M,0.3,0.002964,41.3681,0.974326,0.009524,36.2988,0.908198,0.08
272,300M,0.4,0.005273,38.5406,0.952043,0.010994,35.3493,0.889165,0.09
272,300M,0.5,0.005641,38.4364,0.950638,0.010734,35.6423,0.899604,0.09
272,300M,0.6,0.007193,36.7615,0.933162,0.011749,34.6307,0.880517,0.1
272,300M,0.7,0.010307,34.2552,0.905823,0.014226,32.8555,0.861876,0.11
272,300M,0.8,0.011039,34.1482,0.895717,0.015131,32.779,0.848498,0.11
272,300M,0.9,0.018277,30.8464,0.829546,0.020239,30.4036,0.806879,0.12
273,300M,0.1,0.001019,45.4949,0.992157,0.00908,35.9966,0.921056,0.06
273,300M,0.2,0.001254,45.2743,0.991094,0.007932,37.2653,0.936443,0.06
273,300M,0.3,0.002574,41.7028,0.981296,0.008851,36.339,0.925248,0.07
273,300M,0.4,0.004191,38.2373,0.966052,0.010951,34.0654,0.894482,0.08
273,300M,0.5,0.005304,37.7068,0.952651,0.010609,34.6965,0.890075,0.09
273,300M,0.6,0.007595,35.205,0.929888,0.012833,32.927,0.866753,0.1
273,300M,0.7,0.011401,32.9962,0.891859,0.015411,31.6873,0.842163,0.11
273,300M,0.8,0.014441,31.5948,0.861241,0.01769,30.7134,0.821194,0.11
273,300M,0.9,0.020919,29.4914,0.794834,0.022905,29.0974,0.769022,0.12
274,300M,0.1,0.000753,46.8246,0.994534,0.008678,36.2065,0.921078,0.06
274,300M,0.2,0.001629,42.4377,0.987833,0.008869,35.0782,0.930832,0.06
274,300M,0.3,0.002432,41.0034,0.981377,0.008511,35.5627,0.928484,0.07
274,300M,0.4,0.003749,39.311,0.971621,0.008645,35.6826,0.928594,0.08
274,300M,0.5,0.005371,36.8001,0.957572,0.009658,34.2518,0.916265,0.09
274,300M,0.6,0.006393,35.3113,0.942015,0.011088,32.9195,0.889516,0.1
274,300M,0.7,0.008304,33.8006,0.926945,0.012715,31.9502,0.880329,0.1
274,300M,0.8,0.011815,31.682,0.892309,0.014845,30.6907,0.856951,0.11
274,300M,0.9,0.01652,29.7783,0.847263,0.017989,29.4085,0.828996,0.12
275,300M,0.1,0.00081,47.3623,0.993249,0.01058,36.2007,0.895962,0.06
275,300M,0.2,0.002032,43.1266,0.984145,0.010482,36.0019,0.91032,0.07
275,300M,0.3,0.003503,40.2724,0.971062,0.011442,35.1313,0.896831,0.08
275,300M,0.4,0.005562,37.3231,0.950477,0.013293,33.5387,0.868825,0.08
275,300M,0.5,0.006122,36.8166,0.943843,0.013481,33.388,0.859719,0.09
275,300M,0.6,0.008935,34.3178,0.9112,0.015362,31.9643,0.827547,0.1
275,300M,0.7,0.012366,32.5795,0.868801,0.018502,30.8297,0.785788,0.11
275,300M,0.8,0.01734,30.3709,0.812225,0.021109,29.5166,0.75446,0.11
275,300M,0.9,0.024831,28.4028,0.7376,0.027652,27.9353,0.700467,0.12
276,300M,0.1,0.000883,45.8804,0.99398,0.011533,34.7187,0.915116,0.06
276,300M,0.2,0.002298,41.1612,0.984134,0.01287,33.6793,0.900222,0.06
276,300M,0.3,0.003367,39.0168,0.975421,0.012691,33.2543,0.896201,0.07
276,300M,0.4,0.005691,36.11,0.95753,0.01412,32.1637,0.881986,0.08
276,300M,0.5,0.007141,35.3222,0.947898,0.013858,32.4429,0.882931,0.09
276,300M,0.6,0.009658,33.2687,0.9218,0.017053,30.7994,0.843022,0.1
276,300M,0.7,0.015517,30.1761,0.865853,0.02304,28.4593,0.770067,0.11
276,300M,0.8,0.021185,28.4551,0.811607,0.026448,27.4915,0.749855,0.11
276,300M,0.9,0.03004,26.6205,0.728638,0.033264,26.1777,0.683792,0.12
277,300M,0.1,0.000884,46.5784,0.993891,0.01019,35.9603,0.923497,0.06
277,300M,0.2,0.00247,41.1636,0.982513,0.011808,34.3689,0.905028,0.07
277,300M,0.3,0.003399,39.3017,0.975016,0.012114,33.7827,0.894532,0.07
277,300M,0.4,0.005504,37.3154,0.95554,0.012544,33.7378,0.881409,0.09
277,300M,0.5,0.007062,35.5179,0.94285,0.014726,32.3266,0.867113,0.09
277,300M,0.6,0.00978,33.5183,0.91619,0.016815,31.1648,0.838118,0.1
277,300M,0.7,0.015326,31.0543,0.859945,0.020434,29.8049,0.790682,0.11
277,300M,0.8,0.019761,29.1884,0.803646,0.024513,28.2524,0.739684,0.11
277,300M,0.9,0.029733,26.8211,0.709671,0.033493,26.304,0.657229,0.12
278,300M,0.1,0.000508,51.0917,0.996861,0.006636,39.93,0.959071,0.06
278,300M,0.2,0.001839,43.2287,0.987054,0.008582,36.5386,0.934517,0.07
278,300M,0.3,0.002278,42.0565,0.983114,0.008754,36.2096,0.925595,0.07
278,300M,0.4,0.00449,38.2894,0.961336,0.010353,34.661,0.899697,0.08
278,300M,0.5,0.005089,37.684,0.953674,0.010611,34.4927,0.892954,0.09
278,300M,0.6,0.007439,35.5211,0.926304,0.01279,33.1676,0.86197,0.1
278,300M,0.7,0.010054,33.4811,0.89952,0.014383,31.9257,0.841884,0.11
278,300M,0.8,0.014563,31.1937,0.851128,0.018297,30.2024,0.801887,0.11
278,300M,0.9,0.019096,29.6943,0.785788,0.022016,29.0762,0.746407,0.12
279,300M,0.1,0.000643,48.3653,0.996551,0.008996,36.904,0.946047,0.06
279,300M,0.2,0.002118,41.8603,0.987589,0.010124,35.0655,0.932046,0.07
279,300M,0.3,0.003146,39.9383,0.98151,0.010278,34.7973,0.932088,0.08
279,300M,0.4,0.005927,35.6834,0.96316,0.014168,31.899,0.900667,0.08
279,300M,0.5,0.007241,34.6588,0.951952,0.014051,31.7794,0.887886,0.09
279,300M,0.6,0.00971,32.9502,0.931185,0.016549,30.6346,0.861278,0.1
279,300M,0.7,0.015273,29.8359,0.884242,0.021231,28.4055,0.818774,0.11
279,300M,0.8,0.021798,27.5304,0.821535,0.027924,26.4547,0.744121,0.11
279,300M,0.9,0.03548,24.5071,0.71164,0.040431,23.9398,0.648167,0.12
280,300M,0.1,0.000508,50.2892,0.996662,0.00711,38.8279,0.947398,0.06
280,300M,0.2,0.001714,44.5669,0.986968,0.007811,37.979,0.938194,0.07
280,300M,0.3,0.002905,41.3354,0.975064,0.009183,36.3367,0.915265,0.08
280,300M,0.4,0.004437,38.6212,0.962987,0.009771,35.1926,0.90694,0.09
280,300M,0.5,0.005427,37.7337,0.95153,0.010745,34.7675,0.89393,0.09
280,300M,0.6,0.006975,36.3814,0.935887,0.011685,34.1407,0.880229,0.1
280,300M,0.7,0.009986,34.1078,0.907698,0.013881,32.6774,0.861555,0.11
280,300M,0.8,0.013416,32.2273,0.872715,0.016538,31.3187,0.831053,0.11
280,300M,0.9,0.018863,30.2195,0.821158,0.021126,29.7273,0.792572,0.12
281,300M,0.1,0.001467,43.9037,0.988986,0.011056,35.1308,0.908925,0.06
281,300M,0.2,0.002442,41.017,0.982047,0.013294,33.6574,0.887829,0.07
281,300M,0.3,0.004099,38.5496,0.969541,0.013852,33.2614,0.879216,0.07
281,300M,0.4,0.006081,36.3336,0.952869,0.015281,32.332,0.868662,0.08
281,300M,0.5,0.007847,34.853,0.937055,0.016717,31.5683,0.850671,0.09
281,300M,0.6,0.012203,32.243,0.90524,0.019766,30.1483,0.828944,0.1
281,300M,0.7,0.016645,30.2317,0.856291,0.02347,28.7393,0.778132,0.11
281,300M,0.8,0.024654,27.6904,0.781312,0.030201,26.8091,0.716387,0.12
281,300M,0.9,0.033142,26.0665,0.705115,0.03629,25.6725,0.665158,0.12
282,300M,0.1,0.00128,43.774,0.987555,0.012548,33.8618,0.858967,0.06
282,300M,0.2,0.002538,40.4524,0.974025,0.012755,33.4405,0.850878,0.07
282,300M,0.3,0.004518,37.5415,0.956766,0.014518,32.4722,0.846767,0.08
282,300M,0.4,0.005862,36.3402,0.941831,0.014363,32.4486,0.845501,0.08
282,300M,0.5,0.007854,34.9483,0.921041,0.015093,32.1117,0.836347,0.09
282,300M,0.6,0.009773,33.8606,0.899861,0.016096,31.6935,0.823289,0.1
282,300M,0.7,0.013602,31.7507,0.8532,0.018514,30.4118,0.79157,0.11
282,300M,0.8,0.017409,30.3041,0.819041,0.022302,29.2285,0.759615,0.11
282,300M,0.9,0.02266,28.9306,0.747397,0.025093,28.4877,0.723055,0.12
283,300M,0.1,0.000803,47.5406,0.993901,0.008285,37.4055,0.93519,0.06
283,300M,0.2,0.001723,45.1789,0.988358,0.007854,38.591,0.943529,0.07
283,300M,0.3,0.002474,43.0231,0.984215,0.00808,37.882,0.943919,0.08
283,300M,0.4,0.003305,41.7812,0.976635,0.008304,37.7796,0.936078,0.08
283,300M,0.5,0.005176,38.5292,0.956973,0.010145,35.6066,0.907591,0.09
283,300M,0.6,0.006466,37.1708,0.946241,0.011627,34.6225,0.895155,0.09
283,300M,0.7,0.008751,35.3752,0.922069,0.012896,33.6911,0.872107,0.11
283,300M,0.8,0.011736,33.5648,0.886858,0.01484,32.5455,0.848664,0.11
283,300M,0.9,0.017703,30.6922,0.826536,0.020531,30.0485,0.790296,0.12
284,300M,0.1,0.00065,50.7505,0.996074,0.006064,41.0501,0.95937,0.06
284,300M,0.2,0.001029,47.611,0.993735,0.006506,39.6021,0.960178,0.06
284,300M,0.3,0.001943,45.0959,0.987691,0.006922,39.577,0.952512,0.07
284,300M,0.4,0.003698,39.7574,0.974935,0.00863,36.0776,0.939739,0.09
284,300M,0.5,0.004626,39.2729,0.966321,0.008635,36.5623,0.932112,0.09
284,300M,0.6,0.005178,39.6874,0.965526,0.008388,37.5927,0.939353,0.1
284,300M,0.7,0.011722,31.8396,0.921441,0.015524,30.6196,0.888194,0.11
284,300M,0.8,0.012458,32.4189,0.916479,0.01596,31.3433,0.884699,0.11
284,300M,0.9,0.022752,28.3433,0.841997,0.025482,27.8511,0.819496,0.12
285,300M,0.1,0.000752,48.7532,0.996089,0.007366,38.8409,0.957414,0.06
285,300M,0.2,0.001405,45.5159,0.991422,0.008101,37.9081,0.947827,0.06
285,300M,0.3,0.002674,40.8198,0.98087,0.010276,34.973,0.915464,0.07
