chip_idx,backbone,mask_ratio,mae,psnr,ssim,masked_mae,masked_psnr,masked_ssim,time_sec
221,600M,0.5,0.005831,36.9056,0.954412,0.011661,33.8953,0.951614,0.22
221,600M,0.6,0.007968,34.8973,0.935518,0.01267,32.8832,0.93393,0.23
221,600M,0.7,0.011613,32.7056,0.891807,0.016891,31.0783,0.889581,0.22
221,600M,0.8,0.0161,30.8511,0.844594,0.020008,29.9074,0.840973,0.22
221,600M,0.9,0.02774,27.3358,0.727698,0.029964,27.0009,0.730076,0.22
222,600M,0.1,0.001,46.0347,0.992932,0.008257,36.866,0.984868,0.16
222,600M,0.2,0.001515,43.4097,0.989114,0.008621,35.8594,0.981844,0.17
222,600M,0.3,0.002954,40.9697,0.979158,0.008897,36.1815,0.974966,0.22
222,600M,0.4,0.003636,40.0415,0.969855,0.009216,36.0023,0.961223,0.21
222,600M,0.5,0.004982,37.2192,0.959747,0.010454,34.0004,0.95612,0.22
222,600M,0.6,0.006409,35.7794,0.941742,0.011394,33.2806,0.93704,0.22
222,600M,0.7,0.008585,34.7625,0.919604,0.012075,33.2808,0.913809,0.22
222,600M,0.8,0.01139,32.4967,0.886499,0.014507,31.4463,0.880529,0.22
222,600M,0.9,0.017949,29.9044,0.817,0.020243,29.3822,0.812294,0.22
223,600M,0.1,0.000803,49.4894,0.995641,0.006631,40.3206,0.98785,0.15
223,600M,0.2,0.001725,45.4237,0.988519,0.007359,39.1229,0.981814,0.19
223,600M,0.3,0.00242,43.7883,0.984216,0.007464,38.8967,0.98065,0.22
223,600M,0.4,0.003983,38.6009,0.971079,0.009996,34.6045,0.969343,0.22
223,600M,0.5,0.004466,40.2436,0.966633,0.009294,37.0602,0.964372,0.22
223,600M,0.6,0.006487,37.595,0.95785,0.010645,35.4439,0.956622,0.22
223,600M,0.7,0.010107,33.9406,0.922137,0.014454,32.3868,0.923985,0.22
223,600M,0.8,0.013223,32.728,0.894772,0.016513,31.7632,0.896124,0.22
223,600M,0.9,0.021233,29.7925,0.835434,0.023033,29.4392,0.834959,0.22
224,600M,0.1,0.000663,49.8933,0.996175,0.007071,39.613,0.988716,0.14
224,600M,0.2,0.001191,46.5336,0.991876,0.00726,38.6837,0.983367,0.17
224,600M,0.3,0.002649,42.4521,0.979585,0.008072,37.6125,0.971995,0.21
224,600M,0.4,0.003196,41.2508,0.974937,0.008523,36.9911,0.973643,0.21
224,600M,0.5,0.00428,40.0804,0.963509,0.009056,36.8259,0.959154,0.22
224,600M,0.6,0.005828,37.7916,0.948853,0.010582,35.2014,0.945725,0.22
224,600M,0.7,0.008085,35.6451,0.926569,0.011249,34.2109,0.927425,0.22
224,600M,0.8,0.012878,32.689,0.870779,0.015774,31.8081,0.87047,0.22
224,600M,0.9,0.017728,30.4445,0.815939,0.02017,29.884,0.816311,0.22
225,600M,0.1,0.00112,45.0354,0.992364,0.011473,34.9324,0.976916,0.15
225,600M,0.2,0.002337,40.98,0.982084,0.010314,34.5319,0.972994,0.19
225,600M,0.3,0.003146,39.9081,0.975133,0.011034,34.4589,0.968339,0.21
225,600M,0.4,0.004675,37.5864,0.963588,0.012089,33.4603,0.959069,0.21
225,600M,0.5,0.006601,36.0128,0.945211,0.012611,33.2015,0.944604,0.23
225,600M,0.6,0.010674,32.5973,0.905219,0.016972,30.5832,0.902528,0.23
225,600M,0.7,0.013767,31.0242,0.872702,0.019364,29.5425,0.868889,0.22
225,600M,0.8,0.018992,29.2811,0.815033,0.023262,28.4002,0.810719,0.22
225,600M,0.9,0.027704,27.039,0.730541,0.030052,26.6857,0.727098,0.22
226,600M,0.1,0.000873,46.9335,0.994607,0.008594,37.0008,0.983199,0.15
226,600M,0.2,0.001951,42.0716,0.985001,0.010403,34.8016,0.975174,0.18
226,600M,0.3,0.00345,40.0487,0.977747,0.010271,35.3113,0.97274,0.22
226,600M,0.4,0.004117,39.3492,0.971119,0.010332,35.3528,0.965249,0.21
226,600M,0.5,0.00676,35.8816,0.946013,0.012914,33.0702,0.942731,0.22
226,600M,0.6,0.007978,34.6515,0.9327,0.0138,32.2718,0.92964,0.22
226,600M,0.7,0.011696,32.8739,0.89754,0.015927,31.5331,0.892359,0.22
226,600M,0.8,0.016568,30.5618,0.843032,0.020489,29.6391,0.843157,0.22
226,600M,0.9,0.024732,28.1557,0.75595,0.027057,27.7654,0.754227,0.22
227,600M,0.1,0.000901,47.2397,0.994409,0.009614,36.9594,0.980571,0.14
227,600M,0.2,0.001768,43.8022,0.988109,0.00984,36.3474,0.978806,0.17
227,600M,0.3,0.004068,39.5279,0.971785,0.011572,34.988,0.965465,0.22
227,600M,0.4,0.005027,37.764,0.961932,0.013267,33.5494,0.957616,0.21
227,600M,0.5,0.007575,35.2892,0.935051,0.015032,32.3127,0.929096,0.22
227,600M,0.6,0.009141,34.2833,0.919439,0.016028,31.8444,0.916234,0.23
227,600M,0.7,0.01335,31.4527,0.876432,0.020465,29.5974,0.874483,0.22
227,600M,0.8,0.019345,29.7047,0.810427,0.024396,28.6972,0.806527,0.23
227,600M,0.9,0.02975,26.7836,0.706742,0.031867,26.4852,0.703672,0.22
228,600M,0.1,0.000928,46.8075,0.993852,0.007664,37.6388,0.986077,0.16
228,600M,0.2,0.001667,43.3557,0.987789,0.009483,35.8054,0.973715,0.17
228,600M,0.3,0.003163,40.3182,0.975238,0.009308,35.631,0.971272,0.21
228,600M,0.4,0.004198,38.3963,0.966574,0.010641,34.3571,0.958718,0.21
228,600M,0.5,0.005254,37.3324,0.957636,0.011209,34.0419,0.951831,0.21
228,600M,0.6,0.007597,35.3445,0.930353,0.013052,32.9939,0.928863,0.23
228,600M,0.7,0.010376,33.3387,0.908278,0.014839,31.7848,0.905967,0.22
228,600M,0.8,0.013971,31.6539,0.86901,0.017794,30.6035,0.870338,0.22
228,600M,0.9,0.019378,29.3907,0.80983,0.021853,28.8686,0.812741,0.22
229,600M,0.1,0.001055,45.3046,0.99305,0.010806,35.2016,0.976073,0.15
229,600M,0.2,0.001845,43.2744,0.98687,0.009837,36.0044,0.978165,0.18
229,600M,0.3,0.003437,40.0438,0.97439,0.011576,34.7696,0.966813,0.2
229,600M,0.4,0.00461,38.5036,0.963026,0.01192,34.3776,0.958124,0.21
229,600M,0.5,0.007113,35.9829,0.938648,0.013691,33.1391,0.934975,0.22
229,600M,0.6,0.009443,34.3187,0.917118,0.015398,32.1953,0.913745,0.29
229,600M,0.7,0.011313,33.2748,0.892686,0.016549,31.6228,0.890106,0.14
229,600M,0.8,0.017405,30.8041,0.827402,0.021736,29.8392,0.830974,0.14
229,600M,0.9,0.025313,28.4872,0.737994,0.028175,28.0221,0.7393,0.14
230,600M,0.1,0.000473,52.8727,0.997733,0.004839,42.7697,0.99414,0.11
230,600M,0.2,0.00116,48.6665,0.994941,0.004867,42.4374,0.992124,0.13
230,600M,0.3,0.001486,47.2328,0.991688,0.00494,42.0153,0.987646,0.14
230,600M,0.4,0.002044,45.7371,0.989472,0.00513,41.7407,0.986899,0.14
230,600M,0.5,0.002606,43.3433,0.984869,0.005801,39.8678,0.983453,0.15
230,600M,0.6,0.003884,41.436,0.974585,0.006629,39.1145,0.972605,0.15
230,600M,0.7,0.00598,37.5765,0.959838,0.009223,35.6952,0.957721,0.14
230,600M,0.8,0.008715,35.3907,0.929477,0.01099,34.3832,0.927136,0.15
230,600M,0.9,0.014191,32.8864,0.887831,0.015934,32.3834,0.885833,0.13
231,600M,0.1,0.00077,46.8051,0.994088,0.01159,35.0272,0.977594,0.12
231,600M,0.2,0.002614,41.3577,0.981238,0.011343,34.9838,0.972895,0.14
231,600M,0.3,0.003383,39.59,0.975158,0.012925,33.7684,0.961956,0.13
231,600M,0.4,0.005675,37.0651,0.953034,0.013836,33.1946,0.945889,0.14
231,600M,0.5,0.00825,34.2424,0.929137,0.016371,31.2659,0.926018,0.15
231,600M,0.6,0.011141,32.0067,0.89713,0.018763,29.7427,0.893613,0.14
231,600M,0.7,0.015026,30.4453,0.850131,0.023173,28.5639,0.848489,0.14
231,600M,0.8,0.020519,28.7678,0.783416,0.026005,27.7389,0.781683,0.14
231,600M,0.9,0.029261,26.8806,0.692392,0.033442,26.3007,0.694618,0.14
232,600M,0.1,0.000779,49.1671,0.995784,0.006645,39.8559,0.987197,0.11
232,600M,0.2,0.001521,45.6426,0.991,0.006715,39.1945,0.986536,0.13
232,600M,0.3,0.002151,44.2369,0.986271,0.006969,39.1307,0.982585,0.15
232,600M,0.4,0.003297,40.9317,0.977118,0.008115,37.0197,0.974615,0.14
232,600M,0.5,0.004526,40.0744,0.968041,0.008217,37.4842,0.965813,0.15
232,600M,0.6,0.004955,39.282,0.962043,0.008808,36.7833,0.960684,0.14
232,600M,0.7,0.007635,36.2373,0.94009,0.011363,34.5102,0.939019,0.14
232,600M,0.8,0.010849,33.6319,0.914108,0.013887,32.5598,0.911853,0.15
232,600M,0.9,0.017762,30.5826,0.854874,0.019944,30.0796,0.856082,0.14
233,600M,0.1,0.001037,45.1712,0.992496,0.011066,34.891,0.972184,0.12
233,600M,0.2,0.002243,41.8764,0.983942,0.010836,35.0367,0.975962,0.13
233,600M,0.3,0.0035,39.9246,0.97312,0.011488,34.7632,0.964296,0.13
233,600M,0.4,0.005357,36.9224,0.955908,0.013062,33.0519,0.951413,0.14
233,600M,0.5,0.007929,34.8309,0.929848,0.015735,31.8544,0.926343,0.15
233,600M,0.6,0.010427,32.8379,0.910378,0.017915,30.4874,0.908536,0.14
233,600M,0.7,0.013995,31.6359,0.868403,0.020128,30.0577,0.865111,0.14
233,600M,0.8,0.018535,29.8213,0.815983,0.023606,28.7708,0.816547,0.15
233,600M,0.9,0.027265,27.3858,0.719217,0.030347,26.9207,0.717092,0.14
234,600M,0.1,0.000966,46.5651,0.994979,0.010748,36.0999,0.983585,0.11
234,600M,0.2,0.002238,42.6716,0.988205,0.010811,35.8319,0.983214,0.14
234,600M,0.3,0.003953,38.8215,0.975926,0.012973,33.66,0.966339,0.14
234,600M,0.4,0.005294,36.7433,0.96036,0.014418,32.3922,0.951247,0.14
234,600M,0.5,0.008706,34.4023,0.936993,0.016034,31.75,0.936306,0.15
234,600M,0.6,0.011647,32.1068,0.909546,0.019237,29.9277,0.908483,0.14
234,600M,0.7,0.014822,30.7293,0.879244,0.02219,28.9769,0.875943,0.14
234,600M,0.8,0.02387,27.6306,0.78465,0.029664,26.6869,0.781934,0.15
234,600M,0.9,0.035449,25.3049,0.662364,0.039802,24.8018,0.659459,0.14
235,600M,0.1,0.000425,53.5099,0.998224,0.005436,42.4378,0.993493,0.11
235,600M,0.2,0.000961,48.7829,0.9945,0.005591,41.135,0.989856,0.13
235,600M,0.3,0.001767,45.4173,0.990493,0.006031,40.0855,0.988076,0.14
235,600M,0.4,0.002995,42.3666,0.983051,0.007034,38.6584,0.981161,0.16
235,600M,0.5,0.004688,39.1241,0.966986,0.00889,36.345,0.964731,0.14
235,600M,0.6,0.006589,35.9801,0.94961,0.010413,33.9929,0.948357,0.14
235,600M,0.7,0.007256,36.4007,0.940348,0.011057,34.5714,0.939428,0.14
235,600M,0.8,0.013455,31.8811,0.880362,0.016802,30.9162,0.877807,0.14
235,600M,0.9,0.018433,30.3858,0.826681,0.020166,29.9956,0.82704,0.13
236,600M,0.1,0.000698,49.3406,0.995869,0.00596,40.0294,0.989674,0.11
236,600M,0.2,0.001068,47.9332,0.993984,0.005361,40.9265,0.988415,0.12
236,600M,0.3,0.001241,48.1712,0.993372,0.00521,41.9421,0.988986,0.13
236,600M,0.4,0.002847,42.3308,0.980062,0.006686,38.6226,0.978167,0.14
236,600M,0.5,0.004174,40.1061,0.971926,0.007632,37.485,0.970636,0.14
236,600M,0.6,0.004723,39.7043,0.962847,0.007955,37.4404,0.963193,0.16
236,600M,0.7,0.00691,37.4638,0.947051,0.009667,36.0059,0.945089,0.14
236,600M,0.8,0.010359,34.2939,0.908971,0.012568,33.4544,0.911453,0.14
236,600M,0.9,0.015019,32.2675,0.868393,0.016938,31.7454,0.870036,0.14
237,600M,0.1,0.000689,50.0105,0.995852,0.006787,40.0778,0.989755,0.12
237,600M,0.2,0.001519,45.3008,0.989981,0.007937,38.1204,0.982269,0.13
237,600M,0.3,0.002554,42.3177,0.981584,0.008072,37.3201,0.976102,0.14
237,600M,0.4,0.003667,40.5079,0.971776,0.009778,36.2483,0.965948,0.14
237,600M,0.5,0.004429,39.9873,0.967487,0.009219,36.8039,0.962733,0.14
237,600M,0.6,0.006883,36.6354,0.942235,0.011592,34.3715,0.941339,0.16
237,600M,0.7,0.009476,35.0119,0.918781,0.012835,33.6942,0.918031,0.14
237,600M,0.8,0.012179,33.4252,0.885957,0.015062,32.5025,0.889359,0.17
237,600M,0.9,0.019795,30.0424,0.818375,0.021842,29.6148,0.821042,0.15
238,600M,0.1,0.00079,47.283,0.995231,0.01011,36.2109,0.983704,0.11
238,600M,0.2,0.002255,42.0822,0.985567,0.0111,35.1599,0.973045,0.13
238,600M,0.3,0.003917,38.7945,0.972112,0.012081,33.9028,0.960104,0.14
238,600M,0.4,0.005377,36.9476,0.959639,0.012746,33.1994,0.953573,0.15
238,600M,0.5,0.007297,35.04,0.939315,0.014369,32.097,0.937628,0.15
238,600M,0.6,0.009726,33.4922,0.911965,0.016488,31.1995,0.909176,0.16
238,600M,0.7,0.013188,31.2334,0.878914,0.018862,29.6795,0.879391,0.3
238,600M,0.8,0.017976,29.4676,0.819797,0.022124,28.5659,0.820441,0.18
238,600M,0.9,0.026873,27.0123,0.715347,0.030042,26.5283,0.712192,0.15
239,600M,0.1,0.000836,47.6451,0.99453,0.008236,37.7125,0.984492,0.12
239,600M,0.2,0.002083,42.123,0.985203,0.009522,35.5225,0.97532,0.13
239,600M,0.3,0.002294,42.597,0.983506,0.008511,36.9031,0.97789,0.19
239,600M,0.4,0.003883,39.9265,0.969385,0.009558,36.0144,0.966371,0.16
239,600M,0.5,0.00539,38.1788,0.956338,0.009928,35.5265,0.954044,0.15
239,600M,0.6,0.007868,35.0706,0.929488,0.012994,32.8915,0.923719,0.2
239,600M,0.7,0.009665,34.0739,0.907377,0.014138,32.4219,0.905746,0.29
239,600M,0.8,0.01476,31.5446,0.842288,0.018079,30.6637,0.843773,0.24
239,600M,0.9,0.021209,29.0736,0.770007,0.023404,28.6461,0.768432,0.14
240,600M,0.1,0.000642,49.2498,0.996519,0.007472,38.5916,0.989094,0.22
240,600M,0.2,0.001264,45.3137,0.993104,0.007707,37.4638,0.985678,0.21
240,600M,0.3,0.002179,42.9994,0.987375,0.008324,37.1777,0.979338,0.26
240,600M,0.4,0.003517,39.8768,0.976784,0.009787,35.4323,0.971531,0.3
240,600M,0.5,0.005388,37.4177,0.96081,0.010371,34.5739,0.95907,0.15
240,600M,0.6,0.00734,35.6425,0.938141,0.012202,33.4353,0.939427,0.3
240,600M,0.7,0.010598,33.3093,0.906509,0.014665,31.8986,0.904742,0.38
240,600M,0.8,0.014783,31.1465,0.85795,0.018829,30.0961,0.858674,0.22
240,600M,0.9,0.022388,28.7416,0.766959,0.025701,28.1423,0.766828,0.22
241,600M,0.1,0.000592,51.3835,0.996602,0.005829,41.4508,0.990628,0.33
241,600M,0.2,0.001118,48.8031,0.993619,0.005723,41.7104,0.988982,0.18
241,600M,0.3,0.00192,45.8232,0.988218,0.005995,40.879,0.984196,0.26
241,600M,0.4,0.002766,41.5931,0.980973,0.006942,37.5967,0.977728,0.36
241,600M,0.5,0.003618,41.4396,0.972629,0.00741,38.3263,0.970825,0.15
241,600M,0.6,0.004884,39.0315,0.96092,0.008805,36.472,0.958929,0.18
241,600M,0.7,0.007209,37.1927,0.943617,0.009764,35.8749,0.941243,0.15
241,600M,0.8,0.011098,33.8738,0.910535,0.013529,33.0136,0.909887,0.14
241,600M,0.9,0.016042,31.75,0.867525,0.017934,31.266,0.86942,0.14
242,600M,0.1,0.000669,49.5374,0.996689,0.007449,39.0723,0.987736,0.11
242,600M,0.2,0.001232,46.3978,0.992396,0.007333,38.6501,0.985183,0.12
242,600M,0.3,0.002632,42.5364,0.982974,0.008216,37.5921,0.978453,0.15
242,600M,0.4,0.003713,39.2716,0.973424,0.00932,35.2752,0.969741,0.14
242,600M,0.5,0.004986,38.8448,0.963574,0.009818,35.9019,0.961011,0.15
242,600M,0.6,0.006652,36.758,0.946322,0.011204,34.494,0.941984,0.14
242,600M,0.7,0.009595,34.4465,0.921633,0.013497,32.9649,0.915338,0.14
242,600M,0.8,0.014484,31.5307,0.868044,0.017656,30.6705,0.865403,0.14
242,600M,0.9,0.021007,28.7007,0.803891,0.02318,28.2732,0.798367,0.14
243,600M,0.1,0.000755,47.0889,0.994624,0.010171,35.794,0.978818,0.1
243,600M,0.2,0.002442,42.1029,0.983273,0.010247,35.8738,0.972499,0.13
243,600M,0.3,0.003373,40.8048,0.976491,0.009925,36.1176,0.969351,0.14
243,600M,0.4,0.004508,38.8993,0.966426,0.010992,35.0288,0.961758,0.14
243,600M,0.5,0.006428,36.7547,0.948059,0.01219,33.9756,0.944899,0.16
243,600M,0.6,0.007834,35.6476,0.936056,0.013281,33.355,0.933869,0.15
243,600M,0.7,0.011474,33.0855,0.9015,0.015792,31.6982,0.894953,0.14
243,600M,0.8,0.014997,31.4104,0.863613,0.019196,30.3383,0.861477,0.15
243,600M,0.9,0.023471,28.6816,0.780212,0.025677,28.2914,0.780093,0.14
244,600M,0.1,0.000982,46.9383,0.995395,0.009673,37.0056,0.987166,0.12
244,600M,0.2,0.002509,41.9076,0.986938,0.010704,35.6067,0.97897,0.13
244,600M,0.3,0.003682,39.1694,0.979805,0.011638,34.1718,0.972696,0.14
244,600M,0.4,0.004904,37.8235,0.973024,0.01268,33.6975,0.969082,0.14
244,600M,0.5,0.00841,33.7461,0.944201,0.015601,31.0624,0.942798,0.15
244,600M,0.6,0.010607,32.2213,0.924345,0.017407,30.0701,0.918083,0.14
244,600M,0.7,0.015605,29.7548,0.879627,0.021829,28.297,0.876211,0.14
244,600M,0.8,0.020754,28.0874,0.826803,0.026432,27.037,0.82533,0.14
244,600M,0.9,0.040972,23.8628,0.66198,0.045211,23.4353,0.657727,0.16
245,600M,0.1,0.000663,50.5298,0.996692,0.006524,40.5971,0.992118,0.11
245,600M,0.2,0.001193,48.2614,0.993993,0.005987,41.2547,0.990991,0.13
245,600M,0.3,0.002031,45.0846,0.989925,0.007027,39.6946,0.986687,0.15
245,600M,0.4,0.003288,42.239,0.980485,0.007383,38.7256,0.979165,0.14
245,600M,0.5,0.004501,40.0802,0.971093,0.008599,37.2689,0.969032,0.14
245,600M,0.6,0.005471,38.6985,0.964342,0.009275,36.4059,0.961382,0.15
245,600M,0.7,0.009263,33.8624,0.936506,0.01303,32.3807,0.935511,0.15
245,600M,0.8,0.01214,33.0305,0.911209,0.014591,32.2319,0.909766,0.14
245,600M,0.9,0.02162,29.2155,0.841313,0.024709,28.6356,0.84029,0.14
246,600M,0.1,0.001197,44.4208,0.991234,0.01094,34.81,0.977109,0.12
246,600M,0.2,0.002242,41.847,0.983572,0.011959,34.577,0.970803,0.13
246,600M,0.3,0.004385,37.8277,0.967707,0.014032,32.7762,0.95754,0.15
246,600M,0.4,0.00579,36.4086,0.950422,0.014532,32.4122,0.943302,0.14
246,600M,0.5,0.007168,35.4316,0.939047,0.015292,32.141,0.93721,0.15
246,600M,0.6,0.010429,33.3041,0.90373,0.017451,31.0686,0.90271,0.15
246,600M,0.7,0.015108,31.1856,0.858846,0.020572,29.8448,0.861822,0.14
246,600M,0.8,0.020201,29.2091,0.804473,0.025227,28.2442,0.799954,0.15
246,600M,0.9,0.027838,27.2596,0.70803,0.031257,26.7565,0.710527,0.14
247,600M,0.1,0.001113,44.8894,0.992128,0.010557,35.1207,0.976519,0.12
247,600M,0.2,0.002559,38.5929,0.98218,0.013649,31.3229,0.961238,0.12
247,600M,0.3,0.002993,40.2848,0.977791,0.011106,34.5909,0.967694,0.13
247,600M,0.4,0.00517,37.4394,0.959904,0.01285,33.4854,0.95487,0.14
247,600M,0.5,0.007777,34.5634,0.934271,0.015082,31.6868,0.929159,0.14
247,600M,0.6,0.009311,34.0545,0.92115,0.015681,31.7906,0.918777,0.14
247,600M,0.7,0.014292,31.0556,0.876378,0.020439,29.5017,0.875994,0.14
247,600M,0.8,0.018019,29.5772,0.828378,0.023415,28.4394,0.829187,0.14
247,600M,0.9,0.032029,26.2482,0.710135,0.034892,25.8765,0.713017,0.15
248,600M,0.1,0.001075,45.8668,0.994417,0.011006,35.7638,0.981709,0.11
248,600M,0.2,0.002549,40.5651,0.984466,0.011251,34.117,0.977797,0.13
248,600M,0.3,0.003785,39.4761,0.97808,0.011536,34.6365,0.972177,0.14
248,600M,0.4,0.005759,35.5893,0.961812,0.013908,31.7599,0.95537,0.14
248,600M,0.5,0.007213,34.8771,0.947807,0.014655,31.7984,0.944206,0.15
248,600M,0.6,0.009919,33.1061,0.922937,0.016705,30.8422,0.920526,0.15
248,600M,0.7,0.01732,29.4187,0.867206,0.023094,28.1693,0.865541,0.14
248,600M,0.8,0.022221,27.9559,0.801255,0.027349,27.0541,0.801829,0.15
248,600M,0.9,0.036321,24.9791,0.675803,0.039233,24.6442,0.67493,0.14
249,600M,0.1,0.00109,45.1991,0.994011,0.011631,34.9188,0.979871,0.11
249,600M,0.2,0.002472,40.2,0.98499,0.01217,33.2776,0.974713,0.12
249,600M,0.3,0.00382,39.2229,0.977339,0.011783,34.3313,0.975367,0.14
249,600M,0.4,0.00553,35.9586,0.964134,0.013878,31.9622,0.956125,0.15
249,600M,0.5,0.007503,34.0007,0.944777,0.015244,30.922,0.938576,0.14
249,600M,0.6,0.010666,32.5278,0.914119,0.017963,30.2638,0.909549,0.15
249,600M,0.7,0.013767,30.8986,0.882237,0.020024,29.2713,0.87819,0.14
249,600M,0.8,0.0229,27.4708,0.791868,0.027917,26.6106,0.78666,0.15
249,600M,0.9,0.033089,25.5583,0.672324,0.03699,25.0743,0.666784,0.14
250,600M,0.1,0.000651,50.7355,0.996114,0.006174,40.9668,0.987877,0.12
250,600M,0.2,0.001182,47.8764,0.993012,0.006307,40.6065,0.988788,0.13
250,600M,0.3,0.001865,45.8399,0.987912,0.00654,40.3907,0.984983,0.14
250,600M,0.4,0.003011,42.8412,0.979253,0.007341,38.9707,0.97638,0.14
250,600M,0.5,0.004102,40.1495,0.969809,0.008679,36.8949,0.965778,0.14
250,600M,0.6,0.005536,39.1267,0.961797,0.009385,36.8341,0.960687,0.14
250,600M,0.7,0.009004,34.6599,0.93632,0.01246,33.2492,0.93534,0.14
250,600M,0.8,0.014464,31.1733,0.898162,0.017975,30.2295,0.898656,0.14
250,600M,0.9,0.02073,29.6615,0.842531,0.022298,29.3449,0.844171,0.15
251,600M,0.1,0.001122,44.3899,0.992851,0.011045,34.4573,0.981095,0.12
251,600M,0.2,0.001811,42.9226,0.986575,0.009866,35.5611,0.976146,0.12
251,600M,0.3,0.002992,40.857,0.979498,0.009948,35.6395,0.974012,0.14
251,600M,0.4,0.004508,39.0264,0.97034,0.010396,35.3973,0.965785,0.14
251,600M,0.5,0.005589,37.3787,0.957114,0.011727,34.1599,0.95412,0.15
251,600M,0.6,0.008698,34.2469,0.931114,0.013917,32.2057,0.930084,0.14
251,600M,0.7,0.011447,32.3778,0.90773,0.01628,30.8481,0.905036,0.16
251,600M,0.8,0.014368,31.0576,0.883284,0.019059,29.8307,0.879044,0.14
251,600M,0.9,0.026613,27.1527,0.785852,0.02924,26.7438,0.778003,0.14
252,600M,0.1,0.000988,47.4435,0.994217,0.007227,38.8018,0.98715,0.12
252,600M,0.2,0.00137,45.9564,0.991095,0.007306,38.6864,0.982617,0.13
252,600M,0.3,0.00246,42.7428,0.982376,0.007871,37.6913,0.977263,0.14
252,600M,0.4,0.003358,40.4448,0.972001,0.008955,36.1851,0.968492,0.14
252,600M,0.5,0.005068,38.1306,0.955882,0.009979,35.1877,0.954908,0.14
252,600M,0.6,0.00732,35.7274,0.932915,0.011639,33.7132,0.93035,0.15
252,600M,0.7,0.009801,33.9984,0.900926,0.014419,32.3215,0.897592,0.14
252,600M,0.8,0.01333,32.168,0.861002,0.016173,31.3284,0.860508,0.15
252,600M,0.9,0.019633,30.151,0.789803,0.021571,29.7421,0.788558,0.13
253,600M,0.1,0.000913,47.5366,0.993664,0.008988,37.604,0.983359,0.12
253,600M,0.2,0.001892,44.4079,0.985743,0.008352,37.9598,0.977429,0.13
253,600M,0.3,0.003042,41.6573,0.979314,0.009272,36.8177,0.970743,0.14
253,600M,0.4,0.003621,40.6516,0.971873,0.009557,36.4369,0.967273,0.16
253,600M,0.5,0.005294,38.242,0.961144,0.010842,35.1287,0.956496,0.14
253,600M,0.6,0.006968,36.8207,0.943648,0.011659,34.5852,0.943923,0.16
253,600M,0.7,0.01043,34.2899,0.91495,0.014432,32.8792,0.914232,0.14
253,600M,0.8,0.016146,31.5041,0.872267,0.019314,30.7258,0.867493,0.15
253,600M,0.9,0.020649,29.9399,0.819971,0.022785,29.5123,0.820653,0.13
254,600M,0.1,0.001248,44.427,0.99251,0.012775,34.324,0.966461,0.1
254,600M,0.2,0.002772,39.5217,0.981922,0.013914,32.515,0.969455,0.12
254,600M,0.3,0.003863,39.1721,0.975333,0.012362,34.1206,0.965505,0.14
254,600M,0.4,0.00519,37.0603,0.964715,0.014441,32.6158,0.960318,0.14
254,600M,0.5,0.008718,33.7641,0.938378,0.017036,30.8544,0.931244,0.14
254,600M,0.6,0.011245,31.8481,0.904717,0.019853,29.3794,0.902408,0.14
254,600M,0.7,0.017825,29.3187,0.843188,0.025072,27.8371,0.836776,0.16
254,600M,0.8,0.023901,27.4777,0.775165,0.029994,26.4916,0.777144,0.26
254,600M,0.9,0.034833,25.2576,0.658402,0.039809,24.6776,0.655262,0.14
255,600M,0.1,0.00049,52.8565,0.99728,0.005231,42.5762,0.991922,0.12
255,600M,0.2,0.000899,51.2456,0.995634,0.00426,44.4871,0.993461,0.13
255,600M,0.3,0.001458,48.4439,0.993306,0.004848,43.2264,0.990757,0.14
255,600M,0.4,0.002007,46.1481,0.989187,0.005298,41.9334,0.98741,0.14
255,600M,0.5,0.003298,43.5397,0.983268,0.005903,41.0106,0.983897,0.15
255,600M,0.6,0.004048,41.8694,0.975814,0.006396,39.8822,0.976863,0.16
255,600M,0.7,0.006034,38.788,0.962934,0.008395,37.3538,0.964256,0.14
255,600M,0.8,0.007722,36.6816,0.945129,0.010034,35.5438,0.946654,0.14
255,600M,0.9,0.013397,33.1931,0.908693,0.014847,32.7468,0.908672,0.14
256,600M,0.1,0.000769,48.2428,0.994987,0.007569,38.3102,0.985029,0.11
256,600M,0.2,0.001802,43.9833,0.988124,0.008389,37.3045,0.982883,0.13
256,600M,0.3,0.002412,43.2609,0.984176,0.007623,38.2633,0.980817,0.14
256,600M,0.4,0.003379,41.1961,0.973338,0.008399,37.242,0.972494,0.14
256,600M,0.5,0.004982,38.5761,0.961201,0.009663,35.6995,0.961361,0.15
256,600M,0.6,0.006962,36.9593,0.942032,0.01128,34.8635,0.940968,0.14
256,600M,0.7,0.008942,35.2739,0.922265,0.012647,33.7682,0.921666,0.14
256,600M,0.8,0.012173,32.882,0.882886,0.01566,31.7881,0.88377,0.14
256,600M,0.9,0.021186,28.8843,0.807547,0.023177,28.4941,0.807611,0.14
257,600M,0.1,0.000854,48.6568,0.994617,0.00754,39.1984,0.986341,0.12
257,600M,0.2,0.00174,44.6941,0.988885,0.00825,37.9356,0.982866,0.13
257,600M,0.3,0.002371,42.8577,0.983671,0.008797,37.1638,0.977808,0.13
257,600M,0.4,0.003876,40.307,0.974286,0.009273,36.5184,0.968155,0.14
257,600M,0.5,0.004997,39.081,0.964582,0.009841,36.1381,0.962466,0.14
