chip_idx,backbone,mask_ratio,mae,psnr,ssim,masked_mae,masked_psnr,masked_ssim,time_sec
100,100M,0.2,0.001546,44.0873,0.989624,0.01082,35.6363,0.922115,0.07
100,100M,0.3,0.003231,40.4543,0.974276,0.011515,34.9353,0.897959,0.09
100,100M,0.4,0.004498,38.6204,0.964242,0.012244,34.2712,0.897157,0.11
100,100M,0.5,0.005917,37.1611,0.948673,0.013329,33.6337,0.871675,0.12
100,100M,0.6,0.010378,33.259,0.904298,0.01681,31.1643,0.831709,0.15
100,100M,0.7,0.012564,32.3261,0.883674,0.017844,30.8024,0.825384,0.16
100,100M,0.8,0.017617,30.1617,0.827663,0.021854,29.2257,0.772843,0.18
100,100M,0.9,0.027294,26.8813,0.741652,0.030224,26.4385,0.700289,0.19
101,100M,0.1,0.001106,44.3759,0.99411,0.012048,34.0061,0.926664,0.06
101,100M,0.2,0.002862,37.5444,0.982879,0.016026,30.0625,0.893552,0.08
101,100M,0.3,0.003546,39.2941,0.976192,0.013114,33.6143,0.90214,0.09
101,100M,0.4,0.007139,33.2369,0.94656,0.019988,28.7653,0.824013,0.1
101,100M,0.5,0.008238,33.316,0.941145,0.018776,29.7384,0.838502,0.12
101,100M,0.6,0.012278,31.0319,0.899521,0.022079,28.4837,0.793206,0.14
101,100M,0.7,0.018335,28.9375,0.846535,0.025668,27.4762,0.749985,0.16
101,100M,0.8,0.027084,26.3935,0.75518,0.033598,25.4576,0.663958,0.18
101,100M,0.9,0.039598,23.9522,0.622069,0.044098,23.4848,0.564444,0.19
102,100M,0.1,0.001211,45.3139,0.992802,0.010322,36.0086,0.929986,0.06
102,100M,0.2,0.002194,41.831,0.985871,0.011623,34.5905,0.913592,0.08
102,100M,0.3,0.004294,37.8988,0.968148,0.013797,32.8295,0.882325,0.1
102,100M,0.4,0.005194,35.7548,0.961857,0.015195,31.093,0.868054,0.1
102,100M,0.5,0.007376,34.6246,0.94513,0.015545,31.3869,0.865704,0.12
102,100M,0.6,0.01065,32.0184,0.914755,0.018977,29.5097,0.824308,0.14
102,100M,0.7,0.014416,30.5795,0.87892,0.020776,28.9924,0.806761,0.16
102,100M,0.8,0.024668,27.1073,0.792107,0.030409,26.1987,0.717944,0.18
102,100M,0.9,0.035125,25.2987,0.693311,0.03934,24.8065,0.645108,0.19
103,100M,0.1,0.000577,49.952,0.996307,0.008079,38.4907,0.946843,0.06
103,100M,0.2,0.00229,42.128,0.986992,0.010201,35.6399,0.940663,0.08
103,100M,0.3,0.003698,39.1751,0.972341,0.011504,34.2459,0.905819,0.1
103,100M,0.4,0.005098,37.2327,0.961526,0.013148,33.1182,0.88459,0.11
103,100M,0.5,0.006756,35.9015,0.943731,0.013793,32.8017,0.871396,0.12
103,100M,0.6,0.008957,33.8106,0.919242,0.015815,31.3413,0.840108,0.14
103,100M,0.7,0.014803,30.6301,0.854374,0.019604,29.4101,0.790123,0.17
103,100M,0.8,0.019038,28.415,0.801062,0.024389,27.3394,0.724157,0.17
103,100M,0.9,0.02799,26.5498,0.697206,0.030649,26.1558,0.65663,0.19
104,100M,0.1,0.000709,48.5478,0.995991,0.008688,37.6665,0.95185,0.06
104,100M,0.2,0.001921,42.9441,0.988117,0.010176,35.7036,0.93188,0.08
104,100M,0.3,0.003629,37.9958,0.974547,0.013947,32.1489,0.887398,0.09
104,100M,0.4,0.004726,37.6305,0.965394,0.011875,33.6289,0.89748,0.11
104,100M,0.5,0.00754,34.8378,0.938494,0.014348,32.0436,0.860873,0.13
104,100M,0.6,0.009653,33.2452,0.918135,0.016452,30.9297,0.8397,0.14
104,100M,0.7,0.014758,30.0889,0.875307,0.02225,28.3057,0.787729,0.15
104,100M,0.8,0.021718,27.7748,0.803391,0.027822,26.6991,0.721896,0.17
104,100M,0.9,0.034494,24.7461,0.687694,0.038633,24.2539,0.631772,0.19
105,100M,0.1,0.001197,44.8909,0.989314,0.009383,35.9478,0.908276,0.07
105,100M,0.2,0.002025,42.4648,0.981766,0.009683,35.6701,0.904064,0.08
105,100M,0.3,0.002919,40.6263,0.972256,0.010217,35.1856,0.891028,0.09
105,100M,0.4,0.003771,39.3214,0.967496,0.009725,35.207,0.905194,0.11
105,100M,0.5,0.005392,37.4027,0.948099,0.010674,34.4365,0.885257,0.13
105,100M,0.6,0.007026,36.3927,0.935003,0.010759,34.5422,0.888463,0.15
105,100M,0.7,0.009443,34.7244,0.9062,0.012591,33.475,0.867126,0.17
105,100M,0.8,0.012823,32.2971,0.868074,0.015514,31.4697,0.829315,0.18
105,100M,0.9,0.0169,31.097,0.829883,0.018505,30.7029,0.804626,0.2
106,100M,0.1,0.000886,47.2187,0.99375,0.008273,37.5183,0.938013,0.06
106,100M,0.2,0.002083,42.4629,0.986284,0.008687,36.2613,0.938666,0.08
106,100M,0.3,0.002914,40.3825,0.979559,0.008924,35.5217,0.931727,0.1
106,100M,0.4,0.00396,39.0155,0.969265,0.010211,34.9011,0.913656,0.11
106,100M,0.5,0.005989,36.5743,0.953993,0.011621,33.6949,0.900916,0.13
106,100M,0.6,0.007106,35.8249,0.944135,0.011704,33.6578,0.899595,0.15
106,100M,0.7,0.009204,33.9907,0.922492,0.013564,32.3066,0.878457,0.16
106,100M,0.8,0.013713,31.507,0.889132,0.018039,30.3163,0.845013,0.17
106,100M,0.9,0.020269,29.2783,0.82657,0.022832,28.7613,0.802246,0.19
107,100M,0.1,0.000841,47.4898,0.99558,0.008676,37.3548,0.951509,0.06
107,100M,0.2,0.001768,44.1231,0.989794,0.008452,37.3284,0.950353,0.09
107,100M,0.3,0.002965,40.9305,0.982359,0.01002,35.6422,0.935111,0.09
107,100M,0.4,0.004664,37.8861,0.965235,0.011719,33.8845,0.898617,0.11
107,100M,0.5,0.006172,36.3908,0.950698,0.012471,33.336,0.881037,0.13
107,100M,0.6,0.009164,33.8234,0.92118,0.014602,31.7998,0.861256,0.15
107,100M,0.7,0.012553,32.0704,0.878159,0.017327,30.6708,0.811178,0.16
107,100M,0.8,0.017214,29.9044,0.832924,0.021354,28.9684,0.771577,0.18
107,100M,0.9,0.024767,27.9133,0.738411,0.026969,27.5435,0.70233,0.2
108,100M,0.1,0.000792,48.9251,0.994245,0.007053,39.4267,0.944233,0.06
108,100M,0.2,0.001814,44.2369,0.985767,0.008082,37.7488,0.930372,0.08
108,100M,0.3,0.002216,44.2914,0.983918,0.007238,39.1504,0.94174,0.1
108,100M,0.4,0.003075,42.5183,0.976291,0.007629,38.572,0.935265,0.11
108,100M,0.5,0.004638,39.5411,0.963852,0.008576,36.8716,0.924676,0.13
108,100M,0.6,0.005785,38.3108,0.947502,0.010402,35.7625,0.894267,0.14
108,100M,0.7,0.007337,37.1104,0.931749,0.010813,35.4264,0.886618,0.16
108,100M,0.8,0.01151,34.2024,0.887204,0.0141,33.3211,0.848272,0.18
108,100M,0.9,0.01572,32.2601,0.835956,0.01731,31.8417,0.809798,0.2
109,100M,0.1,0.001044,45.5366,0.993151,0.009298,36.0383,0.932166,0.08
109,100M,0.2,0.002012,42.7114,0.986469,0.009857,35.8095,0.925669,0.08
109,100M,0.3,0.002752,41.0479,0.980033,0.009807,35.529,0.919932,0.09
109,100M,0.4,0.004211,38.9962,0.968535,0.010189,35.1584,0.918219,0.11
109,100M,0.5,0.005585,36.4458,0.953489,0.011523,33.3005,0.893406,0.12
109,100M,0.6,0.007787,35.1709,0.934914,0.01251,33.112,0.886611,0.15
109,100M,0.7,0.011247,32.0306,0.900092,0.015974,30.5068,0.84442,0.16
109,100M,0.8,0.016612,29.8173,0.848836,0.020349,28.936,0.803968,0.18
109,100M,0.9,0.021592,28.1809,0.793802,0.02391,27.738,0.759052,0.19
110,100M,0.1,0.00093,46.6677,0.992416,0.01013,36.2979,0.904743,0.06
110,100M,0.2,0.002594,41.9846,0.978531,0.010591,35.8745,0.902997,0.09
110,100M,0.3,0.002927,41.099,0.975195,0.011247,35.2521,0.897381,0.09
110,100M,0.4,0.004617,38.8673,0.961397,0.011906,34.7529,0.893594,0.11
110,100M,0.5,0.006939,36.5213,0.938919,0.013466,33.642,0.866697,0.13
110,100M,0.6,0.009993,34.0753,0.912235,0.016054,32.0163,0.854641,0.15
110,100M,0.7,0.012503,32.6672,0.876804,0.017887,31.1119,0.809043,0.16
110,100M,0.8,0.01701,30.7354,0.846421,0.021236,29.7718,0.793577,0.18
110,100M,0.9,0.02644,27.6969,0.7631,0.029278,27.254,0.728978,0.2
111,100M,0.1,0.001016,45.2742,0.992913,0.011708,34.6561,0.906674,0.06
111,100M,0.2,0.00298,38.3065,0.97904,0.013908,31.6164,0.887512,0.08
111,100M,0.3,0.003874,38.5512,0.969763,0.013807,33.0323,0.875433,0.09
111,100M,0.4,0.005618,36.8826,0.954388,0.0143,32.825,0.870057,0.11
111,100M,0.5,0.008978,34.2727,0.923344,0.016446,31.6439,0.84229,0.13
111,100M,0.6,0.010898,33.0454,0.904197,0.017226,31.057,0.827508,0.15
111,100M,0.7,0.014845,30.9057,0.853975,0.021395,29.3186,0.771999,0.16
111,100M,0.8,0.01946,29.6182,0.804313,0.024141,28.6822,0.738825,0.18
111,100M,0.9,0.028066,27.4285,0.715158,0.031614,26.9115,0.670458,0.19
112,100M,0.1,0.00148,43.0176,0.987646,0.014508,33.1053,0.852563,0.06
112,100M,0.2,0.002912,38.8824,0.975866,0.015855,31.5228,0.85381,0.08
112,100M,0.3,0.004381,37.9651,0.965016,0.014804,32.6768,0.870841,0.09
112,100M,0.4,0.006593,35.3727,0.944899,0.015758,31.5883,0.852014,0.11
112,100M,0.5,0.008702,33.4106,0.924074,0.019163,29.982,0.814035,0.12
112,100M,0.6,0.013396,31.2713,0.878595,0.021175,29.283,0.794387,0.15
112,100M,0.7,0.016256,29.7842,0.848628,0.023601,28.165,0.76036,0.16
112,100M,0.8,0.023854,27.7279,0.776672,0.029405,26.8193,0.704544,0.18
112,100M,0.9,0.033932,25.3438,0.690185,0.037574,24.9009,0.643756,0.19
113,100M,0.1,0.001251,45.5745,0.991039,0.009811,36.6313,0.92678,0.07
113,100M,0.2,0.001735,43.9474,0.987302,0.009446,36.5879,0.926292,0.08
113,100M,0.3,0.003581,39.9738,0.972688,0.010968,35.113,0.904798,0.1
113,100M,0.4,0.004178,39.0741,0.967546,0.011373,34.7248,0.901357,0.1
113,100M,0.5,0.006745,36.2864,0.945262,0.012962,33.4498,0.888607,0.13
113,100M,0.6,0.008408,35.2538,0.929997,0.013619,33.1591,0.874852,0.15
113,100M,0.7,0.012192,32.6851,0.898605,0.016711,31.3159,0.854831,0.17
113,100M,0.8,0.015373,30.9867,0.868171,0.019315,29.9954,0.829283,0.18
113,100M,0.9,0.023256,28.2503,0.804264,0.026501,27.683,0.772648,0.19
114,100M,0.1,0.001502,42.657,0.989024,0.012799,33.3517,0.89171,0.07
114,100M,0.2,0.002718,40.9058,0.982624,0.011839,34.5153,0.915118,0.08
114,100M,0.3,0.003809,38.415,0.969934,0.014085,32.7351,0.871658,0.09
114,100M,0.4,0.005606,35.9515,0.954247,0.015924,31.4174,0.854926,0.1
114,100M,0.5,0.008438,33.9858,0.927557,0.017977,30.7011,0.824856,0.12
114,100M,0.6,0.013831,31.2458,0.88129,0.019644,29.7221,0.80937,0.17
114,100M,0.7,0.017055,29.9636,0.839728,0.023877,28.5023,0.754878,0.16
114,100M,0.8,0.022794,28.2624,0.782833,0.028277,27.3264,0.708479,0.18
114,100M,0.9,0.033551,26.0536,0.658773,0.038011,25.5115,0.592415,0.19
115,100M,0.1,0.000833,47.636,0.994938,0.00816,37.7238,0.940674,0.06
115,100M,0.2,0.001569,45.4539,0.991009,0.007499,38.6591,0.95117,0.08
115,100M,0.3,0.00287,39.1785,0.980921,0.011028,33.3317,0.915962,0.09
115,100M,0.4,0.003909,39.1846,0.973613,0.009576,35.2929,0.927803,0.11
115,100M,0.5,0.005896,36.9025,0.959909,0.010602,34.3542,0.920384,0.14
115,100M,0.6,0.009236,33.2103,0.925354,0.014961,31.1156,0.865717,0.14
115,100M,0.7,0.011648,32.7357,0.902631,0.016544,31.212,0.847523,0.16
115,100M,0.8,0.017374,29.5913,0.843327,0.022551,28.4585,0.775214,0.18
115,100M,0.9,0.028055,26.931,0.745582,0.031067,26.4882,0.710855,0.19
116,100M,0.1,0.000884,46.8947,0.993258,0.008667,36.9825,0.925368,0.06
116,100M,0.2,0.002158,41.7103,0.983409,0.010316,34.9156,0.913167,0.08
116,100M,0.3,0.003346,40.0388,0.973019,0.010751,34.9695,0.905158,0.1
116,100M,0.4,0.004478,38.3057,0.96211,0.011549,34.1913,0.893145,0.11
116,100M,0.5,0.007797,35.5814,0.932313,0.013289,33.2659,0.879684,0.14
116,100M,0.6,0.009301,34.7074,0.917038,0.013604,33.0559,0.871487,0.16
116,100M,0.7,0.011079,33.0432,0.897137,0.015735,31.5195,0.84347,0.16
116,100M,0.8,0.017107,29.7971,0.837116,0.021494,28.8057,0.7813,0.18
116,100M,0.9,0.020771,28.9524,0.78804,0.023397,28.4353,0.75399,0.19
117,100M,0.1,0.001021,45.2675,0.991592,0.012504,34.3861,0.886933,0.06
117,100M,0.2,0.00293,39.8994,0.975229,0.013673,33.2093,0.873251,0.08
117,100M,0.3,0.004354,37.7196,0.961376,0.015239,32.2789,0.848932,0.09
117,100M,0.4,0.006622,35.548,0.940233,0.016223,31.6563,0.839416,0.11
117,100M,0.5,0.009812,33.6464,0.904315,0.017483,31.1377,0.810971,0.13
117,100M,0.6,0.011146,32.8113,0.886745,0.018358,30.6442,0.797516,0.14
117,100M,0.7,0.014795,31.249,0.842568,0.020713,29.7877,0.75981,0.16
117,100M,0.8,0.019689,29.6604,0.774522,0.024119,28.779,0.710824,0.18
117,100M,0.9,0.026186,27.9168,0.702992,0.028996,27.474,0.658828,0.19
118,100M,0.1,0.000636,49.6644,0.996042,0.006923,39.2945,0.955246,0.06
118,100M,0.2,0.001584,45.4604,0.989259,0.007222,38.8725,0.948443,0.08
118,100M,0.3,0.002549,42.6944,0.983089,0.008057,37.6958,0.942084,0.1
118,100M,0.4,0.003782,40.2008,0.972295,0.009152,36.3631,0.931074,0.11
118,100M,0.5,0.004958,38.4137,0.961347,0.010122,35.3138,0.917578,0.12
118,100M,0.6,0.00671,36.7666,0.953215,0.011051,34.5995,0.922036,0.14
118,100M,0.7,0.008576,35.5365,0.938713,0.012734,33.8197,0.906034,0.15
118,100M,0.8,0.014715,31.6222,0.902722,0.017803,30.7948,0.879922,0.18
118,100M,0.9,0.020385,29.2975,0.858184,0.022573,28.8547,0.840691,0.19
119,100M,0.1,0.000898,47.5685,0.993489,0.008796,37.6562,0.929833,0.06
119,100M,0.2,0.001332,46.9808,0.991534,0.007253,39.6212,0.951036,0.08
119,100M,0.3,0.002818,42.2344,0.978554,0.008907,37.2357,0.925712,0.1
119,100M,0.4,0.003426,42.0843,0.978241,0.00809,38.3525,0.946311,0.11
119,100M,0.5,0.005051,39.2133,0.961012,0.009612,36.4191,0.916811,0.13
119,100M,0.6,0.006617,37.2564,0.943187,0.011377,34.9029,0.888592,0.14
119,100M,0.7,0.009759,35.315,0.917835,0.013662,33.8537,0.87618,0.16
119,100M,0.8,0.013842,32.6133,0.879208,0.017504,31.594,0.838744,0.17
119,100M,0.9,0.020225,30.1701,0.826211,0.022523,29.7026,0.803985,0.19
120,100M,0.1,0.001176,46.016,0.991623,0.009603,36.8956,0.930398,0.07
120,100M,0.2,0.002078,43.5409,0.984837,0.009257,37.0528,0.92766,0.08
120,100M,0.3,0.003097,41.3696,0.978323,0.010116,36.2285,0.921678,0.1
120,100M,0.4,0.004592,38.2772,0.962548,0.012,34.1052,0.893277,0.11
120,100M,0.5,0.00571,37.6904,0.953766,0.012436,34.3103,0.889337,0.12
120,100M,0.6,0.00829,35.3058,0.931567,0.014508,32.8754,0.867578,0.14
120,100M,0.7,0.013217,32.4346,0.894322,0.018243,31.0349,0.847812,0.17
120,100M,0.8,0.015462,31.7247,0.860038,0.019552,30.7055,0.808854,0.17
120,100M,0.9,0.026918,28.1848,0.775376,0.028989,27.863,0.752484,0.2
121,100M,0.1,0.001326,44.556,0.990118,0.010828,35.4356,0.906771,0.07
121,100M,0.2,0.002113,42.0063,0.985483,0.011505,34.6468,0.902566,0.08
121,100M,0.3,0.003169,40.3238,0.976155,0.010897,34.96,0.907735,0.09
121,100M,0.4,0.005079,37.433,0.957149,0.012762,33.4314,0.876502,0.11
121,100M,0.5,0.006743,35.8481,0.942818,0.013911,32.7028,0.864838,0.12
121,100M,0.6,0.009444,34.0367,0.917536,0.014928,32.0483,0.853322,0.15
121,100M,0.7,0.011538,32.3393,0.887814,0.017531,30.5226,0.811095,0.15
121,100M,0.8,0.017648,30.1024,0.825052,0.021221,29.3017,0.774975,0.18
121,100M,0.9,0.029514,26.199,0.721961,0.032498,25.7806,0.684529,0.2
122,100M,0.1,0.00093,47.0592,0.994164,0.008683,37.3589,0.942411,0.06
122,100M,0.2,0.00179,43.6735,0.988458,0.010024,36.1916,0.933935,0.08
122,100M,0.3,0.003196,40.7424,0.977207,0.0108,35.4541,0.91476,0.09
122,100M,0.4,0.004442,37.5152,0.969722,0.012996,32.8534,0.903545,0.1
122,100M,0.5,0.007493,35.4727,0.946382,0.014121,32.7205,0.887563,0.13
122,100M,0.6,0.010062,33.7604,0.922114,0.015652,31.8415,0.873986,0.15
122,100M,0.7,0.012903,31.5325,0.902258,0.019016,29.8484,0.845301,0.16
122,100M,0.8,0.02156,28.1095,0.833876,0.027619,27.0338,0.771883,0.17
122,100M,0.9,0.035134,25.4653,0.738038,0.038905,25.0225,0.696566,0.19
123,100M,0.1,0.000993,45.868,0.992771,0.010246,35.7329,0.919721,0.06
123,100M,0.2,0.002502,41.4733,0.981091,0.010899,35.0829,0.912276,0.08
123,100M,0.3,0.003649,39.4094,0.973042,0.012333,34.1211,0.898428,0.09
123,100M,0.4,0.005517,36.6047,0.955328,0.013351,32.767,0.879581,0.11
123,100M,0.5,0.008466,34.4394,0.928828,0.016268,31.6028,0.845255,0.13
123,100M,0.6,0.009135,33.9696,0.917387,0.016733,31.3409,0.835181,0.14
123,100M,0.7,0.012121,32.3878,0.887616,0.017998,30.6709,0.812699,0.16
123,100M,0.8,0.021166,28.8598,0.825105,0.026092,27.9513,0.778402,0.18
123,100M,0.9,0.034627,25.7107,0.719442,0.037705,25.3409,0.685018,0.2
124,100M,0.1,0.001103,45.3299,0.991617,0.012011,34.96,0.897444,0.06
124,100M,0.2,0.00281,40.6563,0.977133,0.013432,33.8615,0.877114,0.08
124,100M,0.3,0.004204,39.2653,0.964366,0.012875,34.4046,0.877743,0.1
124,100M,0.4,0.00577,37.0322,0.951075,0.014881,32.9178,0.853051,0.11
124,100M,0.5,0.008423,34.9725,0.923392,0.016186,32.1359,0.834996,0.13
124,100M,0.6,0.009811,34.0906,0.90666,0.017481,31.5819,0.808135,0.14
124,100M,0.7,0.014029,31.9978,0.858854,0.02007,30.4424,0.773412,0.16
124,100M,0.8,0.021632,29.4208,0.774562,0.025389,28.7254,0.719752,0.18
124,100M,0.9,0.025414,28.375,0.722639,0.02913,27.7824,0.666765,0.19
125,100M,0.1,0.001385,43.8833,0.986014,0.012925,34.1829,0.855486,0.06
125,100M,0.2,0.003038,40.4841,0.970908,0.013535,33.9961,0.85566,0.08
125,100M,0.3,0.004999,37.2728,0.949364,0.015311,32.412,0.828011,0.1
125,100M,0.4,0.005751,37.2389,0.940267,0.015231,33.0087,0.82644,0.11
125,100M,0.5,0.009423,34.2303,0.900221,0.018106,31.3937,0.793389,0.13
125,100M,0.6,0.01078,33.6709,0.882844,0.018059,31.4302,0.788277,0.14
125,100M,0.7,0.015209,31.4167,0.827604,0.021141,29.9863,0.744499,0.17
125,100M,0.8,0.018952,30.0914,0.782981,0.023811,29.1001,0.713261,0.18
125,100M,0.9,0.023863,28.6401,0.721583,0.026425,28.1973,0.680538,0.19
126,100M,0.1,0.001076,45.7107,0.991246,0.011096,35.5757,0.903119,0.06
126,100M,0.2,0.002781,41.1375,0.978438,0.011354,35.0273,0.904217,0.09
126,100M,0.3,0.003672,38.5904,0.970729,0.014111,32.7435,0.87231,0.09
126,100M,0.4,0.005285,36.921,0.956093,0.013629,32.8066,0.874807,0.11
126,100M,0.5,0.00795,34.901,0.930035,0.015901,31.8907,0.847088,0.13
126,100M,0.6,0.009952,33.1135,0.907304,0.017415,30.6831,0.821947,0.14
126,100M,0.7,0.014145,31.1052,0.863419,0.020536,29.486,0.783528,0.16
126,100M,0.8,0.019283,28.9596,0.798122,0.024542,27.9123,0.720969,0.17
126,100M,0.9,0.026073,27.8019,0.731308,0.028872,27.3591,0.693525,0.19
127,100M,0.1,0.000773,47.2815,0.995206,0.00947,36.4001,0.930148,0.06
127,100M,0.2,0.001825,43.5357,0.986662,0.00967,36.2952,0.917656,0.08
127,100M,0.3,0.002772,41.6479,0.98047,0.01025,35.9681,0.920007,0.09
127,100M,0.4,0.004706,38.7158,0.967054,0.011826,34.7142,0.907631,0.11
127,100M,0.5,0.005794,37.4745,0.953788,0.011707,34.4197,0.896885,0.13
127,100M,0.6,0.008469,35.3088,0.939065,0.01431,33.0309,0.88942,0.14
127,100M,0.7,0.010808,33.757,0.917665,0.016295,31.9739,0.866867,0.15
127,100M,0.8,0.016575,30.8685,0.874383,0.02096,29.8492,0.837056,0.17
127,100M,0.9,0.026393,27.5526,0.809005,0.030076,26.9853,0.780917,0.19
128,100M,0.1,0.000608,50.5477,0.996163,0.006622,40.1779,0.953902,0.06
128,100M,0.2,0.001978,44.7052,0.987242,0.007602,38.8583,0.950153,0.09
128,100M,0.3,0.001799,44.9165,0.987805,0.007346,38.8064,0.944653,0.09
128,100M,0.4,0.003396,41.4222,0.97681,0.00832,37.5306,0.938274,0.11
128,100M,0.5,0.004518,39.9406,0.968095,0.00913,36.8858,0.93332,0.13
128,100M,0.6,0.00623,38.1334,0.955717,0.010348,35.9296,0.922177,0.14
128,100M,0.7,0.009382,33.8397,0.935786,0.014037,32.0899,0.897498,0.16
128,100M,0.8,0.012904,33.4972,0.919075,0.016317,32.478,0.900583,0.18
128,100M,0.9,0.019799,30.2528,0.876131,0.022694,29.6602,0.855804,0.19
129,100M,0.1,0.001133,44.87,0.992469,0.011684,34.735,0.914362,0.06
129,100M,0.2,0.00247,39.7031,0.982339,0.013831,32.2212,0.892345,0.08
129,100M,0.3,0.004063,38.4623,0.971928,0.01448,32.9434,0.889549,0.09
129,100M,0.4,0.007785,34.5291,0.941202,0.01734,31.0514,0.852497,0.12
129,100M,0.5,0.008305,34.3497,0.930153,0.017135,31.2044,0.842105,0.12
129,100M,0.6,0.012376,31.8381,0.896206,0.019883,29.7791,0.818752,0.15
129,100M,0.7,0.017,29.8342,0.849273,0.023138,28.4952,0.776945,0.16
129,100M,0.8,0.021576,28.1451,0.787025,0.028006,27.0123,0.705668,0.17
129,100M,0.9,0.034256,25.0296,0.673437,0.03751,24.6356,0.635479,0.2
130,100M,0.1,0.001075,44.7438,0.99268,0.011707,34.374,0.908841,0.06
130,100M,0.2,0.003013,40.0378,0.980071,0.01205,34.0172,0.913427,0.09
130,100M,0.3,0.003418,39.8908,0.974842,0.01155,34.6025,0.905605,0.09
130,100M,0.4,0.005717,36.2415,0.956819,0.013664,32.457,0.88276,0.11
130,100M,0.5,0.007842,34.5218,0.935729,0.015218,31.6424,0.861282,0.13
130,100M,0.6,0.010564,33.0299,0.909544,0.0174,30.8628,0.836668,0.14
130,100M,0.7,0.013367,30.761,0.878435,0.020793,28.8421,0.790805,0.15
130,100M,0.8,0.02092,28.4584,0.810254,0.026285,27.467,0.738866,0.18
130,100M,0.9,0.035258,25.1103,0.681684,0.039489,24.6181,0.629832,0.19
131,100M,0.1,0.000627,49.4058,0.995409,0.006467,39.2707,0.947491,0.06
131,100M,0.2,0.001449,44.8164,0.989831,0.007476,37.6917,0.946316,0.08
131,100M,0.3,0.002577,41.8812,0.981612,0.007772,37.0878,0.939696,0.1
131,100M,0.4,0.003383,39.9263,0.972237,0.00896,35.696,0.922261,0.11
131,100M,0.5,0.00471,38.8008,0.96002,0.008876,36.0486,0.921917,0.13
131,100M,0.6,0.006301,36.6175,0.9435,0.010647,34.3395,0.894823,0.14
131,100M,0.7,0.008061,35.2275,0.922665,0.011126,33.8279,0.885159,0.17
131,100M,0.8,0.01093,32.46,0.891334,0.013645,31.4964,0.85457,0.18
131,100M,0.9,0.01577,31.1637,0.842627,0.016983,30.8419,0.823756,0.2
132,100M,0.1,0.001313,44.2694,0.990202,0.012868,34.3571,0.896837,0.06
132,100M,0.2,0.003299,39.233,0.974283,0.015038,32.6452,0.872228,0.08
132,100M,0.3,0.005502,36.7095,0.959226,0.016849,31.8487,0.85737,0.1
132,100M,0.4,0.006564,35.9139,0.949175,0.016928,31.7995,0.854491,0.11
132,100M,0.5,0.010438,32.8926,0.910426,0.021091,29.8377,0.795723,0.13
132,100M,0.6,0.012614,31.7746,0.881546,0.022273,29.3052,0.764273,0.14
132,100M,0.7,0.018246,29.6923,0.831487,0.025363,28.2619,0.745363,0.17
132,100M,0.8,0.024227,27.9149,0.754791,0.030054,26.9789,0.670397,0.18
132,100M,0.9,0.032506,26.0664,0.659646,0.036407,25.5742,0.603001,0.19
133,100M,0.1,0.000753,50.2568,0.995244,0.006416,40.9516,0.956063,0.07
133,100M,0.2,0.001914,45.3902,0.987845,0.007656,39.3696,0.949695,0.09
133,100M,0.3,0.002311,44.7383,0.985125,0.007425,39.669,0.95056,0.1
133,100M,0.4,0.004042,40.2866,0.969027,0.009107,36.7592,0.922832,0.12
133,100M,0.5,0.00493,40.3249,0.961184,0.008947,37.7366,0.924591,0.13
133,100M,0.6,0.006255,38.4994,0.950177,0.010132,36.4047,0.914988,0.15
133,100M,0.7,0.008115,36.8612,0.929673,0.01233,35.0445,0.884604,0.15
133,100M,0.8,0.011874,34.1615,0.898336,0.015312,33.0573,0.86168,0.17
133,100M,0.9,0.016075,32.4021,0.86051,0.018108,31.8851,0.842033,0.19
134,100M,0.1,0.000606,47.8342,0.995329,0.009141,36.0511,0.925093,0.06
134,100M,0.2,0.001841,43.3451,0.985458,0.009019,36.4431,0.91836,0.08
134,100M,0.3,0.00267,41.2324,0.978873,0.010062,35.4699,0.909554,0.09
134,100M,0.4,0.004166,38.8721,0.96625,0.010744,34.7577,0.901794,0.11
134,100M,0.5,0.005483,36.9757,0.952415,0.011194,33.8759,0.892168,0.12
134,100M,0.6,0.00758,34.7953,0.928429,0.012918,32.4797,0.86405,0.14
134,100M,0.7,0.010557,32.5622,0.903254,0.014886,31.0698,0.852111,0.16
134,100M,0.8,0.013126,31.528,0.871553,0.017622,30.249,0.815418,0.17
134,100M,0.9,0.019277,29.6819,0.820328,0.021108,29.2878,0.794031,0.19
135,100M,0.1,0.000779,47.1102,0.995708,0.009538,36.2289,0.948656,0.06
135,100M,0.2,0.002301,42.1166,0.984392,0.011001,35.3219,0.918109,0.08
135,100M,0.3,0.00358,38.6391,0.975796,0.012758,33.1202,0.906268,0.09
135,100M,0.4,0.004706,37.2215,0.96265,0.01419,32.428,0.870828,0.1
135,100M,0.5,0.006954,35.3013,0.943624,0.015315,31.8726,0.859969,0.12
135,100M,0.6,0.010798,32.9903,0.904991,0.016797,31.0715,0.835022,0.15
135,100M,0.7,0.013869,31.2859,0.878803,0.019987,29.6987,0.805987,0.16
135,100M,0.8,0.020844,28.7586,0.792168,0.025857,27.8227,0.719615,0.18
135,100M,0.9,0.029116,26.8682,0.710463,0.033372,26.2756,0.65768,0.19
136,100M,0.1,0.001033,44.9638,0.991711,0.010127,35.0515,0.904589,0.06
136,100M,0.2,0.001453,45.2017,0.98944,0.008136,37.7199,0.93634,0.08
