tile,mask_type,ratio,trial,cubic_mae,cubic_rmse,cubic_psnr,cubic_mae_tailexcl,cubic_rmse_tailexcl,cubic_psnr_tailexcl,linear_mae_forcompare,linear_rmse_forcompare
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,3,0.12214460050012053,1.1089309200950812,-0.8980898597561272,0.007628973494774393,0.01656969768982332,35.61370830214946,0.01432933389120255,0.05653819903337001
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,4,0.019896322836160926,0.10884326340977213,19.263968907928454,0.005069109469722604,0.023690253099015294,32.50860598780849,0.010271872648789346,0.03347353820784954
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,5,1.5509473258085997,13.506747717053393,-22.61101576123256,0.005779661708081559,0.010292840327577688,39.74929528729839,0.011842546192411558,0.03676940307653069
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,6,0.19355631214327187,1.6420222118977807,-4.307580551885169,0.006710008798155276,0.021965804565981163,33.165057694395614,0.030195425088186397,0.14352823170310133
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,7,0.013148806577780196,0.05838943866883331,24.673313997012283,0.010550818584929659,0.05440605995999536,25.287054483753092,0.010425843848197596,0.035357983561824194
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,8,0.16509306795596232,0.9401616730087258,0.5359491480456473,0.012481176384671087,0.03553709329873818,28.98636195039133,0.018835208780719974,0.053219050422112814
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,9,157.9639183671789,1322.9637675655622,-62.430959003752776,0.014230886814857941,0.11046466435018296,19.135532454407237,0.01882639882789504,0.07477536707736403
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,10,0.31977039859240225,3.8472450712214283,-11.70299703879111,0.006178711580602017,0.020696309850483673,33.682141645872825,0.010828378607593813,0.03742374321780314
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,11,0.11875026334597517,1.3464069766839315,-2.58352706719081,0.006636842604968274,0.019196001216628664,34.33578462428691,0.029620406638517744,0.2102219798226503
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,12,0.11986044162861195,1.2798173310370462,-2.142959740083725,0.015721719523391162,0.0392402484121753,28.12536503924877,0.034238775843103884,0.21139316233675262
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,13,0.016686414447870557,0.07473324596404625,22.529723083724807,0.004025055912540437,0.008530439098145404,41.38057226529324,0.010974991031222202,0.03674949597048554
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,14,1.0731627051735735,9.292178483160262,-19.362350861795914,0.004769195655869732,0.010859721460312768,39.28362627542317,0.013843625603052962,0.03999368583163941
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,15,7.699536388715662,68.52224643543981,-36.71663184901102,0.014347040386269126,0.04727495043001921,26.507378357212303,0.02055015482349606,0.06220641803385729
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,16,0.005357768897570009,0.021445872137505498,33.3731257529613,0.003906239059786174,0.008840439587895722,41.07052278604881,0.007480375865423536,0.026618001400121695
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,17,0.007690717174647931,0.026745422766100282,31.45501065604606,0.005487221580804152,0.013917036482697986,37.12906468564953,0.009159443365561085,0.029504515761522822
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,18,0.028152974969270585,0.18257548516321923,14.771150732428975,0.004554915504107556,0.01307070567971682,37.674019289653515,0.011520745317317945,0.04106510655128917
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,19,0.012709897461175033,0.07210286698282442,22.84094932695243,0.003879216361511507,0.014019158867618968,37.06556085450584,0.008968160437307846,0.0301102932838873
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,20,0.07308655657528758,0.6848787304929388,3.2877264195013636,0.009848081149606315,0.03110171474186147,30.144313324029834,0.026557776117420946,0.20937551246286856
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,21,0.23952362737021088,1.6329542366825347,-4.259480277284009,0.01091871693933422,0.03517011209357693,29.07652495009883,0.014811894134537835,0.04527074366281875
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,22,0.014726267652222584,0.04575049791788987,26.79208350000955,0.010103052685627171,0.03054704988603403,30.30061451699281,0.014226553369771565,0.038841272149999266
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,23,0.02015018733189438,0.1612161214847568,15.851830625086619,0.01106473638050338,0.05792664133582004,24.742433034923508,0.007862101739352156,0.02962402896059374
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,24,0.020147856561846856,0.17320174573198616,15.228954699266327,0.0036557867145206426,0.007130219334284531,42.93794221024359,0.008686821084164461,0.02586613399979605
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,25,0.011975815399245748,0.047739525309947475,26.422438072859002,0.009174111516919657,0.026026572970074727,31.691660270677072,0.009141748954488306,0.023772777340734262
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,26,0.01662660755618586,0.12186475836517142,18.282437365952457,0.00861092562262352,0.025818846272737662,31.761263365774994,0.011163098002211977,0.031047439206792846
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,27,0.15882384395568977,1.9623927425695877,-5.855718581383941,0.005882071419884807,0.017332945462355594,35.22255258951658,0.02716339095843418,0.2097171002316956
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,28,0.11249996338204626,1.2733793348797375,-2.0991559521691325,0.011322372189861336,0.03823709970656968,28.350301129802254,0.03219902024682063,0.21317896233065659
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,29,2.0219961602994707,17.999058974861555,-25.10499599905711,0.003560912077438505,0.006937025286363489,43.17653444874911,0.01074396787743091,0.036802439212155966
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,30,0.02724403323789994,0.16831388293381142,15.477601217870895,0.006151029457945421,0.016232884095400992,35.79208624495238,0.010279762856365279,0.026506711765134368
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,31,0.006236500703390072,0.024641307040519932,32.16672519522482,0.004239719812148539,0.014948753680219763,36.50790028373579,0.00832683538500877,0.02919892753641273
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,32,0.021025969399868227,0.2682314240744456,11.429806893395387,0.004193040377129662,0.009286979705564606,40.64251006991785,0.00952473232212022,0.028001071521468426
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,33,0.014422580948109765,0.04928951197706565,26.14490963679056,0.006680946007172446,0.01591807692353731,35.96218801832816,0.012911286458975579,0.03479767823056056
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,34,0.032100118641999104,0.17539579521757265,15.119616444678295,0.010590342615015883,0.03634167978762371,28.79190005149229,0.009281561320542869,0.029889061236917053
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,35,0.015032941145378674,0.06380254777814447,23.90323957169063,0.010621248005930017,0.031021266426054888,30.16680952656661,0.011472719089621546,0.02878776214980503
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,36,0.00888919126912469,0.04515508315986378,26.905867071341987,0.0033188032178055227,0.007830053663464776,42.12470522967952,0.00686043780444773,0.024697868652090164
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,37,0.011084755511820124,0.037095382800568205,28.613602858385512,0.007290223806943224,0.02127850450079935,33.44117796915039,0.016518074461152738,0.04568795898125544
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,38,0.012283723236202242,0.09359808500580112,20.57466073462279,0.005475583470056635,0.017611608310640715,35.08401963983391,0.006886748217368784,0.02058311398275891
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,39,0.025908818967012703,0.2705308595216356,11.355663753067653,0.00578248244274017,0.013210310746378476,37.581739326967366,0.010475252820917096,0.03219439215082843
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,40,0.15126893441314312,1.8679814242311672,-5.4274510632132555,0.004807528532135477,0.014041630752240889,37.05164903276768,0.022238726565186922,0.20753371585691816
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,41,0.011501824426321295,0.09024194857769656,20.891830712382085,0.004217256688744184,0.010089379173107035,39.92271112519031,0.00938382162968594,0.02910655742616219
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,42,0.15700160948162553,1.8673349773750973,-5.4244446426046355,0.009000508323068208,0.03873794693822403,28.237268001211472,0.024241118892651906,0.20857624841638187
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,43,0.31793770193533233,3.830328106969325,-11.664719546959896,0.00582805009797047,0.022705989279171505,32.877191430754124,0.011844107732398962,0.03913824840638385
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,44,0.01613054082079073,0.10515319888179178,19.5635502207365,0.0075821817804059295,0.020414947707744675,33.801034563428075,0.012180829620977574,0.03776517080734105
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,45,0.035691144668186396,0.1835091833230772,14.72684395066354,0.0071488506676385885,0.024528753630880303,32.206490377073315,0.008661800404142127,0.02485040101747435
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,46,94.37066500797368,816.1656216603938,-58.23556595141524,0.016615922645729145,0.07023336054331476,23.069131017121848,0.02781025003683005,0.10353062794802842
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,47,11.108085828061736,91.1970212802494,-39.19961306861276,0.012718175093738586,0.031773418839937,29.958721045959745,0.053286977968578064,0.24833977878525906
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,48,0.013530205933725342,0.10492852110853844,19.582128963206202,0.004662452280339518,0.00945992761022164,40.48224373835225,0.007131224146939408,0.01750724388700731
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.6,49,0.019527470918474298,0.09630367829133847,20.327142496112955,0.005983892472180476,0.02220936684629473,33.06927644639199,0.009925471107823571,0.031961195604633286
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,0,0.22143937349937023,0.30832304378785,10.21988030560545,0.22062208452294593,0.30708660178656266,10.25478262894377,0.060847398799095516,0.08227668704465133
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,1,0.7739905174196453,0.9156699797137582,0.7652204789241182,0.7739905174196453,0.9156699797137582,0.7652204789241182,0.062459150347796664,0.0825561061511629
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,2,1.7935814267945114,2.2089907510342157,-6.883877949993548,1.7935814267945114,2.2089907510342157,-6.883877949993548,0.10082939288513804,0.1505015318290456
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,3,0.060658915125786854,0.08505171489980584,21.406338505457583,0.060658915125786854,0.08505171489980584,21.406338505457583,0.08147655205599658,0.10310549211786803
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,4,0.07324819394020433,0.09615302397953569,20.340741055972504,0.07324819394020433,0.09615302397953569,20.340741055972504,0.07809432678721905,0.10035433360764907
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,5,0.054375490335897586,0.07322837028811587,22.70641262130617,0.054375490335897586,0.07322837028811587,22.70641262130617,0.08217842829420817,0.10338545640604883
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,6,0.14327179305423918,0.1775320624493248,15.014464031067913,0.14327179305423918,0.1775320624493248,15.014464031067913,0.06332736113390162,0.08229752991166216
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,7,0.3358393253782968,0.37919635998503637,8.422716804633023,0.3358393253782968,0.37919635998503637,8.422716804633023,0.07807467615050212,0.10062537237336086
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,8,0.7739905174196453,0.9156699797137582,0.7652204789241182,0.7739905174196453,0.9156699797137582,0.7652204789241182,0.062459150347796664,0.0825561061511629
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,9,0.1846972927935386,0.2081715606170453,13.63157203932606,0.185131016598307,0.2083038124655212,13.626055626720909,0.06071650420936707,0.08213093876161753
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,10,0.3358393253782968,0.37919635998503637,8.422716804633023,0.3358393253782968,0.37919635998503637,8.422716804633023,0.07807467615050212,0.10062537237336086
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,11,0.04075402065552376,0.05839136093783262,24.67302804904069,0.04075402065552376,0.05839136093783262,24.67302804904069,0.06749687822840132,0.089497002087985
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,12,1.7935814267945114,2.2089907510342157,-6.883877949993548,1.7935814267945114,2.2089907510342157,-6.883877949993548,0.10082939288513804,0.1505015318290456
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,13,0.06844414704444561,0.09021906875674793,20.894033200251197,0.06844414704444561,0.09021906875674793,20.894033200251197,0.06648658310510594,0.08669267461701584
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,14,0.3929156392177547,0.5198273207860599,5.682817976699445,0.3929156392177547,0.5198273207860599,5.682817976699445,0.11067058560618909,0.1648945578873858
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,15,0.10976149846461668,0.13451781274796534,17.42440405807458,0.10976149846461668,0.13451781274796534,17.42440405807458,0.07881153427071265,0.10133805117337252
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,16,1.0790222034303387,1.2759597264847515,-2.1167393365827065,1.0790222034303387,1.2759597264847515,-2.1167393365827065,0.08971573126091527,0.1326001314637631
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,17,0.03397936991113977,0.05858208475377615,24.6447035438529,0.03397936991113977,0.05858208475377615,24.6447035438529,0.08285567566848447,0.10421459328066188
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,18,0.06249787892313229,0.08665779896537873,21.24384691746373,0.06249787892313229,0.08665779896537873,21.24384691746373,0.08139071938603379,0.10304295259707469
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,19,0.09821877970682107,0.1276658213990533,17.878507123575698,0.09821877970682107,0.1276658213990533,17.878507123575698,0.06191086569046975,0.07889328339790279
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,20,0.5604238741443492,0.8235888252963964,1.6857910930722575,0.5604238741443492,0.8235888252963964,1.6857910930722575,0.08311972003019875,0.11879596974391261
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,21,0.03640186012747339,0.05485143243658615,25.216240528173017,0.03640186012747339,0.05485143243658615,25.216240528173017,0.08392267924693873,0.10499075314592815
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,22,0.03676015106749145,0.0565979908495406,24.94397970784059,0.03676015106749145,0.0565979908495406,24.94397970784059,0.08427220487363338,0.10511982754957622
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,23,1.7935814267945114,2.2089907510342157,-6.883877949993548,1.7935814267945114,2.2089907510342157,-6.883877949993548,0.10082939288513804,0.1505015318290456
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,24,0.044984584412287726,0.07083867001901624,22.994592023841527,0.044984584412287726,0.07083867001901624,22.994592023841527,0.07442778069999445,0.09732294081711187
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,25,0.7425571775857502,0.882848693809673,1.0822744238996365,0.7425571775857502,0.882848693809673,1.0822744238996365,0.06434519636129646,0.08487831372321919
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,26,0.4401438438137512,0.5110869155895282,5.830104746772989,0.4401438438137512,0.5110869155895282,5.830104746772989,0.06989309205467048,0.0932202440802407
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,27,0.04602402629525031,0.06525957848770375,23.707114713033217,0.04602402629525031,0.06525957848770375,23.707114713033217,0.07726265818224119,0.10000845269732699
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,28,0.08574816326233875,0.10834243274911766,19.30402833756525,0.08574816326233875,0.10834243274911766,19.30402833756525,0.0840127369888951,0.10510884973363756
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,29,0.16122183709529922,0.2488686767596447,12.080595227048047,0.15544602113837963,0.23687991808229755,12.509435116124916,0.06209908992819552,0.07913060519101736
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,30,0.037102799879092783,0.06274320293530025,24.048666301346397,0.037102799879092783,0.06274320293530025,24.048666301346397,0.08184555003035413,0.10340840398614151
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,31,0.06844414704444561,0.09021906875674793,20.894033200251197,0.06844414704444561,0.09021906875674793,20.894033200251197,0.06648658310510594,0.08669267461701584
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,32,0.04602402629525031,0.06525957848770375,23.707114713033217,0.04602402629525031,0.06525957848770375,23.707114713033217,0.07726265818224119,0.10000845269732699
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,33,759.9080533768163,5519.332232289739,-74.83773073800917,184.33019630742078,337.75577610057474,-50.57205569612602,0.06684171482959807,0.09151887334889247
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,34,0.06858248772172712,0.09183422417713971,20.739908772196628,0.06858248772172712,0.09183422417713971,20.739908772196628,0.07942682978888523,0.10142480317837121
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,35,0.14327179305423918,0.1775320624493248,15.014464031067913,0.14327179305423918,0.1775320624493248,15.014464031067913,0.06332736113390162,0.08229752991166216
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,36,0.7425571775857502,0.882848693809673,1.0822744238996365,0.7425571775857502,0.882848693809673,1.0822744238996365,0.06434519636129646,0.08487831372321919
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,37,0.06611483253292709,0.08982724294341099,20.931838597237167,0.06611483253292709,0.08982724294341099,20.931838597237167,0.08432772843093682,0.1053550837092279
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,38,0.449000155575159,0.5422249503295621,5.3164100471304465,0.449000155575159,0.5422249503295621,5.3164100471304465,0.10503901349427935,0.15677977195861878
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,39,0.047956032958938584,0.07316643621468745,22.713761960693006,0.047956032958938584,0.07316643621468745,22.713761960693006,0.08063168609598373,0.10239183456849543
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,40,212.68234876039864,421.3203346039143,-52.49224840841655,212.68234876039864,421.3203346039143,-52.49224840841655,0.07457680421091747,0.10051972523257492
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,41,3.2331292412235486,5.707105525614403,-15.128318056440301,2.7710560756546356,4.183480043892802,-12.430754032955917,0.062066940383980786,0.08505471658335471
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,42,0.14327179305423918,0.1775320624493248,15.014464031067913,0.14327179305423918,0.1775320624493248,15.014464031067913,0.06332736113390162,0.08229752991166216
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,43,0.15109503945867,0.1928432140543451,14.295912777711903,0.15109503945867,0.1928432140543451,14.295912777711903,0.07210475652213456,0.09446837602537991
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,44,0.06249787892313229,0.08665779896537873,21.24384691746373,0.06249787892313229,0.08665779896537873,21.24384691746373,0.08139071938603379,0.10304295259707469
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,45,0.603648785947312,0.7346482952587627,2.6784104968102076,0.603648785947312,0.7346482952587627,2.6784104968102076,0.06827290319297188,0.09311517564957013
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,46,3.2331292412235486,5.707105525614403,-15.128318056440301,2.7710560756546356,4.183480043892802,-12.430754032955917,0.062066940383980786,0.08505471658335471
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,47,0.09982208988206878,0.13190358253089363,17.594868175157725,0.09982208988206878,0.13190358253089363,17.594868175157725,0.06826038961491872,0.09038756995716304
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,48,0.054375490335897586,0.07322837028811587,22.70641262130617,0.054375490335897586,0.07322837028811587,22.70641262130617,0.08217842829420817,0.10338545640604883
PACE_OCI.20241010T000839.L1B.V3_image_154,contiguous,0.8,49,0.22143937349937023,0.30832304378785,10.21988030560545,0.22062208452294593,0.30708660178656266,10.25478262894377,0.060847398799095516,0.08227668704465133
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,0,0.024943866201797414,0.06482914013781396,23.764594772593814,0.021279264906918647,0.056794522299444795,24.91387097938609,0.023613321325744233,0.06184989345091971
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,1,0.10091369497705276,1.1188660249300035,-0.9755617284751255,0.022033760103544662,0.05576726759102118,25.072412679188957,0.03323788937868582,0.18556758749410127
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,2,88.39411656907376,936.1810801480447,-59.42719719918392,0.01943627883514226,0.11649463142256694,18.673881766970034,0.02656122303999565,0.08717737078851061
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,3,0.03300946087331952,0.18856150116759918,14.490939459673635,0.016316235257107632,0.03753207860123445,28.511947656556696,0.013477307854254201,0.048903996272445356
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,4,0.04097533706238729,0.11192198447474125,19.02169196053385,0.03286862535303142,0.09099086979022102,20.820043669766505,0.024625826094216777,0.057030770042022866
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,5,0.24484371995979035,2.7033919190328795,-8.638180225368721,0.02071061879567977,0.061760743701680804,24.185749660314443,0.016611359595995145,0.04490657771461665
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,6,0.7788388741656764,8.088146613429537,-18.15698030177342,0.019459220086837634,0.04079819957110737,27.787180038979802,0.0182812855660236,0.04729826419390006
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,7,0.33280757863571026,3.3106051726157677,-10.398147785510554,0.012704016847868742,0.03433634403534786,29.284918964981472,0.03738588925579769,0.23915269477197557
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,8,0.08508792375749234,1.0845654718892277,-0.705115483333518,0.01027731745011999,0.0210925019564808,33.51743803873654,0.025290340397476938,0.18222884988131596
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,9,3.9491364957861474,44.84510283236791,-33.034300484279456,0.011718581562237672,0.02803531634674086,31.045890780345733,0.07065039798708479,0.3777329318176276
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,10,208.80657826271025,2007.7804874029284,-66.05432458459053,0.029653376426065702,0.13871137959180227,17.157758177063364,0.025208588950593108,0.05857131708821901
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,11,6.800942999555166,65.00609198920759,-36.25908116157165,0.011232990684312284,0.021704989130770524,33.26880854614632,0.06314509992128736,0.3475250768886295
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,12,0.014673915598888634,0.03151979600972795,30.028332036934028,0.012714379275300572,0.027142674041487513,31.32694737504737,0.01390951972054757,0.03539799643380986
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,13,2.6591919826584673,36.04117219297418,-31.135978148172576,0.028041420025123397,0.07421262951759476,22.590443602489295,0.04745375616289494,0.24549251629839167
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,14,0.203998128407276,1.893598544091596,-5.545758220207291,0.01691575730881638,0.03239638539015336,29.790068865424836,0.03952510894159445,0.23895801154228444
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,15,0.09536212622660455,0.42754050397854687,7.380454703108812,0.06154325076330775,0.18585912412862315,14.616322276358664,0.02615398666713239,0.07156512183339898
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,16,0.0327493169798004,0.0758147776956205,22.40492268257214,0.027729378098232085,0.06568602470992876,23.650540413058216,0.01783037068485727,0.04143961388337869
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,17,7.252701492425854,76.44892605538205,-37.66742777757045,0.02320548597141759,0.10232593137263579,19.800285874156085,0.022094134363930235,0.052238460772909626
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,18,10.901817741951616,115.68021418685629,-41.26518168131956,0.012147708545540382,0.054018221097919816,25.349194437802176,0.012369871728143883,0.039556398313166014
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,19,0.04464080094044563,0.2980352315412982,10.514647875551333,0.016279425445283782,0.047714124590176786,26.427060795072226,0.01939953829917015,0.054378853645331765
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,20,0.04996147747719403,0.14941849922832365,16.511912599888227,0.04739098085922316,0.14734153397869956,16.633496260001863,0.02006980040401915,0.04398689347338997
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,21,6.479107304873367,60.52308187542397,-35.638420689538776,0.062468632940846265,0.14238808228667588,16.930527182203974,0.041300233329122686,0.21467115725609764
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,22,0.027602686192647233,0.19651100895276524,14.132262290655502,0.011505924610034118,0.040029040173082064,27.952496467961172,0.013309593936195307,0.0449013707095822
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,23,1.9541280411056112,20.929813947890093,-26.41530735534151,0.028357764794320554,0.08222422492396289,21.70000423293716,0.020198864796767767,0.05391086689845798
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,24,0.05775447913246368,0.567652795642879,4.918344378806193,0.008222534221707073,0.02314699292654179,32.71010842141783,0.021388275913874592,0.06275390012843261
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,25,176.25917632725205,1941.7574305740695,-65.76389951511665,0.022087493114289047,0.14430248295074546,16.814523922477957,0.018980689191034572,0.05449968045426458
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,26,8.418075560067857,80.37248475582597,-38.102147899359025,0.010959483011747607,0.03646307263290601,28.762934749117104,0.043476864811981396,0.2155303431907347
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,27,0.01754741596138088,0.04248019238354612,27.43627050193886,0.013495840137151388,0.02716111007930536,31.32104968675202,0.0133207695217438,0.030626164512509334
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,28,0.02170957872475054,0.06526879931550064,23.705887530192264,0.015586772188232336,0.046591783482669194,26.633813298287343,0.019793393700106653,0.05543308670715023
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,29,0.020057149706556,0.05356917353681341,25.421701077086468,0.015274855450047465,0.03243727130493604,29.77911373474938,0.020415251158246075,0.059328913690126404
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,30,0.1038157690014248,0.896605231383413,0.9479746300754979,0.031002674448164763,0.089005773680951,21.011636407225964,0.024759047674609194,0.05246590531186374
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,31,85.42689818981474,817.5781625287163,-58.25058565923904,0.01175954861318402,0.06232398914767357,24.10689513450947,0.06594525492099144,0.39331568125630945
PACE_OCI.20241010T000839.L1B.V3_image_154,scattered,0.8,32,0.03615114379364258,0.2810449109256097,11.024485487402082,0.012847116311277123,0.031514086517924096,30.029905540384703,0.017653264098187217,0.042641621836442024
