tile,mask_type,ratio,trial,mae,rmse,psnr,mae_tailexcl,rmse_tailexcl,psnr_tailexcl,o2a_mae,o2a_n_masked,tail_mae,tail_n_masked,tile_radiance_min,tile_radiance_max
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,7,0.004901317908857999,0.01055576539977965,39.53020540942123,0.0049284949890543465,0.01063262245562685,39.46719213654538,0.021433011008508942,3,0.0033522243376662235,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,8,0.00936320672848228,0.032142887351278036,29.8583022749103,0.004506544385359228,0.010949812315106363,39.211866495403655,0.022793965579970505,4,0.11718111074581403,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,9,0.02225752337109134,0.1846979688756463,14.670757609435466,0.00598610894354303,0.013758349537866877,37.22867322548169,0.03639848834123223,5,0.9497281457413449,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,10,0.009212749882865025,0.026380768155417213,31.57425125630715,0.007413510477755322,0.016651065837653828,35.5711592400342,0.0407865220868469,4,0.07698410080866383,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,11,0.00525427714530415,0.021913927338663045,33.185595654022784,0.002905687198979876,0.005573995316453931,45.07666801076454,0.008894620492502172,2,0.09371783179018509,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,12,0.004369544584337371,0.009018753772853187,40.89706939764312,0.004370418319982522,0.009046661413218839,40.87023327186302,0.02722864920109208,2,0.004269064985144967,1,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,13,0.009176687079193037,0.021191757591264477,33.47666044999069,0.007999857108835981,0.019301600564168894,34.28813352205716,0.030214018857455876,3,0.04212792624919058,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,14,0.005365172667755323,0.014839152005939115,36.571818328395786,0.004559210250537064,0.01279868685321353,37.85669173463377,0.06495940074218348,2,0.03572309038297639,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,15,0.00440551894556441,0.012811508015972254,37.847994946918845,0.0034503046763548263,0.010259786552007134,39.77723348672526,0.048909836767892845,3,0.05885273229051075,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,16,0.004402853654584441,0.011527895873948814,38.7649990990751,0.004211945183123247,0.011395923122922511,38.865009783602346,0.02362462548196442,3,0.015284636527872604,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,17,0.026613087520095956,0.1867256277844895,14.575921435173246,0.008566022922600695,0.023059883314671115,32.74285789219037,0.08547803260221204,4,0.5319308962499631,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,18,0.022031873645841863,0.06844405414360435,23.293285476467464,0.013375366358403988,0.03770502871189932,28.472014483318336,0.155610825114613,4,0.18073450724886955,6,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,19,0.006020191053367633,0.022725186352457554,32.8698509352665,0.003691935104602567,0.00826103732402767,41.659308313119055,0.02263103939805067,2,0.09371783179018509,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,20,0.004287343071195744,0.010185179592041101,39.84062617638915,0.0036247024465870525,0.006904027747671191,43.21794943671364,0.008720106888039637,1,0.029246806598123093,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,21,0.005320847238285918,0.0217059180194172,33.268436831994194,0.003479598949964618,0.007838015715254536,42.11587740189554,0.030214018857455876,3,0.1102719996726001,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,22,0.006458481077546583,0.022482481447461185,32.963115125881345,0.003446803744991257,0.007420786149339581,42.591001672762694,0.02423675358267028,3,0.06167256550772757,6,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,23,0.005472464611852188,0.012170125569889018,38.29409881497379,0.004836267896189733,0.0096231465931888,40.33365796752606,0.016890390583666513,3,0.04173567740461215,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,24,0.00708950602426553,0.017913580040180864,34.93635222905829,0.006501777468839363,0.016981300582058816,35.40058101213492,0.04119358304079879,6,0.02922728161198452,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,25,0.003918556380193332,0.008559876815946126,41.35064970304525,0.003485940993542887,0.007049813209742202,43.03644779649237,0.01777385287104826,3,0.02857763341926868,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,26,0.005061971674361019,0.011059717210418568,39.12511955018315,0.0046181788388985024,0.009887512253811792,40.09825930526426,0.018434031765855716,2,0.02177816847678246,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,27,0.008632623642855188,0.024839096961885056,32.09728394414362,0.006635523367401108,0.015486398719129182,36.200991268118386,0.03851235861411152,3,0.06455143135556943,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,28,0.006854003656884693,0.02353201480404076,32.56681774137839,0.004442282017290553,0.00969537778397746,40.268705276212565,0.0319950769299856,2,0.097695518748264,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,29,0.015395533575532335,0.03910169343473629,28.156088671297187,0.013498809852820013,0.03581952222186852,28.917604225568844,0.10417497311222348,4,0.12350878577013491,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,30,0.035558496108047274,0.17115436955914623,15.33224017753329,0.0057890580685512,0.01420284888338417,36.95249067538467,0.05340848447714746,2,0.5813315268321423,6,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,31,0.006567484023685835,0.02379517883669613,32.47022053678468,0.0037081749644468174,0.008932409623989066,40.98062738384581,0.03764658958287257,1,0.07004414513879202,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,32,0.008190561745725407,0.02232543361716932,33.024001944900235,0.005426766096959644,0.013763326753058375,37.22553158964,0.03332858364686644,5,0.08557683991116681,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,33,0.023108604137428438,0.1852031516103821,14.647032543648413,0.00685130662423559,0.019552844890957512,34.17580089778427,0.006512291084063488,2,0.6354668104676925,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,34,0.005330764774688556,0.021476738343173745,33.36063347911348,0.003465613454483017,0.007367525252807386,42.65356733789843,0.016890390583666513,3,0.11164439002640433,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,35,0.008237313582550499,0.027552360524676286,31.19682374827653,0.006412177638494393,0.018496572211081752,34.65817495382525,0.016613643431510335,2,0.07698410080866383,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,36,0.014067703979106581,0.041523709118311936,27.63407719872731,0.007979851062026559,0.020347938827981606,33.82959153316865,0.052723689877159224,4,0.1492180387382831,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,37,0.0047370045168319275,0.011125867558783335,39.07332228325151,0.00471781203506188,0.011152908564738065,39.052237165517695,0.025392499716000383,2,0.006944139920387421,1,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,38,0.009848540272458921,0.026728143735758617,31.46062403722268,0.006587121261741871,0.01932028431339086,34.27972973767733,0.08340587886166703,4,0.08225204231037743,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,39,0.004628002067808948,0.011544100583698914,38.75279795784235,0.004119242047789661,0.009918868126569036,40.07075767472149,0.018434031765855716,2,0.03362732320890829,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,40,0.009752181510542298,0.023385104658488552,32.62121364189821,0.009174982623848462,0.02232192356331597,33.02536766696675,0.04550283562971673,5,0.04265251805209089,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,41,0.013651040764226323,0.05815176151795861,24.708742504027175,0.0051159579500709195,0.013022732969640115,37.705957290653785,0.02722864920109208,2,0.20312987923847625,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,42,0.010245108692003733,0.034696570224482366,29.1942690668336,0.005886518151016653,0.017907057026905166,34.93951566660077,0.029245088508922913,3,0.1744186857358504,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,43,0.009140656729285832,0.026808724586250606,31.434476938044163,0.007325671853842635,0.01724004308249999,35.26923306434603,0.07379720899042858,3,0.07750508703764623,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,44,0.0037927842641268406,0.009199626020916191,40.72459654081423,0.0032693713001833067,0.006992681358332261,43.10712522375777,0.018084144419974562,2,0.03362732320890829,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,45,0.009046772639253462,0.022784327766259955,32.84727560821889,0.008172983873441932,0.021598193996979032,33.31165124544234,0.006038444202884689,3,0.05885273229051075,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,46,0.009288130102845585,0.029114637687717895,30.717772200560233,0.007091335679137223,0.020605305394387947,33.72041888693286,0.029845812965852255,3,0.07079837396667973,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,47,0.005250151615948864,0.01628698954618191,35.76318364753702,0.0041820621946634514,0.013794774014386663,37.20570819453862,0.03939344603434187,4,0.035156655411940414,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,48,0.008462972855075452,0.024649010747801292,32.164010116288544,0.006523139096319705,0.014084685120586094,37.02505715449496,0.013878530558732557,2,0.06277831810023635,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.4,49,0.050566505511421854,0.2764800329232858,11.166724549706847,0.005625764523550443,0.015521813402006424,36.18115083619759,0.05153888289705119,5,1.3089072531718218,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,0,0.06130219619178422,0.08545779957618325,21.364965877515335,0.06130219619178422,0.08545779957618325,21.364965877515335,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,1,0.10499896643608965,0.11857085734470726,18.520440797787124,0.10499896643608965,0.11857085734470726,18.520440797787124,0.20958653668465524,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,2,0.05054701937093166,0.07637763513112976,22.340675854944195,0.05054701937093166,0.07637763513112976,22.340675854944195,0.2963740425565423,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,3,0.045698575861278935,0.08004193111767031,21.933648839589345,0.045698575861278935,0.08004193111767031,21.933648839589345,0.32153836090145077,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,4,0.06094504713433925,0.09937733781223176,20.05425283221696,0.06094504713433925,0.09937733781223176,20.05425283221696,0.34919988474933095,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,5,0.04558109965013556,0.07840492694903181,22.11313290969258,0.04558109965013556,0.07840492694903181,22.11313290969258,0.3166106698421347,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,6,0.09092724978778963,0.1242141664024783,18.116577416590243,0.09092724978778963,0.1242141664024783,18.116577416590243,0.3539612179695544,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,7,0.07042892036805597,0.09499669041641666,20.44583049610198,0.07042892036805597,0.09499669041641666,20.44583049610198,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,8,0.12855547755553298,0.14535236206413588,16.751558125743806,0.129305880757253,0.14588776918874244,16.71962233162981,0.17412309856725203,7,0.06364560060675149,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,9,0.06511752285791907,0.08621849432937076,21.287991313742708,0.06511752285791907,0.08621849432937076,21.287991313742708,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,10,0.07640403443010053,0.09626923456027278,20.330249625205205,0.07640403443010053,0.09626923456027278,20.330249625205205,0.20169341399857552,6,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,11,0.06951216063795408,0.09461870776414459,20.480459750719184,0.06951216063795408,0.09461870776414459,20.480459750719184,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,12,0.08641892244115629,0.11964423859415971,18.44216419542095,0.08641892244115629,0.11964423859415971,18.44216419542095,0.3405554805507963,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,13,0.07961941085048597,0.10314512293251873,19.731026043796124,0.07961941085048597,0.10314512293251873,19.731026043796124,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,14,0.1460815431515941,0.16435131358849922,15.684536408835225,0.14713816185647355,0.1653023860531884,15.63441755140779,0.15701099516396666,7,0.11015650718569216,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,15,0.07746575320205709,0.10129780806204171,19.887999040841628,0.07746575320205709,0.10129780806204171,19.887999040841628,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,16,0.07961941085048597,0.10314512293251873,19.731026043796124,0.07961941085048597,0.10314512293251873,19.731026043796124,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,17,0.17212608802204815,0.19453758915102415,14.219929410301987,0.1708328810357939,0.19347351270752458,14.267569664307018,0.13243989051033175,7,0.24626995523396064,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,18,0.06527632763146377,0.10170935420285082,19.852782064089446,0.06527632763146377,0.10170935420285082,19.852782064089446,0.34009372027437484,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,19,0.06556611522473849,0.0904650814132385,20.870380432675336,0.06556611522473849,0.0904650814132385,20.870380432675336,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,20,0.09049064456211671,0.1237765592309033,18.14723188185449,0.09049064456211671,0.1237765592309033,18.14723188185449,0.35078987629109254,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,21,0.13490407321036407,0.1510892374352283,16.415329414604507,0.13569515666144197,0.15162956523257545,16.384322205545285,0.16936796069700605,7,0.11262188933833629,6,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,22,0.07994124507971966,0.10337127643576158,19.71200241989349,0.07994124507971966,0.10337127643576158,19.71200241989349,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,23,0.04675880340028214,0.08274339422895119,21.64533335634485,0.04675880340028214,0.08274339422895119,21.64533335634485,0.32741141698608994,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,24,0.06527632763146377,0.10170935420285082,19.852782064089446,0.06527632763146377,0.10170935420285082,19.852782064089446,0.34009372027437484,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,25,0.06905491746219058,0.09420411715250775,20.518602322583735,0.06905491746219058,0.09420411715250775,20.518602322583735,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,26,0.06824298756938806,0.09330380310258901,20.60201307730864,0.06824298756938806,0.09330380310258901,20.60201307730864,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,27,0.08928978900911863,0.12299707864487586,18.202104070964403,0.08928978900911863,0.12299707864487586,18.202104070964403,0.3538132219463106,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,28,0.14142861952838673,0.19227728147532994,14.321440536007128,0.14142861952838673,0.19227728147532994,14.321440536007128,0.07004257552003704,4,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,29,4.196603330433282,5.054975573943119,-14.074381227710138,4.196603330433282,5.054975573943119,-14.074381227710138,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,30,0.07994124507971966,0.10337127643576158,19.71200241989349,0.07994124507971966,0.10337127643576158,19.71200241989349,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,31,0.07996367257204831,0.11576439954478672,18.728499530365742,0.07996367257204831,0.11576439954478672,18.728499530365742,0.3536828246429034,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,32,0.08901411559422422,0.1227853518744179,18.217068816919916,0.08901411559422422,0.1227853518744179,18.217068816919916,0.3545884775158073,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,33,0.055157695150071864,0.07862151432021602,22.08917191075613,0.055157695150071864,0.07862151432021602,22.08917191075613,0.28495368945890376,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,34,0.0895157439176301,0.12316661490299943,18.190139890225034,0.0895157439176301,0.12316661490299943,18.190139890225034,0.35474036581972646,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,35,0.08928978900911863,0.12299707864487586,18.202104070964403,0.08928978900911863,0.12299707864487586,18.202104070964403,0.3538132219463106,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,36,0.06779384022075145,0.10512823465355517,19.565612566695776,0.06779384022075145,0.10512823465355517,19.565612566695776,0.35310365032807023,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,37,0.04675880340028214,0.08274339422895119,21.64533335634485,0.04675880340028214,0.08274339422895119,21.64533335634485,0.32741141698608994,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,38,0.066012338962986,0.08557563950257578,21.352996934329997,0.066012338962986,0.08557563950257578,21.352996934329997,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,39,0.07042892036805597,0.09499669041641666,20.44583049610198,0.07042892036805597,0.09499669041641666,20.44583049610198,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,40,4.196603330433282,5.054975573943119,-14.074381227710138,4.196603330433282,5.054975573943119,-14.074381227710138,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,41,0.06343757036330572,0.08818720794087431,21.09188814398515,0.06343757036330572,0.08818720794087431,21.09188814398515,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,42,0.07116991946786866,0.09528987787673926,20.419064592847242,0.07116991946786866,0.09528987787673926,20.419064592847242,0.26144528267300327,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,43,0.06511752285791907,0.08621849432937076,21.287991313742708,0.06511752285791907,0.08621849432937076,21.287991313742708,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,44,0.07963838808204537,0.10318682950040246,19.72751462788131,0.07963838808204537,0.10318682950040246,19.72751462788131,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,45,0.1460815431515941,0.16435131358849922,15.684536408835225,0.14713816185647355,0.1653023860531884,15.63441755140779,0.15701099516396666,7,0.11015650718569216,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,46,0.09252728529583347,0.125409805430377,18.033370118938052,0.09252728529583347,0.125409805430377,18.033370118938052,0.35467212735473086,7,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,47,0.09299860984366037,0.1247491330127013,18.079249279479523,0.09299860984366037,0.1247491330127013,18.079249279479523,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,48,0.07746575320205709,0.10129780806204171,19.887999040841628,0.07746575320205709,0.10129780806204171,19.887999040841628,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,contiguous,0.6,49,0.07994124507971966,0.10337127643576158,19.71200241989349,0.07994124507971966,0.10337127643576158,19.71200241989349,nan,0,nan,0,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,0,0.021992507550456054,0.152544694097447,16.332057873086352,0.01124988114075482,0.028228603074537128,30.98621225784161,0.11769232830189552,4,0.48123978656518385,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,1,0.012234112245330856,0.04001781366596188,27.954932846102956,0.012335350110051595,0.04024570345402432,27.90560954359094,0.054462225015461524,5,0.003477036946986785,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,2,0.006252758999548431,0.014250704719049502,36.92327317201902,0.005599608233659599,0.013020292638175989,37.70758509305732,0.04475505030206813,3,0.028459885039768755,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,3,0.01079826232617798,0.03445092126747721,29.255983198765993,0.009173599260542138,0.03165780904225309,29.990382897360178,0.11749144258083574,5,0.10394561142263298,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,4,0.011910034476651923,0.03272873912270255,29.70141451198872,0.008989724822843376,0.0213525918437661,33.41098802858526,0.026477516154197717,4,0.13675327217696728,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,5,0.012340154698773136,0.03954552623859108,28.058052817177085,0.012029718474160973,0.039399193275469,28.090253411000745,0.18776919332661632,6,0.03013849824320391,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,6,0.00968364472580972,0.029163154652208974,30.70330998160579,0.009407525622952483,0.028913253097166598,30.77806084201628,0.018261130008611296,3,0.0335679471229606,2,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,7,0.0058915374685279175,0.01986950386046926,34.036259540894356,0.004601415449773857,0.011150360629217055,39.05422172541734,0.04327962881486519,5,0.07985853321042741,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,8,0.011087842367873984,0.028584429840390738,30.87740932044888,0.009353833462846982,0.022513162750377715,32.951269781420194,0.06224357689930408,4,0.07004414513879202,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,9,0.008611815075838972,0.022682447690592515,32.88620164006246,0.00728764232698421,0.016275450099665828,35.76933984247873,0.059550583947649324,4,0.06522020008938005,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,10,0.01629179110545018,0.043861332088460506,27.15836365477376,0.014818961094712417,0.04062127879195093,27.82492817522399,0.09331067519155962,5,0.07925527406448966,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,11,0.01955795602427825,0.15182249696112277,16.373277403835726,0.008796553713317634,0.02393335895162356,32.41992691215772,0.062201338965995494,2,0.4796079048178447,4,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,12,0.009368445502266209,0.02944667220477583,30.6192755623687,0.007715397239013083,0.023656748724879578,32.52089886100002,0.06250341710462409,5,0.06557208645287245,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,13,0.019295101135407396,0.05004920957835522,26.012055537906775,0.017908785030448897,0.04749558707597528,26.46693479595902,0.04611468557333806,4,0.06642984870399644,5,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,14,0.014688662211040095,0.04891318966037386,26.211480312688256,0.007248919855445248,0.019703412199518783,34.109171140627545,0.0856148942978407,4,0.1932424787453165,7,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,15,0.010532535622096321,0.028896512658221296,30.783091328036633,0.00904119587840941,0.02344961687680162,32.597284969127365,0.04683996481869401,4,0.09603601426014592,3,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,16,0.013460704456929514,0.04735730992579035,26.492259503053248,0.008268848887482997,0.02861078470723926,30.869404612961226,0.036226781365409196,6,0.13806523812364593,7,0.043282587081193924,0.8374733328819275
PACE_OCI.20250228T123655.L1B.V3_image_123,scattered,0.6,17,0.0126719732261739,0.03424141717278079,29.30896538364653,0.010679733031387558,0.02965051214980783,30.55935601434885,0.021433011008508942,3,0.09784024155329013,4,0.043282587081193924,0.8374733328819275
