tile,tile_had_nan,trial,mask_type,mask_ratio,n_bands_masked,mae,rmse,psnr_db,n_values_excluded_nan,n_values_total
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,3,scattered,0.2,58,0.0005066393675936528,0.0019162767985454632,54.350835172389594,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,4,contiguous,0.2,58,0.0012531026134490455,0.0015618628543053108,56.12714207541468,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,4,scattered,0.2,58,0.00039014899599922737,0.0016293956539175836,55.759468928325475,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,5,contiguous,0.2,58,0.005470783698828572,0.005982003924980217,44.46306612700779,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,5,scattered,0.2,58,0.00019087780602397713,0.001106079889204902,59.1242700792911,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,6,contiguous,0.2,58,0.0009305927282363316,0.001216440733043454,58.298180914921495,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,6,scattered,0.2,58,0.0004364156723646408,0.0015168647788219092,56.381062654917535,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,7,contiguous,0.2,58,0.00174601443319303,0.0032600995927605098,49.73538264940405,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,7,scattered,0.2,58,0.000195681955677343,0.00094574226255232,60.4845440627097,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,8,contiguous,0.2,58,0.0017526537839947696,0.0030086644025314646,50.43252504717289,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,8,scattered,0.2,58,0.00025679488062896875,0.001125305647043037,58.97459003468726,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,9,contiguous,0.2,58,0.0011275188624248064,0.001432464836608437,56.87832060123385,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_093.npy,False,9,scattered,0.2,58,0.00025392344195932024,0.0014715481315499192,56.64451056765603,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,0,contiguous,0.2,58,0.012046737710383443,0.024438276106563923,32.238588655833674,232,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,0,scattered,0.2,58,0.0015472317283890785,0.006293003319657835,44.022840783106226,34,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,1,contiguous,0.2,58,0.010074970298666226,0.011539841637904278,38.75600301989036,0,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,1,scattered,0.2,58,0.006399625727217587,0.04262631802319792,27.406443584574394,31,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,2,contiguous,0.2,58,0.016377945119664703,0.023824504540601848,32.45952244549893,232,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,2,scattered,0.2,58,0.0017212623402994465,0.006837105605652753,43.302554239068016,44,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,3,contiguous,0.2,58,0.005313794972589335,0.006337852893810535,43.96115690641001,232,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,3,scattered,0.2,58,0.002023290472004053,0.011490341959594155,38.793340925007385,36,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,4,contiguous,0.2,58,0.004833449483928515,0.007150342430131981,42.913463186479916,186,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,4,scattered,0.2,58,0.0026769595630531805,0.013358429950117358,37.48489165168457,27,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,5,contiguous,0.2,58,0.012163593723635081,0.013641950659701646,37.30247051122432,174,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,5,scattered,0.2,58,0.0016194819760516038,0.008611155466508414,41.298771398197815,43,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,6,contiguous,0.2,58,0.006582647288242137,0.009703776829036738,40.261184001758735,186,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,6,scattered,0.2,58,0.001725030945380505,0.006692195110387961,43.48862811411631,24,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,7,contiguous,0.2,58,0.013841645983904036,0.024499651223778025,32.21680196386592,102,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,7,scattered,0.2,58,0.0013582859769148798,0.00674353293041123,43.42225034764742,35,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,8,contiguous,0.2,58,0.013496080492340645,0.02287571098344749,32.812507981173894,174,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,8,scattered,0.2,58,0.0020926929929381993,0.008957049164250105,40.956700839694385,32,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,9,contiguous,0.2,58,0.004314700081887256,0.00661390368938379,43.59084267007229,186,534528
PACE_OCI.20250320T002144.L1B.V3_image_116.npy,True,9,scattered,0.2,58,0.0018741792497018782,0.012647437839238546,37.95994892847216,47,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,0,contiguous,0.2,58,0.04576286460258457,0.0886043878630133,21.050895409322617,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,0,scattered,0.2,58,0.0048482113951571985,0.013427503992788156,37.44009419622206,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,1,contiguous,0.2,58,0.009368539253398754,0.01099417814666655,39.17674460247685,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,1,scattered,0.2,58,0.008664195518789221,0.03450374191925475,29.24267606562995,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,2,contiguous,0.2,58,0.08079963535746347,0.09434462669773039,20.505656591905282,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,2,scattered,0.2,58,0.005237993737679913,0.018480535113488183,34.6657091542333,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,3,contiguous,0.2,58,0.006234610598702917,0.009275408019374152,40.65333953902345,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,3,scattered,0.2,58,0.004307831332051016,0.016332462147706107,35.73896679325302,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,4,contiguous,0.2,58,0.02023775036681709,0.024332790237597112,32.27616175454321,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,4,scattered,0.2,58,0.008380165478092111,0.028218794201579373,30.98923095464443,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,5,contiguous,0.2,58,0.02378032467675028,0.027573795945724313,31.190068852855795,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,5,scattered,0.2,58,0.00688423636559214,0.02992703704367199,30.4787255758467,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,6,contiguous,0.2,58,0.0171887983677677,0.021912914627439314,33.185997065465244,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,6,scattered,0.2,58,0.003851313722058747,0.00957616357548288,40.376168882519856,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,7,contiguous,0.2,58,0.06309935760133109,0.09398295216028874,20.539018343787127,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,7,scattered,0.2,58,0.004382061930182073,0.018672827370786578,34.57579835600151,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,8,contiguous,0.2,58,0.04490405005279924,0.08468882085002175,21.44347827829097,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,8,scattered,0.2,58,0.006782674223558995,0.02162240930017723,33.3019183191482,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,9,contiguous,0.2,58,0.016741737943677993,0.022464240807967988,32.97016508113117,0,534528
PACE_OCI.20250428T063402.L1B.V3_image_123.npy,False,9,scattered,0.2,58,0.005858086776804028,0.0278871603777008,31.09191411416291,0,534528
